source_id,url,local_path,http_status,fetch_status,error_message
the_times_of_israel,https://www.timesofisrael.com/news-sitemap.xml,data/raw/sitemaps/news-sitemap.xml,200,saved,
the_times_of_israel,https://www.timesofisrael.com/sitemap_index.xml,data/raw/sitemaps/sitemap_index.xml,200,saved,
the_times_of_israel,https://www.timesofisrael.com/category-sitemap.xml,data/raw/sitemaps/category-sitemap.xml,200,saved,
the_times_of_israel,https://www.timesofisrael.com/class-sitemap.xml,data/raw/sitemaps/class-sitemap.xml,200,saved,
the_times_of_israel,https://www.timesofisrael.com/community-sitemap.xml,data/raw/sitemaps/community-sitemap.xml,200,saved,
the_times_of_israel,https://www.timesofisrael.com/liveblog_entry-sitemap.xml,data/raw/sitemaps/liveblog_entry-sitemap.xml,200,saved,
the_times_of_israel,https://www.timesofisrael.com/liveblog_entry-sitemap10.xml,data/raw/sitemaps/liveblog_entry-sitemap10.xml,200,saved,
the_times_of_israel,https://www.timesofisrael.com/liveblog_entry-sitemap100.xml,data/raw/sitemaps/liveblog_entry-sitemap100.xml,200,saved,
the_times_of_israel,https://www.timesofisrael.com/liveblog_entry-sitemap101.xml,data/raw/sitemaps/liveblog_entry-sitemap101.xml,200,saved,
the_times_of_israel,https://www.timesofisrael.com/liveblog_entry-sitemap102.xml,data/raw/sitemaps/liveblog_entry-sitemap102.xml,200,saved,
the_times_of_israel,https://www.timesofisrael.com/liveblog_entry-sitemap103.xml,data/raw/sitemaps/liveblog_entry-sitemap103.xml,200,saved,
the_times_of_israel,https://www.timesofisrael.com/liveblog_entry-sitemap104.xml,data/raw/sitemaps/liveblog_entry-sitemap104.xml,200,saved,
the_times_of_israel,https://www.timesofisrael.com/liveblog_entry-sitemap105.xml,data/raw/sitemaps/liveblog_entry-sitemap105.xml,200,saved,
the_times_of_israel,https://www.timesofisrael.com/liveblog_entry-sitemap106.xml,data/raw/sitemaps/liveblog_entry-sitemap106.xml,200,saved,
the_times_of_israel,https://www.timesofisrael.com/liveblog_entry-sitemap107.xml,data/raw/sitemaps/liveblog_entry-sitemap107.xml,200,saved,
the_times_of_israel,https://www.timesofisrael.com/liveblog_entry-sitemap108.xml,data/raw/sitemaps/liveblog_entry-sitemap108.xml,200,saved,
the_times_of_israel,https://www.timesofisrael.com/liveblog_entry-sitemap109.xml,data/raw/sitemaps/liveblog_entry-sitemap109.xml,200,saved,
the_times_of_israel,https://www.timesofisrael.com/liveblog_entry-sitemap11.xml,data/raw/sitemaps/liveblog_entry-sitemap11.xml,200,saved,
the_times_of_israel,https://www.timesofisrael.com/liveblog_entry-sitemap110.xml,data/raw/sitemaps/liveblog_entry-sitemap110.xml,200,saved,
the_times_of_israel,https://www.timesofisrael.com/liveblog_entry-sitemap111.xml,data/raw/sitemaps/liveblog_entry-sitemap111.xml,200,saved,
the_times_of_israel,https://www.timesofisrael.com/liveblog_entry-sitemap112.xml,data/raw/sitemaps/liveblog_entry-sitemap112.xml,200,saved,
the_times_of_israel,https://www.timesofisrael.com/liveblog_entry-sitemap113.xml,data/raw/sitemaps/liveblog_entry-sitemap113.xml,200,saved,
the_times_of_israel,https://www.timesofisrael.com/liveblog_entry-sitemap114.xml,data/raw/sitemaps/liveblog_entry-sitemap114.xml,200,saved,
the_times_of_israel,https://www.timesofisrael.com/liveblog_entry-sitemap115.xml,data/raw/sitemaps/liveblog_entry-sitemap115.xml,200,saved,
the_times_of_israel,https://www.timesofisrael.com/liveblog_entry-sitemap116.xml,data/raw/sitemaps/liveblog_entry-sitemap116.xml,200,saved,
the_times_of_israel,https://www.timesofisrael.com/liveblog_entry-sitemap117.xml,data/raw/sitemaps/liveblog_entry-sitemap117.xml,200,saved,
the_times_of_israel,https://www.timesofisrael.com/liveblog_entry-sitemap118.xml,data/raw/sitemaps/liveblog_entry-sitemap118.xml,200,saved,
the_times_of_israel,https://www.timesofisrael.com/liveblog_entry-sitemap119.xml,data/raw/sitemaps/liveblog_entry-sitemap119.xml,200,saved,
the_times_of_israel,https://www.timesofisrael.com/liveblog_entry-sitemap12.xml,data/raw/sitemaps/liveblog_entry-sitemap12.xml,200,saved,
the_times_of_israel,https://www.timesofisrael.com/liveblog_entry-sitemap120.xml,data/raw/sitemaps/liveblog_entry-sitemap120.xml,200,saved,
the_times_of_israel,https://www.timesofisrael.com/liveblog_entry-sitemap121.xml,data/raw/sitemaps/liveblog_entry-sitemap121.xml,200,saved,
the_times_of_israel,https://www.timesofisrael.com/liveblog_entry-sitemap122.xml,data/raw/sitemaps/liveblog_entry-sitemap122.xml,200,saved,
the_times_of_israel,https://www.timesofisrael.com/liveblog_entry-sitemap123.xml,data/raw/sitemaps/liveblog_entry-sitemap123.xml,200,saved,
the_times_of_israel,https://www.timesofisrael.com/liveblog_entry-sitemap124.xml,data/raw/sitemaps/liveblog_entry-sitemap124.xml,200,saved,
the_times_of_israel,https://www.timesofisrael.com/liveblog_entry-sitemap125.xml,data/raw/sitemaps/liveblog_entry-sitemap125.xml,200,saved,
the_times_of_israel,https://www.timesofisrael.com/liveblog_entry-sitemap126.xml,data/raw/sitemaps/liveblog_entry-sitemap126.xml,200,saved,
the_times_of_israel,https://www.timesofisrael.com/liveblog_entry-sitemap127.xml,data/raw/sitemaps/liveblog_entry-sitemap127.xml,200,saved,
the_times_of_israel,https://www.timesofisrael.com/liveblog_entry-sitemap128.xml,data/raw/sitemaps/liveblog_entry-sitemap128.xml,200,saved,
the_times_of_israel,https://www.timesofisrael.com/liveblog_entry-sitemap129.xml,data/raw/sitemaps/liveblog_entry-sitemap129.xml,200,saved,
the_times_of_israel,https://www.timesofisrael.com/liveblog_entry-sitemap13.xml,data/raw/sitemaps/liveblog_entry-sitemap13.xml,200,saved,
the_times_of_israel,https://www.timesofisrael.com/liveblog_entry-sitemap130.xml,data/raw/sitemaps/liveblog_entry-sitemap130.xml,200,saved,
the_times_of_israel,https://www.timesofisrael.com/liveblog_entry-sitemap131.xml,data/raw/sitemaps/liveblog_entry-sitemap131.xml,200,saved,
the_times_of_israel,https://www.timesofisrael.com/liveblog_entry-sitemap132.xml,data/raw/sitemaps/liveblog_entry-sitemap132.xml,200,saved,
