Dependent	Source	DF	SS	MS	FValue	ProbF
fac6	Model	43	9241.77863	214.92508	84.03	<.0001
fac6	Error	26484	67740.87985	2.55780	_	_
fac6	Corrected Total	26527	76982.65847	_	_	_
