_NAME_	COMMUNAL
v000050	0
v000186	0
v000436	0
v000467	0
v000502	0
v000528	0
v000634	0
v000644	0
v000693	0
v000724	0
v000857	0
v000860	0
v000871	0
v000979	0
v000999	0
v000792	0.1402973514
v000023	0.1424465748
v000576	0.1756023165
v000376	0.189081057
v000655	0.1924543905
v000545	0.1931722061
v000607	0.1931836358
v000854	0.1982044363
v000012	0.1983291653
v000196	0.199706015
v000977	0.20484082
v000068	0.2061041711
v000956	0.2100899349
v000589	0.2167759885
v000814	0.2197836814
v000608	0.2341691797
v000413	0.2343658043
v000681	0.2387262118
v000826	0.2391084753
v000090	0.2392836332
v001036	0.2397435788
v000309	0.2418375314
v000470	0.2478272328
v000834	0.2488881738
v000619	0.2502774467
v001001	0.2566955309
v000419	0.2575291632
v000864	0.2585367217
v000578	0.259125969
v000696	0.2619625887
v000625	0.2621325157
v000393	0.2675376967
v000366	0.2706186431
v000463	0.2713106949
v000236	0.2719544984
v000830	0.274134961
v000564	0.2747946899
v000028	0.2772942845
v000691	0.2781073451
v000261	0.2812008839
v000904	0.2847038966
v001031	0.2898734968
v000898	0.2900052727
v000220	0.2920649181
v000281	0.2949818294
v000651	0.2953907195
v000605	0.2961858154
v000716	0.2984347317
v000649	0.3009953212
v000994	0.3014136929
v000430	0.3021715901
v000008	0.3040842276
v000246	0.3043223322
v000715	0.3066213268
v001025	0.3080662951
v000932	0.3090904497
v000194	0.3135776657
v000569	0.3141071423
v000631	0.3151532052
v000009	0.3189226082
v000951	0.3199535394
v000471	0.3211695181
v000516	0.322584176
v000114	0.3232286301
v000154	0.328232341
v000160	0.3295735494
v000579	0.331749706
v000745	0.3337443316
v000211	0.3358718669
v000929	0.341656056
v000184	0.3443435507
v000863	0.3449646424
v001008	0.3449991375
v000552	0.345889338
v000984	0.3465260147
v000221	0.3502476108
v000590	0.353285042
v000435	0.354404398
v000663	0.3548612222
v000011	0.3560300985
v000872	0.3579830162
v000326	0.3594776444
v000974	0.363637246
v000005	0.3639220115
v000549	0.3648080793
v000024	0.3652644675
v000162	0.3659089448
v000375	0.3706971678
