<h>
Meet	NP	Meet
Dalveer	NP	<unknown>
Bhandari	NP	Bhandari
,	,	,
the	DT	the
Indian	JJ	Indian
judge	NN	judge
who	WP	who
voted	VBD	vote
against	IN	against
Israel	NP	Israel
at	IN	at
the	DT	the
International	NP	International
Court	NP	Court
of	IN	of
Justice	NP	Justice
<h>
Israel	NP	Israel
is	VBZ	be
required	VBN	require
by	IN	by
the	DT	the
ruling	NN	ruling
to	TO	to
stop	VB	stop
taking	VBG	take
any	DT	any
steps	NNS	step
that	WDT	that
would	MD	would
result	VB	result
in	IN	in
the	DT	the
physical	JJ	physical
extermination	NN	extermination
of	IN	of
the	DT	the
Palestinian	JJ	Palestinian
inhabitants	NNS	inhabitant
in	IN	in
Rafah	NP	<unknown>
.	SENT	.
<h>
Since	IN	since
2012	CD	@card@
,	,	,
Mr.	NP	Mr.
Bhandari	NP	Bhandari
,	,	,
a	DT	a
renowned	JJ	renowned
jurist	NN	jurist
with	IN	with
an	DT	an
illustrious	JJ	illustrious
career	NN	career
,	,	,
has	VBZ	have
belonged	VBN	belong
to	TO	to
the	DT	the
ICJ	NP	ICJ
.	SENT	.
(	(	(
image	VB	image
:	:	:
Supreme	NP	Supreme
Corut	NP	<unknown>
of	IN	of
India	NP	India
Website	NN	website
)	)	)
<p>
Judge	NP	Judge
Dalveer	NP	<unknown>
Bhandari	NP	Bhandari
,	,	,
the	DT	the
Indian	JJ	Indian
representative	NN	representative
at	IN	at
the	DT	the
International	NP	International
Court	NP	Court
of	IN	of
Justice	NP	Justice
(	(	(
ICJ	NP	ICJ
)	)	)
,	,	,
was	VBD	be
among	IN	among
the	DT	the
justices	NNS	justice
who	WP	who
supported	VBD	support
the	DT	the
May	NP	May
24	CD	@card@
verdict	NN	verdict
ordering	VBG	order
Israel	NP	Israel
to	TO	to
immediately	RB	immediately
cease	VB	cease
its	PP$	its
military	JJ	military
activities	NNS	activity
in	IN	in
Rafah	NP	<unknown>
.	SENT	.
<p>
Judge	NP	Judge
Bhandari	NP	Bhandari
,	,	,
who	WP	who
was	VBD	be
accorded	VBN	accord
with	IN	with
the	DT	the
Padma	NP	Padma
Bhushan	NP	<unknown>
in	IN	in
2014	CD	@card@
,	,	,
is	VBZ	be
a	DT	a
renowned	JJ	renowned
jurist	NN	jurist
and	CC	and
boasts	VBZ	boast
an	DT	an
illustrious	JJ	illustrious
career	NN	career
.	SENT	.
The	DT	the
former	JJ	former
Supreme	NP	Supreme
Court	NP	Court
judge	NN	judge
was	VBD	be
born	VBN	bear
in	IN	in
Jodhpur	NP	<unknown>
,	,	,
Rajasthan	NP	<unknown>
,	,	,
in	IN	in
1947	CD	@card@
.	SENT	.
He	PP	he
has	VBZ	have
been	VBN	be
a	DT	a
member	NN	member
of	IN	of
the	DT	the
ICJ	NP	ICJ
since	IN	since
2012	CD	@card@
.	SENT	.
<p>
Bhandari	NP	Bhandari
,	,	,
who	WP	who
hails	VBZ	hail
from	IN	from
a	DT	a
family	NN	family
of	IN	of
lawyers	NNS	lawyer
--	:	--
his	PP$	his
father	NN	father
