<h>
Topline	NP	Topline
<p>
A	NP	A
Belize-flagged	NP	<unknown>
ship	NN	ship
sunk	VBN	sink
in	IN	in
the	DT	the
Red	NP	Red
Sea	NP	Sea
nearly	RB	nearly
two	CD	two
weeks	NNS	week
after	IN	after
Houthi	NP	<unknown>
rebels	NNS	rebel
attacked	VBD	attack
it	PP	it
,	,	,
the	DT	the
Yemeni	JJ	Yemeni
government	NN	government
confirmed	VBN	confirm
Saturday	NP	Saturday
,	,	,
marking	VBG	mark
the	DT	the
first	JJ	first
time	NN	time
the	DT	the
Houthis	NP	<unknown>
have	VBP	have
sunk	VBN	sink
a	DT	a
cargo	NN	cargo
ship	NN	ship
in	IN	in
its	PP$	its
recent	JJ	recent
string	NN	string
of	IN	of
attacks	NNS	attack
,	,	,
and	CC	and
prompting	VBG	prompt
environmental	JJ	environmental
concerns	NNS	concern
due	JJ	due
to	TO	to
the	DT	the
ship	NN	ship
'	POS	'
s	JJ	<unknown>
cargo	NN	cargo
of	IN	of
fertilizer	NN	fertilizer
.	SENT	.
<p>
This	DT	this
satellite	NN	satellite
image	NN	image
taken	VBN	take
by	IN	by
Maxar	NP	<unknown>
Technologies	NPS	Technologies
shows	VBZ	show
the	DT	the
Belize-flagged	JJ	<unknown>
ship	NN	ship
Rubymar	NP	<unknown>
in	IN	in
the	DT	the
Red	NP	Red
...	:	...
+	SYM	+
Sea	NP	Sea
on	IN	on
Friday	NP	Friday
,	,	,
March	NP	March
1	CD	@card@
,	,	,
2024	CD	@card@
.	SENT	.
The	DT	the
Rubymar	NP	<unknown>
,	,	,
earlier	RBR	earlier
attacked	VBN	attack
by	IN	by
Yemen	NP	Yemen
'	POS	'
s	JJ	<unknown>
Houthi	NP	<unknown>
rebels	NNS	rebel
,	,	,
has	VBZ	have
sunk	VBN	sink
in	IN	in
the	DT	the
Red	NP	Red
Sea	NP	Sea
after	IN	after
days	NNS	day
of	IN	of
taking	VBG	take
on	IN	on
water	NN	water
,	,	,
officials	NNS	official
said	VBD	say
Saturday	NP	Saturday
,	,	,
March	NP	March
2	CD	@card@
,	,	,
2024	CD	@card@
,	,	,
the	DT	the
first	JJ	first
vessel	NN	vessel
to	TO	to
be	VB	be
fully	RB	fully
destroyed	VBN	destroy
as	IN	as
part	NN	part
of	IN	of
their	PP$	their
campaign	NN	campaign
over	IN	over
Israel	NP	Israel
'	POS	'
s	JJ	<unknown>
war	NN	war
against	IN	against
