lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
tally	79	1848	195.06	52.24	21.81	90.71	115.51	POSKW
nine-month	15	41	37.04	1.16	0.63	70.29	187.86	POSKW
mediator	72	2151	177.78	60.8	25.16	58.72	98.06	POSKW
assassination	43	958	106.17	27.08	11.33	52.39	118.71	POSKW
nominee	26	350	64.2	9.89	4.26	51.92	146.59	POSKW
well-rounded	14	77	34.57	2.18	1.03	49.09	176.31	POSKW
district	35	778	86.42	21.99	9.2	42.75	118.86	POSKW
talk	145	6988	358.02	197.54	80.74	41.87	57.78	POSKW
athlete	14	110	34.57	3.11	1.4	40.55	166.99	POSKW
bani	13	92	32.1	2.6	1.19	39.97	170.02	POSKW
non-combatant	16	161	39.51	4.55	2.0	39.64	158.68	POSKW
pakistani	21	313	51.85	8.85	3.78	38.49	141.69	POSKW
martyr	40	1070	98.77	30.25	12.56	38.46	106.22	POSKW
football	21	321	51.85	9.07	3.87	37.65	140.43	POSKW
respected	16	182	39.51	5.14	2.24	36.37	153.91	POSKW
mostly	86	3604	212.35	101.88	41.77	36.3	70.31	POSKW
eastern	41	1167	101.23	32.99	13.67	36.02	101.69	POSKW
ministry	115	5419	283.95	153.18	62.64	35.52	59.83	POSKW
commander	60	2158	148.15	61.0	25.11	35.32	83.33	POSKW
cowardly	13	143	32.1	4.04	1.77	30.28	155.26	POSKW
rocket	85	3818	209.88	107.93	44.18	30.04	64.16	POSKW
gap	25	595	61.73	16.82	7.02	28.09	114.35	POSKW
death	184	10571	454.32	298.82	121.73	27.85	41.29	POSKW
health	148	8094	365.43	228.8	93.29	27.55	45.99	POSKW
result	119	6142	293.83	173.62	70.87	27.47	51.43	POSKW
figure	83	3831	204.94	108.29	44.3	27.21	61.71	POSKW
residence	22	488	54.32	13.79	5.77	26.94	118.99	POSKW
base	114	5864	281.48	165.76	67.66	26.63	51.75	POSKW
provisional	15	239	37.04	6.76	2.87	25.91	138.29	POSKW
annex	20	435	49.38	12.3	5.15	25.06	120.26	POSKW
strike	174	10159	429.63	287.17	116.96	24.48	39.75	POSKW
east	39	1361	96.3	38.47	15.85	24.33	85.81	POSKW
presidential	39	1372	96.3	38.78	15.97	23.96	85.15	POSKW
zionist	46	1760	113.58	49.75	20.44	23.87	78.16	POSKW
israeli-occupied	25	675	61.73	19.08	7.92	23.73	105.55	POSKW
capital	52	2119	128.4	59.9	24.57	23.46	72.75	POSKW
coastal	36	1231	88.89	34.8	14.34	23.33	87.47	POSKW
area	163	9508	402.47	268.77	109.46	23.03	39.84	POSKW
objective	39	1409	96.3	39.83	16.39	22.76	82.96	POSKW
offensive	114	6135	281.48	173.42	70.73	22.59	47.51	POSKW
assassinate	20	481	49.38	13.6	5.67	22.18	113.64	POSKW
sewage	13	216	32.1	6.11	2.59	21.6	136.07	POSKW
insightful	13	217	32.1	6.13	2.6	21.5	135.82	POSKW
central	77	3787	190.12	107.05	43.74	20.87	55.91	POSKW
bureau	20	507	49.38	14.33	5.97	20.7	110.03	POSKW
democratic	47	1954	116.05	55.24	22.65	20.22	71.01	POSKW
anonymity	28	913	69.14	25.81	10.65	19.75	91.27	POSKW
seize	56	2526	138.27	71.4	29.23	19.57	63.78	POSKW
election	57	2598	140.74	73.44	30.05	19.36	62.85	POSKW
all-out	21	591	51.85	16.71	6.93	18.77	102.53	POSKW
commitment	58	2700	143.21	76.32	31.22	18.56	60.94	POSKW
iran-backed	32	1161	79.01	32.82	13.5	18.52	82.61	POSKW
faction	24	744	59.26	21.03	8.69	18.44	95.22	POSKW
fourth	25	804	61.73	22.73	9.38	18.06	92.36	POSKW
reach	125	7272	308.64	205.56	83.73	17.88	40.09	POSKW
pitch	13	262	32.1	7.41	3.11	17.76	125.01	POSKW
fighter	86	4580	212.35	129.47	52.81	17.73	48.49	POSKW
platform	52	2370	128.4	66.99	27.41	17.66	62.85	POSKW
ideal	13	265	32.1	7.49	3.15	17.53	124.31	POSKW
comprehensive	27	927	66.67	26.2	10.8	17.37	87.14	POSKW
race	27	945	66.67	26.71	11.0	16.75	85.57	POSKW
evacuation	47	2107	116.05	59.56	24.38	16.7	64.34	POSKW
truce	63	3126	155.56	88.36	36.1	16.6	55.09	POSKW
unity	22	707	54.32	19.99	8.25	15.92	92.42	POSKW
ceremony	30	1136	74.07	32.11	13.2	15.91	79.03	POSKW
informed	17	469	41.98	13.26	5.5	15.64	103.99	POSKW
military	274	18632	676.54	526.68	213.99	15.64	24.91	POSKW
onslaught	21	665	51.85	18.8	7.76	15.58	93.57	POSKW
southern	155	9670	382.72	273.35	111.21	15.54	33.34	POSKW
declare	60	3008	148.15	85.03	34.73	15.29	54.14	POSKW
end	196	12750	483.95	360.41	146.53	15.28	29.26	POSKW
accord	248	16695	612.35	471.93	191.78	15.26	25.9	POSKW
mediate	24	833	59.26	23.55	9.7	15.13	86.25	POSKW
negotiation	84	4632	207.41	130.94	53.38	15.13	45.2	POSKW
house	68	3547	167.9	100.27	40.92	15.12	50.44	POSKW
lebanese	43	1935	106.17	54.7	22.39	15.12	64.0	POSKW
iranian	46	2132	113.58	60.27	24.65	14.9	61.33	POSKW
meeting	86	4789	212.35	135.37	55.18	14.88	44.27	POSKW
welcome	51	2451	125.93	69.28	28.32	14.85	58.03	POSKW
ruling	32	1289	79.01	36.44	14.95	14.82	73.76	POSKW
wing	35	1467	86.42	41.47	17.0	14.77	70.3	POSKW
hit	85	4732	209.88	133.76	54.52	14.73	44.3	POSKW
diplomacy	28	1070	69.14	30.25	12.43	14.57	78.26	POSKW
projectile	16	447	39.51	12.64	5.24	14.45	103.07	POSKW
aim	80	4414	197.53	124.77	50.87	14.38	45.15	POSKW
awareness	19	595	46.91	16.82	6.95	14.36	94.44	POSKW
inauguration	17	498	41.98	14.08	5.83	14.3	99.54	POSKW
village	34	1432	83.95	40.48	16.59	14.18	69.87	POSKW
army	83	4647	204.94	131.36	53.54	14.04	43.76	POSKW
six-week	19	606	46.91	17.13	7.07	13.92	93.01	POSKW
effort	130	8043	320.99	227.36	92.51	13.65	34.15	POSKW
designate	32	1340	79.01	37.88	15.53	13.53	70.38	POSKW
premier	14	374	34.57	10.57	4.39	13.49	106.32	POSKW
combatant	29	1167	71.6	32.99	13.54	13.46	73.84	POSKW
targeted	26	1001	64.2	28.3	11.62	13.31	77.63	POSKW
advisory	14	378	34.57	10.69	4.44	13.29	105.55	POSKW
city	119	7306	293.83	206.52	84.04	13.03	34.9	POSKW
session	22	792	54.32	22.39	9.21	12.93	83.26	POSKW
displace	107	6448	264.2	182.27	74.2	12.91	36.7	POSKW
dead	106	6380	261.73	180.35	73.41	12.87	36.82	POSKW
delegation	31	1308	76.54	36.97	15.16	12.87	69.71	POSKW
medic	29	1190	71.6	33.64	13.8	12.87	72.15	POSKW
self-determination	19	635	46.91	17.95	7.4	12.83	89.31	POSKW
exile	14	390	34.57	11.02	4.57	12.7	103.28	POSKW
address	88	5120	217.28	144.73	58.95	12.58	40.08	POSKW
halt	58	3052	143.21	86.27	35.2	12.5	49.62	POSKW
highlight	46	2269	113.58	64.14	26.2	12.35	55.64	POSKW
cart	13	352	32.1	9.95	4.13	12.29	105.35	POSKW
separately	19	653	46.91	18.46	7.61	12.2	87.05	POSKW
rival	20	709	49.38	20.04	8.25	12.11	84.53	POSKW
succeed	20	719	49.38	20.32	8.36	11.78	83.37	POSKW
evacuate	51	2639	125.93	74.6	30.45	11.67	51.19	POSKW
presence	42	2054	103.7	58.06	23.72	11.59	56.43	POSKW
conflict	193	13047	476.54	368.81	149.86	11.51	25.49	POSKW
main	58	3129	143.21	88.45	36.07	11.39	47.28	POSKW
crucial	30	1312	74.07	37.09	15.19	11.38	66.55	POSKW
engagement	22	845	54.32	23.89	9.81	11.32	77.83	POSKW
indirect	15	473	37.04	13.37	5.52	11.21	93.9	POSKW
cross-border	27	1140	66.67	32.23	13.21	11.19	69.65	POSKW
clash	31	1382	76.54	39.07	15.99	11.18	64.83	POSKW
fighting	68	3833	167.9	108.35	44.15	11.18	43.11	POSKW
victory	39	1899	96.3	53.68	21.94	10.91	56.83	POSKW
eradicate	17	587	41.98	16.59	6.84	10.82	86.68	POSKW
kilometre	13	385	32.1	10.88	4.5	10.75	98.72	POSKW
accurate	16	537	39.51	15.18	6.26	10.73	88.97	POSKW
