lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
shipping	82	430	93.71	12.32	12.52	179.4	153.53	POSKW
syndicate	98	696	112.0	19.94	19.42	168.38	139.55	POSKW
disclaimer	107	866	122.29	24.81	23.79	162.83	132.53	POSKW
accuracy	110	926	125.71	26.53	25.33	161.0	130.3	POSKW
publisher	99	750	113.14	21.49	20.76	160.44	136.16	POSKW
external	118	1071	134.86	30.68	29.08	159.73	125.86	POSKW
provider	113	1047	129.14	29.99	28.37	149.6	124.61	POSKW
edit	119	1239	136.0	35.5	33.21	137.86	117.21	POSKW
basis	140	1724	160.0	49.39	45.58	130.35	105.65	POSKW
rebel	83	678	94.86	19.42	18.61	125.17	132.01	POSKW
affiliate	112	1248	128.0	35.75	33.26	119.27	112.67	POSKW
application	114	1289	130.29	36.93	34.31	119.13	111.66	POSKW
ship	118	1440	134.86	41.25	38.1	111.27	106.3	POSKW
text	122	1623	139.43	46.5	42.67	101.41	99.97	POSKW
endorse	123	1654	140.57	47.38	43.46	100.57	99.16	POSKW
guarantee	127	1768	145.14	50.65	46.34	98.33	96.52	POSKW
iran-backed	95	1098	108.57	31.46	29.17	96.46	110.14	POSKW
anti-ship	28	71	32.0	2.03	2.42	93.4	176.09	POSKW
available	143	2233	163.43	63.97	58.1	90.93	87.47	POSKW
entity	118	1652	134.86	47.33	43.28	90.53	96.09	POSKW
opinion	160	2859	182.86	81.91	73.83	77.7	76.26	POSKW
reliance	31	138	35.43	3.95	4.13	75.84	159.84	POSKW
allegation	117	1811	133.71	51.88	47.15	75.6	88.18	POSKW
militia	63	674	72.0	19.31	18.02	70.61	115.41	POSKW
yemeni	36	267	41.14	7.65	7.41	59.49	137.29	POSKW
vessel	61	728	69.71	20.86	19.29	59.32	107.89	POSKW
israel-hamas	180	3822	205.71	109.49	97.87	56.84	61.05	POSKW
vulnerability	28	165	32.0	4.73	4.72	56.15	148.52	POSKW
website	153	3080	174.86	88.24	79.06	55.9	65.85	POSKW
responsible	166	3465	189.71	99.27	88.79	55.01	62.6	POSKW
