lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
warrant	192	1091	161.48	31.54	42.63	297.88	134.64	POSKW
president-elect	137	548	115.22	15.84	22.76	284.27	151.65	POSKW
gallant	212	1659	178.3	47.96	62.17	233.22	115.21	POSKW
lebanese	190	1788	159.8	51.69	65.73	163.08	102.24	POSKW
mee	107	638	89.99	18.44	24.76	158.53	131.96	POSKW
unrivalled	104	608	87.47	17.58	23.66	157.05	133.07	POSKW
republish	102	655	85.79	18.94	25.16	140.26	127.67	POSKW
unpack	95	572	79.9	16.54	22.16	139.41	131.41	POSKW
court	222	2613	186.71	75.54	94.21	131.06	84.78	POSKW
arrest	287	3895	241.38	112.6	138.97	125.71	72.76	POSKW
reasonable	80	469	67.28	13.56	18.24	120.49	132.92	POSKW
dutch	44	139	37.01	4.02	6.08	107.09	160.82	POSKW
prosecutor	87	619	73.17	17.89	23.46	107.07	121.4	POSKW
analysis	155	1704	130.36	49.26	61.77	103.65	90.3	POSKW
insight	101	842	84.95	24.34	31.34	102.55	110.91	POSKW
humanity	197	2509	165.69	72.53	89.92	99.29	78.21	POSKW
associate	137	1444	115.22	41.74	52.54	98.45	93.62	POSKW
persecution	57	294	47.94	8.5	11.66	96.54	139.76	POSKW
up	232	3231	195.12	93.4	115.08	95.62	70.51	POSKW
fee	103	950	86.63	27.46	34.99	91.04	103.71	POSKW
year	692	13608	582.0	393.39	475.19	90.01	38.68	POSKW
enforce	89	777	74.85	22.46	28.78	84.97	107.67	POSKW
method	77	605	64.76	17.49	22.66	84.29	114.94	POSKW
jurisdiction	62	417	52.14	12.05	15.92	81.19	124.89	POSKW
election	181	2474	152.23	71.52	88.23	77.98	72.14	POSKW
former	331	5625	278.39	162.61	197.92	77.38	52.51	POSKW
warfare	88	822	74.01	23.76	30.24	76.36	102.79	POSKW
intentionally	54	343	45.42	9.92	13.19	75.1	128.32	POSKW
fill	136	1657	114.38	47.9	59.58	75.07	81.93	POSKW
decision	308	5190	259.04	150.03	182.7	74.09	53.29	POSKW
please	170	2316	142.98	66.95	82.61	73.8	72.43	POSKW
issue	503	9768	423.04	282.38	341.3	69.4	39.88	POSKW
deadline	65	533	54.67	15.41	19.87	67.42	112.05	POSKW
suburb	72	649	60.56	18.76	23.96	65.76	105.38	POSKW
independent	214	3347	179.98	96.76	118.33	64.93	60.15	POSKW
coverage	125	1572	105.13	45.44	56.39	64.69	79.28	POSKW
newsletter	155	2150	130.36	62.15	76.59	64.5	70.86	POSKW
crime	308	5403	259.04	156.19	189.78	64.4	49.54	POSKW
criminal	120	1500	100.93	43.36	53.83	62.89	79.79	POSKW
incoming	63	537	52.99	15.52	19.94	62.12	109.36	POSKW
north	224	3652	188.39	105.57	128.8	59.96	56.35	POSKW
form	201	3171	169.05	91.67	112.05	59.46	59.36	POSKW
regroup	50	367	42.05	10.61	13.86	59.38	119.41	POSKW
obligation	113	1462	95.04	42.26	52.34	55.07	76.87	POSKW
justice	147	2129	123.63	61.55	75.63	54.98	67.06	POSKW
starvation	129	1857	108.49	53.68	65.99	49.0	67.59	POSKW
annexation	46	372	38.69	10.75	13.89	48.57	113.0	POSKW
defence	240	4250	201.85	122.86	149.2	48.48	48.65	POSKW
minister	326	6312	274.18	182.47	220.58	45.6	40.17	POSKW
respect	140	2148	117.75	62.1	76.03	44.87	61.89	POSKW
northern	298	5699	250.63	164.75	199.28	44.07	41.35	POSKW
legislation	60	625	50.46	18.07	22.76	43.97	94.54	POSKW
absurd	38	286	31.96	8.27	10.77	43.82	117.79	POSKW
credit	173	2878	145.5	83.2	101.38	43.41	54.48	POSKW
fan	54	531	45.42	15.35	19.44	43.38	98.96	POSKW
alleged	107	1503	89.99	43.45	53.5	43.19	69.76	POSKW
extermination	40	328	33.64	9.48	12.23	41.49	112.05	POSKW
genocide	296	5744	248.95	166.05	200.71	40.98	39.95	POSKW
football	38	304	31.96	8.79	11.36	40.67	113.73	POSKW
imminent	74	906	62.24	26.19	32.57	40.45	81.53	POSKW
limit	116	1741	97.56	50.33	61.71	39.51	63.87	POSKW
outrageous	44	407	37.01	11.77	14.99	38.73	103.5	POSKW
inhumane	44	415	37.01	12.0	15.25	37.64	102.07	POSKW
isolate	53	579	44.58	16.74	21.0	35.83	90.8	POSKW
prosecution	38	338	31.96	9.77	12.49	35.36	106.34	POSKW
presidential	92	1319	77.38	38.13	46.89	35.31	67.95	POSKW
administration	285	5686	239.7	164.37	198.42	34.55	37.28	POSKW
summer	51	560	42.89	16.19	20.3	34.18	90.4	POSKW
staunch	40	381	33.64	11.01	13.99	33.72	101.34	POSKW
parliament	69	905	58.03	26.16	32.37	32.64	75.71	POSKW
village	92	1374	77.38	39.72	48.72	31.75	64.32	POSKW
pick	75	1035	63.08	29.92	36.89	31.59	71.31	POSKW
politician	99	1527	83.26	44.14	54.03	31.26	61.41	POSKW
reject	199	3757	167.37	108.61	131.46	31.13	42.58	POSKW
presidency	46	505	38.69	14.6	18.31	30.84	90.41	POSKW
legal	149	2627	125.32	75.94	92.25	30.59	49.06	POSKW
fatality	47	529	39.53	15.29	19.14	30.14	88.42	POSKW
victory	112	1826	94.2	52.79	64.4	29.98	56.35	POSKW
act	295	6095	248.11	176.2	212.34	29.78	33.9	POSKW
residential	68	926	57.19	26.77	33.03	29.55	72.47	POSKW
settlement	126	2149	105.97	62.12	75.6	29.09	52.17	POSKW
prime	171	3171	143.82	91.67	111.05	28.85	44.29	POSKW
interested	47	543	39.53	15.7	19.61	28.74	86.31	POSKW
content	202	3899	169.89	112.71	136.28	28.66	40.46	POSKW
progress	99	1576	83.26	45.56	55.66	28.51	58.54	POSKW
ban	119	2008	100.08	58.05	70.68	28.49	53.17	POSKW
distinguish	64	863	53.83	24.95	30.8	28.45	73.32	POSKW
firing	42	460	35.32	13.3	16.68	28.27	90.6	POSKW
chamber	36	360	30.28	10.41	13.16	28.17	97.68	POSKW
ambassador	107	1758	89.99	50.82	61.97	27.95	55.64	POSKW
democracy	84	1276	70.65	36.89	45.19	27.68	62.79	POSKW
famine	117	1990	98.4	57.53	70.02	27.27	52.43	POSKW
judicial	38	402	31.96	11.62	14.62	27.14	93.34	POSKW
match	48	580	40.37	16.77	20.87	26.93	82.62	POSKW
law	332	7138	279.23	206.35	248.23	26.51	30.02	POSKW
elect	72	1052	60.56	30.41	37.35	26.33	66.27	POSKW
bias	56	740	47.1	21.39	26.45	26.06	75.06	POSKW
wage	61	839	51.3	24.25	29.91	25.9	71.6	POSKW
sign	288	6075	242.22	175.62	211.44	25.83	31.88	POSKW
state	563	13064	473.51	377.66	452.82	25.79	22.52	POSKW
local	224	4524	188.39	130.78	157.78	25.52	36.1	POSKW
deliver	221	4453	185.87	128.73	155.32	25.48	36.33	POSKW
arm	184	3578	154.75	103.43	125.01	25.23	39.75	POSKW
undermine	86	1366	72.33	39.49	48.25	24.93	58.74	POSKW
term	231	4720	194.28	136.45	164.52	24.76	34.97	POSKW
suspect	77	1181	64.76	34.14	41.8	24.7	61.92	POSKW
committee	72	1080	60.56	31.22	38.28	24.56	63.93	POSKW
unlikely	50	648	42.05	18.73	23.19	24.28	76.73	POSKW
learn	143	2662	120.27	76.95	93.21	23.74	43.92	POSKW
sovereignty	49	638	41.21	18.44	22.83	23.55	76.33	POSKW
trust	68	1018	57.19	29.43	36.09	23.32	64.1	POSKW
judge	77	1206	64.76	34.86	42.63	23.27	60.02	POSKW
role	188	3744	158.12	108.23	130.66	22.99	37.46	POSKW
projectile	37	426	31.12	12.31	15.39	22.77	86.59	POSKW
strong	176	3465	148.02	100.17	120.99	22.77	38.56	POSKW
willingness	39	467	32.8	13.5	16.81	22.27	83.37	POSKW
editorial	75	1194	63.08	34.52	42.17	21.6	58.53	POSKW
step	225	4692	189.23	135.64	163.39	21.56	33.0	POSKW
apply	81	1324	68.12	38.27	46.69	21.51	56.11	POSKW
evidence	137	2602	115.22	75.22	91.02	20.89	42.01	POSKW
hamas-led	92	1577	77.38	45.59	55.46	20.88	51.7	POSKW
sexual	44	578	37.01	16.71	20.67	20.74	75.57	POSKW
past	268	5811	225.4	167.99	202.0	20.28	29.19	POSKW
foot	59	887	49.62	25.64	31.44	20.0	63.72	POSKW
office	276	6029	232.13	174.29	209.51	19.89	28.46	POSKW
no	170	3417	142.98	98.78	119.2	19.85	36.56	POSKW
sanction	106	1916	89.15	55.39	67.19	19.81	46.72	POSKW
last	635	15363	534.06	444.12	531.61	19.61	18.39	POSKW
sorry	39	499	32.8	14.43	17.88	19.47	77.82	POSKW
occupied	173	3503	145.5	101.27	122.15	19.45	35.85	POSKW
officially	47	654	39.53	18.91	23.29	19.41	70.58	POSKW
challenge	145	2837	121.95	82.01	99.09	19.32	39.16	POSKW
supporter	134	2579	112.7	74.55	90.15	19.26	40.74	POSKW
general	115	2141	96.72	61.89	74.97	19.09	43.91	POSKW
deprive	36	449	30.28	12.98	16.12	18.95	79.98	POSKW
expert	114	2125	95.88	61.43	74.4	18.82	43.8	POSKW
knesset	40	526	33.64	15.21	18.81	18.81	75.48	POSKW
compromise	45	628	37.85	18.15	22.36	18.45	70.33	POSKW
favour	53	791	44.58	22.87	28.05	18.33	64.38	POSKW
tie	134	2608	112.7	75.39	91.12	18.3	39.67	POSKW
welcome	124	2378	104.29	68.74	83.14	18.11	41.08	POSKW
prosecute	36	459	30.28	13.27	16.45	18.1	78.12	POSKW
conclude	90	1597	75.69	46.17	56.06	18.04	48.46	POSKW
argue	129	2498	108.49	72.21	87.3	18.03	40.15	POSKW
independence	41	559	34.48	16.16	19.94	17.77	72.36	POSKW
letter	124	2389	104.29	69.06	83.51	17.74	40.64	POSKW
disagree	44	623	37.01	18.01	22.16	17.42	69.06	POSKW
improve	68	1124	57.19	32.49	39.61	17.42	55.08	POSKW
establish	132	2590	111.02	74.87	90.45	17.35	38.89	POSKW
antisemitic	94	1706	79.06	49.32	59.81	17.29	46.33	POSKW
comply	56	872	47.1	25.21	30.84	17.21	60.55	POSKW
withdraw	122	2358	102.61	68.17	82.41	17.2	40.34	POSKW
leader	445	10544	374.26	304.81	365.16	16.91	20.46	POSKW
divestment	37	497	31.12	14.37	17.74	16.59	73.65	POSKW
faith	59	948	49.62	27.41	33.46	16.52	57.68	POSKW
secretary	80	1409	67.28	40.73	49.48	16.49	49.16	POSKW
dismantle	77	1347	64.76	38.94	47.32	16.26	49.8	POSKW
appoint	38	521	31.96	15.06	18.58	16.25	71.88	POSKW
