lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
seven-day	45	49	40.43	1.41	2.92	185.29	186.49	POSKW
provider	118	1042	106.02	30.06	36.08	121.92	111.65	POSKW
cease-fire	204	2562	183.29	73.9	86.04	121.58	85.06	POSKW
syndicate	90	704	80.86	20.31	24.7	107.86	119.71	POSKW
publisher	93	756	83.56	21.81	26.41	106.52	117.21	POSKW
veto	93	790	83.56	22.79	27.47	100.94	114.29	POSKW
resolution	204	2870	183.29	82.79	95.62	96.39	75.55	POSKW
disclaimer	92	881	82.66	25.41	30.27	85.23	105.94	POSKW
opinion	194	2825	174.3	81.49	93.91	84.79	72.57	POSKW
weeklong	39	165	35.04	4.76	6.35	82.04	152.17	POSKW
fighting	231	3670	207.55	105.86	121.34	81.33	64.89	POSKW
accuracy	93	943	83.56	27.2	32.23	79.34	101.77	POSKW
church	59	416	53.01	12.0	14.78	79.32	126.17	POSKW
bombardment	231	3739	207.55	107.85	123.49	77.34	63.22	POSKW
indiscriminate	78	711	70.08	20.51	24.54	77.3	109.44	POSKW
third	214	3393	192.27	97.87	112.2	75.75	65.07	POSKW
pause	187	2853	168.01	82.29	94.56	73.07	68.49	POSKW
text	126	1619	113.21	46.7	54.28	71.86	83.18	POSKW
week-long	43	254	38.63	7.33	9.24	68.86	136.24	POSKW
external	96	1093	86.25	31.53	36.98	68.18	92.93	POSKW
entity	122	1648	109.61	47.54	55.06	62.9	79.0	POSKW
affiliate	102	1258	91.64	36.29	42.3	62.89	86.54	POSKW
vessel	70	719	62.89	20.74	24.54	58.58	100.81	POSKW
south	214	3715	192.27	107.16	122.22	58.42	56.85	POSKW
congressional	55	476	49.42	13.73	16.52	58.31	113.03	POSKW
edit	99	1259	88.95	36.32	42.24	57.61	84.03	POSKW
basis	120	1744	107.82	50.31	57.98	52.69	72.74	POSKW
available	141	2235	126.68	64.47	73.91	49.95	65.1	POSKW
fight	336	6939	301.89	200.16	226.3	47.93	40.53	POSKW
truce	174	3015	156.33	86.97	99.2	47.78	57.02	POSKW
collapse	117	1755	105.12	50.62	58.23	47.66	69.98	POSKW
extended	51	486	45.82	14.02	16.7	47.57	106.29	POSKW
christian	58	604	52.11	17.42	20.59	47.53	99.78	POSKW
application	95	1308	85.35	37.73	43.64	47.04	77.39	POSKW
abstain	52	511	46.72	14.74	17.51	46.44	104.07	POSKW
combat	116	1787	104.22	51.55	59.19	44.24	67.63	POSKW
civilian	622	14614	558.85	421.54	473.93	43.57	28.01	POSKW
israel-hamas	203	3799	182.39	109.58	124.49	43.11	49.87	POSKW
favor	58	644	52.11	18.58	21.84	42.95	94.88	POSKW
shell	94	1343	84.46	38.74	44.7	42.91	74.22	POSKW
woman	393	8606	353.1	248.24	279.92	42.01	34.88	POSKW
tunnel	125	2022	112.31	58.32	66.78	41.92	63.28	POSKW
shipping	47	465	42.23	13.41	15.93	41.57	103.58	POSKW
vote	171	3092	153.64	89.19	101.5	40.93	53.08	POSKW
tree	41	374	36.84	10.79	12.91	40.59	109.39	POSKW
roughly	92	1344	82.66	38.77	44.67	39.91	72.29	POSKW
image	318	6756	285.71	194.88	220.04	39.69	37.8	POSKW
casualty	179	3320	160.83	95.77	108.84	39.25	50.71	POSKW
neighborhood	68	882	61.1	25.44	29.55	38.07	82.4	POSKW
toll	200	3855	179.69	111.2	126.13	38.05	47.09	POSKW
battle	124	2080	111.41	60.0	68.56	37.53	59.99	POSKW
bombing	171	3187	153.64	91.93	104.45	36.86	50.26	POSKW
shoot	136	2391	122.19	68.97	78.6	35.68	55.68	POSKW
safe	222	4467	199.46	128.85	145.86	35.5	43.01	POSKW
resume	130	2275	116.8	65.62	74.81	34.61	56.11	POSKW
endorse	103	1674	92.54	48.29	55.28	34.1	62.85	POSKW
commercial	64	863	57.5	24.89	28.84	33.12	79.15	POSKW
ground	349	7811	313.57	225.31	253.82	33.06	32.76	POSKW
here	343	7668	308.18	221.18	249.19	32.71	32.87	POSKW
read	225	4655	202.16	134.27	151.8	31.83	40.35	POSKW
flee	163	3133	146.45	90.37	102.53	31.35	47.36	POSKW
minimize	34	337	30.55	9.72	11.54	29.99	103.44	POSKW
nowhere	54	707	48.52	20.39	23.67	29.68	81.62	POSKW
rape	57	784	51.21	22.61	26.16	28.29	77.47	POSKW
holiday	54	726	48.52	20.94	24.26	28.12	79.4	POSKW
website	157	3076	141.06	88.73	100.57	28.02	45.55	POSKW
guarantee	103	1792	92.54	51.69	58.95	27.93	56.65	POSKW
progressive	61	871	54.81	25.12	28.99	27.89	74.27	POSKW
white	74	1156	66.49	33.34	38.26	27.23	66.4	POSKW
sustainable	49	642	44.03	18.52	21.49	26.89	81.56	POSKW
story	220	4695	197.66	135.43	152.89	26.85	37.37	POSKW
tank	116	2120	104.22	61.15	69.55	26.78	52.09	POSKW
cargo	35	381	31.45	10.99	12.94	26.76	96.41	POSKW
wound	182	3752	163.52	108.23	122.37	26.17	40.7	POSKW
protect	222	4784	199.46	137.99	155.72	25.8	36.43	POSKW
climate	55	778	49.42	22.44	25.91	25.68	75.08	POSKW
die	222	4802	199.46	138.51	156.28	25.31	36.07	POSKW
fierce	43	547	38.63	15.78	18.35	25.01	84.01	POSKW
escape	66	1022	59.3	29.48	33.84	24.84	67.18	POSKW
intent	54	770	48.52	22.21	25.63	24.76	74.39	POSKW
season	35	401	31.45	11.57	13.56	24.6	92.43	POSKW
impossible	78	1298	70.08	37.44	42.8	24.16	60.71	POSKW
child	506	12520	454.63	361.14	405.19	24.04	22.92	POSKW
map	44	579	39.53	16.7	19.38	23.94	81.2	POSKW
re	244	5440	219.23	156.92	176.81	23.63	33.13	POSKW
relative	106	1962	95.24	56.59	64.33	23.41	50.9	POSKW
north	176	3700	158.13	106.73	120.57	23.11	38.82	POSKW
rebel	50	711	44.92	20.51	23.67	23.07	74.63	POSKW
rubble	142	2849	127.58	82.18	93.04	22.99	43.29	POSKW
percent	67	1083	60.2	31.24	35.77	22.52	63.34	POSKW
know	423	10335	380.05	298.11	334.64	22.26	24.17	POSKW
spend	105	1969	94.34	56.8	64.51	22.14	49.68	POSKW
maritime	35	427	31.45	12.32	14.37	22.02	87.42	POSKW
