lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
syndicate	106	688	117.78	19.72	19.97	191.74	142.62	POSKW
publisher	108	741	120.0	21.24	21.35	186.22	139.84	POSKW
provider	125	1035	138.89	29.67	29.18	180.44	129.59	POSKW
disclaimer	110	863	122.22	24.74	24.47	167.53	132.66	POSKW
external	115	1074	127.78	30.79	29.91	145.99	122.33	POSKW
accuracy	105	931	116.67	26.69	26.06	141.11	125.53	POSKW
affiliate	121	1239	134.44	35.52	34.21	137.95	116.4	POSKW
delusional	40	96	44.44	2.75	3.42	134.74	176.67	POSKW
uncommitted	46	188	51.11	5.39	5.89	116.44	161.84	POSKW
application	114	1289	126.67	36.95	35.29	114.55	109.66	POSKW
voter	94	929	104.44	26.63	25.73	111.82	118.72	POSKW
edit	106	1252	117.78	35.89	34.16	100.37	106.57	POSKW
cease-fire	166	2600	184.44	74.54	69.57	99.35	84.87	POSKW
text	123	1622	136.67	46.5	43.89	99.01	98.45	POSKW
entity	124	1646	137.78	47.19	44.52	98.79	97.95	POSKW
endorse	124	1653	137.78	47.39	44.7	98.13	97.63	POSKW
basis	126	1738	140.0	49.83	46.89	94.39	95.01	POSKW
guarantee	125	1770	138.89	50.74	47.66	89.64	92.96	POSKW
opinion	170	2849	188.89	81.68	75.94	88.92	79.25	POSKW
refuge	85	993	94.44	28.47	27.11	81.71	107.35	POSKW
available	140	2236	155.56	64.1	59.76	80.69	83.27	POSKW
vote	174	3089	193.33	88.56	82.07	80.33	74.34	POSKW
pause	160	2880	177.78	82.57	76.47	71.58	73.14	POSKW
ballot	38	250	42.22	7.17	7.24	67.95	141.95	POSKW
poll	75	914	83.33	26.2	24.88	67.94	104.31	POSKW
election	143	2512	158.89	72.02	66.78	67.6	75.25	POSKW
city	304	7121	337.78	204.15	186.76	63.65	49.32	POSKW
party	271	6169	301.11	176.86	161.99	62.79	51.99	POSKW
fighting	183	3718	203.33	106.59	98.12	60.27	62.43	POSKW
responsible	172	3459	191.11	99.17	91.33	58.27	63.35	POSKW
read	213	4667	236.67	133.8	122.75	56.01	55.54	POSKW
fifth	43	397	47.78	11.38	11.07	55.29	123.04	POSKW
offensive	255	5994	283.33	171.84	157.18	52.71	48.99	POSKW
website	152	3081	168.89	88.33	81.32	50.39	62.64	POSKW
policy	274	6701	304.44	192.11	175.44	48.63	45.25	POSKW
credible	48	543	53.33	15.57	14.87	48.2	109.63	POSKW
third	163	3444	181.11	98.74	90.73	47.95	58.87	POSKW
israel-hamas	176	3826	195.56	109.69	100.66	47.46	56.26	POSKW
quarter	49	574	54.44	16.46	15.67	46.93	107.16	POSKW
listen	89	1496	98.89	42.89	39.87	46.26	79.0	POSKW
primary	72	1101	80.0	31.56	29.5	45.07	86.83	POSKW
push	200	4691	222.22	134.49	123.02	41.67	49.19	POSKW
about	309	8095	343.33	232.07	211.39	40.57	38.67	POSKW
southernmost	28	235	31.11	6.74	6.62	39.86	128.8	POSKW
article	168	3805	186.67	109.09	99.93	39.61	52.46	POSKW
cram	27	220	30.0	6.31	6.21	39.61	130.51	POSKW
presidential	78	1333	86.67	38.22	35.49	39.15	77.59	POSKW
view	213	5223	236.67	149.74	136.73	37.4	44.99	POSKW
funding	84	1519	93.33	43.55	40.32	37.18	72.74	POSKW
top	203	4946	225.56	141.8	129.51	36.57	45.6	POSKW
victory	95	1843	105.56	52.84	48.75	35.41	66.57	POSKW
elsewhere	74	1308	82.22	37.5	34.76	34.5	74.71	POSKW
donor	43	571	47.78	16.37	15.44	34.24	97.92	POSKW
handling	44	593	48.89	17.0	16.02	34.22	96.79	POSKW
way	343	9515	381.11	272.78	247.96	33.45	33.13	POSKW
motion	42	561	46.67	16.08	15.17	33.13	97.48	POSKW
laugh	28	279	31.11	8.0	7.72	32.99	118.19	POSKW
apologise	28	283	31.11	8.11	7.82	32.43	117.26	POSKW
mostly	151	3539	167.78	101.46	92.81	31.55	49.26	POSKW
content	164	3937	182.22	112.87	103.15	31.32	47.0	POSKW
tally	91	1836	101.11	52.64	48.47	30.55	63.06	POSKW
