lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
airdrop	111	124	126.14	3.55	5.78	503.68	189.04	POSKW
famine	201	1906	228.41	54.61	51.82	257.66	122.82	POSKW
holy	116	671	131.82	19.23	19.36	234.85	149.09	POSKW
parachute	40	52	45.45	1.49	2.26	173.04	187.3	POSKW
cease-fire	191	2575	217.05	73.78	68.03	154.11	98.52	POSKW
stampede	32	37	36.36	1.06	1.7	143.69	188.67	POSKW
pier	56	238	63.64	6.82	7.23	140.54	161.28	POSKW
maritime	68	394	77.27	11.29	11.36	137.49	149.01	POSKW
highest-ranking	33	53	37.5	1.52	2.12	132.66	184.43	POSKW
meal	84	662	95.45	18.97	18.35	130.39	133.69	POSKW
dehydration	40	136	45.45	3.9	4.33	114.54	168.42	POSKW
oscar	33	84	37.5	2.41	2.88	109.53	175.88	POSKW
malnutrition	76	651	86.36	18.65	17.88	108.61	128.95	POSKW
delivery	162	2455	184.09	70.34	64.36	107.58	89.41	POSKW
syndicate	78	716	88.64	20.52	19.53	103.63	124.82	POSKW
provider	96	1064	109.09	30.49	28.53	102.14	112.63	POSKW
uncommitted	42	192	47.73	5.5	5.76	100.56	158.66	POSKW
publisher	79	770	89.77	22.06	20.88	98.18	121.09	POSKW
ramadan	39	174	44.32	4.99	5.24	94.87	159.55	POSKW
accuracy	87	949	98.86	27.19	25.48	94.46	113.72	POSKW
disclaimer	83	890	94.32	25.5	23.93	92.07	114.87	POSKW
aid	470	11480	534.09	328.93	293.9	91.8	47.54	POSKW
trample	32	109	36.36	3.12	3.47	91.54	168.36	POSKW
external	93	1096	105.68	31.4	29.24	91.25	108.37	POSKW
muslim	143	2268	162.5	64.98	59.3	87.37	85.73	POSKW
starvation	125	1861	142.05	53.32	48.84	85.64	90.83	POSKW
convoy	85	990	96.59	28.37	26.44	84.74	109.2	POSKW
election	150	2505	170.45	71.77	65.3	82.9	81.48	POSKW
delegation	96	1243	109.09	35.62	32.93	82.38	101.55	POSKW
temporary	131	2064	148.86	59.14	53.98	81.04	86.27	POSKW
cargo	49	367	55.68	10.52	10.23	79.8	136.46	POSKW
food	287	6425	326.14	184.09	165.08	75.9	55.68	POSKW
fast	74	866	84.09	24.81	23.12	73.3	108.86	POSKW
available	133	2243	151.14	64.27	58.44	72.06	80.66	POSKW
text	107	1638	121.59	46.93	42.92	69.78	88.6	POSKW
edit	91	1267	103.41	36.3	33.4	69.77	96.06	POSKW
affiliate	91	1269	103.41	36.36	33.45	69.59	95.94	POSKW
humanitarian	473	12539	537.5	359.27	320.02	65.51	39.75	POSKW
sea	113	1852	128.41	53.06	48.33	64.82	83.04	POSKW
