lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
pager	84	198	121.92	5.64	5.43	327.78	182.31	POSKW
gat	60	68	87.08	1.94	2.46	299.69	191.29	POSKW
explode	75	460	108.85	13.11	10.3	176.7	157.01	POSKW
credit	184	2867	267.05	81.7	58.75	174.94	106.3	POSKW
walkie-talkie	31	81	44.99	2.31	2.16	115.91	180.48	POSKW
tunnel	124	2023	179.97	57.65	41.34	110.37	102.96	POSKW
device	74	797	107.4	22.71	16.77	109.15	130.18	POSKW
murder	158	3214	229.32	91.59	64.93	97.51	85.84	POSKW
polio	35	218	50.8	6.21	4.87	81.59	156.41	POSKW
detonate	32	202	46.44	5.76	4.51	73.91	155.89	POSKW
vaccinate	24	101	34.83	2.88	2.41	71.25	169.47	POSKW
photo	169	4155	245.28	118.4	83.26	69.54	69.77	POSKW
funeral	56	739	81.28	21.06	15.31	66.04	117.69	POSKW
lebanese	97	1881	140.78	53.6	38.09	65.34	89.7	POSKW
discovery	26	170	37.74	4.84	3.77	58.58	154.49	POSKW
vaccination	25	175	36.28	4.99	3.85	53.59	151.67	POSKW
parent	87	1815	126.27	51.72	36.62	51.16	83.77	POSKW
execute	48	712	69.67	20.29	14.63	48.82	109.78	POSKW
suburb	45	676	65.31	19.26	13.88	44.99	108.89	POSKW
promotional	22	169	31.93	4.82	3.68	43.91	147.58	POSKW
explosion	69	1386	100.15	39.5	28.02	43.6	86.86	POSKW
grenade	32	376	46.44	10.71	7.86	43.08	125.02	POSKW
gallant	80	1791	116.11	51.04	36.03	40.75	77.86	POSKW
blow	63	1251	91.44	35.65	25.3	40.66	87.8	POSKW
arm	131	3631	190.13	103.47	72.44	39.03	59.03	POSKW
opt-out	23	218	33.38	6.21	4.64	38.37	137.24	POSKW
shoot	97	2430	140.78	69.25	48.66	38.1	68.12	POSKW
recover	64	1346	92.89	38.36	27.15	37.05	83.1	POSKW
democratic	80	1921	116.11	54.74	38.53	34.83	71.84	POSKW
export	37	582	53.7	16.58	11.92	34.71	105.61	POSKW
apologize	25	286	36.28	8.15	5.99	34.64	126.63	POSKW
license	32	457	46.44	13.02	9.42	34.2	112.4	POSKW
embargo	30	429	43.54	12.23	8.84	32.01	112.31	POSKW
music	65	1485	94.34	42.32	29.85	31.69	76.14	POSKW
shortly	60	1323	87.08	37.7	26.63	31.56	79.15	POSKW
concert	22	244	31.93	6.95	5.12	31.49	128.47	POSKW
grief	35	581	50.8	16.56	11.86	30.36	101.68	POSKW
button	24	300	34.83	8.55	6.24	30.16	121.18	POSKW
communication	64	1512	92.89	43.09	30.35	28.94	73.25	POSKW
blame	96	2662	139.33	75.86	53.11	28.57	58.99	POSKW
slay	26	364	37.74	10.37	7.51	28.51	113.76	POSKW
commander	81	2137	117.56	60.9	42.71	27.78	63.5	POSKW
condolence	26	382	37.74	10.89	7.86	26.78	110.45	POSKW
beloved	21	260	30.48	7.41	5.41	26.68	121.78	POSKW
licence	25	366	36.28	10.43	7.53	25.87	110.69	POSKW
blast	46	983	66.76	28.01	19.81	25.8	81.78	POSKW
anger	52	1179	75.47	33.6	23.7	25.78	76.78	POSKW
type	36	690	52.25	19.66	13.98	24.75	90.63	POSKW
native	23	337	33.38	9.6	6.93	23.78	110.64	POSKW
mourner	21	292	30.48	8.32	6.03	23.22	114.22	POSKW
festival	59	1480	85.63	42.17	29.64	23.1	68.0	POSKW
protest	187	6556	271.41	186.82	129.84	22.61	36.92	POSKW
cease-fire	91	2675	132.08	76.23	53.26	22.54	53.62	POSKW
nominee	23	353	33.38	10.06	7.24	22.33	107.38	POSKW
union	31	587	44.99	16.73	11.9	21.77	91.59	POSKW
presence	73	2023	105.95	57.65	40.36	21.76	59.05	POSKW
outbreak	32	623	46.44	17.75	12.61	21.4	89.38	POSKW
body	191	6801	277.21	193.8	134.64	21.32	35.42	POSKW
captivity	78	2227	113.21	63.46	44.39	21.23	56.32	POSKW
secure	117	3764	169.81	107.26	74.73	20.83	45.15	POSKW
grieve	26	461	37.74	13.14	9.38	20.37	96.71	POSKW
rescue	67	1862	97.24	53.06	37.14	19.81	58.79	POSKW
sabotage	22	357	31.93	10.17	7.3	19.74	103.35	POSKW
terrorist	248	9394	359.94	267.7	185.67	19.33	29.39	POSKW
citizen	133	4493	193.03	128.03	89.08	19.2	40.49	POSKW
deal	232	8706	336.72	248.09	172.11	19.18	30.31	POSKW
gather	96	3014	139.33	85.89	59.89	18.81	47.46	POSKW
operative	34	733	49.35	20.89	14.77	18.73	81.04	POSKW
home	276	10739	400.58	306.02	212.11	17.94	26.76	POSKW
headquarters	46	1162	66.76	33.11	23.26	17.69	67.38	POSKW
defense	71	2104	103.05	59.96	41.88	17.11	52.87	POSKW
discover	30	640	43.54	18.24	12.9	16.88	81.92	POSKW
honor	28	578	40.64	16.47	11.67	16.81	84.64	POSKW
cross-border	44	1123	63.86	32.0	22.47	16.48	66.47	POSKW
voter	40	983	58.06	28.01	19.7	16.48	69.81	POSKW
all-out	28	584	40.64	16.64	11.78	16.47	83.79	POSKW
underground	35	813	50.8	23.17	16.33	16.45	74.71	POSKW
candidate	38	916	55.15	26.1	18.37	16.4	71.5	POSKW
helicopter	25	493	36.28	14.05	9.97	16.34	88.35	POSKW
highly	39	965	56.6	27.5	19.33	15.8	69.21	POSKW
determination	29	630	42.09	17.95	12.69	15.73	80.4	POSKW
protester	101	3371	146.59	96.06	66.86	15.4	41.65	POSKW
manager	21	389	30.48	11.09	7.89	15.31	93.32	POSKW
love	92	3015	133.53	85.92	59.83	15.17	43.39	POSKW
privacy	40	1016	58.06	28.95	20.33	15.17	66.9	POSKW
border	202	7711	293.18	219.74	152.37	14.97	28.64	POSKW
intercept	41	1057	59.51	30.12	21.14	14.96	65.57	POSKW
tragic	36	886	52.25	25.25	17.75	14.78	69.68	POSKW
weapon	133	4745	193.03	135.22	93.93	14.69	35.23	POSKW
wound	111	3823	161.1	108.94	75.75	14.64	38.63	POSKW
range	42	1110	60.96	31.63	22.18	14.34	63.35	POSKW
intelligence	82	2665	119.01	75.94	52.9	14.0	44.18	POSKW
corridor	47	1307	68.21	37.24	26.07	13.87	58.73	POSKW
radio	28	635	40.64	18.1	12.77	13.87	76.76	POSKW
sponsor	28	639	40.64	18.21	12.84	13.68	76.23	POSKW
alive	84	2763	121.92	78.74	54.82	13.64	43.04	POSKW
time	374	15615	542.82	444.97	307.88	13.56	19.81	POSKW
email	51	1468	74.02	41.83	29.25	13.53	55.57	POSKW
use	314	12897	455.73	367.52	254.39	13.26	21.43	POSKW
exist	50	1440	72.57	41.03	28.69	13.24	55.52	POSKW
devastate	32	787	46.44	22.43	15.77	13.16	69.75	POSKW
debate	62	1925	89.99	54.86	38.26	12.67	48.51	POSKW
organization	133	4874	193.03	138.89	96.41	12.67	32.62	POSKW
regular	33	835	47.9	23.79	16.71	12.64	67.24	POSKW
airport	27	633	39.19	18.04	12.71	12.43	73.91	POSKW
turkish	21	437	30.48	12.45	8.82	12.41	83.97	POSKW
voting	23	503	33.38	14.33	10.13	12.31	79.84	POSKW
rock	21	441	30.48	12.57	8.9	12.19	83.22	POSKW
heart	66	2113	95.79	60.21	41.96	11.98	45.61	POSKW
understand	92	3196	133.53	91.07	63.31	11.64	37.8	POSKW
writer	44	1268	63.86	36.13	25.26	11.63	55.46	POSKW
subscribe	33	864	47.9	24.62	17.27	11.56	64.19	POSKW
year	333	13967	483.31	398.01	275.36	11.54	19.36	POSKW
explosive	38	1051	55.15	29.95	20.97	11.39	59.23	POSKW
narrow	25	589	36.28	16.78	11.82	11.38	73.49	POSKW
apparently	30	766	43.54	21.83	15.33	11.22	66.43	POSKW
vice	22	493	31.93	14.05	9.92	11.18	77.78	POSKW
munitions	22	494	31.93	14.08	9.94	11.14	77.61	POSKW
deep	70	2314	101.6	65.94	45.91	11.13	42.56	POSKW
killing	93	3273	134.98	93.27	64.82	11.03	36.55	POSKW
street	84	2898	121.92	82.58	57.42	10.99	38.47	POSKW
stronghold	24	564	34.83	16.07	11.32	10.99	73.71	POSKW
blood	50	1522	72.57	43.37	30.27	10.98	50.37	POSKW
return	224	9068	325.11	258.41	178.93	10.73	22.86	POSKW
shooting	29	745	42.09	21.23	14.9	10.68	65.89	POSKW
center	62	2015	89.99	57.42	39.99	10.59	44.18	POSKW
head	150	5777	217.71	164.62	114.13	10.47	27.77	POSKW
click	33	898	47.9	25.59	17.93	10.38	60.71	POSKW
addition	50	1550	72.57	44.17	30.81	10.27	48.65	POSKW
speak	236	9668	342.53	275.5	190.71	10.2	21.69	POSKW
thousand	200	8038	290.28	229.06	158.63	10.17	23.58	POSKW
attend	82	2865	119.01	81.64	56.75	10.09	37.25	POSKW
break	141	5422	204.64	154.51	107.12	9.95	27.92	POSKW
jewish	167	6580	242.38	187.51	129.92	9.91	25.53	POSKW
axis	23	557	33.38	15.87	11.17	9.82	71.1	POSKW
plead	24	596	34.83	16.98	11.94	9.64	68.89	POSKW
decision	139	5359	201.74	152.71	105.87	9.63	27.66	POSKW
general	65	2191	94.34	62.44	43.44	9.48	40.7	POSKW
strategic	43	1310	62.41	37.33	26.05	9.41	50.29	POSKW
safely	31	856	44.99	24.39	17.08	9.34	59.38	POSKW
dual	24	604	34.83	17.21	12.09	9.32	67.72	POSKW
security	240	9951	348.33	283.57	196.24	9.3	20.5	POSKW
son	68	2325	98.69	66.25	46.08	9.29	39.33	POSKW
introduce	28	748	40.64	21.32	14.94	9.28	62.38	POSKW
shift	52	1674	75.47	47.7	33.24	9.23	45.09	POSKW
change	121	4601	175.62	131.11	90.93	9.2	29.02	POSKW
reminder	22	538	31.93	15.33	10.78	9.17	70.24	POSKW
hostage	363	15688	526.85	447.05	309.08	9.09	16.39	POSKW
enemy	63	2130	91.44	60.7	42.23	9.06	40.41	POSKW
room	52	1683	75.47	47.96	33.41	9.03	44.58	POSKW
proxy	38	1132	55.15	32.26	22.53	9.0	52.38	POSKW
sale	35	1020	50.8	29.07	20.32	8.92	54.42	POSKW
message	114	4320	165.46	123.1	85.38	8.86	29.35	POSKW
one	67	2307	97.24	65.74	45.71	8.85	38.66	POSKW
train	23	587	33.38	16.73	11.75	8.62	66.47	POSKW
targeted	34	993	49.35	28.3	19.78	8.6	54.22	POSKW
show	241	10086	349.78	287.42	198.86	8.54	19.58	POSKW
american	136	5320	197.39	151.6	105.06	8.51	26.24	POSKW
find	206	8483	298.98	241.74	167.32	8.5	21.17	POSKW
vote	87	3176	126.27	90.5	62.83	8.47	33.0	POSKW
mistake	38	1159	55.15	33.03	23.05	8.29	50.18	POSKW
conclusion	25	668	36.28	19.04	13.34	8.28	62.36	POSKW
maintain	78	2805	113.21	79.93	55.52	8.26	34.46	POSKW
nearly	135	5300	195.94	151.03	104.66	8.23	25.88	POSKW
material	35	1046	50.8	29.81	20.82	8.2	52.08	POSKW
imagine	33	970	47.9	27.64	19.31	8.17	53.63	POSKW
