lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
consulate	50	325	150.15	9.17	3.49	179.27	176.98	POSKW
iranian	79	2099	237.24	59.21	20.27	99.08	120.1	POSKW
govt	15	66	45.05	1.86	0.75	63.92	184.12	POSKW
famine	64	2043	192.19	57.63	19.61	63.58	107.72	POSKW
drone	72	2669	216.22	75.29	25.51	57.24	96.68	POSKW
revolutionary	21	250	63.06	7.05	2.52	53.36	159.77	POSKW
worker	79	3406	237.24	96.08	32.43	48.16	84.69	POSKW
consular	17	178	51.05	5.02	1.81	46.92	164.18	POSKW
minute-by-minute	17	195	51.05	5.5	1.97	44.27	161.09	POSKW
bulletin	18	227	54.05	6.4	2.28	43.98	157.63	POSKW
proxy	39	1131	117.12	31.91	10.89	43.98	114.36	POSKW
embassy	39	1132	117.12	31.93	10.9	43.93	114.3	POSKW
seventh	19	260	57.06	7.33	2.6	43.82	154.44	POSKW
us-based	14	121	42.04	3.41	1.26	43.27	169.96	POSKW
guard	38	1097	114.11	30.95	10.56	43.1	114.67	POSKW
chef	15	158	45.05	4.46	1.61	41.25	163.98	POSKW
unintentional	10	49	30.03	1.38	0.55	40.76	182.4	POSKW
six-month	12	87	36.04	2.45	0.92	40.75	174.49	POSKW
two-week	12	90	36.04	2.54	0.95	40.04	173.67	POSKW
steer	14	140	42.04	3.95	1.43	39.75	165.65	POSKW
offensive	112	6137	336.34	173.13	58.16	39.58	64.07	POSKW
foe	16	225	48.05	6.35	2.24	36.17	153.32	POSKW
economic	45	1711	135.14	48.27	16.34	34.32	94.73	POSKW
southernmost	16	247	48.05	6.97	2.45	33.69	149.34	POSKW
tally	47	1880	141.14	53.04	17.93	32.88	90.75	POSKW
strike	157	10176	471.47	287.07	96.17	32.61	48.62	POSKW
charity	31	951	93.09	26.83	9.14	32.5	110.51	POSKW
unload	12	130	36.04	3.67	1.32	32.42	163.05	POSKW
retaliation	45	1810	135.14	51.06	17.26	31.17	90.31	POSKW
airspace	14	204	42.04	5.75	2.03	30.82	151.84	POSKW
ally	91	5083	273.27	143.39	48.15	30.5	62.34	POSKW
polish	10	91	30.03	2.57	0.94	30.02	168.5	POSKW
anti-government	11	123	33.03	3.47	1.25	29.12	161.98	POSKW
restraint	23	613	69.07	17.29	5.92	28.74	119.9	POSKW
regional	61	2997	183.18	84.55	28.46	28.28	73.68	POSKW
retaliatory	41	1686	123.12	47.56	16.07	27.3	88.54	POSKW
wasteland	11	141	33.03	3.98	1.41	26.58	157.01	POSKW
retaliate	28	930	84.08	26.24	8.92	26.3	104.87	POSKW
happening	19	463	57.06	13.06	4.49	26.27	125.49	POSKW
tension	60	3034	180.18	85.59	28.79	26.01	71.18	POSKW
grave	36	1421	108.11	40.09	13.56	25.77	91.8	POSKW
general	48	2208	144.14	62.29	21.0	25.7	79.31	POSKW
missile	66	3534	198.2	99.7	33.5	24.8	66.13	POSKW
convoy	29	1046	87.09	29.51	10.0	24.08	98.77	POSKW
mistake	31	1166	93.09	32.89	11.14	24.07	95.57	POSKW
confrontation	21	604	63.06	17.04	5.82	23.93	114.91	POSKW
army	79	4651	237.24	131.21	44.02	22.7	57.56	POSKW
officer	50	2501	150.15	70.55	23.74	22.24	72.13	POSKW
cruise	11	187	33.03	5.28	1.84	21.43	144.92	POSKW
imminent	26	954	78.08	26.91	9.12	21.01	97.47	POSKW
abstention	11	195	33.03	5.5	1.92	20.68	142.9	POSKW
escalation	51	2654	153.15	74.87	25.17	20.61	68.66	POSKW
logo	11	196	33.03	5.53	1.93	20.59	142.65	POSKW
heartbroken	12	245	36.04	6.91	2.39	19.86	135.63	POSKW
refuge	27	1051	81.08	29.65	10.03	19.8	92.9	POSKW
delivery	49	2568	147.15	72.44	24.36	19.45	68.04	POSKW
vow	51	2739	153.15	77.27	25.97	19.01	65.87	POSKW
foreigner	14	353	42.04	9.96	3.42	18.64	123.4	POSKW
brink	20	669	60.06	18.87	6.41	18.6	104.36	POSKW
suspected	15	406	45.05	11.45	3.92	18.41	118.91	POSKW
delegation	30	1309	90.09	36.93	12.46	17.87	83.71	POSKW
australian	19	637	57.06	17.97	6.11	17.61	104.19	POSKW
supreme	12	284	36.04	8.01	2.75	17.12	127.25	POSKW
demand	98	6665	294.29	188.02	62.94	16.85	44.07	POSKW
tragic	23	899	69.07	25.36	8.58	16.75	92.57	POSKW
battalion	18	618	54.05	17.43	5.92	16.11	102.45	POSKW
preparation	18	621	54.05	17.52	5.95	15.99	102.09	POSKW
pull	34	1661	102.1	46.86	15.77	15.97	74.17	POSKW
impede	12	306	36.04	8.63	2.96	15.78	122.7	POSKW
air	90	6124	270.27	172.76	57.83	15.44	44.02	POSKW
advertisement	64	3991	192.19	112.59	37.74	15.26	52.24	POSKW
airdrop	10	225	30.03	6.35	2.19	15.04	130.21	POSKW
increase	71	4581	213.21	129.23	43.29	15.0	49.05	POSKW
defence	69	4421	207.21	124.72	41.79	14.95	49.7	POSKW
hamas-run	35	1785	105.11	50.36	16.94	14.86	70.44	POSKW
homeless	11	277	33.03	7.81	2.68	14.67	123.48	POSKW
error	15	485	45.05	13.68	4.65	14.64	106.81	POSKW
city	103	7322	309.31	206.56	69.1	14.58	39.84	POSKW
corpse	11	280	33.03	7.9	2.71	14.49	122.81	POSKW
empower	11	289	33.03	8.15	2.79	13.98	120.82	POSKW
stream	18	680	54.05	19.18	6.5	13.88	95.23	POSKW
maritime	14	448	42.04	12.64	4.3	13.86	107.55	POSKW
operative	19	748	57.06	21.1	7.14	13.66	92.01	POSKW
ministry	80	5454	240.24	153.86	51.5	13.62	43.84	POSKW
conduct	62	3958	186.19	111.66	37.41	13.61	50.05	POSKW
qatari	27	1282	81.08	36.17	12.18	13.51	76.62	POSKW
membership	12	353	36.04	9.96	3.4	13.29	113.4	POSKW
military	226	18680	678.68	526.97	175.95	13.18	25.17	POSKW
commander	39	2179	117.12	61.47	20.64	13.06	62.32	POSKW
restrict	20	836	60.06	23.58	7.97	12.92	87.22	POSKW
escalate	47	2819	141.14	79.52	26.67	12.74	55.85	POSKW
mostly	57	3633	171.17	102.49	34.34	12.59	50.2	POSKW
health	109	8133	327.33	229.43	76.71	12.14	35.16	POSKW
driver	13	441	39.04	12.44	4.23	11.84	103.33	POSKW
self-defence	12	387	36.04	10.92	3.71	11.75	106.99	POSKW
mediator	38	2185	114.11	61.64	20.69	11.72	59.71	POSKW
warehouse	12	391	36.04	11.03	3.75	11.58	106.26	POSKW
southern	125	9700	375.38	273.64	91.44	11.16	31.35	POSKW
tense	12	403	36.04	11.37	3.86	11.09	104.07	POSKW
heightened	11	349	33.03	9.85	3.35	11.02	108.16	POSKW
regime	30	1633	90.09	46.07	15.48	10.79	64.66	POSKW
assessment	24	1196	72.07	33.74	11.35	10.77	72.45	POSKW
all-out	15	597	45.05	16.84	5.7	10.59	91.15	POSKW
edge	16	661	48.05	18.65	6.3	10.56	88.17	POSKW
chief	64	4409	192.19	124.38	41.63	10.42	42.84	POSKW
veto	19	864	57.06	24.37	8.22	10.42	80.27	POSKW
cross-border	23	1144	69.07	32.27	10.86	10.36	72.62	POSKW
abstain	14	549	42.04	15.49	5.24	10.14	92.32	POSKW
negotiator	21	1014	63.06	28.61	9.63	10.13	75.18	POSKW
resolution	47	3027	141.14	85.39	28.61	9.99	49.22	POSKW
ship	28	1530	84.08	43.16	14.5	9.97	64.32	POSKW
premier	11	377	33.03	10.64	3.61	9.87	102.58	POSKW
iran-backed	23	1170	69.07	33.01	11.1	9.83	70.66	POSKW
port	17	757	51.05	21.36	7.2	9.73	82.03	POSKW
found	16	693	48.05	19.55	6.6	9.67	84.32	POSKW
diplomatic	47	3062	141.14	86.38	28.93	9.58	48.14	POSKW
poll	20	969	60.06	27.34	9.2	9.57	74.89	POSKW
measure	44	2820	132.13	79.55	26.65	9.52	49.68	POSKW
mission	40	2501	120.12	70.55	23.65	9.45	51.99	POSKW
revenge	13	511	39.04	14.42	4.88	9.37	92.13	POSKW
kill	239	20742	717.72	585.14	195.26	9.23	20.35	POSKW
bloodshed	16	710	48.05	20.03	6.76	9.22	82.31	POSKW
syrian	16	715	48.05	20.17	6.8	9.09	81.73	POSKW
anger	23	1208	69.07	34.08	11.46	9.08	67.85	POSKW
airstrike	64	4563	192.19	128.72	43.06	8.94	39.55	POSKW
situation	96	7399	288.29	208.73	69.75	8.92	32.02	POSKW
vehicle	37	2313	111.11	65.25	21.87	8.75	52.01	POSKW
crossing	31	1838	93.09	51.85	17.39	8.72	56.91	POSKW
honour	12	470	36.04	13.26	4.49	8.71	92.41	POSKW
result	82	6179	246.25	174.31	58.27	8.66	34.21	POSKW
month	168	14135	504.5	398.75	133.11	8.52	23.42	POSKW
crisis	72	5314	216.22	149.91	50.13	8.49	36.22	POSKW
source	59	4182	177.18	117.98	39.47	8.47	40.12	POSKW
coastal	23	1244	69.07	35.09	11.79	8.42	65.24	POSKW
aid	143	11807	429.43	333.08	111.21	8.41	25.27	POSKW
improve	22	1170	66.07	33.01	11.09	8.41	66.74	POSKW
egyptian	35	2179	105.11	61.47	20.6	8.39	52.39	POSKW
operation	114	9126	342.34	257.45	85.99	8.35	28.31	POSKW
accord	195	16748	585.59	472.47	157.68	8.29	21.38	POSKW
strain	11	422	33.03	11.9	4.03	8.27	94.03	POSKW
top	69	5080	207.21	143.31	47.92	8.24	36.46	POSKW
wide	35	2212	105.11	62.4	20.91	7.97	50.99	POSKW
step	66	4851	198.2	136.85	45.76	7.95	36.62	POSKW
incident	50	3468	150.15	97.83	32.74	7.91	42.19	POSKW
stall	15	697	45.05	19.66	6.63	7.86	78.45	POSKW
blame	41	2717	123.12	76.65	25.67	7.83	46.53	POSKW
cabinet	28	1663	84.08	46.91	15.74	7.83	56.75	POSKW
exact	12	500	36.04	14.11	4.76	7.8	87.48	POSKW
headline	20	1058	60.06	29.85	10.03	7.75	67.21	POSKW
pressure	75	5678	225.23	160.18	53.54	7.72	33.76	POSKW
moderate	12	503	36.04	14.19	4.79	7.71	86.99	POSKW
outrage	24	1369	72.07	38.62	12.96	7.58	60.44	POSKW
annex	11	444	33.03	12.53	4.23	7.57	90.03	POSKW
swift	11	444	33.03	12.53	4.23	7.57	90.03	POSKW
fast	18	922	54.05	26.01	8.75	7.56	70.05	POSKW
pledge	23	1294	69.07	36.5	12.26	7.56	61.69	POSKW
mark	48	3341	144.14	94.25	31.54	7.48	41.86	POSKW
girl	24	1376	72.07	38.82	13.03	7.47	59.98	POSKW
credible	13	578	39.04	16.31	5.5	7.46	82.15	POSKW
figure	54	3860	162.16	108.89	36.43	7.45	39.31	POSKW
lead	119	9768	357.36	275.56	92.01	7.31	25.85	POSKW
unprecedented	40	2682	120.12	75.66	25.33	7.29	45.42	POSKW
further	88	6919	264.26	195.19	65.21	7.25	30.07	POSKW
threat	68	5117	204.2	144.35	48.25	7.24	34.34	POSKW
loom	14	655	42.04	18.48	6.23	7.23	77.87	POSKW
election	39	2616	117.12	73.8	24.71	7.09	45.38	POSKW
desperately	16	803	48.05	22.65	7.62	7.06	71.84	POSKW
construction	11	462	33.03	13.03	4.4	7.05	86.83	POSKW
agency	78	6059	234.23	170.93	57.11	6.92	31.25	POSKW
main	45	3142	135.14	88.64	29.66	6.91	41.56	POSKW
capital	33	2138	99.1	60.31	20.2	6.86	48.66	POSKW
package	13	603	39.04	17.01	5.73	6.84	78.6	POSKW
islamist	24	1418	72.07	40.0	13.42	6.82	57.23	POSKW
jordanian	11	475	33.03	13.4	4.52	6.69	84.57	POSKW
victory	30	1908	90.09	53.83	18.04	6.68	50.4	POSKW
affair	29	1830	87.09	51.62	17.3	6.64	51.13	POSKW
prepare	45	3172	135.14	89.48	29.94	6.62	40.65	POSKW
acute	12	547	36.04	15.43	5.2	6.55	80.07	POSKW
celebrity	10	417	30.03	11.76	3.97	6.49	87.41	POSKW
talk	88	7045	264.26	198.74	66.38	6.45	28.3	POSKW
holiday	15	765	45.05	21.58	7.26	6.37	70.44	POSKW
specify	11	487	33.03	13.74	4.63	6.37	82.51	POSKW
full-scale	11	489	33.03	13.79	4.65	6.32	82.17	POSKW
immediate	71	5515	213.21	155.58	51.99	6.3	31.26	POSKW
encampment	19	1066	57.06	30.07	10.1	6.29	61.94	POSKW
generally	11	490	33.03	13.82	4.66	6.29	82.0	POSKW
mount	25	1539	75.08	43.42	14.56	6.23	53.44	POSKW
approval	16	847	48.05	23.89	8.03	6.19	67.15	POSKW
intercept	19	1079	57.06	30.44	10.22	6.08	60.84	POSKW
