lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
three-phase	29	261	96.67	7.36	2.43	93.17	171.71	POSKW
tally	66	1861	220.0	52.45	16.16	87.39	122.99	POSKW
withdrawal	62	1859	206.67	52.39	16.11	76.47	119.1	POSKW
positively	20	148	66.67	4.17	1.41	71.1	176.45	POSKW
proposal	74	3035	246.67	85.54	26.07	59.31	97.01	POSKW
permanent	72	3212	240.0	90.53	27.53	50.1	90.44	POSKW
offensive	111	6138	370.0	172.99	52.39	50.01	72.56	POSKW
eight-month	9	32	30.0	0.9	0.34	43.45	188.33	POSKW
intelligence-based	9	41	30.0	1.16	0.42	39.62	185.16	POSKW
outline	30	912	100.0	25.7	7.9	36.4	118.21	POSKW
central	72	3792	240.0	106.87	32.4	36.2	76.76	POSKW
hostility	50	2199	166.67	61.98	18.86	35.67	91.57	POSKW
roadmap	11	98	36.67	2.76	0.91	35.53	171.98	POSKW
centrist	13	179	43.33	5.04	1.61	32.22	158.29	POSKW
shell	36	1401	120.0	39.49	12.05	31.31	100.97	POSKW
intense	40	1670	133.33	47.07	14.34	31.15	95.64	POSKW
reconstruction	29	982	96.67	27.68	8.48	30.72	110.97	POSKW
ninth	11	127	36.67	3.58	1.16	30.58	164.43	POSKW
camp	72	4092	240.0	115.33	34.91	30.39	70.17	POSKW
advance	41	1814	136.67	51.13	15.55	28.94	91.1	POSKW
health	118	8124	393.33	228.97	69.1	28.78	52.83	POSKW
populated	21	595	70.0	16.77	5.16	27.66	122.69	POSKW
refugee	79	4886	263.33	137.71	41.63	26.77	62.65	POSKW
fighter	75	4591	250.0	129.39	39.12	26.14	63.58	POSKW
aggression	36	1594	120.0	44.93	13.67	25.38	91.04	POSKW
storm	37	1674	123.33	47.18	14.35	25.11	89.32	POSKW
accept	54	2967	180.0	83.62	25.33	24.69	73.12	POSKW
halt	55	3055	183.33	86.1	26.08	24.52	72.17	POSKW
medic	29	1190	96.67	33.54	10.22	23.22	96.97	POSKW
built-up	9	121	30.0	3.41	1.09	22.67	159.17	POSKW
neighbourhood	27	1080	90.0	30.44	9.28	22.51	98.91	POSKW
anti-tank	13	282	43.33	7.95	2.47	22.47	138.01	POSKW
operation	122	9118	406.67	256.98	77.47	21.96	45.11	POSKW
phase	52	2992	173.33	84.33	25.52	21.29	69.09	POSKW
eighth	9	133	30.0	3.75	1.19	21.23	155.57	POSKW
mortar	12	262	40.0	7.38	2.3	20.62	137.67	POSKW
capability	30	1359	100.0	38.3	11.65	20.31	89.22	POSKW
eradicate	18	586	60.0	16.52	5.06	20.06	113.66	POSKW
widespread	37	1893	123.33	53.35	16.18	19.79	79.21	POSKW
west	28	1241	93.33	34.98	10.64	19.71	90.96	POSKW
cessation	20	717	66.67	20.21	6.18	19.6	106.96	POSKW
seize	45	2537	150.0	71.5	21.65	19.37	70.88	POSKW
ruin	26	1119	86.67	31.54	9.6	19.25	93.28	POSKW
warplane	15	435	50.0	12.26	3.77	19.24	121.23	POSKW
trigger	43	2393	143.33	67.44	20.42	19.09	72.01	POSKW
tactical	12	291	40.0	8.2	2.54	18.64	131.94	POSKW
mediator	40	2183	133.33	61.53	18.64	18.58	73.7	POSKW
hunger	30	1432	100.0	40.36	12.26	18.44	84.98	POSKW
fighting	60	3841	200.0	108.26	32.71	18.42	59.53	POSKW
heavy	42	2357	140.0	66.43	20.11	18.28	71.28	POSKW
rescue	36	1893	120.0	53.35	16.17	18.16	76.89	POSKW
wind	15	458	50.0	12.91	3.97	18.1	117.92	POSKW
area	122	9549	406.67	269.13	81.08	18.02	40.7	POSKW
iran-backed	26	1167	86.67	32.89	10.0	17.9	89.96	POSKW
mediate	21	836	70.0	23.56	7.19	17.64	99.27	POSKW
distinguish	22	905	73.33	25.51	7.77	17.55	96.78	POSKW
