lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
phase	148	2896	371.86	81.85	33.86	212.7	127.84	POSKW
extension	63	461	158.29	13.03	5.83	192.14	169.58	POSKW
resume	115	2290	288.94	64.72	26.75	162.24	126.8	POSKW
truce	126	3063	316.58	86.57	35.47	140.99	114.11	POSKW
ramadan	36	177	90.45	5.0	2.37	134.33	179.04	POSKW
extend	92	1834	231.16	51.83	21.42	129.64	126.74	POSKW
proposal	117	2992	293.97	84.56	34.58	122.6	110.64	POSKW
passover	33	172	82.91	4.86	2.28	119.84	177.85	POSKW
deportation	46	511	115.58	14.44	6.2	107.78	155.57	POSKW
mediator	89	2134	223.62	60.31	24.73	101.32	115.03	POSKW
envoy	72	1448	180.9	40.92	16.91	100.5	126.21	POSKW
fragile	55	855	138.19	24.16	10.12	98.71	140.47	POSKW
visa	50	709	125.63	20.04	8.44	97.1	144.98	POSKW
resumption	44	532	110.55	15.04	6.41	96.91	152.11	POSKW
revoke	41	450	103.02	12.72	5.46	96.89	156.04	POSKW
doctoral	21	75	52.76	2.12	1.07	89.76	184.55	POSKW
immigration	51	832	128.14	23.51	9.82	87.63	137.98	POSKW
ceasefire	251	11617	630.65	328.32	132.01	85.8	63.05	POSKW
postdoctoral	17	40	42.71	1.13	0.63	84.38	189.69	POSKW
permanent	102	3182	256.28	89.93	36.53	79.87	96.1	POSKW
refusal	44	700	110.55	19.78	8.28	77.35	139.28	POSKW
homeland	56	1146	140.7	32.39	13.37	76.71	125.15	POSKW
deport	42	650	105.53	18.37	7.7	75.68	140.69	POSKW
impasse	24	169	60.3	4.78	2.15	74.77	170.64	POSKW
expire	33	414	82.91	11.7	4.97	70.68	150.53	POSKW
negotiation	122	4594	306.53	129.84	52.46	67.9	80.98	POSKW
consult	29	323	72.86	9.13	3.92	67.82	155.47	POSKW
agreement	139	5624	349.25	158.95	64.1	66.36	74.89	POSKW
indian	36	590	90.45	16.67	6.96	61.6	137.74	POSKW
blackmail	16	78	40.2	2.2	1.05	59.93	179.21	POSKW
advertisment	12	31	30.15	0.88	0.48	57.74	188.7	POSKW
renewed	44	962	110.55	27.19	11.19	55.96	121.05	POSKW
cheap	19	149	47.74	4.21	1.87	55.7	167.58	POSKW
shatter	32	560	80.4	15.83	6.58	51.47	134.21	POSKW
second	118	5059	296.48	142.98	57.58	49.2	69.86	POSKW
phd	15	99	37.69	2.8	1.27	48.4	172.36	POSKW
administration	130	5841	326.63	165.08	66.42	48.13	65.71	POSKW
propose	62	1963	155.78	55.48	22.52	47.39	94.96	POSKW
holy	35	752	87.94	21.25	8.75	45.41	122.14	POSKW
desalination	16	138	40.2	3.9	1.71	44.31	164.63	POSKW
deadlock	17	162	42.71	4.58	1.99	44.21	161.27	POSKW
accuse	135	6363	339.2	179.83	72.28	43.85	61.41	POSKW
crackdown	25	399	62.81	11.28	4.72	43.82	139.12	POSKW
revocation	13	79	32.66	2.23	1.02	43.79	174.41	POSKW
federal	46	1294	115.58	36.57	14.91	42.22	103.85	POSKW
detention	41	1063	103.02	30.04	12.28	42.18	109.69	POSKW
prisoner	95	4057	238.69	114.66	46.18	39.99	70.2	POSKW
ice	21	306	52.76	8.65	3.64	39.86	143.67	POSKW
consequence	61	2204	153.27	62.29	25.19	36.84	84.41	POSKW
entry	48	1570	120.6	44.37	18.0	34.73	92.42	POSKW
transition	18	259	45.23	7.32	3.08	34.53	144.28	POSKW
fresh	34	894	85.43	25.27	10.32	34.32	108.7	POSKW
first	213	12330	535.18	348.47	139.52	33.71	42.26	POSKW
