lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
cusp	3	27	300.0	0.75	0.01	29.61	199.0	POSKW
waiver	3	54	300.0	1.51	0.02	25.62	198.0	POSKW
then-foreign	2	8	200.0	0.22	0.0	22.73	199.55	POSKW
visa-free	2	8	200.0	0.22	0.0	22.73	199.55	POSKW
reciprocity	2	15	200.0	0.42	0.0	20.42	199.16	POSKW
reprimand	3	142	300.0	3.97	0.04	19.97	194.78	POSKW
riyal	2	26	200.0	0.73	0.01	18.34	198.55	POSKW
dirham	2	27	200.0	0.75	0.01	18.19	198.5	POSKW
tola	2	27	200.0	0.75	0.01	18.19	198.5	POSKW
discovery	3	193	300.0	5.4	0.05	18.17	192.93	POSKW
fluctuate	2	29	200.0	0.81	0.01	17.92	198.39	POSKW
rate	4	635	400.0	17.75	0.18	17.25	183.0	POSKW
gram	2	42	200.0	1.17	0.01	16.48	197.67	POSKW
normalise	3	297	300.0	8.3	0.08	15.66	189.23	POSKW
arab-american	2	61	200.0	1.71	0.02	15.03	196.62	POSKW
pre-dawn	2	64	200.0	1.79	0.02	14.84	196.45	POSKW
conduit	2	67	200.0	1.87	0.02	14.66	196.29	POSKW
saudi	3	406	300.0	11.35	0.11	13.85	185.42	POSKW
icant	1	1	100.0	0.03	0.0	13.59	199.89	POSKW
licly	1	1	100.0	0.03	0.0	13.59	199.89	POSKW
nication	1	1	100.0	0.03	0.0	13.59	199.89	POSKW
nior	1	1	100.0	0.03	0.0	13.59	199.89	POSKW
normalisa	1	1	100.0	0.03	0.0	13.59	199.89	POSKW
requalify	1	1	100.0	0.03	0.0	13.59	199.89	POSKW
signif	1	1	100.0	0.03	0.0	13.59	199.89	POSKW
memorandum	2	90	200.0	2.52	0.03	13.51	195.03	POSKW
equally	3	477	300.0	13.33	0.13	12.93	182.98	POSKW
error	3	497	300.0	13.89	0.14	12.7	182.29	POSKW
customs	1	2	100.0	0.06	0.0	12.55	199.78	POSKW
perts	1	2	100.0	0.06	0.0	12.55	199.78	POSKW
six-day	2	127	200.0	3.55	0.04	12.17	193.02	POSKW
skeptical	2	128	200.0	3.58	0.04	12.14	192.97	POSKW
currency	2	134	200.0	3.75	0.04	11.96	192.65	POSKW
commu	1	3	100.0	0.08	0.0	11.87	199.66	POSKW
congresswoman	2	141	200.0	3.94	0.04	11.76	192.27	POSKW
caretaker	2	143	200.0	4.0	0.04	11.7	192.16	POSKW
hurl	2	146	200.0	4.08	0.04	11.62	192.0	POSKW
map	3	620	300.0	17.33	0.17	11.44	178.15	POSKW
lim	1	4	100.0	0.11	0.0	11.36	199.55	POSKW
sev	1	4	100.0	0.11	0.0	11.36	199.55	POSKW
anytime	2	159	200.0	4.44	0.04	11.29	191.3	POSKW
gold	2	166	200.0	4.64	0.05	11.12	190.93	POSKW
ture	1	5	100.0	0.14	0.0	10.96	199.44	POSKW
tenure	2	178	200.0	4.98	0.05	10.85	190.29	POSKW
ings	1	6	100.0	0.17	0.0	10.63	199.33	POSKW
mu	1	6	100.0	0.17	0.0	10.63	199.33	POSKW
descent	2	192	200.0	5.37	0.05	10.56	189.55	POSKW
routinely	2	199	200.0	5.56	0.06	10.42	189.17	POSKW
insulation	1	7	100.0	0.2	0.0	10.34	199.22	POSKW
non-communicable	1	7	100.0	0.2	0.0	10.34	199.22	POSKW
palliative	1	7	100.0	0.2	0.0	10.34	199.22	POSKW
stagnate	1	7	100.0	0.2	0.0	10.34	199.22	POSKW
tween	1	7	100.0	0.2	0.0	10.34	199.22	POSKW
italian	2	215	200.0	6.01	0.06	10.12	188.33	POSKW
ternational	1	8	100.0	0.22	0.0	10.09	199.11	POSKW
likewise	2	227	200.0	6.35	0.06	9.91	187.7	POSKW
eral	1	9	100.0	0.25	0.0	9.87	199.0	POSKW
relaxation	1	10	100.0	0.28	0.0	9.67	198.88	POSKW
israeli-blockaded	1	11	100.0	0.31	0.0	9.49	198.77	POSKW
normalisation	2	268	200.0	7.49	0.08	9.27	185.56	POSKW
level	5	3128	500.0	87.45	0.88	9.18	140.46	POSKW
co	1	13	100.0	0.36	0.0	9.17	198.55	POSKW
letup	1	13	100.0	0.36	0.0	9.17	198.55	POSKW
outlive	1	13	100.0	0.36	0.0	9.17	198.55	POSKW
inclusion	2	280	200.0	7.83	0.08	9.11	184.93	POSKW
regulation	2	280	200.0	7.83	0.08	9.11	184.93	POSKW
must	1	14	100.0	0.39	0.0	9.03	198.44	POSKW
sell	3	960	300.0	26.84	0.27	9.01	167.16	POSKW
bar	3	973	300.0	27.2	0.27	8.94	166.75	POSKW
hen	1	15	100.0	0.42	0.0	8.89	198.33	POSKW
long-suffering	1	15	100.0	0.42	0.0	8.89	198.33	POSKW
bate	1	16	100.0	0.45	0.0	8.77	198.22	POSKW
spike	2	307	200.0	8.58	0.09	8.75	183.54	POSKW
fix	2	311	200.0	8.69	0.09	8.7	183.34	POSKW
textile	1	17	100.0	0.48	0.01	8.65	198.11	POSKW
lender	1	18	100.0	0.5	0.01	8.54	198.0	POSKW
pakistani	2	332	200.0	9.28	0.09	8.46	182.26	POSKW
