lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
pager	90	192	229.01	5.43	3.1	463.09	190.74	POSKW
explode	72	463	183.21	13.08	5.88	237.21	173.34	POSKW
walkie-talkie	41	71	104.33	2.01	1.23	224.37	192.45	POSKW
device	84	787	213.74	22.24	9.57	222.74	162.3	POSKW
polio	46	207	117.05	5.85	2.78	179.7	180.96	POSKW
vaccination	41	159	104.33	4.49	2.2	170.54	183.48	POSKW
explosion	89	1366	226.46	38.6	15.98	163.4	141.75	POSKW
taiwanese	21	11	53.44	0.31	0.35	148.54	197.69	POSKW
detonate	39	195	99.24	5.51	2.57	145.33	178.96	POSKW
lebanese	96	1882	244.27	53.18	21.73	139.59	128.48	POSKW
vaccinate	28	97	71.25	2.74	1.37	121.8	185.18	POSKW
detonation	22	42	55.98	1.19	0.7	117.06	191.7	POSKW
wireless	16	9	40.71	0.25	0.27	111.89	197.52	POSKW
explosive	62	1027	157.76	29.02	11.96	106.32	137.85	POSKW
suburb	46	675	117.05	19.07	7.92	87.77	143.95	POSKW
hand-held	14	17	35.62	0.48	0.34	84.01	194.68	POSKW
blast	52	977	132.32	27.61	11.3	78.99	130.95	POSKW
gat	20	108	50.89	3.05	1.41	71.89	177.37	POSKW
trigger	79	2357	201.02	66.6	26.76	67.72	100.45	POSKW
vaccine	21	151	53.44	4.27	1.89	65.16	170.42	POSKW
stronghold	35	553	89.06	15.63	6.46	62.64	140.29	POSKW
communication	59	1517	150.13	42.87	17.31	62.44	111.15	POSKW
injure	103	3898	262.09	110.15	43.94	58.24	81.63	POSKW
cross-border	48	1119	122.14	31.62	12.82	57.47	117.74	POSKW
spy	25	290	63.61	8.19	3.46	57.33	154.35	POSKW
escalation	79	2626	201.02	74.21	29.71	56.85	92.15	POSKW
objective	54	1394	137.4	39.39	15.9	56.85	110.88	POSKW
battery	21	196	53.44	5.54	2.38	55.82	162.43	POSKW
full-scale	30	470	76.34	13.28	5.49	54.1	140.72	POSKW
iran-backed	47	1146	119.59	32.38	13.1	53.25	114.77	POSKW
simultaneous	15	84	38.17	2.37	1.09	52.98	176.58	POSKW
command-and-control	13	53	33.08	1.5	0.72	52.97	182.67	POSKW
virus	15	96	38.17	2.71	1.22	49.54	173.46	POSKW
escalate	78	2788	198.47	78.78	31.48	49.28	86.34	POSKW
blame	76	2682	193.38	75.79	30.29	49.17	87.38	POSKW
electronic	19	189	48.35	5.34	2.28	48.46	160.21	POSKW
secularism	13	68	33.08	1.92	0.89	47.44	178.04	POSKW
recover	49	1361	124.68	38.46	15.49	46.67	105.7	POSKW
nearly	119	5316	302.8	150.22	59.7	46.24	67.36	POSKW
well-sourced	13	74	33.08	2.09	0.96	45.55	176.22	POSKW
dose	16	136	40.71	3.84	1.67	45.07	165.5	POSKW
hyper	13	76	33.08	2.15	0.98	44.96	175.61	POSKW
injury	60	1948	152.67	55.05	22.05	44.94	94.0	POSKW
targeted	40	987	101.78	27.89	11.28	44.65	113.97	POSKW
manufacture	20	243	50.89	6.87	2.89	44.33	152.44	POSKW
ten	60	1991	152.67	56.26	22.53	43.31	92.29	POSKW
wokeism	12	67	30.53	1.89	0.87	42.45	176.65	POSKW
strike	189	10144	480.92	286.65	113.49	42.33	50.62	POSKW
tunnel	61	2086	155.22	58.95	23.58	41.78	89.9	POSKW
simultaneously	22	347	55.98	9.81	4.05	39.43	140.38	POSKW
mossad	19	257	48.35	7.26	3.03	38.76	147.76	POSKW
gallant	54	1817	137.4	51.35	20.55	38.05	91.19	POSKW
sophisticated	18	235	45.8	6.64	2.78	37.76	149.35	POSKW
radio	29	634	73.79	17.92	7.28	37.44	121.86	POSKW
skew	12	90	30.53	2.54	1.12	36.37	169.25	POSKW
result	124	6137	315.52	173.42	68.77	36.24	58.13	POSKW
tally	54	1873	137.4	52.93	21.17	36.06	88.77	POSKW
all-out	27	585	68.7	16.53	6.72	35.22	122.42	POSKW
reliable	26	545	66.16	15.4	6.27	35.19	124.47	POSKW
hardline	19	290	48.35	8.19	3.39	35.05	142.03	POSKW
preach	14	149	35.62	4.21	1.79	34.12	157.72	POSKW
tension	73	3021	185.75	85.37	33.98	34.1	74.05	POSKW
near-daily	16	207	40.71	5.85	2.45	33.81	149.75	POSKW
mobile	24	485	61.07	13.71	5.59	33.8	126.68	POSKW
blow	41	1273	104.33	35.97	14.43	33.03	97.44	POSKW
ministry	110	5424	279.9	153.27	60.78	32.51	58.46	POSKW
launcher	18	284	45.8	8.03	3.32	32.26	140.36	POSKW
sabotage	20	359	50.89	10.14	4.16	31.79	133.52	POSKW
southern	171	9654	435.11	272.8	107.91	31.67	45.86	POSKW
health	148	8094	376.59	228.72	90.53	30.96	48.86	POSKW
defence	92	4398	234.1	124.28	49.32	29.78	61.29	POSKW
factual	16	243	40.71	6.87	2.84	29.64	142.27	POSKW
target	155	8698	394.4	245.79	97.24	29.4	46.43	POSKW
nationalism	13	154	33.08	4.35	1.83	29.36	153.5	POSKW
aggression	45	1585	114.5	44.79	17.9	29.22	87.53	POSKW
wound	83	3851	211.2	108.82	43.21	29.19	63.98	POSKW
regional	69	2989	175.57	84.46	33.59	28.94	70.07	POSKW
warfare	31	879	78.88	24.84	9.99	28.66	104.21	POSKW
border	141	7772	358.78	219.62	86.91	28.65	48.12	POSKW
medic	37	1182	94.15	33.4	13.39	28.46	95.25	POSKW
area	165	9506	419.85	268.62	106.22	28.14	43.93	POSKW
fighter	93	4573	236.64	129.22	51.25	27.72	58.72	POSKW
death	179	10576	455.47	298.86	118.13	27.4	41.52	POSKW
technology	33	1011	83.97	28.57	11.47	27.15	98.46	POSKW
security	171	10020	435.11	283.15	111.93	27.14	42.32	POSKW
large-scale	26	680	66.16	19.22	7.75	26.9	109.97	POSKW
civil	58	2427	147.58	68.58	27.29	26.41	73.09	POSKW
dead	118	6368	300.25	179.95	71.24	25.92	50.11	POSKW
thousand	142	8096	361.32	228.78	90.48	25.28	44.92	POSKW
least	170	10139	432.57	286.51	113.23	24.95	40.62	POSKW
ideal	15	263	38.17	7.43	3.05	24.39	134.81	POSKW
import	19	420	48.35	11.87	4.82	24.22	121.16	POSKW
central	78	3786	198.47	106.99	42.44	24.16	59.9	POSKW
breach	41	1521	104.33	42.98	17.16	24.12	83.29	POSKW
agency	111	6026	282.44	170.28	67.41	23.86	49.55	POSKW
plant	23	606	58.52	17.12	6.91	23.56	109.45	POSKW
warplane	19	431	48.35	12.18	4.94	23.5	119.51	POSKW
fire	130	7400	330.79	209.11	82.71	23.3	45.07	POSKW
occupied	74	3602	188.3	101.79	40.38	22.73	59.64	POSKW
strategic	36	1317	91.6	37.22	14.86	21.76	84.44	POSKW
fatality	21	555	53.44	15.68	6.33	21.42	109.24	POSKW
mostly	73	3617	185.75	102.21	40.53	21.26	58.02	POSKW
assassinate	19	482	48.35	13.62	5.5	20.47	112.08	POSKW
funeral	25	770	63.61	21.76	8.73	20.4	98.05	POSKW
pm	12	206	30.53	5.82	2.39	19.91	135.95	POSKW
