lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
warrant	84	1199	182.21	33.95	16.53	141.83	137.18	POSKW
gallant	88	1783	190.89	50.48	24.11	102.35	116.34	POSKW
humanity	104	2602	225.6	73.67	34.86	90.86	101.53	POSKW
lebanese	82	1896	177.87	53.68	25.48	80.28	107.27	POSKW
aggression	73	1557	158.35	44.08	21.0	79.6	112.89	POSKW
resolution	105	2969	227.77	84.06	39.61	75.38	92.17	POSKW
jurisdiction	37	442	80.26	12.51	6.17	72.93	146.04	POSKW
cooperation	47	794	101.95	22.48	10.84	67.2	127.74	POSKW
summit	44	791	95.44	22.4	10.76	58.83	123.98	POSKW
reliable	35	536	75.92	15.18	7.36	55.27	133.37	POSKW
genocide	151	5889	327.55	166.73	77.82	54.73	65.07	POSKW
president-elect	38	647	82.43	18.32	8.83	53.88	127.27	POSKW
reasonable	33	516	71.58	14.61	7.07	51.06	132.2	POSKW
highlight	76	2239	164.86	63.39	29.83	50.76	88.91	POSKW
prosecutor	37	669	80.26	18.94	9.1	49.15	123.63	POSKW
enforce	41	825	88.94	23.36	11.16	48.09	116.8	POSKW
intentionally	27	370	58.57	10.48	5.11	47.31	139.31	POSKW
persecution	25	326	54.23	9.23	4.52	45.77	141.82	POSKW
starvation	66	1920	143.17	54.36	25.59	45.09	89.92	POSKW
method	34	648	73.75	18.35	8.79	42.54	120.32	POSKW
suburb	35	686	75.92	19.42	9.29	42.37	118.52	POSKW
commitment	79	2679	171.37	75.85	35.53	40.0	77.27	POSKW
capital	67	2104	145.34	59.57	27.97	39.71	83.71	POSKW
crime	133	5578	288.5	157.93	73.58	39.25	58.5	POSKW
ongoing	169	7635	366.59	216.17	100.55	39.22	51.63	POSKW
defence	111	4379	240.78	123.98	57.85	39.01	64.04	POSKW
arrest	104	4078	225.6	115.46	53.88	37.16	64.59	POSKW
international	235	11791	509.76	333.83	154.94	36.2	41.71	POSKW
northern	135	5862	292.84	165.97	77.26	35.76	55.31	POSKW
nigerian	14	118	30.37	3.34	1.7	35.63	160.36	POSKW
pakistani	21	313	45.55	8.86	4.3	34.04	134.86	POSKW
knowingly	15	152	32.54	4.3	2.15	33.59	153.28	POSKW
classify	19	264	41.21	7.47	3.65	32.88	138.59	POSKW
strive	22	361	47.72	10.22	4.93	32.42	129.44	POSKW
presidential	47	1364	101.95	38.62	18.18	32.25	90.11	POSKW
court	75	2760	162.69	78.14	36.53	31.5	70.21	POSKW
safeguard	24	444	52.06	12.57	6.03	31.07	122.2	POSKW
warfare	35	875	75.92	24.77	11.72	30.61	101.59	POSKW
implementation	33	798	71.58	22.59	10.71	30.32	104.04	POSKW
global	98	4060	212.58	114.95	53.57	30.0	59.62	POSKW
law	154	7316	334.06	207.13	96.24	29.72	46.9	POSKW
sovereignty	29	658	62.91	18.63	8.85	29.14	108.61	POSKW
respected	15	183	32.54	5.18	2.55	29.06	145.05	POSKW
absurd	19	305	41.21	8.64	4.17	28.63	130.71	POSKW
underscore	39	1091	84.6	30.89	14.56	28.52	93.01	POSKW
implication	26	569	56.4	16.11	7.67	27.42	111.13	POSKW
consider	98	4195	212.58	118.77	55.31	27.17	56.62	POSKW
regroup	21	396	45.55	11.21	5.37	26.6	121.0	POSKW
prosecute	23	472	49.89	13.36	6.38	26.33	115.49	POSKW
engagement	32	835	69.41	23.64	11.17	26.21	98.38	POSKW
disregard	24	518	52.06	14.67	6.98	25.77	112.08	POSKW
action	176	8963	381.78	253.77	117.75	25.36	40.28	POSKW
stance	57	2053	123.64	58.13	27.19	25.2	72.09	POSKW
isolate	26	606	56.4	17.16	8.14	25.17	106.7	POSKW
oblige	15	216	32.54	6.12	2.98	25.12	136.71	POSKW
justice	60	2216	130.15	62.74	29.32	24.98	69.9	POSKW
