lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
credit	241	2810	321.76	80.21	63.87	296.55	120.18	POSKW
nine-month	26	30	34.71	0.86	1.17	124.98	190.37	POSKW
photo	207	4117	276.37	117.52	90.51	112.73	80.66	POSKW
nominee	43	333	57.41	9.51	7.87	79.24	143.18	POSKW
soccer	34	196	45.39	5.59	4.81	78.51	156.11	POSKW
speech	146	3358	194.93	95.86	73.35	57.25	68.14	POSKW
assassination	63	938	84.11	26.78	20.95	56.44	103.41	POSKW
candidate	61	893	81.44	25.49	19.97	56.0	104.65	POSKW
protester	144	3328	192.26	95.0	72.68	55.79	67.72	POSKW
useful	27	201	36.05	5.74	4.77	51.41	145.08	POSKW
demonstrator	85	1636	113.48	46.7	36.03	49.42	83.38	POSKW
spray	30	284	40.05	8.11	6.57	46.07	132.67	POSKW
address	185	5023	247.0	143.38	109.02	44.84	53.08	POSKW
pro	27	252	36.05	7.19	5.84	42.04	133.46	POSKW
democrat	46	697	61.42	19.9	15.55	40.16	102.12	POSKW
democratic	88	1913	117.49	54.61	41.89	39.52	73.08	POSKW
field	67	1280	89.45	36.54	28.2	39.52	84.0	POSKW
presidential	69	1342	92.12	38.31	29.54	39.3	82.52	POSKW
joint	82	1758	109.48	50.18	38.52	38.01	74.28	POSKW
meet	208	6148	277.7	175.5	133.05	36.88	45.1	POSKW
boycott	54	958	72.1	27.35	21.18	36.53	90.0	POSKW
protest	217	6526	289.72	186.29	141.15	35.83	43.46	POSKW
all-out	39	573	52.07	16.36	12.81	35.62	104.38	POSKW
labor	24	238	32.04	6.79	5.48	35.19	130.03	POSKW
prime	124	3218	165.55	91.86	69.96	34.77	57.26	POSKW
former	195	5761	260.35	164.45	124.68	34.64	45.15	POSKW
proxy	57	1113	76.1	31.77	24.49	32.21	82.19	POSKW
flag	101	2556	134.85	72.96	55.62	30.55	59.56	POSKW
gap	37	583	49.4	16.64	12.98	30.44	99.2	POSKW
commander	88	2130	117.49	60.8	46.43	30.2	63.59	POSKW
invitation	26	322	34.71	9.19	7.28	29.78	116.26	POSKW
election	100	2555	133.51	72.93	55.58	29.4	58.69	POSKW
republican	55	1111	73.43	31.71	24.41	29.01	79.35	POSKW
congressional	33	498	44.06	14.22	11.12	28.98	102.42	POSKW
meeting	160	4715	213.62	134.59	102.05	28.72	45.39	POSKW
three-phase	23	267	30.71	7.62	6.07	28.45	120.46	POSKW
cease-fire	102	2664	136.18	76.04	57.9	28.04	56.67	POSKW
personal	88	2202	117.49	62.86	47.94	27.51	60.59	POSKW
seat	38	654	50.73	18.67	14.49	27.09	92.4	POSKW
visit	159	4769	212.28	136.13	103.16	26.55	43.71	POSKW
protestor	36	612	48.06	17.47	13.56	26.21	93.37	POSKW
vice	31	484	41.39	13.82	10.78	25.87	99.89	POSKW
encampment	50	1035	66.76	29.54	22.71	25.04	77.28	POSKW
session	41	773	54.74	22.07	17.04	24.81	85.08	POSKW
trip	59	1325	78.77	37.82	28.97	24.54	70.24	POSKW
iranian	82	2096	109.48	59.83	45.59	24.08	58.65	POSKW
deal	257	8681	343.12	247.8	187.1	23.92	32.26	POSKW
