lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
offensive	186	6063	423.69	171.55	76.67	112.97	84.72	POSKW
city	206	7219	469.25	204.26	91.1	108.17	78.69	POSKW
crossing	83	1786	189.07	50.53	22.93	95.37	115.64	POSKW
tally	80	1847	182.23	52.26	23.64	84.01	110.85	POSKW
halt	106	3004	241.46	85.0	38.16	82.43	95.85	POSKW
eastern	59	1149	134.4	32.51	14.82	76.31	122.09	POSKW
camp	122	4042	277.9	114.37	51.09	71.8	83.38	POSKW
tent	79	2290	179.95	64.8	29.07	59.19	94.1	POSKW
flee	96	3200	218.68	90.54	40.44	55.83	82.88	POSKW
cross	88	2852	200.46	80.7	36.07	54.04	85.19	POSKW
order	167	7148	380.41	202.25	89.75	53.73	61.15	POSKW
shipment	41	799	93.39	22.61	10.31	52.99	122.04	POSKW
refuge	46	1032	104.78	29.2	13.23	50.14	112.82	POSKW
membership	26	339	59.23	9.59	4.48	49.73	144.25	POSKW
operation	195	9045	444.19	255.93	113.37	48.99	53.78	POSKW
ruling	51	1270	116.17	35.93	16.21	48.28	105.5	POSKW
assault	121	4824	275.63	136.49	60.67	47.15	67.52	POSKW
southern	199	9626	453.3	272.37	120.54	43.24	49.87	POSKW
incursion	45	1123	102.51	31.78	14.33	42.47	105.35	POSKW
reconsider	21	256	47.84	7.24	3.4	42.44	147.4	POSKW
pier	21	273	47.84	7.72	3.61	40.27	144.39	POSKW
encampment	42	1043	95.67	29.51	13.31	39.92	105.7	POSKW
indian	30	596	68.34	16.86	7.68	37.93	120.83	POSKW
shelter	100	4124	227.79	116.69	51.82	35.67	64.5	POSKW
main	80	3107	182.23	87.91	39.1	33.28	69.83	POSKW
tank	62	2174	141.23	61.51	27.43	32.52	78.64	POSKW
egyptian	61	2153	138.95	60.92	27.16	31.55	78.08	POSKW
campus	62	2251	141.23	63.69	28.38	30.16	75.68	POSKW
court	71	2764	161.73	78.21	34.78	29.36	69.62	POSKW
