lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
kindly	45	104	139.75	2.93	1.34	243.29	191.78	POSKW
fundraising	45	191	139.75	5.39	2.12	197.45	185.15	POSKW
lend	46	215	142.86	6.06	2.35	194.19	183.71	POSKW
chip	45	269	139.75	7.59	2.83	170.75	179.4	POSKW
reader	68	1219	211.18	34.38	11.58	130.43	144.0	POSKW
annual	55	849	170.81	23.94	8.14	118.99	150.82	POSKW
president-elect	39	646	121.12	18.22	6.16	79.83	147.7	POSKW
job	54	1682	167.7	47.44	15.62	58.06	111.8	POSKW
winter	26	402	80.75	11.34	3.85	56.18	150.75	POSKW
highlight	63	2252	195.65	63.51	20.83	55.88	101.98	POSKW
syrian	32	699	99.38	19.71	6.58	51.3	133.79	POSKW
drive	64	2522	198.76	71.12	23.27	48.68	94.58	POSKW
ongoing	135	7669	419.25	216.28	70.23	47.45	63.88	POSKW
alive	64	2783	198.76	78.49	25.62	40.95	86.76	POSKW
indonesian	19	305	59.01	8.6	2.92	39.88	149.11	POSKW
reliable	24	547	74.53	15.43	5.14	36.89	131.41	POSKW
severe	46	1776	142.86	50.09	16.4	36.19	96.16	POSKW
surgery	19	350	59.01	9.87	3.32	35.61	142.68	POSKW
wait	60	2721	186.34	76.74	25.03	35.43	83.32	POSKW
rebel	27	734	83.85	20.7	6.85	34.32	120.8	POSKW
authenticity	10	84	31.06	2.37	0.85	32.02	171.65	POSKW
please	53	2433	164.6	68.61	22.37	30.55	82.31	POSKW
continuous	20	466	62.11	13.14	4.37	30.07	130.15	POSKW
medical	81	4559	251.55	128.57	41.76	29.19	64.71	POSKW
patient	41	1746	127.33	49.24	16.08	27.26	88.45	POSKW
companion	10	111	31.06	3.13	1.09	27.21	163.37	POSKW
infrastructure	58	2964	180.12	83.59	27.2	26.57	73.21	POSKW
optimism	16	354	49.69	9.98	3.33	25.33	133.08	POSKW
exacerbate	19	505	59.01	14.24	4.72	24.78	122.23	POSKW
warrant	32	1251	99.38	35.28	11.55	24.66	95.2	POSKW
amnesty	18	470	55.9	13.25	4.39	23.95	123.33	POSKW
humanity	52	2654	161.49	74.85	24.35	23.89	73.32	POSKW
temperature	12	215	37.27	6.06	2.04	23.03	144.03	POSKW
genocide	92	5948	285.71	167.74	54.36	21.78	52.03	POSKW
army	76	4654	236.02	131.25	42.57	21.48	57.06	POSKW
pattern	18	523	55.9	14.75	4.87	21.13	116.49	POSKW
christian	20	642	62.11	18.11	5.96	20.66	109.72	POSKW
essential	47	2445	145.96	68.95	22.43	20.65	71.67	POSKW
medic	29	1190	90.06	33.56	10.97	20.59	91.41	POSKW
northern	90	5907	279.5	166.59	53.97	20.21	50.62	POSKW
effort	115	8058	357.14	227.25	73.55	20.11	44.45	POSKW
key	62	3625	192.55	102.23	33.18	20.11	61.28	POSKW
sharp	17	494	52.8	13.93	4.6	19.96	116.49	POSKW
siege	42	2112	130.43	59.56	19.38	19.96	74.6	POSKW
inauguration	17	498	52.8	14.04	4.63	19.76	115.95	POSKW
harder	11	217	34.16	6.12	2.05	19.4	139.23	POSKW
cruelty	13	310	40.37	8.74	2.91	19.08	128.8	POSKW
ruin	27	1118	83.85	31.53	10.3	18.87	90.69	POSKW
vulnerable	21	750	65.22	21.15	6.94	18.65	102.04	POSKW
pakistani	13	321	40.37	9.05	3.01	18.39	126.74	POSKW
emphasise	22	818	68.32	23.07	7.56	18.37	99.03	POSKW
airstrike	72	4555	223.6	128.46	41.64	18.34	54.05	POSKW
repeatedly	49	2727	152.17	76.91	24.98	18.19	65.71	POSKW
condition	83	5538	257.76	156.18	50.58	17.56	49.08	POSKW
care	56	3326	173.91	93.8	30.44	17.36	59.85	POSKW
keep	83	5560	257.76	156.8	50.78	17.31	48.71	POSKW
zone	47	2624	145.96	74.0	24.04	17.31	65.43	POSKW
result	90	6171	279.5	174.03	56.34	17.17	46.51	POSKW
momentum	13	342	40.37	9.64	3.19	17.16	122.87	POSKW
facilitate	35	1753	108.7	49.44	16.09	16.78	74.95	POSKW
intent	21	803	65.22	22.65	7.42	16.78	96.9	POSKW
due	84	5695	260.87	160.61	52.01	16.74	47.58	POSKW
reaffirm	21	809	65.22	22.82	7.47	16.58	96.33	POSKW
oxygen	10	214	31.06	6.04	2.02	16.35	134.92	POSKW
furthermore	13	357	40.37	10.07	3.33	16.33	120.16	POSKW
director-general	11	260	34.16	7.33	2.44	16.29	129.32	POSKW
appalling	18	639	55.9	18.02	5.91	16.13	102.49	POSKW
secure	61	3820	189.44	107.73	34.93	16.06	54.99	POSKW
informed	15	471	46.58	13.28	4.37	15.96	111.25	POSKW
mediation	16	530	49.69	14.95	4.91	15.83	107.5	POSKW
hand	73	4859	226.71	137.03	44.38	15.58	49.31	POSKW
crime	82	5629	254.66	158.75	51.39	15.57	46.4	POSKW
utmost	10	225	31.06	6.35	2.11	15.57	132.14	POSKW
report	178	14358	552.8	404.92	130.81	15.43	30.88	POSKW
vicinity	12	324	37.27	9.14	3.02	15.37	121.24	POSKW
infant	14	431	43.48	12.15	4.0	15.28	112.61	POSKW
facility	51	3067	158.39	86.49	28.06	15.23	58.72	POSKW
civil	43	2442	133.54	68.87	22.36	15.13	63.9	POSKW
healthcare	22	920	68.32	25.95	8.48	15.11	89.91	POSKW
truth	32	1615	99.38	45.55	14.82	15.08	74.29	POSKW
lifeline	11	281	34.16	7.92	2.63	15.0	124.68	POSKW
shelter	64	4160	198.76	117.32	38.01	14.87	51.53	POSKW
defence	67	4423	208.07	124.74	40.41	14.74	50.08	POSKW
constitute	21	877	65.22	24.73	8.08	14.46	90.02	POSKW
relentless	26	1223	80.75	34.49	11.24	14.26	80.28	POSKW
cold	17	635	52.8	17.91	5.87	14.1	98.69	POSKW
global	62	4096	192.55	115.51	37.42	13.6	50.01	POSKW
inability	10	259	31.06	7.3	2.42	13.43	123.84	POSKW
worsen	22	985	68.32	27.78	9.06	13.32	84.38	POSKW
obstruct	12	365	37.27	10.29	3.39	13.3	113.43	POSKW
devastation	20	854	62.11	24.08	7.87	13.23	88.24	POSKW
deny	62	4128	192.55	116.42	37.71	13.22	49.28	POSKW
post-war	12	369	37.27	10.41	3.43	13.12	112.69	POSKW
strive	12	371	37.27	10.46	3.45	13.03	112.32	POSKW
urgent	36	2023	111.8	57.05	18.53	13.03	64.85	POSKW
grave	28	1429	86.96	40.3	13.11	12.86	73.33	POSKW
digital	16	615	49.69	17.34	5.68	12.68	96.51	POSKW
systematic	16	615	49.69	17.34	5.68	12.68	96.51	POSKW
dire	28	1444	86.96	40.72	13.25	12.56	72.42	POSKW
widespread	34	1896	105.59	53.47	17.37	12.56	65.53	POSKW
endure	25	1232	77.64	34.74	11.31	12.43	76.34	POSKW
intentionally	12	385	37.27	10.86	3.57	12.41	109.75	POSKW
toolong	21	959	65.22	27.05	8.82	12.23	82.75	POSKW
so-called	20	894	62.11	25.21	8.23	12.15	84.51	POSKW
underscore	23	1107	71.43	31.22	10.17	12.03	78.34	POSKW
finding	17	704	52.8	19.85	6.49	11.88	90.69	POSKW
residential	21	973	65.22	27.44	8.95	11.88	81.54	POSKW
crisis	74	5312	229.81	149.81	48.47	11.68	42.15	POSKW
church	13	462	40.37	13.03	4.27	11.63	102.41	POSKW
regroup	12	405	37.27	11.42	3.75	11.57	106.17	POSKW
objective	27	1421	83.85	40.07	13.03	11.54	70.65	POSKW
anybody	10	297	31.06	8.38	2.76	11.43	115.03	POSKW
war-torn	17	720	52.8	20.31	6.63	11.42	88.89	POSKW
violation	45	2871	139.75	80.97	26.24	11.14	53.27	POSKW
harsh	15	600	46.58	16.92	5.53	11.13	93.42	POSKW
overwhelmingly	11	359	34.16	10.12	3.33	11.11	108.55	POSKW
recent	94	7175	291.93	202.35	65.42	11.1	36.25	POSKW
adequate	10	304	31.06	8.57	2.83	11.09	113.46	POSKW
affair	32	1827	99.38	51.52	16.73	11.09	63.42	POSKW
deliberately	19	867	59.01	24.45	7.97	11.08	82.81	POSKW
often	41	2554	127.33	72.03	23.35	10.98	55.48	POSKW
context	24	1238	74.53	34.91	11.36	10.76	72.4	POSKW
reveal	35	2091	108.7	58.97	19.13	10.66	59.32	POSKW
guide	17	750	52.8	21.15	6.9	10.59	85.59	POSKW
freeze	13	495	40.37	13.96	4.57	10.46	97.23	POSKW
regime	29	1634	90.06	46.08	14.97	10.42	64.61	POSKW
target	110	8743	341.61	246.57	79.67	10.41	32.32	POSKW
favour	18	826	55.9	23.29	7.6	10.38	82.34	POSKW
reflect	35	2114	108.7	59.62	19.34	10.32	58.32	POSKW
persist	13	502	40.37	14.16	4.63	10.22	96.15	POSKW
insufficient	10	326	31.06	9.19	3.02	10.12	108.63	POSKW
culture	19	910	59.01	25.66	8.36	10.04	78.76	POSKW
birth	12	447	37.27	12.61	4.13	9.99	98.89	POSKW
overnight	28	1589	86.96	44.81	14.55	9.87	63.97	POSKW
unwaver	16	710	49.69	20.02	6.53	9.85	85.11	POSKW
killing	49	3317	152.17	93.54	30.29	9.82	47.72	POSKW
average	14	579	43.48	16.33	5.34	9.81	90.79	POSKW
name	64	4636	198.76	130.74	42.3	9.71	41.28	POSKW
aggression	28	1602	86.96	45.18	14.67	9.65	63.23	POSKW
severely	19	927	59.01	26.14	8.51	9.65	77.19	POSKW
incoming	14	586	43.48	16.53	5.4	9.6	89.83	POSKW
grim	10	339	31.06	9.56	3.14	9.58	105.85	POSKW
systematically	11	398	34.16	11.22	3.68	9.58	101.08	POSKW
area	117	9554	363.35	269.44	87.03	9.4	29.68	POSKW
breakthrough	13	528	40.37	14.89	4.87	9.4	92.22	POSKW
territorial	10	344	31.06	9.7	3.19	9.38	104.79	POSKW
physical	18	874	55.9	24.65	8.03	9.24	77.6	POSKW
besiege	11	409	34.16	11.53	3.78	9.19	99.03	POSKW
drone	41	2700	127.33	76.14	24.67	9.1	50.31	POSKW
genocidal	26	1479	80.75	41.71	13.54	9.1	63.75	POSKW
staff	55	3908	170.81	110.21	35.66	9.07	43.13	POSKW
therefore	19	955	59.01	26.93	8.77	9.04	74.64	POSKW
hamas-led	28	1641	86.96	46.28	15.02	9.02	61.06	POSKW
buffer	12	477	37.27	13.45	4.4	9.0	93.91	POSKW
occupation	56	4007	173.91	113.0	36.56	8.97	42.46	POSKW
displace	83	6472	257.76	182.52	58.99	8.75	34.18	POSKW
reality	34	2149	105.59	60.61	19.65	8.69	54.13	POSKW
collaboration	11	424	34.16	11.96	3.91	8.68	96.29	POSKW
partially	13	553	40.37	15.6	5.09	8.66	88.54	POSKW
religious	25	1429	77.64	40.3	13.08	8.64	63.32	POSKW
cause	80	6215	248.45	175.27	56.65	8.61	34.54	POSKW
destruction	57	4144	177.02	116.87	37.81	8.51	40.94	POSKW
viable	12	493	37.27	13.9	4.54	8.5	91.32	POSKW
restrict	17	839	52.8	23.66	7.7	8.42	76.21	POSKW
collapse	30	1842	93.17	51.95	16.85	8.41	56.81	POSKW
leverage	15	700	46.58	19.74	6.43	8.36	80.94	POSKW
hospital	83	6532	257.76	184.21	59.53	8.32	33.28	POSKW
inside	18	916	55.9	25.83	8.41	8.32	73.58	POSKW
mental	13	566	40.37	15.96	5.21	8.3	86.66	POSKW
render	10	374	31.06	10.55	3.46	8.28	98.59	POSKW
rubble	43	2948	133.54	83.14	26.92	8.21	46.52	POSKW
refugee	65	4900	201.86	138.19	44.68	8.18	37.45	POSKW
access	59	4361	183.23	122.99	39.78	8.16	39.35	POSKW
perpetrate	13	571	40.37	16.1	5.26	8.16	85.95	POSKW
malnutrition	15	712	46.58	20.08	6.54	8.08	79.52	POSKW
serve	54	3929	167.7	110.8	35.84	8.03	40.86	POSKW
broad	32	2041	99.38	57.56	18.66	7.93	53.29	POSKW
comprehensive	18	936	55.9	26.4	8.59	7.92	71.7	POSKW
doctor	27	1642	83.85	46.31	15.02	7.8	57.69	POSKW
unconditional	16	796	49.69	22.45	7.31	7.79	75.52	POSKW
withdrawal	30	1891	93.17	53.33	17.29	7.73	54.39	POSKW
progress	27	1648	83.85	46.48	15.07	7.71	57.36	POSKW
besieged	27	1650	83.85	46.53	15.09	7.68	57.24	POSKW
fall	41	2824	127.33	79.64	25.78	7.68	46.08	POSKW
worker	48	3437	149.07	96.93	31.36	7.66	42.39	POSKW
presence	32	2064	99.38	58.21	18.86	7.64	52.25	POSKW
nurse	10	394	31.06	11.11	3.64	7.61	94.6	POSKW
occupied	50	3626	155.28	102.26	33.08	7.55	41.17	POSKW
conclude	27	1660	83.85	46.81	15.18	7.54	56.69	POSKW
situation	91	7404	282.61	208.8	67.45	7.48	30.04	POSKW
central	52	3812	161.49	107.5	34.77	7.47	40.14	POSKW
special	40	2758	124.22	77.78	25.18	7.47	45.98	POSKW
separate	34	2250	105.59	63.45	20.55	7.41	49.85	POSKW
geopolitical	11	466	34.16	13.14	4.29	7.38	88.87	POSKW
resolution	43	3031	133.54	85.48	27.66	7.34	43.89	POSKW
director	44	3121	136.65	88.02	28.48	7.31	43.29	POSKW
service	62	4757	192.55	134.15	43.37	7.13	35.75	POSKW
intervene	14	684	43.48	19.29	6.28	7.09	77.07	POSKW
verify	19	1058	59.01	29.84	9.69	7.04	65.66	POSKW
forcibly	14	688	43.48	19.4	6.32	7.0	76.58	POSKW
