lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
dnc	76	52	98.96	1.49	2.75	413.23	194.09	POSKW
assassination	138	863	179.69	24.65	21.49	294.74	151.75	POSKW
credit	218	2833	283.85	80.91	65.49	227.26	111.27	POSKW
uncommitted	49	185	63.8	5.28	5.02	144.32	169.41	POSKW
commander	144	2074	187.5	59.24	47.61	130.33	103.97	POSKW
democratic	135	1866	175.78	53.29	42.95	129.51	106.94	POSKW
delegate	45	244	58.59	6.97	6.2	106.34	157.48	POSKW
iranian	129	2049	167.97	58.52	46.75	100.59	96.65	POSKW
cease-fire	146	2620	190.1	74.83	59.37	92.29	87.02	POSKW
polio	37	216	48.18	6.17	5.43	83.07	154.59	POSKW
convention	67	790	87.24	22.56	18.39	78.88	117.81	POSKW
photo	185	4139	240.89	118.21	92.81	72.87	68.32	POSKW
vaccine	28	144	36.46	4.11	3.69	68.54	159.45	POSKW
nomination	31	185	40.36	5.28	4.64	68.51	153.7	POSKW
brace	34	233	44.27	6.65	5.73	67.71	147.73	POSKW
proxy	74	1096	96.35	31.3	25.11	64.29	101.92	POSKW
revenge	45	479	58.59	13.68	11.25	59.56	124.29	POSKW
vaccination	27	173	35.16	4.94	4.29	56.63	150.71	POSKW
regional	134	2924	174.48	83.51	65.64	56.12	70.52	POSKW
tension	135	2959	175.78	84.51	66.41	55.93	70.13	POSKW
assassinate	41	460	53.39	13.14	10.75	51.16	121.0	POSKW
nominee	34	342	44.27	9.77	8.07	47.81	127.7	POSKW
democrat	50	693	65.1	19.79	15.95	47.79	106.74	POSKW
killing	137	3229	178.39	92.22	72.25	47.1	63.68	POSKW
ticket	27	229	35.16	6.54	5.49	44.86	137.26	POSKW
vice	39	476	50.78	13.59	11.05	44.03	115.53	POSKW
de-escalate	29	275	37.76	7.85	6.53	43.31	131.13	POSKW
embargo	36	423	46.88	12.08	9.85	42.56	118.03	POSKW
bridge	40	517	52.08	14.77	11.96	41.99	111.65	POSKW
primary	62	1111	80.73	31.73	25.18	39.3	87.14	POSKW
three-phase	27	263	35.16	7.51	6.22	39.24	129.58	POSKW
finalize	25	234	32.55	6.68	5.56	37.82	131.87	POSKW
mediator	94	2129	122.4	60.81	47.71	35.9	67.24	POSKW
gap	40	580	52.08	16.57	13.31	35.85	103.48	POSKW
presidential	68	1343	88.54	38.36	30.29	35.61	79.09	POSKW
organizer	45	721	58.59	20.59	16.44	34.6	95.98	POSKW
all-out	39	573	50.78	16.37	13.14	34.29	102.51	POSKW
wide	93	2154	121.09	61.52	48.23	33.51	65.25	POSKW
leader	328	10661	427.08	304.49	235.87	32.84	33.52	POSKW
drone	106	2635	138.02	75.26	58.83	31.31	58.86	POSKW
tunnel	88	2059	114.58	58.81	46.08	30.86	64.34	POSKW
