lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
four-day	195	189	97.7	5.59	21.42	615.1	178.34	POSKW
pause	530	2510	265.53	74.29	169.58	534.35	112.55	POSKW
cease-fire	358	2408	179.36	71.27	154.3	211.53	86.25	POSKW
censure	69	120	34.57	3.55	10.54	164.01	162.73	POSKW
twitter	221	1323	110.72	39.16	86.13	159.64	95.49	POSKW
hate	228	1436	114.23	42.5	92.82	151.41	91.52	POSKW
thai	98	318	49.1	9.41	23.21	148.0	135.65	POSKW
formerly	184	1062	92.18	31.43	69.51	140.79	98.29	POSKW
river	119	543	59.62	16.07	36.93	125.63	115.06	POSKW
israel-hamas	378	3624	189.38	107.27	223.25	95.04	55.36	POSKW
extend	214	1712	107.21	50.67	107.44	88.16	71.62	POSKW
child	984	12042	492.99	356.43	726.64	87.39	32.15	POSKW
kidnap	253	2192	126.75	64.88	136.39	85.41	64.57	POSKW
kibbutz	194	1528	97.19	45.23	96.06	82.86	72.98	POSKW
hospital	549	6066	275.05	179.55	369.01	81.47	42.02	POSKW
fuel	335	3249	167.84	96.17	199.93	81.15	54.29	POSKW
passport	61	228	30.56	6.75	16.12	80.41	127.65	POSKW
islamophobia	72	316	36.07	9.35	21.64	79.63	117.64	POSKW
antisemitic	197	1603	98.7	47.45	100.41	77.95	70.14	POSKW
know	821	9937	411.32	294.12	600.12	77.67	33.23	POSKW
girl	164	1236	82.16	36.58	78.1	77.25	76.77	POSKW
birthday	67	286	33.57	8.47	19.69	76.52	119.44	POSKW
patient	194	1593	97.19	47.15	99.69	75.09	69.34	POSKW
syndicate	110	684	55.11	20.25	44.29	74.65	92.53	POSKW
provider	142	1018	71.14	30.13	64.71	74.21	80.99	POSKW
citizen	401	4225	200.9	125.06	258.06	72.35	46.54	POSKW
endorse	191	1586	95.69	46.94	99.13	71.92	68.35	POSKW
reunite	98	593	49.1	17.55	38.55	69.57	94.66	POSKW
temporary	221	1974	110.72	58.43	122.45	68.65	61.83	POSKW
rally	239	2201	119.74	65.15	136.11	68.0	59.05	POSKW
teenager	66	308	33.07	9.12	20.86	67.78	113.55	POSKW
baby	193	1655	96.69	48.99	103.09	66.95	65.5	POSKW
internet	86	492	43.09	14.56	32.24	66.7	98.96	POSKW
daughter	185	1567	92.69	46.38	97.73	66.26	66.59	POSKW
publisher	109	740	54.61	21.9	47.36	63.3	85.49	POSKW
accuracy	125	911	62.63	26.96	57.79	63.18	79.61	POSKW
parent	194	1708	97.19	50.55	106.1	62.72	63.13	POSKW
terrorist	725	8917	363.23	263.93	537.87	62.52	31.66	POSKW
prison	158	1295	79.16	38.33	81.05	61.43	69.5	POSKW
democrat	97	646	48.6	19.12	41.45	58.37	87.06	POSKW
woman	674	8325	337.68	246.41	502.0	56.67	31.25	POSKW
march	172	1514	86.17	44.81	94.05	55.64	63.15	POSKW
minor	85	541	42.59	16.01	34.92	55.44	90.69	POSKW
antisemitism	227	2208	113.73	65.35	135.83	54.47	54.02	POSKW
irish	118	905	59.12	26.79	57.07	53.51	75.27	POSKW
command	144	1211	72.14	35.84	75.59	52.52	67.23	POSKW
disclaimer	113	860	56.61	25.46	54.28	52.11	75.93	POSKW
able	347	3828	173.85	113.3	232.9	51.85	42.17	POSKW
cousin	72	435	36.07	12.88	28.28	51.24	94.78	POSKW
think	535	6473	268.04	191.59	390.93	50.72	33.26	POSKW
icon	82	539	41.08	15.95	34.64	50.53	88.11	POSKW
water	387	4464	193.89	132.13	270.61	47.1	37.89	POSKW
story	391	4524	195.89	133.91	274.18	46.88	37.59	POSKW
progressive	106	826	53.11	24.45	51.99	46.39	73.9	POSKW
safe	375	4314	187.88	127.69	261.57	46.24	38.14	POSKW
subscribe	103	794	51.6	23.5	50.04	46.18	74.83	POSKW
save	233	2396	116.73	70.92	146.66	46.09	48.83	POSKW
image	532	6542	266.53	193.64	394.61	45.93	31.68	POSKW
fighting	321	3580	160.82	105.96	217.61	45.72	41.12	POSKW
here	592	7419	296.59	219.59	446.88	45.52	29.83	POSKW
phrase	67	420	33.57	12.43	27.17	44.85	91.9	POSKW
initial	189	1845	94.69	54.61	113.46	44.82	53.69	POSKW
tunnel	197	1950	98.7	57.72	119.77	44.59	52.4	POSKW
number	567	7081	284.07	209.59	426.63	44.56	30.17	POSKW
ve	349	3994	174.85	118.22	242.27	44.13	38.65	POSKW
so	854	11328	427.86	335.3	679.56	44.03	24.26	POSKW
text	167	1578	83.67	46.71	97.34	43.95	56.7	POSKW
extended	71	466	35.57	13.79	29.96	43.87	88.23	POSKW
hostage	1092	14959	547.09	442.77	895.39	42.88	21.08	POSKW
innocent	272	2970	136.27	87.91	180.85	42.47	43.15	POSKW
motion	76	527	38.08	15.6	33.64	42.4	83.75	POSKW
like	195	1955	97.7	57.87	119.94	42.24	51.21	POSKW
truce	268	2921	134.27	86.46	177.89	42.16	43.32	POSKW
re	433	5251	216.93	155.42	317.08	40.52	33.04	POSKW
unfold	146	1359	73.15	40.22	83.95	40.23	58.08	POSKW
rampage	82	613	41.08	18.14	38.77	39.3	77.46	POSKW
chant	154	1477	77.15	43.72	90.98	38.67	55.33	POSKW
hamas	1423	20237	712.93	598.99	1208.28	38.34	17.37	POSKW
safely	97	790	48.6	23.38	49.48	38.3	70.06	POSKW
navigate	92	735	46.09	21.76	46.13	38.02	71.74	POSKW
trap	127	1151	63.63	34.07	71.29	37.86	60.51	POSKW
external	120	1069	60.12	31.64	66.33	37.56	62.07	POSKW
get	802	10777	401.8	318.99	645.92	37.24	22.98	POSKW
poster	76	563	38.08	16.66	35.65	37.13	78.23	POSKW
list	221	2378	110.72	70.39	144.98	36.67	44.54	POSKW
demonstration	205	2170	102.71	64.23	132.49	36.32	46.1	POSKW
cross	244	2696	122.24	79.8	164.0	36.21	42.02	POSKW
kid	100	846	50.1	25.04	52.77	35.93	66.7	POSKW
want	675	8923	338.18	264.11	535.41	35.75	24.59	POSKW
dual	74	554	37.07	16.4	35.03	35.36	77.34	POSKW
young	282	3242	141.28	95.96	196.58	34.88	38.21	POSKW
agree	405	4988	202.91	147.64	300.84	34.64	31.53	POSKW
content	320	3781	160.32	111.91	228.77	34.49	35.56	POSKW
national	405	4992	202.91	147.76	301.07	34.48	31.45	POSKW
bombardment	311	3659	155.81	108.3	221.46	34.28	35.98	POSKW
electricity	137	1320	68.64	39.07	81.28	33.9	54.9	POSKW
really	233	2588	116.73	76.6	157.37	33.79	41.51	POSKW
extension	64	460	32.06	13.62	29.23	33.27	80.77	POSKW
free	551	7163	276.05	212.02	430.32	33.07	26.24	POSKW
listen	145	1440	72.65	42.62	88.42	32.45	52.09	POSKW
party	468	5972	234.47	176.76	359.25	31.98	28.06	POSKW
entrance	78	628	39.08	18.59	39.38	31.65	71.06	POSKW
feel	352	4303	176.35	127.36	259.67	31.46	32.26	POSKW
