lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
suspiciously	43	26	38.74	0.75	2.14	208.9	192.4	POSKW
immigration	120	763	108.11	22.01	27.39	179.72	132.35	POSKW
mee	109	636	98.2	18.34	23.11	177.0	137.04	POSKW
unrivalled	104	608	93.69	17.54	22.09	168.58	136.94	POSKW
headlight	34	22	30.63	0.63	1.74	162.51	191.88	POSKW
republish	105	652	94.59	18.81	23.48	160.89	133.67	POSKW
revoke	82	409	73.87	11.8	15.23	152.37	144.92	POSKW
unpack	88	579	79.28	16.7	20.69	127.43	130.4	POSKW
deportation	77	480	69.37	13.84	17.28	117.55	133.45	POSKW
visa	91	668	81.98	19.27	23.55	117.53	123.88	POSKW
lawyer	117	1081	105.41	31.18	37.16	114.31	108.69	POSKW
fee	107	946	96.4	27.29	32.67	110.79	111.76	POSKW
tariff	46	162	41.44	4.67	6.45	109.93	159.47	POSKW
detention	109	995	98.2	28.7	34.25	108.23	109.54	POSKW
deport	82	610	73.87	17.59	21.47	104.36	123.06	POSKW
insight	96	847	86.49	24.43	29.25	99.67	111.9	POSKW
attorney	71	494	63.96	14.25	17.53	97.1	127.13	POSKW
legal	190	2586	171.17	74.59	86.12	97.0	78.6	POSKW
disarm	53	273	47.75	7.87	10.11	95.92	143.37	POSKW
detain	147	1773	132.43	51.14	59.56	94.9	88.57	POSKW
federal	116	1224	104.5	35.3	41.57	93.57	98.99	POSKW
ice	51	276	45.95	7.96	10.14	88.52	140.93	POSKW
judge	110	1173	99.1	33.83	39.8	87.29	98.2	POSKW
evidence	182	2557	163.96	73.75	84.97	86.79	75.9	POSKW
please	170	2316	153.15	66.8	77.12	86.61	78.52	POSKW
associate	125	1456	112.61	41.99	49.05	85.81	91.35	POSKW
court	185	2650	166.67	76.43	87.95	84.5	74.24	POSKW
coverage	129	1568	116.22	45.23	52.64	82.12	87.95	POSKW
flash	39	175	35.14	5.05	6.64	78.72	149.75	POSKW
fill	130	1663	117.12	47.97	55.62	75.2	83.78	POSKW
agent	69	610	62.16	17.59	21.06	71.45	111.76	POSKW
graduate	75	728	67.57	21.0	24.91	68.45	105.17	POSKW
newsletter	150	2155	135.14	62.16	71.51	68.06	73.98	POSKW
credit	183	2868	164.86	82.72	94.65	67.27	66.36	POSKW
up	200	3263	180.18	94.11	107.43	66.03	62.76	POSKW
learn	171	2634	154.05	75.97	87.02	65.7	67.89	POSKW
resume	153	2252	137.84	64.95	74.61	65.65	71.88	POSKW
investigation	169	2622	152.25	75.63	86.58	63.76	67.25	POSKW
activity	168	2606	151.35	75.16	86.06	63.41	67.27	POSKW
analysis	125	1734	112.61	50.01	57.67	61.28	76.99	POSKW
arrest	226	3956	203.6	114.1	129.73	60.65	56.34	POSKW
paramedic	34	179	30.63	5.16	6.61	60.42	142.3	POSKW
grave	105	1352	94.59	39.0	45.2	59.97	83.24	POSKW
hamas-led	114	1555	102.7	44.85	51.78	57.93	78.42	POSKW
petition	52	440	46.85	12.69	15.26	56.92	114.74	POSKW
entry	109	1509	98.2	43.52	50.19	53.67	77.16	POSKW
terminate	38	257	34.23	7.41	9.15	53.52	128.81	POSKW
