lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
provisional	52	202	135.06	5.71	2.73	218.19	183.78	POSKW
convention	81	776	210.39	21.92	9.22	214.72	162.25	POSKW
african	56	584	145.45	16.5	6.89	140.42	159.25	POSKW
genocidal	75	1430	194.81	40.4	16.19	114.67	131.29	POSKW
shipping	44	468	114.29	13.22	5.51	108.87	158.52	POSKW
court	103	2732	267.53	77.18	30.5	107.57	110.44	POSKW
ruling	64	1257	166.23	35.51	14.21	94.95	129.59	POSKW
allegation	77	1851	200.0	52.29	20.75	91.14	117.09	POSKW
genocide	154	5886	400.0	166.29	64.99	89.03	82.54	POSKW
verdict	22	101	57.14	2.85	1.32	86.05	180.98	POSKW
case	133	4843	345.45	136.82	53.54	84.4	86.52	POSKW
measure	88	2776	228.57	78.43	30.82	71.47	97.81	POSKW
intent	43	781	111.69	22.06	8.87	68.97	134.01	POSKW
hearing	48	1060	124.68	29.95	11.92	62.76	122.53	POSKW
lane	21	170	54.55	4.8	2.06	61.69	167.63	POSKW
ethnical	15	62	38.96	1.75	0.83	61.36	182.79	POSKW
judge	50	1233	129.87	34.83	13.8	57.35	115.4	POSKW
proceeding	30	473	77.92	13.36	5.41	54.81	141.44	POSKW
ministry	124	5410	322.08	152.84	59.55	53.77	71.27	POSKW
suspend	61	1827	158.44	51.62	20.31	53.66	101.71	POSKW
iran-backed	46	1147	119.48	32.4	12.84	52.04	114.66	POSKW
distorted	13	64	33.77	1.81	0.83	49.29	179.67	POSKW
ship	52	1506	135.06	42.55	16.76	48.07	104.18	POSKW
bodily	12	53	31.17	1.5	0.7	47.73	181.66	POSKW
south	94	3835	244.16	108.35	42.28	47.47	77.06	POSKW
vessel	35	754	90.91	21.3	8.49	47.05	124.07	POSKW
argument	32	635	83.12	17.94	7.18	46.97	128.99	POSKW
rebel	34	727	88.31	20.54	8.19	46.08	124.52	POSKW
racial	24	368	62.34	10.4	4.22	44.92	142.82	POSKW
prevent	104	4609	270.13	130.21	50.71	43.43	69.9	POSKW
accusation	50	1519	129.87	42.91	16.88	43.05	100.65	POSKW
prevention	17	186	44.16	5.25	2.18	41.26	157.46	POSKW
incitement	24	408	62.34	11.53	4.65	40.98	137.58	POSKW
merchant	16	164	41.56	4.63	1.94	40.58	159.88	POSKW
plausible	18	222	46.75	6.27	2.58	40.09	152.69	POSKW
irreparable	12	85	31.17	2.4	1.04	38.0	171.39	POSKW
act	125	6265	324.68	177.0	68.76	37.45	58.87	POSKW
commit	109	5269	283.12	148.86	57.87	36.27	62.16	POSKW
rule	88	3929	228.57	111.0	43.22	36.08	69.25	POSKW
omission	12	96	31.17	2.71	1.16	35.5	167.98	POSKW
order	136	7179	353.25	202.82	78.71	34.63	54.1	POSKW
milestone	17	238	44.16	6.72	2.74	34.32	147.14	POSKW
self-defence	21	378	54.55	10.68	4.29	33.98	134.51	POSKW
bombardment	85	3885	220.78	109.76	42.72	32.86	67.18	POSKW
spillover	12	111	31.17	3.14	1.32	32.52	163.43	POSKW
