lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
distribution	142	1346	295.22	38.13	20.0	323.06	154.25	POSKW
flotilla	50	191	103.95	5.41	3.24	190.0	180.21	POSKW
blockade	144	2725	299.38	77.2	38.57	172.52	118.0	POSKW
ghf	47	211	97.71	5.98	3.47	165.86	176.94	POSKW
nuclear	79	1017	164.24	28.81	14.73	140.7	140.31	POSKW
swedish	37	147	76.92	4.16	2.47	138.17	179.46	POSKW
yacht	28	91	58.21	2.58	1.6	113.93	183.04	POSKW
israeli-backed	25	81	51.98	2.29	1.42	101.85	183.09	POSKW
us-backed	36	252	74.84	7.14	3.87	100.07	165.17	POSKW
site	152	4328	316.01	122.61	60.22	99.81	88.19	POSKW
famine	94	2013	195.43	57.03	28.32	96.27	109.65	POSKW
hungry	44	444	91.48	12.58	6.56	95.59	151.65	POSKW
boat	37	366	76.92	10.37	5.42	81.59	152.49	POSKW
food	187	6525	388.77	184.84	90.23	80.44	71.1	POSKW
intercept	59	1039	122.66	29.43	14.76	76.85	122.59	POSKW
aid	282	11668	586.28	330.54	160.64	75.92	55.79	POSKW
starve	65	1327	135.14	37.59	18.71	70.88	112.94	POSKW
selfie	20	89	41.58	2.52	1.47	70.87	177.13	POSKW
distribute	62	1263	128.9	35.78	17.81	67.8	113.09	POSKW
naval	34	389	70.69	11.02	5.69	66.94	146.05	POSKW
shot	47	772	97.71	21.87	11.01	66.08	126.85	POSKW
climate	47	786	97.71	22.27	11.2	64.81	125.77	POSKW
humanitarian	290	12722	602.91	360.4	174.92	64.1	50.35	POSKW
formula	26	235	54.05	6.66	3.51	61.19	156.14	POSKW
incident	109	3409	226.61	96.57	47.29	59.72	80.47	POSKW
foundation	38	564	79.0	15.98	8.09	59.26	132.71	POSKW
vessel	43	746	89.4	21.13	10.61	56.96	123.52	POSKW
seeker	17	85	35.34	2.41	1.37	56.9	174.49	POSKW
conscience	34	472	70.69	13.37	6.8	56.53	136.37	POSKW
principle	64	1537	133.06	43.54	21.52	55.69	101.38	POSKW
international	261	11765	542.62	333.29	161.66	52.2	47.8	POSKW
rice	20	155	41.58	4.39	2.35	52.18	161.79	POSKW
hunger	58	1404	120.58	39.77	19.65	49.87	100.79	POSKW
neutrality	27	341	56.13	9.66	4.95	48.9	141.27	POSKW
mechanism	37	657	76.92	18.61	9.33	47.75	122.07	POSKW
militarise	17	120	35.34	3.4	1.84	47.02	164.9	POSKW
eyewitness	24	277	49.9	7.85	4.05	46.92	145.64	POSKW
