lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
encampment	300	785	247.32	22.71	36.78	805.27	166.36	POSKW
campus	404	1909	333.06	55.22	78.41	723.42	143.11	POSKW
university	365	2083	300.91	60.26	82.99	552.3	133.26	POSKW
student	421	3081	347.07	89.13	118.72	489.15	118.27	POSKW
college	255	1155	210.22	33.41	47.8	472.71	145.14	POSKW
protester	387	3085	319.04	89.24	117.7	404.89	112.57	POSKW
divest	161	571	132.73	16.52	24.82	357.85	155.73	POSKW
protest	525	6218	432.81	179.88	228.59	293.91	82.57	POSKW
commencement	76	158	62.65	4.57	7.93	230.28	172.8	POSKW
administrator	98	333	80.79	9.63	14.61	224.19	157.39	POSKW
graduation	78	183	64.3	5.29	8.85	222.22	169.57	POSKW
tent	233	2136	192.09	61.79	80.31	201.4	102.64	POSKW
faculty	114	551	93.98	15.94	22.54	200.3	142.0	POSKW
police	310	3575	255.56	103.42	131.7	182.74	84.76	POSKW
barricade	69	185	56.88	5.35	8.61	182.67	165.6	POSKW
arrest	321	3861	264.63	111.69	141.77	174.27	81.28	POSKW
demonstrator	181	1540	149.22	44.55	58.34	173.81	108.03	POSKW
shipment	117	723	96.46	20.92	28.48	163.64	128.72	POSKW
academic	129	884	106.35	25.57	34.34	161.6	122.46	POSKW
nypd	59	178	48.64	5.15	8.03	145.63	161.71	POSKW
demonstration	202	2173	166.53	62.86	80.51	135.19	90.39	POSKW
divestment	84	450	69.25	13.02	18.1	134.84	136.71	POSKW
school	295	3960	243.2	114.56	144.25	126.21	71.92	POSKW
agitator	44	110	36.27	3.18	5.22	121.14	167.74	POSKW
city	440	6985	362.74	202.07	251.71	119.88	56.89	POSKW
class	95	676	78.32	19.56	26.14	114.04	120.08	POSKW
riot	66	358	54.41	10.36	14.37	104.75	136.04	POSKW
pier	54	240	44.52	6.94	9.97	101.63	146.03	POSKW
ceremony	115	1051	94.81	30.4	39.53	99.85	102.87	POSKW
peaceful	143	1522	117.89	44.03	56.44	97.49	91.23	POSKW
speech	235	3269	193.73	94.57	118.79	92.27	68.79	POSKW
company	197	2549	162.41	73.74	93.09	91.66	75.1	POSKW
full-scale	67	433	55.23	12.53	16.95	89.45	126.06	POSKW
re	332	5352	273.7	154.83	192.69	86.19	55.48	POSKW
prosecutor	80	626	65.95	18.11	23.93	85.69	113.83	POSKW
withhold	70	497	57.71	14.38	19.22	84.25	120.22	POSKW
gear	54	301	44.52	8.71	12.03	83.56	134.56	POSKW
unrest	52	286	42.87	8.27	11.46	81.47	135.29	POSKW
application	119	1284	98.1	37.14	47.56	79.22	90.15	POSKW
chant	131	1500	108.0	43.39	55.29	78.27	85.35	POSKW
institution	137	1620	112.94	46.86	59.56	76.94	82.7	POSKW
pro-palestinian	51	304	42.04	8.79	12.03	73.97	130.81	POSKW
crossing	141	1728	116.24	49.99	63.36	73.69	79.71	POSKW
enforcement	81	753	66.78	21.78	28.27	68.59	101.61	POSKW
investment	91	914	75.02	26.44	34.07	68.35	95.76	POSKW
reconsider	43	234	35.45	6.77	9.39	68.04	135.86	POSKW
song	57	412	46.99	11.92	15.9	67.2	119.07	POSKW
occupy	124	1498	102.23	43.33	54.99	66.73	80.92	POSKW
decision	301	5197	248.15	150.34	186.39	61.8	49.09	POSKW
protestor	66	582	54.41	16.84	21.97	60.32	105.48	POSKW
invasion	187	2820	154.16	81.58	101.94	59.31	61.58	POSKW
officer	165	2386	136.03	69.02	86.48	58.68	65.35	POSKW
peacefully	50	373	41.22	10.79	14.34	56.78	117.01	POSKW
disperse	46	320	37.92	9.26	12.41	56.66	121.52	POSKW
president	294	5176	242.37	149.73	185.44	56.11	47.25	POSKW
professor	87	962	71.72	27.83	35.56	55.45	88.18	POSKW
graduate	73	730	60.18	21.12	27.22	55.22	96.1	POSKW
flee	197	3099	162.41	89.65	111.74	55.2	57.73	POSKW
warrant	99	1184	81.62	34.25	43.49	54.36	81.76	POSKW
singer	38	230	31.33	6.65	9.09	54.28	129.93	POSKW
disruption	65	621	53.59	17.96	23.26	52.82	99.57	POSKW
tie	168	2574	138.5	74.46	92.96	50.92	60.14	POSKW
reasonable	55	494	45.34	14.29	18.61	48.97	104.14	POSKW
membership	43	322	35.45	9.31	12.37	48.61	116.76	POSKW
demand	340	6423	280.3	185.81	229.27	48.38	40.54	POSKW
competition	40	283	32.98	8.19	10.95	48.34	120.45	POSKW
administration	306	5665	252.27	163.88	202.42	47.61	42.48	POSKW
antisemitism	150	2285	123.66	66.1	82.55	46.23	60.66	POSKW
violent	107	1432	88.21	41.43	52.17	46.1	72.18	POSKW
disclose	54	502	44.52	14.52	18.85	45.72	101.61	POSKW
offensive	315	5934	259.69	171.66	211.85	45.39	40.81	POSKW
cross	172	2768	141.8	80.07	99.67	44.9	55.64	POSKW
syndicate	67	727	55.23	21.03	26.92	44.16	89.7	POSKW
clear	360	7027	296.78	203.28	250.42	43.86	37.4	POSKW
sweep	38	281	31.33	8.13	10.81	43.61	117.59	POSKW
behavior	45	381	37.1	11.02	14.44	43.5	108.38	POSKW
organizer	65	701	53.59	20.28	25.97	43.31	90.18	POSKW
affiliate	96	1264	79.14	36.57	46.1	42.95	73.59	POSKW
camp	224	3940	184.67	113.98	141.16	42.9	47.34	POSKW
nationwide	39	302	32.15	8.74	11.56	42.32	114.53	POSKW
publisher	69	780	56.88	22.56	28.78	42.23	86.39	POSKW
voter	78	945	64.3	27.34	34.68	41.73	80.68	POSKW
provider	85	1075	70.07	31.1	39.32	41.57	77.05	POSKW
policy	340	6635	280.3	191.94	236.46	41.47	37.42	POSKW
contest	44	380	36.27	10.99	14.37	41.4	106.97	POSKW
boycott	77	935	63.48	27.05	34.31	41.01	80.49	POSKW
eastern	87	1121	71.72	32.43	40.95	40.86	75.46	POSKW
business	115	1669	94.81	48.28	60.48	40.51	65.03	POSKW
spring	50	480	41.22	13.89	17.97	40.33	99.21	POSKW
balance	64	714	52.76	20.65	26.37	40.13	87.46	POSKW
image	342	6732	281.95	194.75	239.81	39.95	36.59	POSKW
vote	181	3082	149.22	89.16	110.62	39.07	50.39	POSKW
remove	150	2423	123.66	70.09	87.23	38.69	55.29	POSKW
refuge	79	999	65.13	28.9	36.54	38.65	77.06	POSKW
keffiyeh	41	365	33.8	10.56	13.76	36.97	104.79	POSKW
elsewhere	93	1289	76.67	37.29	46.85	36.84	69.11	POSKW
historically	45	428	37.1	12.38	16.04	36.82	99.91	POSKW
safety	183	3202	150.87	92.63	114.75	35.75	47.83	POSKW
dismantle	94	1330	77.49	38.47	48.27	35.37	67.29	POSKW
cease-fire	155	2611	127.78	75.53	93.77	34.75	51.4	POSKW
outside	91	1295	75.02	37.46	46.99	33.74	66.78	POSKW
