lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
two-month	32	301	79.01	8.51	3.77	82.92	161.11	POSKW
renewed	50	956	123.46	27.02	11.39	72.25	128.17	POSKW
resume	76	2329	187.65	65.84	27.22	59.51	96.11	POSKW
civil	75	2410	185.19	68.13	28.13	54.27	92.42	POSKW
worker	91	3394	224.69	95.94	39.45	49.81	80.31	POSKW
grave	51	1406	125.93	39.74	16.49	46.97	104.04	POSKW
tariff	18	190	44.44	5.37	2.35	43.16	156.87	POSKW
disarm	21	305	51.85	8.62	3.69	39.36	142.97	POSKW
paramedic	17	196	41.98	5.54	2.41	38.27	153.36	POSKW
highlight	63	2252	155.56	63.66	26.2	37.54	83.84	POSKW
ai	27	541	66.67	15.29	6.43	37.11	125.36	POSKW
rescuer	21	343	51.85	9.7	4.12	35.45	136.99	POSKW
employee	40	1142	98.77	32.28	13.38	34.98	101.47	POSKW
medic	40	1179	98.77	33.33	13.8	33.32	99.08	POSKW
blockade	70	2799	172.84	79.12	32.47	32.97	74.39	POSKW
artificial	17	248	41.98	7.01	3.0	31.74	142.76	POSKW
entry	47	1571	116.05	44.41	18.31	31.74	89.3	POSKW
macron	24	512	59.26	14.47	6.07	30.76	121.48	POSKW
collapse	50	1822	123.46	51.5	21.19	28.68	82.25	POSKW
pakistani	18	316	44.44	8.93	3.78	28.36	133.06	POSKW
advisory	19	373	46.91	10.54	4.44	26.7	126.6	POSKW
deportation	23	534	56.79	15.09	6.3	26.65	116.0	POSKW
flash	14	200	34.57	5.65	2.42	26.61	143.78	POSKW
engineer	17	312	41.98	8.82	3.72	25.62	130.55	POSKW
submit	30	881	74.07	24.9	10.31	25.13	99.36	POSKW
dawn	21	477	51.85	13.48	5.64	25.0	117.45	POSKW
ambulance	33	1066	81.48	30.13	12.44	23.66	92.01	POSKW
medical	91	4549	224.69	128.59	52.52	23.4	54.4	POSKW
scroll	20	462	49.38	13.06	5.46	23.32	116.34	POSKW
international	195	11831	481.48	334.44	136.12	22.72	36.04	POSKW
bury	32	1042	79.01	29.45	12.16	22.63	91.38	POSKW
contradict	15	279	37.04	7.89	3.33	22.3	129.78	POSKW
investigation	61	2730	150.62	77.17	31.59	21.77	64.49	POSKW
solidarity	63	2869	155.56	81.1	33.19	21.44	62.92	POSKW
constitutional	13	219	32.1	6.19	2.63	21.32	135.33	POSKW
internal	35	1237	86.42	34.97	14.4	21.31	84.77	POSKW
shame	21	541	51.85	15.29	6.36	21.27	108.9	POSKW
emergency	57	2522	140.74	71.29	29.19	20.97	65.51	POSKW
genocide	109	5931	269.14	167.66	68.37	20.7	46.47	POSKW
mass	62	2853	153.09	80.65	32.99	20.5	61.98	POSKW
global	81	4077	200.0	115.25	47.06	20.37	53.77	POSKW
technology	30	1014	74.07	28.66	11.82	19.86	88.4	POSKW
interrupt	16	351	39.51	9.92	4.15	19.85	119.71	POSKW
formal	21	583	51.85	16.48	6.84	19.15	103.53	POSKW
tie	58	2684	143.21	75.87	31.04	18.87	61.47	POSKW
identify	56	2588	138.27	73.16	29.93	18.29	61.59	POSKW
tech	17	420	41.98	11.87	4.95	18.21	111.81	POSKW
buffer	18	471	44.44	13.31	5.53	17.85	107.79	POSKW
recognition	26	867	64.2	24.51	10.11	17.63	89.49	POSKW
holder	14	305	34.57	8.62	3.61	17.51	120.15	POSKW
responder	14	313	34.57	8.85	3.7	16.98	118.48	POSKW
christian	21	641	51.85	18.12	7.49	16.55	96.42	POSKW
essential	52	2440	128.4	68.97	28.21	16.26	60.21	POSKW
immigration	25	858	61.73	24.25	9.99	16.09	87.17	POSKW
legal	56	2720	138.27	76.89	31.42	15.78	57.06	POSKW
celebration	22	719	54.32	20.32	8.39	15.46	91.09	POSKW
bakery	13	296	32.1	8.37	3.5	15.43	117.29	POSKW
deport	21	671	51.85	18.97	7.83	15.34	92.87	POSKW
personnel	35	1444	86.42	40.82	16.74	15.34	71.68	POSKW
scrutiny	17	484	41.98	13.68	5.67	14.93	101.67	POSKW
occupying	15	393	37.04	11.11	4.62	14.85	107.7	POSKW
tool	27	1005	66.67	28.41	11.68	14.84	80.48	POSKW
visa	22	737	54.32	20.83	8.59	14.8	89.12	POSKW
shortage	32	1293	79.01	36.55	15.0	14.72	73.49	POSKW
undermine	34	1418	83.95	40.08	16.43	14.52	70.73	POSKW
restart	13	311	32.1	8.79	3.67	14.51	114.0	POSKW
broad	44	2029	108.64	57.36	23.46	14.46	61.79	POSKW
exacerbate	17	507	41.98	14.33	5.93	13.9	98.19	POSKW
emphasise	23	817	56.79	23.09	9.51	13.87	84.36	POSKW
coordination	28	1098	69.14	31.04	12.75	13.78	76.06	POSKW
