<h>
Share	NN	share
:	:	:
<p>
After	IN	after
a	DT	a
concerted	JJ	concerted
national	JJ	national
campaign	NN	campaign
--	:	--
The	DT	the
NFDC	NN	<unknown>
/	SYM	/
NMIC	NP	<unknown>
,	,	,
Mumbai	NP	Mumbai
HQ	NP	HQ
,	,	,
called	VBD	call
off	RP	off
the	DT	the
Israel	NP	Israel
Film	NP	Film
Festival	NP	Festival
slated	VBD	slate
to	TO	to
be	VB	be
held	VBN	hold
in	IN	in
Mumbai	NP	Mumbai
on	IN	on
the	DT	the
21st-22nd	NP	<unknown>
of	IN	of
August	NP	August
.	SENT	.
India	NP	India
Palestine	NP	Palestine
Solidarity	NP	Solidarity
Forum	NP	Forum
had	VBD	have
organised	VBN	organise
a	DT	a
signature	NN	signature
campaign	NN	campaign
,	,	,
which	WDT	which
went	VBD	go
viral	JJ	viral
and	CC	and
got	VBN	get
endorsements	NNS	endorsement
from	IN	from
over	IN	over
thousands	NNS	thousand
of	IN	of
people	NNS	people
,	,	,
with	IN	with
more	JJR	more
than	IN	than
200	CD	@card@
from	IN	from
the	DT	the
artist	NN	artist
fraternity	NN	fraternity
itself	PP	itself
.	SENT	.
People	NNS	people
from	IN	from
all	DT	all
walks	NNS	walk
of	IN	of
life	NN	life
in	IN	in
India	NP	India
and	CC	and
abroad	RB	abroad
signed	VBD	sign
the	DT	the
petition	NN	petition
.	SENT	.
<p>
Feroze	NP	<unknown>
Mithiborwala	NP	<unknown>
National	NP	National
General	NP	General
Secretary	NP	Secretary
of	IN	of
India	NP	India
Palestine	NP	Palestine
Solidarity	NP	Solidarity
Forum	NP	Forum
said	VBD	say
they	PP	they
will	MD	will
be	VB	be
taking	VBG	take
up	RP	up
this	DT	this
issue	NN	issue
with	IN	with
the	DT	the
NFDC-NMIC	JJ	<unknown>
management	NN	management
,	,	,
and	CC	and
a	DT	a
delegation	NN	delegation
will	MD	will
soon	RB	soon
meet	VB	meet
them	PP	them
.	SENT	.
<p>
He	PP	he
said	VBD	say
that	IN	that
the	DT	the
very	JJ	very
fact	NN	fact
that	IN	that
the	DT	the
NFDC/NMIC	NP	<unknown>
had	VBD	have
decided	VBN	decide
to	TO	to
organise	VB	organise
an	DT	an
"	``	"
Israel	NP	Israel
Film	NP	Film
Festival	NP	Festival
"	''	"
--	:	--
was	VBD	be
shocking	JJ	shocking
in	IN	in
itself	PP	itself
.	SENT	.
Moreso	NP	<unknown>
,	,	,
when	WRB	when
the	DT	the
ICJ	NP	ICJ
,	,	,
the	DT	the
ICC	NP	ICC
,	,	,
the	DT	the
overwhelming	JJ	overwhelming
majority	NN	majority
of	IN	of
the	DT	the
world	NN	world
is	VBZ	be
condemning	VBG	condemn
Israel	NP	Israel
for	IN	for
its	PP$	its
War	NP	War
Crimes	NP	Crimes
,	,	,
for	IN	for
the	DT	the
ongoing	JJ	ongoing
Holocaust	NN	holocaust
in	IN	in
Gaza	NP	Gaza
,	,	,
and	CC	and
then	RB	then
the	DT	the
NMIC	NP	<unknown>
deems	VBZ	deem
it	PP	it
appropriate	JJ	appropriate
to	TO	to
organise	VB	organise
an	DT	an
Israel	NP	Israel
Film	NP	Film
Festival	NP	Festival
.	SENT	.
<p>
The	DT	the
petition	NN	petition
stated	VBD	state
that	IN	that
the	DT	the
people	NNS	people
of	IN	of
India	NP	India
stand	VBP	stand
utterly	RB	utterly
shocked	JJ	shocked
and	CC	and
dismayed	JJ	dismayed
at	NN	at
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
well	RB	well
as	IN	as
the	DT	the
National	NP	National
Museum	NP	Museum
of	IN	of
Indian	JJ	Indian
Cinema	NN	cinema
(	(	(
NMIC	JJ	<unknown>
)	)	)
Twitter	NN	twitter
handle	NN	handle
,	,	,
the	DT	the
.	SENT	.
National	NP	National
Film	NP	Film
Development	NP	Development
Corporation	NP	Corporation
(	(	(
NFDC	NP	<unknown>
)	)	)
is	VBZ	be
organising	VBG	organise
a	DT	a
Film	NP	Film
Festival	NP	Festival
to	TO	to
showcase	VB	showcase
Israeli	JJ	Israeli
films	NNS	film
.	SENT	.
