_NAME_	COMMUNAL
v000046	0
v000178	0
v000423	0
v000450	0
v000481	0
v000505	0
v000539	0
v000606	0
v000613	0
v000617	0
v000665	0
v000828	0
v000831	0
v000844	0
v000950	0
v000967	0
v000994	0
v000764	0.1403724372
v000022	0.1462547265
v000925	0.167894013
v000627	0.1734257396
v000565	0.1858299854
v000542	0.1897512132
v001008	0.193019907
v000523	0.1930911201
v000653	0.1976895322
v000557	0.2075108697
v000188	0.2151451132
v000826	0.2154215862
v000948	0.2171152667
v000011	0.2189782591
v000551	0.22456112
v000787	0.2317943501
v000594	0.2325251058
v000834	0.2354375645
v000367	0.2371547447
v000799	0.2547465379
v000713	0.257647012
v000668	0.2592976537
v000446	0.2607596331
v000969	0.2697241265
v000063	0.2699046818
v000585	0.2717297885
v000803	0.2734715728
v000358	0.273848878
v000806	0.2770072547
v000226	0.2783730064
v000508	0.2808256345
v000546	0.2820300871
v000237	0.282569892
v000202	0.2846752084
v000008	0.2854702849
v000026	0.2885081509
v000621	0.2929358799
v000584	0.2949664295
v000302	0.2976900264
v000903	0.301211206
v000689	0.3048020349
v000582	0.3057595967
v000453	0.3062982522
v000553	0.3074124911
v000280	0.31110246
v000253	0.3111479443
v000418	0.3118934632
v000213	0.3124862806
v000383	0.3137662032
v000995	0.313937162
v000998	0.3160308869
v000554	0.316477729
v000007	0.316878033
v001004	0.3176003892
v000106	0.3188779456
v000436	0.319535794
v000718	0.3245527022
v000688	0.3251051109
v000900	0.3257927848
v000785	0.3264093872
v000976	0.3269911659
v000623	0.3302555251
v000084	0.3312081482
v000921	0.3369971779
v000361	0.3381739591
v000477	0.3395963281
v000176	0.3416910362
v000845	0.344229271
v000004	0.3452511571
v000670	0.3455275813
v000566	0.3472482005
v000136	0.3501140791
v000151	0.3518949396
v000494	0.3545431546
v000634	0.3546325332
v000484	0.3567079958
v000014	0.3625404391
v000146	0.365057584
v000231	0.3654749837
v000095	0.3682058225
v000422	0.3696543555
v000854	0.369988956
v000153	0.3714732075
v000833	0.3736810615
v000407	0.3738983045
v000010	0.3756627849
v000978	0.3778647835
v000877	0.3783892565
v000944	0.3803995753
v000855	0.3819237164
v000888	0.3824231325
v000527	0.383687415
v000530	0.3837367614
v000283	0.3848222718
v000990	0.3858269523
v000962	0.3932155812
v000214	0.3948060771
v000366	0.3954151823
v000275	0.3970249578
v000067	0.3977321301
v000680	0.3978353028
v000230	0.3981112112
v000107	0.399771876
v000631	0.4044257001
v000056	0.4064274391
v000898	0.4094936344
v000558	0.4097026901
v000819	0.410104637
v000020	0.410813909
v000443	0.4117038285
v000027	0.4123164563
v000152	0.4124484293
v000295	0.4126369399
v000363	0.4145649273
v000147	0.4161971851
v000620	0.4173835373
v000737	0.4192954639
v000533	0.4197866162
v000811	0.4209043761
v000902	0.4210817903
v000393	0.4218703859
v000905	0.42335805
v000543	0.4257165243
v000319	0.4257687945
v001001	0.427734372
v000320	0.428096346
v000182	0.4320285652
v000841	0.4322793954
v000088	0.4325209174
v000057	0.4348711596
v000122	0.4354590976
v000064	0.435958571
v000478	0.4366938753
v000740	0.4385666156
v000622	0.4391553402
v000770	0.4407321277
v000371	0.4413023223
v000587	0.4415643784
v000628	0.4416760239
v000577	0.442487853
v000228	0.443143305
v000479	0.44381083
v000291	0.446018991
v000997	0.4487314664
v000177	0.4490228809
v000904	0.4494973839
v000401	0.450686046
v000794	0.4535494733
v000519	0.4541820659
v000168	0.4557490542
v000105	0.4573746662
v000735	0.4600827058
v000940	0.4605744807
v000034	0.4641088134
v000391	0.4654318932
v000719	0.4688509393
v000054	0.4716965948
v000117	0.4717480011
v000590	0.4744468473
v000482	0.4747021678
v000513	0.4748837111
v000464	0.4765371447
v000359	0.4772706333
v000821	0.4791937041
v000973	0.4794879137
v000452	0.4799755173
v000458	0.4806722407
v000279	0.4815367729
v000130	0.4821509435
v000489	0.4824623757
v000051	0.4825311651
v000360	0.4826721825
v000475	0.4842853748
v000512	0.4868418358
v000892	0.4881576232
v000754	0.4881594381
v000033	0.4886822109
v000693	0.4892944617
v000356	0.492660329
v000135	0.4937265272
v000369	0.4942266266
v000321	0.4964106754
v000911	0.4965370421
v000897	0.4974865719
v000664	0.5000880781
v000875	0.5001395079
v000382	0.5004144276
v000313	0.5040585113
v000768	0.5079383439
v000154	0.5107954117
v000656	0.515956175
v000080	0.5160952666
v000006	0.5171813772
v000281	0.5174040799
v000660	0.5198429316
v000166	0.5198457636
v000692	0.52010561
v000846	0.5208019352
v000511	0.5219960813
v000615	0.5265186347
v000288	0.5273506379
v000390	0.5302345947
v000909	0.5307853508
v000445	0.5325510987
v000960	0.5343114029
v000440	0.5356612966
v000562	0.5360497316
v000827	0.5361798708
v000099	0.5368462827
v000715	0.5378750974
v000824	0.5414931368
v000563	0.542083423
v000890	0.5445566535
v000649	0.550026986
v000815	0.5522180647
v000209	0.5532903235
v000234	0.5535335831
v000413	0.5538610024
v000774	0.5541686929
v000738	0.555878893
v000741	0.5559031196
v000132	0.556220027
v000488	0.5581178639
v000075	0.5596735552
v000211	0.5603043518
v000862	0.5612212294
v000012	0.5619130638
v000574	0.5629176556
v000155	0.5642257874
v000829	0.5643047867
v000100	0.5653267531
v000685	0.565955583
v000339	0.5662678075
v000675	0.5676635064
v000922	0.5682861556
v000769	0.5687380674
v000534	0.5703392952
v000414	0.574568506
v000160	0.5760737846
v000791	0.5770085939
v000333	0.578841787
v000395	0.5792659735
v000225	0.5809076468
v000674	0.5842048699
v000963	0.5852337356
v001012	0.5858318687
v000430	0.5858734933
v000469	0.586218387
v000863	0.5878664726
v000878	0.5879252314
v000260	0.5881936412
v000842	0.5889420258
v000235	0.5925270101
v000742	0.5955629941
v000023	0.5985759011
v000848	0.5986572919
v000864	0.5996239362
v001005	0.6012425426
v000441	0.6017331252
v000588	0.6019818154
v000306	0.6033409162
v000181	0.6038962958
v000221	0.6047676288
v000009	0.605092969
v000217	0.6112910318
v000495	0.6156038342
v000807	0.6166578319
v000285	0.6181435647
v000598	0.618213625
v000294	0.6188130973
v000804	0.6210037943
v000927	0.6214532558
v000701	0.6215379377
v000031	0.6261054833
v000092	0.6271119576
v000314	0.6271349206
v000420	0.6281415394
v000596	0.6286621743
v000647	0.6300380756
