lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
kindly	45	95	139.75	3.63	1.7	223.52	189.89	POSKW
fundraising	45	154	139.75	5.88	2.42	188.03	183.86	POSKW
lend	46	183	142.86	6.98	2.78	180.58	181.36	POSKW
chip	45	198	139.75	7.56	2.95	168.99	179.48	POSKW
reader	68	931	211.18	35.53	12.13	125.96	142.4	POSKW
annual	55	639	170.81	24.38	8.42	116.48	150.03	POSKW
president-elect	39	461	121.12	17.59	6.07	81.49	149.27	POSKW
job	54	1222	167.7	46.63	15.49	59.05	112.98	POSKW
winter	26	297	80.75	11.33	3.92	55.78	150.77	POSKW
drive	64	1862	198.76	71.05	23.38	48.54	94.66	POSKW
highlight	63	1821	195.65	69.49	22.87	48.29	95.17	POSKW
syrian	32	550	99.38	20.99	7.06	47.91	130.25	POSKW
alive	64	1977	198.76	75.44	24.77	43.8	89.95	POSKW
ongoing	135	5996	419.25	228.8	74.42	40.25	58.78	POSKW
wait	60	1910	186.34	72.88	23.91	38.89	87.53	POSKW
indonesian	19	239	59.01	9.12	3.13	37.78	146.45	POSKW
please	53	1629	164.6	62.16	20.42	36.6	90.35	POSKW
surgery	19	263	59.01	10.04	3.42	34.86	141.86	POSKW
reliable	24	442	74.53	16.87	5.66	33.43	126.19	POSKW
severe	46	1412	142.86	53.88	17.7	31.84	90.45	POSKW
authenticity	10	66	31.06	2.52	0.92	30.65	169.99	POSKW
rebel	27	595	83.85	22.7	7.55	30.53	114.77	POSKW
continuous	20	360	62.11	13.74	4.61	28.54	127.55	POSKW
medical	81	3430	251.55	130.89	42.62	27.7	63.1	POSKW
patient	41	1284	127.33	49.0	16.08	27.38	88.85	POSKW
companion	10	85	31.06	3.24	1.15	26.37	162.17	POSKW
amnesty	18	349	55.9	13.32	4.45	23.69	123.04	POSKW
warrant	32	951	99.38	36.29	11.93	23.42	93.01	POSKW
infrastructure	58	2308	180.12	88.07	28.72	23.34	68.65	POSKW
optimism	16	285	49.69	10.88	3.65	23.09	128.17	POSKW
humanity	52	1997	161.49	76.2	24.87	22.81	71.76	POSKW
siege	42	1472	130.43	56.17	18.38	22.56	79.6	POSKW
temperature	12	162	37.27	6.18	2.11	22.5	143.09	POSKW
exacerbate	19	406	59.01	15.49	5.16	22.32	116.82	POSKW
appalling	18	386	55.9	14.73	4.9	21.06	116.58	POSKW
cruelty	13	213	40.37	8.13	2.74	20.42	132.97	POSKW
christian	20	479	62.11	18.28	6.06	20.29	109.05	POSKW
pattern	18	404	55.9	15.42	5.12	19.89	113.53	POSKW
harder	11	159	34.16	6.07	2.06	19.43	139.67	POSKW
sharp	17	375	52.8	14.31	4.76	19.2	114.7	POSKW
airstrike	72	3319	223.6	126.65	41.16	19.13	55.36	POSKW
inauguration	17	378	52.8	14.42	4.79	19.01	114.17	POSKW
army	76	3573	236.02	136.34	44.29	18.93	53.54	POSKW
essential	47	1872	145.96	71.43	23.29	18.87	68.56	POSKW
care	56	2408	173.91	91.89	29.91	18.35	61.72	POSKW
genocide	92	4626	285.71	176.52	57.27	18.02	47.24	POSKW
northern	90	4501	279.5	171.75	55.73	18.0	47.75	POSKW
keep	83	4077	257.76	155.58	50.49	17.74	49.45	POSKW
effort	115	6135	357.14	234.11	75.86	17.66	41.62	POSKW
medic	29	956	90.06	36.48	11.96	17.6	84.69	POSKW
key	62	2800	192.55	106.85	34.74	17.57	57.25	POSKW
zone	47	1941	145.96	74.07	24.13	17.2	65.35	POSKW
vulnerable	21	585	65.22	22.32	7.36	17.08	98.0	POSKW
infant	14	290	43.48	11.07	3.69	17.07	118.85	POSKW
crime	82	4075	254.66	155.5	50.46	16.79	48.35	POSKW
hand	73	3513	226.71	134.05	43.53	16.79	51.37	POSKW
oxygen	10	153	31.06	5.84	1.98	16.77	136.7	POSKW
ruin	27	882	83.85	33.66	11.03	16.68	85.43	POSKW
repeatedly	49	2091	152.17	79.79	25.98	16.4	62.41	POSKW
