lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
syndicate	97	498	119.02	19.37	18.28	177.6	144.02	POSKW
publisher	99	529	121.47	20.57	19.29	175.31	142.07	POSKW
provider	115	731	141.1	28.43	25.99	174.07	132.92	POSKW
disclaimer	101	653	123.93	25.4	23.16	150.37	131.97	POSKW
external	106	793	130.06	30.84	27.62	135.63	123.33	POSKW
accuracy	96	677	117.79	26.33	23.75	130.89	126.92	POSKW
affiliate	111	918	136.2	35.7	31.61	126.54	116.92	POSKW
delusional	35	80	42.94	3.11	3.53	107.45	172.98	POSKW
application	105	967	128.83	37.61	32.93	104.47	109.62	POSKW
voter	87	732	106.75	28.47	25.16	97.13	115.79	POSKW
text	114	1179	139.88	45.85	39.72	96.31	101.25	POSKW
uncommitted	43	171	52.76	6.65	6.57	95.46	155.22	POSKW
entity	114	1190	139.88	46.28	40.06	94.97	100.56	POSKW
endorse	114	1226	139.88	47.68	41.17	90.73	98.31	POSKW
basis	116	1270	142.33	49.39	42.58	89.76	96.95	POSKW
edit	97	958	119.02	37.26	32.41	87.65	104.64	POSKW
opinion	158	2094	193.87	81.44	69.19	86.99	81.68	POSKW
cease-fire	152	2017	186.5	78.44	66.64	83.47	81.57	POSKW
guarantee	114	1300	139.88	50.56	43.44	82.55	93.81	POSKW
available	129	1642	158.28	63.86	54.41	76.83	85.01	POSKW
refuge	78	770	95.71	29.95	26.05	70.53	104.67	POSKW
pause	146	2084	179.14	81.05	68.51	68.77	75.4	POSKW
vote	158	2392	193.87	93.03	78.34	64.96	70.3	POSKW
ballot	37	203	45.4	7.89	7.37	64.06	140.74	POSKW
read	196	3282	240.49	127.64	106.85	61.9	61.31	POSKW
party	247	4591	303.07	178.55	148.63	56.25	51.71	POSKW
listen	86	1053	105.52	40.95	34.99	55.04	88.17	POSKW
fifth	40	283	49.08	11.01	9.92	54.35	126.73	POSKW
poll	67	712	82.21	27.69	23.93	54.32	99.22	POSKW
fighting	168	2822	206.13	109.75	91.86	52.58	61.03	POSKW
website	140	2204	171.78	85.72	72.01	52.22	66.85	POSKW
city	274	5386	336.2	209.47	173.89	50.8	46.45	POSKW
responsible	153	2526	187.73	98.24	82.3	50.27	62.59	POSKW
election	129	2016	158.28	78.4	65.9	49.03	67.5	POSKW
third	149	2545	182.82	98.98	82.77	44.43	59.51	POSKW
quarter	46	436	56.44	16.96	14.81	44.03	107.59	POSKW
credible	45	424	55.21	16.49	14.41	43.42	108.01	POSKW
article	154	2692	188.96	104.69	87.44	42.83	57.39	POSKW
view	199	3767	244.17	146.5	121.84	42.49	50.0	POSKW
israel-hamas	159	2836	195.09	110.29	92.01	41.52	55.53	POSKW
offensive	234	4677	287.12	181.89	150.88	40.6	44.87	POSKW
about	284	5949	348.47	231.36	191.49	40.27	40.39	POSKW
policy	245	4981	300.61	193.72	160.55	39.61	43.25	POSKW
content	148	2623	181.6	102.01	85.13	39.44	56.12	POSKW
funding	78	1110	95.71	43.17	36.5	36.98	75.66	POSKW
cram	25	165	30.67	6.42	5.84	36.47	130.8	POSKW
way	314	6864	385.28	266.95	220.52	36.24	36.28	POSKW
primary	64	844	78.53	32.82	27.9	35.59	82.09	POSKW
push	182	3531	223.31	137.32	114.07	35.49	47.69	POSKW
presidential	72	1018	88.34	39.59	33.49	34.63	76.22	POSKW
elsewhere	69	958	84.66	37.26	31.55	34.51	77.76	POSKW
apologise	27	204	33.13	7.93	7.1	34.17	122.72	POSKW
here	252	5330	309.2	207.29	171.49	34.17	39.46	POSKW
donor	40	425	49.08	16.53	14.29	32.44	99.23	POSKW
top	187	3741	229.45	145.49	120.68	32.32	44.78	POSKW
laugh	26	200	31.9	7.78	6.94	32.25	121.59	POSKW
southernmost	26	204	31.9	7.93	7.07	31.53	120.34	POSKW
motion	36	379	44.17	14.74	12.75	29.61	99.92	POSKW
progressive	48	615	58.9	23.92	20.37	28.23	84.47	POSKW
handling	38	444	46.63	17.27	14.81	26.41	91.9	POSKW
egyptian	90	1552	110.43	60.36	50.45	26.09	58.64	POSKW
amendment	25	224	30.67	8.71	7.65	25.79	111.53	POSKW
battalion	39	469	47.85	18.24	15.61	25.78	89.61	POSKW
candidate	49	681	60.12	26.48	22.43	24.46	77.68	POSKW
ahead	118	2268	144.79	88.2	73.3	23.83	48.57	POSKW
draft	51	733	62.58	28.51	24.09	23.66	74.81	POSKW
proceed	43	572	52.76	22.25	18.89	23.5	81.37	POSKW
mostly	138	2785	169.33	108.31	89.8	23.01	43.95	POSKW
victory	82	1434	100.61	55.77	46.57	22.78	57.35	POSKW
full	177	3796	217.18	147.63	122.06	22.47	38.13	POSKW
