lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
tally	79	1598	195.06	61.17	25.6	72.98	104.51	POSKW
nine-month	15	39	37.04	1.49	0.82	62.85	184.5	POSKW
mediator	72	1690	177.78	64.69	26.9	52.76	93.28	POSKW
nominee	26	283	64.2	10.83	4.72	47.71	142.25	POSKW
well-rounded	14	77	34.57	2.95	1.39	41.33	168.57	POSKW
talk	145	5189	358.02	198.64	81.43	40.95	57.27	POSKW
athlete	14	80	34.57	3.06	1.44	40.44	167.45	POSKW
football	21	220	51.85	8.42	3.68	39.81	144.11	POSKW
assassination	43	877	106.17	33.57	14.05	39.25	103.9	POSKW
district	35	613	86.42	23.47	9.89	39.23	114.58	POSKW
bani	13	69	32.1	2.64	1.25	39.15	169.59	POSKW
eastern	41	846	101.23	32.39	13.54	36.8	103.05	POSKW
non-combatant	16	131	39.51	5.01	2.24	36.69	154.94	POSKW
rocket	85	2649	209.88	101.4	41.74	35.08	69.69	POSKW
martyr	40	847	98.77	32.42	13.54	34.54	101.14	POSKW
respected	16	159	39.51	6.09	2.67	31.68	146.6	POSKW
pakistani	21	285	51.85	10.91	4.67	31.37	130.47	POSKW
mostly	86	2837	212.35	108.6	44.63	30.69	64.65	POSKW
cowardly	13	104	32.1	3.98	1.79	30.31	155.86	POSKW
ministry	115	4274	283.95	163.61	67.01	28.78	53.78	POSKW
commander	60	1756	148.15	67.22	27.72	28.68	75.15	POSKW
gap	25	480	61.73	18.37	7.71	24.85	108.25	POSKW
residence	22	389	54.32	14.89	6.27	24.37	113.94	POSKW
base	114	4448	281.48	170.27	69.65	24.08	49.23	POSKW
death	184	8053	454.32	308.27	125.75	23.99	38.3	POSKW
annex	20	337	49.38	12.9	5.45	23.51	117.15	POSKW
east	39	1025	96.3	39.24	16.24	23.3	84.2	POSKW
zionist	46	1318	113.58	50.45	20.82	23.04	76.97	POSKW
result	119	4760	293.83	182.21	74.49	22.89	46.89	POSKW
figure	83	3006	204.94	115.07	47.16	22.58	56.17	POSKW
presidential	39	1051	96.3	40.23	16.64	22.18	82.13	POSKW
coastal	36	933	88.89	35.72	14.79	22.09	85.35	POSKW
israeli-occupied	25	530	61.73	20.29	8.47	21.55	101.05	POSKW
health	148	6335	365.43	242.51	98.98	21.42	40.44	POSKW
strike	174	7723	429.63	295.64	120.56	21.17	36.95	POSKW
area	163	7165	402.47	274.28	111.88	20.81	37.88	POSKW
objective	39	1106	96.3	42.34	17.48	19.97	77.84	POSKW
provisional	15	228	37.04	8.73	3.71	19.87	123.72	POSKW
capital	52	1706	128.4	65.31	26.84	18.83	65.14	POSKW
sewage	13	183	32.1	7.01	2.99	18.7	128.34	POSKW
seize	56	1903	138.27	72.85	29.91	18.42	61.98	POSKW
fourth	25	586	61.73	22.43	9.33	18.36	93.38	POSKW
insightful	13	188	32.1	7.2	3.07	18.18	126.74	POSKW
platform	52	1734	128.4	66.38	27.27	18.02	63.68	POSKW
pitch	13	190	32.1	7.27	3.1	17.98	126.11	POSKW
anonymity	28	709	69.14	27.14	11.25	17.95	87.24	POSKW
offensive	114	4797	281.48	183.63	74.98	17.81	42.08	POSKW
bureau	20	416	49.38	15.92	6.66	17.74	102.46	POSKW
democratic	47	1519	116.05	58.15	23.91	17.7	66.48	POSKW
faction	24	565	59.26	21.63	8.99	17.5	93.04	POSKW
fighter	86	3400	212.35	130.15	53.22	17.3	48.0	POSKW
declare	60	2143	148.15	82.03	33.63	17.05	57.44	POSKW
assassinate	20	430	49.38	16.46	6.87	16.88	100.0	POSKW
evacuation	47	1549	116.05	59.3	24.37	16.81	64.73	POSKW
race	27	699	66.67	26.76	11.08	16.6	85.43	POSKW
reach	125	5464	308.64	209.16	85.33	16.4	38.42	POSKW
central	77	3006	190.12	115.07	47.07	16.23	49.18	POSKW
all-out	21	483	51.85	18.49	7.69	15.92	94.86	POSKW
welcome	51	1772	125.93	67.83	27.83	15.74	59.96	POSKW
house	68	2588	167.9	99.07	40.55	15.7	51.56	POSKW
unity	22	526	54.32	20.14	8.37	15.62	91.83	POSKW
ideal	13	217	32.1	8.31	3.51	15.46	117.77	POSKW
onslaught	21	493	51.85	18.87	7.85	15.38	93.26	POSKW
election	57	2088	140.74	79.93	32.75	14.96	55.11	POSKW
ceremony	30	863	74.07	33.04	13.63	14.89	76.63	POSKW
commitment	58	2140	143.21	81.92	33.56	14.87	54.45	POSKW
comprehensive	27	746	66.67	28.56	11.8	14.6	80.04	POSKW
informed	17	364	41.98	13.93	5.82	14.43	100.31	POSKW
village	34	1050	83.95	40.19	16.55	14.35	70.49	POSKW
iran-backed	32	964	79.01	36.9	15.21	14.32	72.66	POSKW
wing	35	1098	86.42	42.03	17.3	14.21	69.11	POSKW
awareness	19	442	46.91	16.92	7.04	14.13	93.97	POSKW
truce	63	2427	155.56	92.91	38.01	13.94	50.43	POSKW
exile	14	270	34.57	10.34	4.34	13.83	107.93	POSKW
inauguration	17	378	41.98	14.47	6.03	13.61	97.46	POSKW
dead	106	4657	261.73	178.27	72.72	13.57	37.93	POSKW
cart	13	241	32.1	9.23	3.88	13.54	110.7	POSKW
designate	32	987	79.01	37.78	15.56	13.54	70.6	POSKW
meeting	86	3614	212.35	138.35	56.49	13.51	42.2	POSKW
premier	14	275	34.57	10.53	4.41	13.48	106.62	POSKW
diplomacy	28	819	69.14	31.35	12.93	13.4	75.2	POSKW
evacuate	51	1871	125.93	71.62	29.34	13.32	54.98	POSKW
southern	155	7338	382.72	280.9	114.39	13.18	30.68	POSKW
end	196	9636	483.95	368.87	150.1	13.01	26.99	POSKW
military	274	14098	676.54	539.68	219.42	12.79	22.51	POSKW
hit	85	3608	209.88	138.12	56.38	12.78	41.24	POSKW
separately	19	471	46.91	18.03	7.48	12.66	88.95	POSKW
six-week	19	471	46.91	18.03	7.48	12.66	88.95	POSKW
accord	248	12628	612.35	483.41	196.58	12.62	23.53	POSKW
advisory	14	290	34.57	11.1	4.64	12.49	102.77	POSKW
ruling	32	1029	79.01	39.39	16.2	12.21	66.93	POSKW
heinous	14	296	34.57	11.33	4.73	12.12	101.25	POSKW
mediate	24	686	59.26	26.26	10.84	12.08	77.17	POSKW
negotiation	84	3605	207.41	138.0	56.32	12.01	40.19	POSKW
self-determination	19	486	46.91	18.6	7.71	11.95	86.42	POSKW
rival	20	527	49.38	20.17	8.35	11.89	83.99	POSKW
iranian	46	1696	113.58	64.92	26.59	11.82	54.52	POSKW
army	83	3566	204.94	136.51	55.71	11.81	40.08	POSKW
projectile	16	375	39.51	14.36	5.97	11.75	93.39	POSKW
combatant	29	917	71.6	35.1	14.44	11.55	68.41	POSKW
effort	130	6120	320.99	234.28	95.42	11.44	31.23	POSKW
aim	80	3434	197.53	131.46	53.65	11.43	40.17	POSKW
succeed	20	543	49.38	20.79	8.6	11.21	81.51	POSKW
lebanese	43	1579	106.17	60.44	24.76	11.19	54.89	POSKW
city	119	5541	293.83	212.11	86.41	11.18	32.3	POSKW
delegation	31	1025	76.54	39.24	16.12	10.99	64.44	POSKW
republican	26	809	64.2	30.97	12.75	10.77	69.83	POSKW
session	22	638	54.32	24.42	10.08	10.73	75.94	POSKW
targeted	26	813	64.2	31.12	12.81	10.64	69.4	POSKW
address	88	3912	217.28	149.75	61.07	10.62	36.8	POSKW
