lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
prisoner	280	2795	465.89	107.8	69.67	373.42	124.84	POSKW
agreement	330	3980	549.08	153.51	97.64	352.07	112.6	POSKW
phase	227	2034	377.7	78.45	51.22	338.71	131.21	POSKW
effect	170	1537	282.86	59.28	38.67	251.39	130.69	POSKW
president-elect	94	406	156.41	15.66	11.33	247.32	163.6	POSKW
reader	121	878	201.33	33.86	22.63	219.21	142.41	POSKW
ceasefire	444	8579	738.77	330.89	204.42	216.19	76.26	POSKW
kindly	50	90	83.19	3.47	3.17	200.37	183.98	POSKW
deal	352	6378	585.69	246.0	152.47	196.07	81.69	POSKW
inauguration	72	323	119.8	12.46	8.95	185.07	162.32	POSKW
female	76	441	126.46	17.01	11.71	164.22	152.58	POSKW
exchange	221	3433	367.72	132.41	82.78	163.0	94.1	POSKW
fundraising	49	150	81.53	5.79	4.51	155.89	173.5	POSKW
return	327	6537	544.09	252.13	155.51	147.54	73.34	POSKW
reunite	67	390	111.48	15.04	10.35	144.44	152.44	POSKW
lend	49	180	81.53	6.94	5.19	141.63	168.61	POSKW
chip	50	193	83.19	7.44	5.51	140.55	167.15	POSKW
reconstruction	85	684	141.43	26.38	17.42	140.55	137.12	POSKW
mediator	133	1629	221.3	62.83	39.92	139.09	111.55	POSKW
truce	162	2328	269.55	89.79	56.41	135.27	100.05	POSKW
implementation	77	602	128.12	23.22	15.38	130.7	138.63	POSKW
last-minute	38	112	63.23	4.32	3.4	123.18	174.42	POSKW
release	401	9382	667.22	361.86	221.64	120.18	59.35	POSKW
negotiation	200	3489	332.78	134.57	83.58	119.98	84.82	POSKW
gradual	34	94	56.57	3.63	2.9	113.66	175.91	POSKW
six-week	61	429	101.5	16.55	11.1	113.46	143.93	POSKW
finalise	37	125	61.56	4.82	3.67	111.9	170.95	POSKW
initial	105	1353	174.71	52.18	33.03	102.63	108.0	POSKW
withdrawal	106	1405	176.37	54.19	34.23	99.63	105.99	POSKW
versa	24	44	39.93	1.7	1.54	95.51	183.69	POSKW
swap	55	433	91.51	16.7	11.06	92.77	138.27	POSKW
malay	22	35	36.61	1.35	1.29	92.22	185.77	POSKW
epic	25	56	41.6	2.16	1.84	91.82	180.26	POSKW
wait	121	1849	201.33	71.32	44.63	91.69	95.37	POSKW
first-time	22	38	36.61	1.47	1.36	89.53	184.6	POSKW
well-rounded	25	66	41.6	2.55	2.06	85.39	176.93	POSKW
fragile	60	607	99.83	23.41	15.11	78.86	124.02	POSKW
office	212	4591	352.75	177.07	108.81	78.7	66.31	POSKW
rebuild	74	906	123.13	34.94	22.2	77.43	111.57	POSKW
detainee	58	597	96.51	23.03	14.84	74.78	122.95	POSKW
delay	88	1259	146.42	48.56	30.52	73.98	100.38	POSKW
joy	44	351	73.21	13.54	8.95	73.34	137.58	POSKW
