lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
feb	21	117	83.0	4.45	1.32	79.95	179.63	POSKW
offensive	110	4801	434.78	182.72	46.84	62.34	81.64	POSKW
refuge	39	809	154.15	30.79	8.09	62.04	133.41	POSKW
mostly	72	2851	284.58	108.51	27.88	49.07	89.59	POSKW
tally	51	1626	201.58	61.88	15.99	49.01	106.05	POSKW
ministry	87	4302	343.87	163.73	41.86	37.49	70.98	POSKW
victory	42	1474	166.01	56.1	14.46	35.0	98.97	POSKW
city	102	5558	403.16	211.53	53.98	34.19	62.35	POSKW
six-week	22	468	86.96	17.81	4.67	34.14	132.0	POSKW
delusional	11	104	43.48	3.96	1.1	31.8	166.62	POSKW
pause	51	2179	201.58	82.93	21.27	30.15	83.41	POSKW
credible	20	449	79.05	17.09	4.47	29.38	128.9	POSKW
truce	54	2436	213.44	92.71	23.75	28.59	78.87	POSKW
fifth	16	307	63.24	11.68	3.08	27.41	137.62	POSKW
territory	111	6747	438.74	256.78	65.41	26.54	52.32	POSKW
holy	22	605	86.96	23.03	5.98	25.69	116.26	POSKW
cram	12	178	47.43	6.77	1.81	25.56	150.01	POSKW
quarter	19	463	75.1	17.62	4.6	25.56	123.98	POSKW
southernmost	13	217	51.38	8.26	2.19	25.17	144.61	POSKW
mediator	41	1721	162.06	65.5	16.8	25.08	84.86	POSKW
egyptian	39	1603	154.15	61.01	15.66	24.83	86.58	POSKW
health	104	6379	411.07	242.78	61.83	24.1	51.48	POSKW
invalid	8	74	31.62	2.82	0.78	23.43	167.29	POSKW
suspend	35	1402	138.34	53.36	13.7	23.36	88.66	POSKW
feed	24	775	94.86	29.5	7.62	22.65	105.13	POSKW
non-binding	9	108	35.57	4.11	1.12	22.36	158.57	POSKW
settler	32	1255	126.48	47.76	12.27	22.18	90.35	POSKW
ground	96	5926	379.45	225.54	57.43	21.75	50.88	POSKW
negotiation	66	3623	260.87	137.89	35.18	21.67	61.68	POSKW
draft	23	761	90.91	28.96	7.48	20.95	103.35	POSKW
shelter	59	3155	233.2	120.08	30.65	20.83	64.04	POSKW
recognition	21	658	83.0	25.04	6.48	20.68	107.29	POSKW
