lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
assassination	183	737	371.2	28.31	17.1	568.36	171.66	POSKW
aug	41	36	83.16	1.38	1.43	221.74	193.46	POSKW
commander	147	1669	298.17	64.11	33.75	213.47	129.22	POSKW
killing	179	2528	363.08	97.1	50.31	203.34	115.6	POSKW
retaliation	120	1294	243.41	49.7	26.28	183.54	132.17	POSKW
regional	152	2271	308.32	87.23	45.03	160.78	111.79	POSKW
tension	148	2325	300.2	89.3	45.96	146.43	108.29	POSKW
assassinate	61	389	123.73	14.94	8.36	143.69	156.9	POSKW
escalation	132	1935	267.75	74.32	38.41	143.09	113.09	POSKW
iranian	116	1626	235.29	62.45	32.37	133.0	116.1	POSKW
jet	66	675	133.87	25.93	13.77	106.24	135.1	POSKW
avenge	31	105	62.88	4.03	2.53	105.03	175.89	POSKW
region	210	5633	425.96	216.36	108.59	75.99	65.26	POSKW
leader	274	8090	555.78	310.74	155.44	75.25	56.56	POSKW
lebanese	88	1534	178.5	58.92	30.14	74.98	100.73	POSKW
submarine	20	55	40.57	2.11	1.39	74.49	180.2	POSKW
proxy	63	863	127.79	33.15	17.21	74.28	117.61	POSKW
brace	30	183	60.85	7.03	3.96	72.83	158.58	POSKW
airline	25	122	50.71	4.69	2.73	69.79	166.16	POSKW
swearing-in	16	32	32.45	1.23	0.89	67.63	185.4	POSKW
negotiator	56	755	113.59	29.0	15.07	67.29	118.65	POSKW
conflagration	26	145	52.74	5.57	3.18	66.91	161.79	POSKW
senior	151	3775	306.29	145.0	72.96	65.17	71.48	POSKW
carrier	36	338	73.02	12.98	6.95	62.68	139.62	POSKW
retaliate	51	678	103.45	26.04	13.55	62.3	119.56	POSKW
strike	250	7647	507.1	293.72	146.76	61.23	53.29	POSKW
wide	85	1647	172.41	63.26	32.19	61.11	92.63	POSKW
missile	116	2659	235.29	102.13	51.57	60.74	78.93	POSKW
fighter	135	3351	273.83	128.71	64.78	59.26	72.1	POSKW
chief	135	3360	273.83	129.06	64.95	58.88	71.87	POSKW
revenge	36	367	73.02	14.1	7.49	58.13	135.28	POSKW
bodyguard	15	39	30.43	1.5	1.0	57.22	181.23	POSKW
warship	28	220	56.8	8.45	4.61	56.58	148.19	POSKW
polio	27	204	54.77	7.84	4.29	56.24	149.93	POSKW
vow	94	2072	190.67	79.59	40.25	53.32	82.21	POSKW
inauguration	34	361	68.97	13.87	7.34	52.8	133.04	POSKW
flight	44	598	89.25	22.97	11.93	52.37	118.13	POSKW
de-escalation	29	284	58.82	10.91	5.82	48.61	137.43	POSKW
escalate	92	2108	186.61	80.97	40.89	48.22	78.96	POSKW
rocket	107	2627	217.04	100.9	50.81	48.18	73.05	POSKW
aircraft	47	725	95.33	27.85	14.35	47.66	109.57	POSKW
top	137	3791	277.89	145.61	73.0	45.56	62.47	POSKW
soar	30	331	60.85	12.71	6.71	44.85	130.87	POSKW
mediator	77	1685	156.19	64.72	32.75	44.31	82.81	POSKW
iran-backed	53	943	107.51	36.22	18.51	43.76	99.2	POSKW
near-daily	22	177	44.62	6.8	3.7	43.63	147.12	POSKW
capital	76	1682	154.16	64.61	32.67	42.76	81.87	POSKW
talk	169	5165	342.8	198.39	99.13	41.51	53.37	POSKW
slay	26	269	52.74	10.33	5.48	41.4	134.47	POSKW
ally	135	3884	273.83	149.18	74.69	40.13	58.93	POSKW
negotiation	126	3563	255.58	136.85	68.56	39.4	60.51	POSKW
political	192	6180	389.45	237.37	118.42	39.28	48.52	POSKW
deploy	51	961	103.45	36.91	18.81	38.42	94.81	POSKW
thwart	25	284	50.71	10.91	5.74	36.28	129.19	POSKW
blame	81	2003	164.3	76.93	38.73	35.87	72.43	POSKW
prolong	22	224	44.62	8.6	4.57	35.56	135.34	POSKW
suburb	36	577	73.02	22.16	11.39	34.65	106.87	POSKW
high-profile	24	277	48.68	10.64	5.59	34.27	128.26	POSKW
de-escalate	21	212	42.6	8.14	4.33	34.22	135.81	POSKW
drone	84	2156	170.39	82.81	41.63	34.02	69.17	POSKW
retaliatory	57	1238	115.62	47.55	24.07	33.29	83.43	POSKW
all-out	31	473	62.88	18.17	9.37	31.9	110.34	POSKW
movement	100	2831	202.84	108.74	54.47	31.17	60.4	POSKW
further	161	5260	326.57	202.04	100.74	31.13	47.12	POSKW
prayer	37	656	75.05	25.2	12.88	30.72	99.46	POSKW
ceremony	43	850	87.22	32.65	16.6	29.87	91.05	POSKW
guard	42	823	85.19	31.61	16.08	29.62	91.75	POSKW
gap	30	475	60.85	18.24	9.38	29.36	107.73	POSKW
wing	50	1083	101.42	41.6	21.06	29.36	83.66	POSKW
broad	64	1565	129.82	60.11	30.27	29.09	73.4	POSKW
revolutionary	19	206	38.54	7.91	4.18	28.9	131.87	POSKW
neither	20	230	40.57	8.83	4.65	28.66	128.47	POSKW
bridge	27	407	54.77	15.63	8.07	28.23	111.18	POSKW
round	51	1142	103.45	43.86	22.17	28.03	80.9	POSKW
pakistani	22	284	44.62	10.91	5.69	27.8	121.43	POSKW
guest	23	315	46.65	12.1	6.28	27.12	117.63	POSKW
martyr	41	846	83.16	32.49	16.48	26.38	87.62	POSKW
mosque	39	786	79.11	30.19	15.33	26.19	89.51	POSKW
additional	67	1756	135.9	67.45	33.88	25.75	67.33	POSKW
bureau	26	410	52.74	15.75	8.1	25.59	108.02	POSKW
timing	22	307	44.62	11.79	6.11	25.36	116.39	POSKW
provocation	15	147	30.43	5.65	3.01	25.13	137.39	POSKW
responsibility	79	2246	160.24	86.27	43.21	24.32	60.02	POSKW
heighten	19	243	38.54	9.33	4.87	24.27	122.01	POSKW
harsh	27	455	54.77	17.48	8.96	24.19	103.24	POSKW
advise	26	427	52.74	16.4	8.42	24.18	105.11	POSKW
fear	107	3351	217.04	128.71	64.26	24.17	51.09	POSKW
launcher	18	222	36.51	8.53	4.46	23.94	124.27	POSKW
explosive	39	826	79.11	31.73	16.08	23.91	85.5	POSKW
prepare	79	2285	160.24	87.77	43.93	23.11	58.45	POSKW
heightened	19	258	38.54	9.91	5.15	22.64	118.18	POSKW
advisory	20	284	40.57	10.91	5.65	22.57	115.24	POSKW
elusive	16	189	32.45	7.26	3.81	22.29	126.88	POSKW
target	181	6570	367.14	252.35	125.46	22.06	37.06	POSKW
avert	17	218	34.48	8.37	4.37	21.65	121.85	POSKW
tally	60	1617	121.7	62.11	31.17	21.44	64.84	POSKW
presence	58	1545	117.65	59.34	29.79	21.38	65.88	POSKW
conflict	252	9780	511.16	375.65	186.44	21.19	30.56	POSKW
deployment	21	333	42.6	12.79	6.58	20.51	107.63	POSKW
resistance	59	1610	119.68	61.84	31.02	20.39	63.73	POSKW
numerous	41	967	83.16	37.14	18.73	20.2	76.51	POSKW
projectile	22	369	44.62	14.17	7.27	19.85	103.58	POSKW
axis	25	460	50.71	17.67	9.01	19.58	96.64	POSKW
scenario	26	491	52.74	18.86	9.61	19.52	94.64	POSKW
punishment	33	716	66.94	27.5	13.92	19.31	83.52	POSKW
israeli-occupied	27	528	54.77	20.28	10.31	19.11	91.91	POSKW
evacuation	56	1540	113.59	59.15	29.66	18.95	63.03	POSKW
calm	28	585	56.8	22.47	11.39	17.61	86.61	POSKW
volatile	16	232	32.45	8.91	4.61	17.59	113.83	POSKW
qatari	39	957	79.11	36.76	18.51	17.58	73.1	POSKW
full-scale	21	371	42.6	14.25	7.28	17.53	99.73	POSKW
defence	101	3393	204.87	130.32	64.93	17.48	44.48	POSKW
key	86	2776	174.44	106.63	53.19	17.41	48.26	POSKW
refrain	22	403	44.62	15.48	7.9	17.35	96.98	POSKW
supreme	15	209	30.43	8.03	4.16	17.32	116.5	POSKW
indian	25	496	50.71	19.05	9.68	17.26	90.76	POSKW
explosion	41	1053	83.16	40.45	20.33	16.58	69.12	POSKW
trigger	64	1930	129.82	74.13	37.06	16.43	54.61	POSKW
development	61	1816	123.73	69.75	34.88	16.32	55.8	POSKW
diplomacy	34	813	68.97	31.23	15.74	16.25	75.33	POSKW
base	124	4438	251.52	170.46	84.78	16.2	38.42	POSKW
guide	26	546	52.74	20.97	10.63	16.19	86.19	POSKW
airstrike	97	3294	196.75	126.52	63.02	16.05	43.45	POSKW
western	63	1914	127.79	73.52	36.74	15.78	53.92	POSKW
annex	19	338	38.54	12.98	6.63	15.69	99.21	POSKW
claim	173	6641	350.91	255.08	126.63	15.54	31.63	POSKW
fatality	22	432	44.62	16.59	8.44	15.46	91.58	POSKW
compound	33	801	66.94	30.77	15.5	15.25	74.04	POSKW
discussion	60	1816	121.7	69.75	34.86	15.22	54.27	POSKW
potential	64	1977	129.82	75.94	37.93	15.16	52.37	POSKW
death	203	8034	411.76	308.58	153.08	15.06	28.65	POSKW
near	29	668	58.82	25.66	12.95	15.03	78.52	POSKW
source	92	3134	186.61	120.38	59.95	15.03	43.15	POSKW
armed	73	2349	148.07	90.22	45.01	14.95	48.55	POSKW
mastermind	17	294	34.48	11.29	5.78	14.66	101.32	POSKW
funeral	26	577	52.74	22.16	11.21	14.55	81.64	POSKW
military	331	14041	671.4	539.31	267.09	14.49	21.82	POSKW
convention	30	715	60.85	27.46	13.85	14.45	75.61	POSKW
mediate	29	681	58.82	26.16	13.19	14.42	76.88	POSKW
intelligence	63	1970	127.79	75.67	37.78	14.31	51.24	POSKW
implementation	28	651	56.8	25.0	12.62	14.23	77.73	POSKW
integrity	18	330	36.51	12.68	6.47	14.18	96.92	POSKW
egyptian	53	1589	107.51	61.03	30.52	13.86	55.15	POSKW
zionist	46	1318	93.31	50.62	25.35	13.84	59.31	POSKW
health	163	6320	330.63	242.75	120.48	13.78	30.65	POSKW
school	89	3071	180.53	117.96	58.73	13.75	41.93	POSKW
faction	25	564	50.71	21.66	10.95	13.53	80.27	POSKW
digital	22	466	44.62	17.9	9.07	13.48	85.49	POSKW
moderate	19	371	38.54	14.25	7.25	13.48	92.02	POSKW
bolster	17	312	34.48	11.98	6.11	13.37	96.84	POSKW
platform	56	1730	113.59	66.45	33.19	13.26	52.37	POSKW
diplomatic	71	2345	144.02	90.07	44.9	13.16	46.09	POSKW
militant	174	6870	352.94	263.88	130.91	13.11	28.88	POSKW
outbreak	22	473	44.62	18.17	9.2	13.1	84.27	POSKW
possible	96	3409	194.73	130.94	65.14	13.02	39.17	POSKW
analyst	30	753	60.85	28.92	14.55	12.83	71.13	POSKW
housing	27	651	54.77	25.0	12.6	12.67	74.62	POSKW
counterpart	28	687	56.8	26.39	13.29	12.63	73.11	POSKW
travel	61	1957	123.73	75.17	37.5	12.63	48.83	POSKW
trade	45	1323	91.28	50.82	25.42	12.52	56.95	POSKW
hour	113	4194	229.21	161.09	80.04	12.27	34.91	POSKW
avoid	60	1933	121.7	74.25	37.04	12.23	48.44	POSKW
closely	26	627	52.74	24.08	12.14	12.2	74.6	POSKW
east	37	1027	75.05	39.45	19.77	12.2	62.19	POSKW
territorial	15	271	30.43	10.41	5.32	12.09	98.04	POSKW
side	124	4700	251.52	180.53	89.65	11.99	32.86	POSKW
sovereignty	23	531	46.65	20.4	10.3	11.86	78.32	POSKW
similarly	19	399	38.54	15.33	7.77	11.83	86.19	POSKW
complicate	20	432	40.57	16.59	8.4	11.81	83.89	POSKW
response	162	6433	328.6	247.09	122.56	11.75	28.32	POSKW
resume	55	1752	111.56	67.29	33.58	11.69	49.5	POSKW
cause	123	4678	249.49	179.68	89.22	11.67	32.53	POSKW
militia	24	570	48.68	21.89	11.04	11.65	75.91	POSKW
crucial	36	1007	73.02	38.68	19.38	11.61	61.49	POSKW
intercept	31	826	62.88	31.73	15.93	11.42	65.86	POSKW
attend	63	2102	127.79	80.74	40.23	11.21	45.13	POSKW
delegation	36	1020	73.02	39.18	19.62	11.19	60.33	POSKW
bin	26	653	52.74	25.08	12.62	11.1	71.08	POSKW
cross-border	33	914	66.94	35.11	17.6	10.95	62.39	POSKW
respond	101	3764	204.87	144.57	71.83	10.73	34.51	POSKW
carry	142	5611	288.03	215.52	106.91	10.65	28.8	POSKW
hit	97	3596	196.75	138.12	68.63	10.6	35.02	POSKW
soil	17	358	34.48	13.75	6.97	10.53	85.97	POSKW
kill	346	15247	701.83	585.63	289.78	10.47	18.05	POSKW
central	83	3000	168.36	115.23	57.29	10.33	37.47	POSKW
joint	44	1363	89.25	52.35	26.15	10.32	52.11	POSKW
alert	22	534	44.62	20.51	10.33	10.17	74.04	POSKW
strongly	39	1172	79.11	45.02	22.51	10.13	54.93	POSKW
indirect	17	367	34.48	14.1	7.14	10.05	83.93	POSKW
result	122	4757	247.46	182.72	90.67	9.96	30.1	POSKW
detail	66	2291	133.87	88.0	43.8	9.93	41.35	POSKW
mediation	19	436	38.54	16.75	8.46	9.93	78.84	POSKW
warplane	16	338	32.45	12.98	6.58	9.86	85.71	POSKW
attribute	17	371	34.48	14.25	7.21	9.84	83.04	POSKW
head	113	4362	229.21	167.54	83.16	9.82	31.08	POSKW
blow	34	988	68.97	37.95	18.99	9.81	58.02	POSKW
aggression	42	1304	85.19	50.09	25.01	9.78	51.9	POSKW
significant	78	2817	158.22	108.2	53.8	9.75	37.55	POSKW
figure	82	3007	166.33	115.5	57.41	9.49	36.07	POSKW
ongoing	148	5983	300.2	229.81	113.94	9.49	26.56	POSKW
disease	29	812	58.82	31.19	15.63	9.33	61.4	POSKW
seek	118	4630	239.35	177.84	88.24	9.26	29.49	POSKW
southern	176	7317	357.0	281.04	139.25	9.13	23.81	POSKW
official	247	10678	501.01	410.14	203.03	9.08	19.95	POSKW
comprehensive	27	746	54.77	28.65	14.37	9.02	62.61	POSKW
powerful	36	1098	73.02	42.17	21.07	8.9	53.56	POSKW
suspected	15	326	30.43	12.52	6.34	8.75	83.38	POSKW
objective	36	1109	73.02	42.6	21.28	8.61	52.63	POSKW
elect	28	798	56.8	30.65	15.35	8.56	59.79	POSKW
enemy	47	1560	95.33	59.92	29.86	8.54	45.62	POSKW
regime	39	1232	79.11	47.32	23.62	8.54	50.28	POSKW
restraint	18	433	36.51	16.63	8.38	8.49	74.82	POSKW
directly	54	1860	109.53	71.44	35.57	8.41	42.1	POSKW
new	174	7296	352.94	280.24	138.82	8.41	22.96	POSKW
area	171	7157	346.86	274.9	136.18	8.4	23.15	POSKW
seize	55	1904	111.56	73.13	36.41	8.38	41.61	POSKW
quote	36	1120	73.02	43.02	21.48	8.32	51.71	POSKW
diplomat	35	1081	70.99	41.52	20.74	8.3	52.39	POSKW
stability	32	962	64.91	36.95	18.47	8.3	54.9	POSKW
hostile	17	403	34.48	15.48	7.81	8.28	76.07	POSKW
generate	16	374	32.45	14.37	7.25	8.04	77.27	POSKW
defend	70	2576	141.99	98.94	49.17	7.95	35.73	POSKW
threat	98	3837	198.78	147.38	73.13	7.8	29.7	POSKW
strategic	33	1023	66.94	39.29	19.62	7.72	52.05	POSKW
indication	17	419	34.48	16.09	8.1	7.59	72.72	POSKW
security	177	7530	359.03	289.23	143.23	7.55	21.53	POSKW
major	82	3140	166.33	120.61	59.88	7.47	31.87	POSKW
present	69	2568	139.96	98.64	49.01	7.39	34.64	POSKW
compromise	19	496	38.54	19.05	9.57	7.38	67.68	POSKW
aim	88	3426	178.5	131.59	65.3	7.26	30.25	POSKW
commitment	59	2139	119.68	82.16	40.85	7.24	37.18	POSKW
secret	16	392	32.45	15.06	7.58	7.24	73.24	POSKW
agency	116	4710	235.29	180.91	89.69	7.21	26.13	POSKW
deep	50	1752	101.42	67.29	33.49	7.21	40.45	POSKW
stay	58	2099	117.65	80.62	40.09	7.18	37.35	POSKW
primarily	17	431	34.48	16.55	8.33	7.1	70.25	POSKW
persist	16	397	32.45	15.25	7.68	7.03	72.14	POSKW
particularly	58	2113	117.65	81.16	40.35	6.94	36.71	POSKW
informed	15	366	30.43	14.06	7.08	6.85	73.59	POSKW
mainly	19	511	38.54	19.63	9.85	6.83	65.03	POSKW
newly	17	438	34.48	16.82	8.46	6.82	68.84	POSKW
effort	145	6105	294.12	234.49	116.15	6.77	22.56	POSKW
ceasefire	202	8821	409.74	338.81	167.68	6.72	18.95	POSKW
confrontation	18	478	36.51	18.36	9.22	6.69	66.16	POSKW
late	154	6539	312.37	251.16	124.38	6.68	21.72	POSKW
follow	205	8972	415.82	344.61	170.55	6.67	18.73	POSKW
civil	53	1914	107.51	73.52	36.55	6.63	37.55	POSKW
party	115	4723	233.27	181.41	89.91	6.56	25.01	POSKW
exacerbate	16	409	32.45	15.71	7.9	6.55	69.53	POSKW
fire	132	5518	267.75	211.95	105.0	6.55	23.27	POSKW
series	41	1404	83.16	53.93	26.85	6.55	42.65	POSKW
underscore	28	868	56.8	33.34	16.65	6.55	52.05	POSKW
declare	58	2145	117.65	82.39	40.94	6.42	35.25	POSKW
house	68	2588	137.93	99.4	49.36	6.42	32.47	POSKW
large-scale	19	523	38.54	20.09	10.07	6.41	62.94	POSKW
port	21	600	42.6	23.05	11.54	6.37	59.57	POSKW
rebel	21	601	42.6	23.08	11.56	6.34	59.41	POSKW
technology	26	797	52.74	30.61	15.29	6.32	53.09	POSKW
ministry	105	4284	212.98	164.55	81.57	6.29	25.66	POSKW
clash	32	1042	64.91	40.02	19.96	6.27	47.43	POSKW
maintain	58	2155	117.65	82.77	41.13	6.26	34.8	POSKW
manner	20	566	40.57	21.74	10.89	6.24	60.44	POSKW
rival	19	528	38.54	20.28	10.17	6.24	62.08	POSKW
pray	23	683	46.65	26.23	13.12	6.2	56.03	POSKW
breakthrough	16	421	32.45	16.17	8.12	6.09	66.98	POSKW
exchange	89	3565	180.53	136.93	67.91	6.09	27.47	POSKW
rise	74	2882	150.1	110.7	54.93	6.09	30.22	POSKW
escape	25	767	50.71	29.46	14.72	6.06	53.01	POSKW
latter	15	386	30.43	14.83	7.45	6.04	68.95	POSKW
airport	17	461	34.48	17.71	8.88	5.98	64.29	POSKW
personnel	33	1097	66.94	42.14	21.0	5.96	45.48	POSKW
coordinate	29	937	58.82	35.99	17.95	5.85	48.17	POSKW
engagement	22	657	44.62	25.24	12.62	5.83	55.51	POSKW
german	16	428	32.45	16.44	8.25	5.83	65.51	POSKW
least	172	7497	348.88	287.96	142.52	5.83	19.13	POSKW
hamas	333	15342	675.46	589.28	291.31	5.81	13.63	POSKW
complex	37	1273	75.05	48.9	24.35	5.79	42.2	POSKW
leverage	19	542	38.54	20.82	10.43	5.79	59.71	POSKW
already	104	4291	210.95	164.82	81.68	5.73	24.56	POSKW
confirm	94	3832	190.67	147.19	72.96	5.67	25.74	POSKW
weigh	16	433	32.45	16.63	8.34	5.65	64.47	POSKW
involve	92	3751	186.61	144.08	71.42	5.54	25.73	POSKW
brief	30	992	60.85	38.1	18.99	5.53	45.98	POSKW
severe	40	1418	81.14	54.47	27.1	5.47	39.34	POSKW
implement	38	1334	77.08	51.24	25.5	5.44	40.28	POSKW
dangerous	41	1463	83.16	56.19	27.95	5.43	38.71	POSKW
various	40	1420	81.14	54.54	27.13	5.43	39.2	POSKW
early	100	4136	202.84	158.86	78.72	5.4	24.32	POSKW
waste	16	441	32.45	16.94	8.49	5.38	62.83	POSKW
attack	365	17016	740.37	653.58	323.01	5.34	12.45	POSKW
hamas-led	36	1254	73.02	48.17	23.97	5.33	41.02	POSKW
mostly	72	2851	146.04	109.51	54.32	5.32	28.6	POSKW
deny	78	3128	158.22	120.15	59.58	5.29	27.35	POSKW
ballistic	17	482	34.48	18.51	9.27	5.28	60.27	POSKW
rage	27	881	54.77	33.84	16.87	5.25	47.24	POSKW
deal	151	6579	306.29	252.7	125.07	5.14	19.17	POSKW
middle	25	804	50.71	30.88	15.41	5.13	48.6	POSKW
bag	15	413	30.43	15.86	7.95	5.06	62.92	POSKW
urge	96	3984	194.73	153.02	75.82	5.05	23.98	POSKW
meeting	88	3612	178.5	138.74	68.76	5.04	25.07	POSKW
ship	33	1144	66.94	43.94	21.87	5.0	41.48	POSKW
certain	32	1103	64.91	42.37	21.09	4.97	42.03	POSKW
order	124	5314	251.52	204.11	101.06	4.95	20.81	POSKW
however	131	5649	265.72	216.98	107.42	4.93	20.2	POSKW
oil	18	532	36.51	20.43	10.22	4.93	56.47	POSKW
deputy	30	1021	60.85	39.22	19.53	4.92	43.24	POSKW
cease-fire	55	2114	111.56	81.2	40.31	4.9	31.5	POSKW
urgent	42	1544	85.19	59.3	29.47	4.8	35.83	POSKW
eastern	26	861	52.74	33.07	16.48	4.77	45.84	POSKW
perspective	22	697	44.62	26.77	13.36	4.77	50.01	POSKW
serious	55	2131	111.56	81.85	40.62	4.67	30.72	POSKW
speaker	20	622	40.57	23.89	11.93	4.63	51.74	POSKW
replace	23	746	46.65	28.65	14.29	4.57	47.8	POSKW
limit	37	1346	75.05	51.7	25.7	4.46	36.85	POSKW
punish	20	631	40.57	24.24	12.1	4.4	50.4	POSKW
regularly	17	512	34.48	19.67	9.83	4.38	54.73	POSKW
separately	16	474	32.45	18.21	9.11	4.35	56.25	POSKW
command	29	1009	58.82	38.76	19.29	4.32	41.13	POSKW
gallant	40	1486	81.14	57.08	28.36	4.32	34.81	POSKW
displace	117	5060	237.32	194.35	96.21	4.29	19.91	POSKW
determine	38	1402	77.08	53.85	26.76	4.26	35.48	POSKW
shape	20	638	40.57	24.51	12.23	4.23	49.37	POSKW
war	395	18759	801.22	720.53	355.96	4.21	10.6	POSKW
chance	30	1059	60.85	40.68	20.24	4.18	39.74	POSKW
current	75	3091	152.13	118.72	58.84	4.17	24.67	POSKW
presidential	30	1060	60.85	40.71	20.26	4.17	39.65	POSKW
leadership	56	2223	113.59	85.39	42.35	4.07	28.35	POSKW
close	105	4516	212.98	173.46	85.88	4.05	20.45	POSKW
due	100	4284	202.84	164.55	81.47	4.01	20.85	POSKW
so-called	21	690	42.6	26.5	13.21	3.97	46.58	POSKW
targeted	24	815	48.68	31.3	15.59	3.97	43.45	POSKW
potentially	25	858	50.71	32.96	16.41	3.95	42.44	POSKW
meanwhile	74	3075	150.1	118.11	58.52	3.85	23.86	POSKW
affair	38	1429	77.08	54.89	27.26	3.84	33.63	POSKW
read	21	3457	42.6	132.78	64.64	40.61	-102.85	NEGKW
