lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
phase	148	2113	371.86	80.86	33.92	213.84	128.55	POSKW
extension	63	317	158.29	12.13	5.7	197.37	171.53	POSKW
resume	115	1692	288.94	64.75	27.11	160.99	126.77	POSKW
truce	126	2364	316.58	90.47	37.36	132.33	111.1	POSKW
extend	92	1348	231.16	51.59	21.6	129.36	127.02	POSKW
ramadan	36	139	90.45	5.32	2.63	128.69	177.78	POSKW
passover	33	120	82.91	4.59	2.3	121.25	179.01	POSKW
proposal	117	2317	293.97	88.67	36.52	114.23	107.31	POSKW
deportation	46	353	115.58	13.51	5.99	111.8	158.14	POSKW
envoy	72	1035	180.9	39.61	16.61	103.29	128.15	POSKW
revoke	41	309	103.02	11.83	5.25	100.87	158.81	POSKW
fragile	55	612	138.19	23.42	10.01	100.61	142.03	POSKW
resumption	44	370	110.55	14.16	6.21	100.33	154.58	POSKW
visa	50	504	125.63	19.29	8.31	99.33	146.76	POSKW
immigration	51	555	128.14	21.24	9.09	95.09	143.13	POSKW
mediator	89	1673	223.62	64.03	26.44	93.23	110.96	POSKW
doctoral	21	57	52.76	2.18	1.17	87.23	184.12	POSKW
postdoctoral	17	30	42.71	1.15	0.71	82.18	189.53	POSKW
deport	42	442	105.53	16.92	7.26	80.55	144.74	POSKW
ceasefire	251	8772	630.65	335.71	135.37	80.2	61.04	POSKW
homeland	56	818	140.7	31.31	13.11	79.0	127.2	POSKW
refusal	44	512	110.55	19.59	8.34	77.39	139.78	POSKW
expire	33	273	82.91	10.45	4.59	76.13	155.24	POSKW
permanent	102	2417	256.28	92.5	37.79	75.8	93.92	POSKW
impasse	24	129	60.3	4.94	2.3	72.54	169.73	POSKW
consult	29	219	72.86	8.38	3.72	71.25	158.74	POSKW
agreement	139	4171	349.25	159.62	64.66	65.38	74.53	POSKW
blackmail	16	53	40.2	2.03	1.04	61.25	180.79	POSKW
negotiation	122	3567	306.53	136.51	55.35	60.78	76.75	POSKW
renewed	44	711	110.55	27.21	11.33	55.53	120.99	POSKW
shatter	32	380	80.4	14.54	6.18	55.27	138.73	POSKW
indian	36	485	90.45	18.56	7.82	55.17	131.89	POSKW
cheap	19	113	47.74	4.32	1.98	54.22	166.77	POSKW
second	118	3652	296.48	139.76	56.56	51.69	71.85	POSKW
advertisment	12	31	30.15	1.19	0.65	50.81	184.86	POSKW
administration	130	4226	326.63	161.73	65.35	50.49	67.53	POSKW
phd	15	72	37.69	2.76	1.31	48.18	172.75	POSKW
federal	46	876	115.58	33.52	13.83	47.37	110.06	POSKW
desalination	16	101	40.2	3.87	1.76	44.07	164.91	POSKW
detention	41	758	103.02	29.01	11.99	43.89	112.11	POSKW
crackdown	25	292	62.81	11.17	4.76	43.83	139.59	POSKW
propose	62	1516	155.78	58.02	23.67	43.68	91.45	POSKW
revocation	13	58	32.66	2.22	1.07	43.34	174.55	POSKW
deadlock	17	123	42.71	4.71	2.1	42.97	160.29	POSKW
ice	21	204	52.76	7.81	3.38	42.96	148.44	POSKW
holy	35	592	87.94	22.66	9.41	41.86	118.06	POSKW
prisoner	95	2980	238.69	114.05	46.13	40.3	70.67	POSKW
accuse	135	4830	339.2	184.85	74.49	40.28	58.91	POSKW
agent	28	449	70.35	17.18	7.16	35.65	121.48	POSKW
consequence	61	1655	153.27	63.34	25.75	35.47	83.04	POSKW
first	213	8994	535.18	344.2	138.13	35.38	43.43	POSKW
entry	48	1174	120.6	44.93	18.33	33.8	91.43	POSKW
living	42	950	105.53	36.36	14.88	33.67	97.5	POSKW
transition	18	197	45.23	7.54	3.23	33.4	142.85	POSKW
egyptian	58	1584	145.73	60.62	24.63	33.29	82.49	POSKW
scholar	24	360	60.3	13.78	5.76	32.91	125.61	POSKW
electricity	40	892	100.5	34.14	13.98	32.79	98.58	POSKW
fresh	34	687	85.43	26.29	10.82	32.27	105.86	POSKW
pro-hamas	18	205	45.23	7.85	3.35	32.27	140.87	POSKW
block	77	2446	193.47	93.61	37.85	31.68	69.57	POSKW
reconstruction	35	734	87.94	28.09	11.54	31.49	103.16	POSKW
voluntary	19	236	47.74	9.03	3.83	31.49	136.36	POSKW
exchange	100	3554	251.26	136.01	54.82	30.43	59.52	POSKW
university	60	1747	150.75	66.86	27.11	30.16	77.11	POSKW
detain	51	1381	128.14	52.85	21.48	29.77	83.2	POSKW
insist	60	1761	150.75	67.39	27.32	29.64	76.43	POSKW
reject	85	2923	213.57	111.86	45.13	28.43	62.5	POSKW
cut	68	2162	170.85	82.74	33.46	27.92	69.49	POSKW
displacement	57	1692	143.22	64.75	26.24	27.47	75.46	POSKW
ordnance	12	102	30.15	3.9	1.71	27.15	154.15	POSKW
study	44	1167	110.55	44.66	18.17	26.74	84.9	POSKW
holder	16	197	40.2	7.54	3.2	26.73	136.83	POSKW
withdrawal	51	1460	128.14	55.87	22.67	26.58	78.54	POSKW
card	21	341	52.76	13.05	5.43	26.35	120.68	POSKW
thai	18	257	45.23	9.84	4.13	26.01	128.55	POSKW
violate	54	1606	135.68	61.46	24.91	25.91	75.29	POSKW
flagrant	14	157	35.18	6.01	2.57	25.44	141.64	POSKW
implement	47	1325	118.09	50.71	20.58	25.3	79.84	POSKW
plant	24	454	60.3	17.37	7.17	24.93	110.53	POSKW
activism	21	358	52.76	13.7	5.69	24.88	117.55	POSKW
widespread	51	1513	128.14	57.9	23.46	24.61	75.51	POSKW
effect	54	1653	135.68	63.26	25.61	24.27	72.8	POSKW
rebuild	37	943	92.96	36.09	14.7	24.22	88.14	POSKW
marry	14	167	35.18	6.39	2.72	24.08	138.5	POSKW
accept	65	2173	163.32	83.16	33.58	23.48	65.04	POSKW
restart	16	225	40.2	8.61	3.62	23.48	129.44	POSKW
activity	62	2046	155.78	78.3	31.63	23.17	66.2	POSKW
halt	70	2417	175.88	92.5	37.31	23.15	62.14	POSKW
calm	27	586	67.84	22.43	9.2	23.08	100.62	POSKW
remain	199	9088	500.0	347.8	139.33	22.92	35.9	POSKW
blatant	21	386	52.76	14.77	6.11	22.65	112.51	POSKW
suspension	24	492	60.3	18.83	7.74	22.32	104.82	POSKW
fast	29	677	72.86	25.91	10.59	22.09	95.08	POSKW
resident	93	3589	233.67	137.35	55.24	21.76	51.92	POSKW
