lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
cusp	3	19	300.0	0.72	0.01	29.79	199.05	POSKW
waiver	3	41	300.0	1.55	0.02	25.43	197.95	POSKW
then-foreign	2	5	200.0	0.19	0.0	23.16	199.62	POSKW
visa-free	2	7	200.0	0.26	0.0	22.0	199.47	POSKW
dirham	2	13	200.0	0.49	0.01	19.76	199.02	POSKW
reciprocity	2	13	200.0	0.49	0.01	19.76	199.02	POSKW
tola	2	13	200.0	0.49	0.01	19.76	199.02	POSKW
reprimand	3	113	300.0	4.26	0.04	19.53	194.4	POSKW
riyal	2	14	200.0	0.53	0.01	19.49	198.95	POSKW
fluctuate	2	20	200.0	0.75	0.01	18.14	198.5	POSKW
discovery	3	152	300.0	5.73	0.06	17.8	192.5	POSKW
rate	4	452	400.0	17.05	0.17	17.55	183.65	POSKW
gram	2	27	200.0	1.02	0.01	17.0	197.97	POSKW
normalise	3	215	300.0	8.11	0.08	15.79	189.47	POSKW
conduit	2	51	200.0	1.92	0.02	14.54	196.19	POSKW
arab-american	2	52	200.0	1.96	0.02	14.46	196.12	POSKW
pre-dawn	2	53	200.0	2.0	0.02	14.39	196.04	POSKW
saudi	3	291	300.0	10.97	0.11	14.04	185.88	POSKW
memorandum	2	66	200.0	2.49	0.03	13.54	195.08	POSKW
equally	3	340	300.0	12.82	0.13	13.15	183.61	POSKW
icant	1	1	100.0	0.04	0.0	12.99	199.85	POSKW
nication	1	1	100.0	0.04	0.0	12.99	199.85	POSKW
nior	1	1	100.0	0.04	0.0	12.99	199.85	POSKW
requalify	1	1	100.0	0.04	0.0	12.99	199.85	POSKW
signif	1	1	100.0	0.04	0.0	12.99	199.85	POSKW
currency	2	87	200.0	3.28	0.03	12.46	193.54	POSKW
error	3	389	300.0	14.67	0.15	12.38	181.35	POSKW
skeptical	2	94	200.0	3.54	0.04	12.16	193.03	POSKW
congresswoman	2	99	200.0	3.73	0.04	11.96	192.67	POSKW
customs	1	2	100.0	0.08	0.0	11.95	199.7	POSKW
perts	1	2	100.0	0.08	0.0	11.95	199.7	POSKW
six-day	2	101	200.0	3.81	0.04	11.88	192.52	POSKW
gold	2	106	200.0	4.0	0.04	11.69	192.16	POSKW
hurl	2	107	200.0	4.03	0.04	11.66	192.09	POSKW
map	3	443	300.0	16.71	0.17	11.64	178.9	POSKW
anytime	2	111	200.0	4.19	0.04	11.52	191.8	POSKW
caretaker	2	111	200.0	4.19	0.04	11.52	191.8	POSKW
commu	1	3	100.0	0.11	0.0	11.27	199.55	POSKW
lim	1	3	100.0	0.11	0.0	11.27	199.55	POSKW
sev	1	4	100.0	0.15	0.0	10.77	199.4	POSKW
tween	1	4	100.0	0.15	0.0	10.77	199.4	POSKW
descent	2	141	200.0	5.32	0.05	10.59	189.64	POSKW
routinely	2	144	200.0	5.43	0.06	10.51	189.43	POSKW
tenure	2	145	200.0	5.47	0.06	10.48	189.36	POSKW
co	1	5	100.0	0.19	0.0	10.36	199.25	POSKW
insulation	1	5	100.0	0.19	0.0	10.36	199.25	POSKW
mu	1	5	100.0	0.19	0.0	10.36	199.25	POSKW
non-communicable	1	5	100.0	0.19	0.0	10.36	199.25	POSKW
palliative	1	5	100.0	0.19	0.0	10.36	199.25	POSKW
ture	1	5	100.0	0.19	0.0	10.36	199.25	POSKW
ings	1	6	100.0	0.23	0.0	10.03	199.1	POSKW
italian	2	163	200.0	6.15	0.06	10.03	188.07	POSKW
likewise	2	164	200.0	6.18	0.06	10.01	188.0	POSKW
letup	1	7	100.0	0.26	0.0	9.74	198.95	POSKW
relaxation	1	7	100.0	0.26	0.0	9.74	198.95	POSKW
stagnate	1	7	100.0	0.26	0.0	9.74	198.95	POSKW
ternational	1	7	100.0	0.26	0.0	9.74	198.95	POSKW
israeli-blockaded	1	8	100.0	0.3	0.0	9.49	198.8	POSKW
normalisation	2	188	200.0	7.09	0.07	9.48	186.31	POSKW
eral	1	9	100.0	0.34	0.0	9.27	198.65	POSKW
level	5	2333	500.0	87.98	0.88	9.13	140.15	POSKW
inclusion	2	208	200.0	7.84	0.08	9.09	184.9	POSKW
hen	1	10	100.0	0.38	0.0	9.07	198.5	POSKW
must	1	10	100.0	0.38	0.0	9.07	198.5	POSKW
fix	2	214	200.0	8.07	0.08	8.98	184.49	POSKW
sell	3	717	300.0	27.04	0.27	8.97	166.93	POSKW
outlive	1	11	100.0	0.41	0.0	8.89	198.35	POSKW
pub	1	11	100.0	0.41	0.0	8.89	198.35	POSKW
textile	1	11	100.0	0.41	0.0	8.89	198.35	POSKW
bar	3	736	300.0	27.75	0.28	8.83	166.13	POSKW
regulation	2	224	200.0	8.45	0.09	8.81	183.79	POSKW
spike	2	224	200.0	8.45	0.09	8.81	183.79	POSKW
lender	1	12	100.0	0.45	0.0	8.72	198.2	POSKW
long-suffering	1	12	100.0	0.45	0.0	8.72	198.2	POSKW
bate	1	13	100.0	0.49	0.01	8.57	198.05	POSKW
repeating	1	13	100.0	0.49	0.01	8.57	198.05	POSKW
ukrainian	2	243	200.0	9.16	0.09	8.5	182.48	POSKW
unrest	2	245	200.0	9.24	0.09	8.47	182.34	POSKW
uae	2	252	200.0	9.5	0.1	8.36	181.86	POSKW
codify	1	15	100.0	0.57	0.01	8.3	197.75	POSKW
disburse	1	15	100.0	0.57	0.01	8.3	197.75	POSKW
fridge	1	17	100.0	0.64	0.01	8.06	197.45	POSKW
islamic	3	859	300.0	32.39	0.32	7.99	161.02	POSKW
explosive	3	862	300.0	32.51	0.33	7.98	160.9	POSKW
dispersal	1	18	100.0	0.68	0.01	7.95	197.3	POSKW
homeland	3	871	300.0	32.85	0.33	7.92	160.53	POSKW
ex	1	19	100.0	0.72	0.01	7.84	197.15	POSKW
lining	1	19	100.0	0.72	0.01	7.84	197.15	POSKW
people-to-people	1	19	100.0	0.72	0.01	7.84	197.15	POSKW
program	3	892	300.0	33.64	0.34	7.79	159.67	POSKW
alienation	1	20	100.0	0.75	0.01	7.74	197.01	POSKW
developmental	1	20	100.0	0.75	0.01	7.74	197.01	POSKW
dis	1	20	100.0	0.75	0.01	7.74	197.01	POSKW
nominally	1	21	100.0	0.79	0.01	7.65	196.86	POSKW
occupied	5	2802	500.0	105.66	1.06	7.65	130.22	POSKW
