lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
pager	90	177	229.01	6.77	3.96	422.2	188.51	POSKW
explode	72	350	183.21	13.39	6.25	231.41	172.75	POSKW
device	84	585	213.74	22.38	9.91	219.53	162.08	POSKW
walkie-talkie	41	68	104.33	2.6	1.61	203.08	190.27	POSKW
explosion	89	1005	226.46	38.45	16.21	162.61	141.94	POSKW
polio	46	185	117.05	7.08	3.42	162.41	177.19	POSKW
vaccination	41	137	104.33	5.24	2.64	157.36	180.86	POSKW
taiwanese	21	9	53.44	0.34	0.44	140.53	197.44	POSKW
detonate	39	164	99.24	6.28	3.01	134.8	176.21	POSKW
lebanese	96	1526	244.27	58.39	24.03	125.28	122.83	POSKW
vaccinate	28	84	71.25	3.21	1.66	112.42	182.73	POSKW
detonation	22	38	55.98	1.45	0.89	107.61	189.87	POSKW
wireless	16	9	40.71	0.34	0.37	102.39	196.64	POSKW
explosive	62	803	157.76	30.73	12.81	100.02	134.8	POSKW
blast	52	675	132.32	25.83	10.77	83.7	134.67	POSKW
suburb	46	567	117.05	21.7	9.08	77.73	137.45	POSKW
hand-held	14	17	35.62	0.65	0.46	75.76	192.83	POSKW
gat	20	92	50.89	3.52	1.66	66.13	174.12	POSKW
communication	59	1102	150.13	42.17	17.2	63.4	112.29	POSKW
vaccine	21	126	53.44	4.82	2.18	60.1	166.9	POSKW
injure	103	2845	262.09	108.86	43.67	59.31	82.62	POSKW
trigger	79	1915	201.02	73.27	29.54	57.76	93.15	POSKW
battery	21	138	53.44	5.28	2.36	56.91	164.03	POSKW
spy	25	219	63.61	8.38	3.61	55.88	153.44	POSKW
stronghold	35	459	89.06	17.56	7.32	55.79	134.11	POSKW
escalation	79	1988	201.02	76.07	30.62	54.14	90.19	POSKW
simultaneous	15	62	38.17	2.37	1.14	52.28	176.59	POSKW
objective	54	1091	137.4	41.74	16.96	52.22	106.79	POSKW
full-scale	30	362	76.34	13.85	5.81	51.69	138.57	POSKW
cross-border	48	899	122.14	34.4	14.03	51.4	112.1	POSKW
command-and-control	13	43	33.08	1.65	0.83	50.11	181.05	POSKW
blame	76	2008	193.38	76.83	30.87	47.67	86.27	POSKW
escalate	78	2122	198.47	81.19	32.59	46.27	83.87	POSKW
iran-backed	47	949	119.59	36.31	14.76	45.49	106.84	POSKW
recover	49	1021	124.68	39.07	15.85	45.35	104.57	POSKW
dose	16	98	40.71	3.75	1.69	45.24	166.27	POSKW
electronic	19	153	48.35	5.85	2.55	45.09	156.8	POSKW
virus	15	83	38.17	3.18	1.45	44.96	169.27	POSKW
injury	60	1453	152.67	55.6	22.41	43.94	93.22	POSKW
nearly	119	4050	302.8	154.96	61.76	42.41	64.59	POSKW
manufacture	20	189	50.89	7.23	3.1	42.24	150.23	POSKW
tunnel	61	1566	155.22	59.92	24.1	40.34	88.59	POSKW
ten	60	1529	152.67	58.5	23.54	40.21	89.18	POSKW
secularism	13	68	33.08	2.6	1.2	40.19	170.83	POSKW
targeted	40	799	101.78	30.57	12.43	39.29	107.6	POSKW
radio	29	452	73.79	17.29	7.13	38.68	124.05	POSKW
hyper	13	73	33.08	2.79	1.27	38.64	168.85	POSKW
well-sourced	13	74	33.08	2.83	1.29	38.35	168.46	POSKW
sophisticated	18	169	45.8	6.47	2.77	38.21	150.51	POSKW
strike	189	7708	480.92	294.93	116.99	37.96	47.94	POSKW
simultaneously	22	268	55.98	10.25	4.3	37.58	138.07	POSKW
wokeism	12	63	30.53	2.41	1.11	37.02	170.73	POSKW
mossad	19	212	48.35	8.11	3.42	35.07	142.53	POSKW
mobile	24	355	61.07	13.58	5.61	33.88	127.22	POSKW
skew	12	81	30.53	3.1	1.38	31.98	163.14	POSKW
gallant	54	1472	137.4	56.32	22.61	31.91	83.71	POSKW
border	141	5574	358.78	213.28	84.67	31.73	50.87	POSKW
reliable	26	440	66.16	16.84	6.9	31.57	118.86	POSKW
all-out	27	477	68.7	18.25	7.47	31.12	116.04	POSKW
result	124	4755	315.52	181.94	72.28	30.97	53.71	POSKW
blow	41	981	104.33	37.54	15.14	30.64	94.16	POSKW
hardline	19	248	48.35	9.49	3.96	30.42	134.37	POSKW
launcher	18	222	45.8	8.49	3.56	30.4	137.42	POSKW
sabotage	20	279	50.89	10.68	4.43	29.99	130.64	POSKW
preach	14	132	35.62	5.05	2.16	29.62	150.33	POSKW
wound	83	2843	211.2	108.78	43.35	29.08	64.01	POSKW
near-daily	16	183	40.71	7.0	2.95	28.91	141.3	POSKW
tension	73	2400	185.75	91.83	36.64	28.47	67.67	POSKW
southern	171	7322	435.11	280.16	111.01	28.27	43.33	POSKW
factual	16	192	40.71	7.35	3.08	27.71	138.85	POSKW
warfare	31	667	78.88	25.52	10.34	27.38	102.22	POSKW
fighter	93	3393	236.64	129.83	51.64	27.2	58.29	POSKW
dead	118	4645	300.25	177.73	70.56	26.96	51.27	POSKW
thousand	142	5903	361.32	225.87	89.55	26.49	46.14	POSKW
target	155	6596	394.4	252.38	100.01	26.3	43.92	POSKW
ministry	110	4279	279.9	163.73	65.02	26.18	52.37	POSKW
tally	54	1623	137.4	62.1	24.84	26.05	75.49	POSKW
defence	92	3402	234.1	130.17	51.76	25.82	57.06	POSKW
large-scale	26	516	66.16	19.74	8.03	25.77	108.06	POSKW
area	165	7163	419.85	274.08	108.56	25.71	42.01	POSKW
security	171	7536	435.11	288.35	114.18	24.92	40.57	POSKW
breach	41	1103	104.33	42.2	16.95	24.85	84.79	POSKW
least	170	7499	432.57	286.93	113.61	24.67	40.48	POSKW
technology	33	790	83.97	30.23	12.19	24.64	94.12	POSKW
nationalism	13	141	33.08	5.4	2.28	24.58	143.91	POSKW
medic	37	948	94.15	36.27	14.59	24.56	88.75	POSKW
health	148	6335	376.59	242.4	96.04	24.51	43.36	POSKW
regional	69	2354	175.57	90.07	35.9	24.43	64.37	POSKW
import	19	315	48.35	12.05	4.95	23.63	120.18	POSKW
death	179	8058	455.47	308.32	122.03	23.62	38.53	POSKW
aggression	45	1301	114.5	49.78	19.94	23.61	78.8	POSKW
plant	23	455	58.52	17.41	7.08	22.9	108.29	POSKW
civil	58	1909	147.58	73.04	29.14	22.56	67.57	POSKW
fire	130	5520	330.79	211.21	83.7	22.26	44.12	POSKW
warplane	19	335	48.35	12.82	5.24	21.96	116.17	POSKW
ideal	15	215	38.17	8.23	3.41	21.88	129.07	POSKW
occupied	74	2733	188.3	104.57	41.58	20.85	57.17	POSKW
funeral	25	578	63.61	22.12	8.93	19.76	96.81	POSKW
fatality	21	433	53.44	16.57	6.73	19.73	105.33	POSKW
strategic	36	1020	91.6	39.03	15.64	19.7	80.49	POSKW
plot	13	183	33.08	7.0	2.9	19.32	130.12	POSKW
pm	12	156	30.53	5.97	2.49	19.29	134.59	POSKW
central	78	3005	198.47	114.98	45.67	19.18	53.27	POSKW
side	111	4713	282.44	180.33	71.47	19.01	44.13	POSKW
agency	111	4715	282.44	180.41	71.49	18.98	44.09	POSKW
series	44	1401	111.96	53.61	21.41	18.58	70.49	POSKW
manufacturer	12	169	30.53	6.47	2.68	17.82	130.09	POSKW
incident	69	2630	175.57	100.63	39.98	17.58	54.27	POSKW
gmt	12	172	30.53	6.58	2.73	17.51	129.07	POSKW
desk	14	233	35.62	8.92	3.66	17.34	119.93	POSKW
mostly	73	2850	185.75	109.05	43.3	17.16	52.04	POSKW
embed	19	404	48.35	15.46	6.27	17.08	103.09	POSKW
kill	296	15297	753.18	585.31	231.0	17.06	25.08	POSKW
wide	49	1683	124.68	64.4	25.66	17.04	63.77	POSKW
drive	53	1873	134.86	71.67	28.53	17.02	61.2	POSKW
confirm	92	3834	234.1	146.7	58.16	17.0	45.9	POSKW
reach	122	5467	310.43	209.18	82.8	16.45	38.97	POSKW
collaboration	17	350	43.26	13.39	5.44	16.01	105.44	POSKW
assassinate	19	431	48.35	16.49	6.67	15.48	98.26	POSKW
wounded	42	1412	106.87	54.03	21.54	15.46	65.69	POSKW
unprecedented	52	1889	132.32	72.28	28.76	15.41	58.69	POSKW
deadly	70	2787	178.12	106.64	42.33	15.36	50.2	POSKW
mainly	21	509	53.44	19.48	7.85	15.36	93.15	POSKW
military	272	14100	692.11	539.51	212.91	15.31	24.78	POSKW
brand	20	473	50.89	18.1	7.3	15.24	95.07	POSKW
global	78	3214	198.47	122.98	48.77	15.06	46.97	POSKW
recovery	18	402	45.8	15.38	6.22	15.02	99.44	POSKW
aim	82	3432	208.65	131.32	52.06	14.89	45.49	POSKW
televised	15	302	38.17	11.56	4.7	14.58	107.04	POSKW
captivity	46	1636	117.05	62.6	24.92	14.51	60.62	POSKW
type	20	494	50.89	18.9	7.61	14.16	91.67	POSKW
export	19	457	48.35	17.49	7.05	14.07	93.75	POSKW
campaign	114	5222	290.08	199.81	79.05	13.81	36.85	POSKW
tirelessly	13	245	33.08	9.37	3.82	13.81	111.67	POSKW
siren	19	464	48.35	17.75	7.16	13.72	92.56	POSKW
spokesman	60	2367	152.67	90.57	35.95	13.6	51.06	POSKW
exchange	83	3571	211.2	136.64	54.13	13.45	42.87	POSKW
brutally	13	255	33.08	9.76	3.97	13.09	108.89	POSKW
communicate	15	327	38.17	12.51	5.07	12.99	101.25	POSKW
discover	19	480	48.35	18.37	7.39	12.93	89.88	POSKW
seize	50	1909	127.23	73.04	29.02	12.67	54.11	POSKW
northern	99	4492	251.91	171.88	68.01	12.57	37.77	POSKW
strive	14	300	35.62	11.48	4.65	12.44	102.52	POSKW
investment	25	744	63.61	28.47	11.39	12.33	76.34	POSKW
killing	64	2643	162.85	101.13	40.1	12.25	46.76	POSKW
secure	69	2905	175.57	111.15	44.06	12.24	44.93	POSKW
numerous	30	978	76.34	37.42	14.93	11.95	68.42	POSKW
conflict	192	9840	488.55	376.51	148.62	11.77	25.9	POSKW
member	160	8001	407.12	306.14	120.9	11.66	28.32	POSKW
clock	15	353	38.17	13.51	5.45	11.52	95.45	POSKW
enemy	42	1565	106.87	59.88	23.81	11.51	56.36	POSKW
company	49	1915	124.68	73.27	29.1	11.48	51.94	POSKW
commander	46	1770	117.05	67.73	26.9	11.36	53.39	POSKW
figure	70	3019	178.12	115.52	45.76	11.22	42.64	POSKW
highly	24	734	61.07	28.08	11.23	11.14	73.99	POSKW
region	119	5724	302.8	219.02	86.56	11.05	32.11	POSKW
intensify	35	1249	89.06	47.79	19.02	10.93	60.31	POSKW
fresh	23	698	58.52	26.71	10.68	10.86	74.66	POSKW
operation	141	7002	358.78	267.92	105.82	10.76	29.0	POSKW
include	287	15616	730.28	597.51	235.6	10.65	20.0	POSKW
bombing	57	2371	145.04	90.72	35.97	10.61	46.08	POSKW
attack	311	17070	791.35	653.15	257.49	10.59	19.13	POSKW
vow	52	2114	132.32	80.89	32.09	10.57	48.24	POSKW
assassination	27	893	68.7	34.17	13.63	10.37	67.14	POSKW
various	38	1422	96.69	54.41	21.63	10.27	55.97	POSKW
missile	63	2712	160.31	103.77	41.11	10.18	42.82	POSKW
elaborate	13	304	33.08	11.63	4.7	10.09	95.94	POSKW
occupy	33	1187	83.97	45.42	18.07	10.07	59.59	POSKW
clash	30	1044	76.34	39.95	15.91	10.06	62.59	POSKW
corridor	29	1000	73.79	38.26	15.24	9.98	63.41	POSKW
eastern	26	861	66.16	32.94	13.14	9.96	67.03	POSKW
source	71	3155	180.66	120.72	47.79	9.96	39.78	POSKW
disease	25	816	63.61	31.22	12.46	9.93	68.31	POSKW
ongoing	122	6009	310.43	229.92	90.83	9.81	29.8	POSKW
religious	31	1101	78.88	42.13	16.77	9.81	60.74	POSKW
elite	16	429	40.71	16.41	6.59	9.76	85.07	POSKW
digital	17	471	43.26	18.02	7.23	9.73	82.36	POSKW
underground	20	599	50.89	22.92	9.17	9.72	75.79	POSKW
deny	70	3136	178.12	119.99	47.5	9.45	39.0	POSKW
retaliatory	34	1261	86.51	48.25	19.18	9.45	56.79	POSKW
capital	43	1715	109.41	65.62	26.04	9.38	50.04	POSKW
expansion	19	566	48.35	21.66	8.67	9.35	76.25	POSKW
settlement	41	1620	104.33	61.99	24.61	9.24	50.92	POSKW
slay	12	283	30.53	10.83	4.37	9.18	95.28	POSKW
troop	80	3705	203.56	141.76	56.07	9.16	35.79	POSKW
continued	33	1227	83.97	46.95	18.67	9.1	56.56	POSKW
wave	37	1430	94.15	54.72	21.73	9.0	52.98	POSKW
acknowledge	43	1738	109.41	66.5	26.38	8.93	48.79	POSKW
hit	78	3615	198.47	138.32	54.71	8.9	35.72	POSKW
raid	51	2169	129.77	82.99	32.89	8.68	43.97	POSKW
right-wing	20	631	50.89	24.14	9.64	8.63	71.29	POSKW
attribute	14	374	35.62	14.31	5.75	8.6	85.37	POSKW
model	15	416	38.17	15.92	6.39	8.57	82.28	POSKW
resolution	56	2444	142.49	93.51	37.04	8.53	41.51	POSKW
shoot	43	1764	109.41	67.5	26.77	8.45	47.39	POSKW
significant	63	2832	160.31	108.36	42.89	8.37	38.67	POSKW
militant	135	6909	343.51	264.36	104.35	8.36	26.04	POSKW
year	194	10393	493.64	397.67	156.84	8.31	21.54	POSKW
rocket	60	2674	152.67	102.31	40.5	8.3	39.5	POSKW
mediate	21	689	53.44	26.36	10.52	8.23	67.85	POSKW
turkish	13	342	33.08	13.09	5.26	8.22	86.62	POSKW
attention	36	1420	91.6	54.33	21.57	8.17	51.08	POSKW
kilometre	12	304	30.53	11.63	4.68	8.13	89.66	POSKW
use	179	9542	455.47	365.1	144.01	8.01	22.03	POSKW
obstruct	12	307	30.53	11.75	4.73	7.99	88.87	POSKW
ambassador	34	1330	86.51	50.89	20.21	7.94	51.85	POSKW
chain	13	349	33.08	13.35	5.36	7.91	84.96	POSKW
material	23	794	58.52	30.38	12.1	7.89	63.31	POSKW
rock	12	309	30.53	11.82	4.76	7.89	88.35	POSKW
brink	17	521	43.26	19.93	7.97	7.85	73.81	POSKW
spark	47	2011	119.59	76.95	30.49	7.8	43.4	POSKW
complicate	15	437	38.17	16.72	6.7	7.74	78.15	POSKW
official	198	10727	503.82	410.45	161.85	7.65	20.43	POSKW
shop	12	316	30.53	12.09	4.86	7.57	86.54	POSKW
sanitation	12	317	30.53	12.13	4.87	7.53	86.28	POSKW
toolong	21	713	53.44	27.28	10.87	7.53	64.8	POSKW
additionally	18	576	45.8	22.04	8.8	7.51	70.05	POSKW
widely	25	904	63.61	34.59	13.76	7.51	59.11	POSKW
territory	130	6728	330.79	257.43	101.6	7.41	24.94	POSKW
north	63	2906	160.31	111.19	43.98	7.36	36.18	POSKW
network	33	1312	83.97	50.2	19.93	7.28	50.34	POSKW
force	202	11037	513.99	422.31	166.5	7.2	19.59	POSKW
murder	51	2263	129.77	86.59	34.28	7.2	39.92	POSKW
overwhelm	12	325	30.53	12.44	4.99	7.18	84.24	POSKW
generally	13	367	33.08	14.04	5.63	7.17	80.8	POSKW
union	15	455	38.17	17.41	6.96	7.09	74.7	POSKW
train	14	413	35.62	15.8	6.33	7.04	77.08	POSKW
platform	41	1745	104.33	66.77	26.46	6.95	43.9	POSKW
hamas-run	35	1433	89.06	54.83	21.75	6.93	47.58	POSKW
quote	29	1127	73.79	43.12	17.13	6.93	52.46	POSKW
session	19	641	48.35	24.53	9.78	6.93	65.37	POSKW
surveillance	14	416	35.62	15.92	6.37	6.93	76.47	POSKW
unlawful	15	462	38.17	17.68	7.07	6.85	73.38	POSKW
close	91	4530	231.55	173.33	68.46	6.83	28.76	POSKW
bridge	14	420	35.62	16.07	6.43	6.78	75.65	POSKW
economy	21	743	53.44	28.43	11.32	6.72	61.09	POSKW
arm	60	2796	152.67	106.98	42.31	6.65	35.19	POSKW
perspective	20	699	50.89	26.75	10.65	6.63	62.2	POSKW
axis	15	470	38.17	17.98	7.19	6.58	71.89	POSKW
diplomatic	52	2364	132.32	90.45	35.79	6.54	37.58	POSKW
stall	17	562	43.26	21.5	8.58	6.54	67.18	POSKW
location	33	1355	83.97	51.85	20.56	6.46	47.3	POSKW
retaliate	20	709	50.89	27.13	10.8	6.37	60.91	POSKW
report	196	10809	498.73	413.58	163.03	6.36	18.67	POSKW
avoid	44	1949	111.96	74.57	29.53	6.26	40.08	POSKW
injured	25	958	63.61	36.66	14.56	6.26	53.77	POSKW
confrontation	15	481	38.17	18.4	7.35	6.23	69.87	POSKW
senior	78	3848	198.47	147.24	58.16	6.21	29.64	POSKW
restraint	14	437	35.62	16.72	6.68	6.2	72.22	POSKW
shortly	26	1011	66.16	38.68	15.36	6.2	52.41	POSKW
massive	37	1580	94.15	60.46	23.96	6.19	43.59	POSKW
girl	25	964	63.61	36.89	14.65	6.13	53.19	POSKW
dispute	21	767	53.44	29.35	11.67	6.12	58.19	POSKW
destruction	65	3120	165.39	119.38	47.18	6.11	32.32	POSKW
urgency	14	440	35.62	16.84	6.73	6.1	71.63	POSKW
mediation	14	441	35.62	16.87	6.74	6.06	71.43	POSKW
leader	152	8212	386.77	314.21	123.91	6.03	20.7	POSKW
broad	37	1592	94.15	60.91	24.13	5.99	42.86	POSKW
accord	225	12651	572.52	484.06	190.75	5.9	16.74	POSKW
chief	70	3425	178.12	131.05	51.78	5.87	30.45	POSKW
trade	32	1336	81.42	51.12	20.27	5.87	45.73	POSKW
news	119	6284	302.8	240.44	94.86	5.77	22.96	POSKW
obstacle	16	543	40.71	20.78	8.28	5.75	64.84	POSKW
afford	13	407	33.08	15.57	6.22	5.71	71.96	POSKW
reportedly	47	2153	119.59	82.38	32.59	5.69	36.85	POSKW
intercept	22	835	55.98	31.95	12.7	5.68	54.66	POSKW
repeated	17	597	43.26	22.84	9.1	5.56	61.77	POSKW
presence	36	1567	91.6	59.96	23.75	5.55	41.76	POSKW
accusation	29	1198	73.79	45.84	18.18	5.54	46.73	POSKW
displace	98	5079	249.36	194.34	76.69	5.52	24.8	POSKW
centre	36	1571	91.6	60.11	23.81	5.48	41.52	POSKW
outrage	25	997	63.61	38.15	15.14	5.45	50.05	POSKW
around	48	2227	122.14	85.21	33.7	5.44	35.62	POSKW
ambulance	21	798	53.44	30.53	12.13	5.4	54.55	POSKW
hundred	84	4279	213.74	163.73	64.64	5.38	26.5	POSKW
accurate	13	418	33.08	15.99	6.39	5.36	69.63	POSKW
probe	12	373	30.53	14.27	5.7	5.36	72.59	POSKW
ally	78	3941	198.47	150.79	59.54	5.3	27.3	POSKW
license	12	375	30.53	14.35	5.73	5.3	72.12	POSKW
racism	14	466	35.62	17.83	7.11	5.29	66.57	POSKW
withdrawal	34	1477	86.51	56.51	22.38	5.28	41.95	POSKW
child	169	9365	430.03	358.33	141.24	5.21	18.19	POSKW
affair	33	1434	83.97	54.87	21.73	5.12	41.92	POSKW
martyr	22	865	55.98	33.1	13.14	5.05	51.38	POSKW
israeli	350	20572	890.59	787.14	309.95	5.04	12.33	POSKW
conduct	61	2995	155.22	114.6	45.27	5.0	30.11	POSKW
claim	124	6690	315.52	255.98	100.95	4.98	20.84	POSKW
big	52	2489	132.32	95.24	37.64	4.97	32.59	POSKW
smoke	18	671	45.8	25.67	10.21	4.93	56.32	POSKW
knowledge	16	574	40.71	21.96	8.74	4.92	59.83	POSKW
militia	16	578	40.71	22.12	8.8	4.82	59.2	POSKW
ballistic	14	485	35.62	18.56	7.39	4.75	63.0	POSKW
engage	53	2565	134.86	98.14	38.78	4.75	31.52	POSKW
while	13	439	33.08	16.8	6.7	4.73	65.29	POSKW
base	86	4476	218.83	171.26	67.58	4.69	24.39	POSKW
effort	114	6136	290.08	234.78	92.59	4.68	21.07	POSKW
damage	56	2742	142.49	104.92	41.45	4.67	30.38	POSKW
case	73	3722	185.75	142.41	56.22	4.65	26.41	POSKW
gathering	16	585	40.71	22.38	8.9	4.65	58.1	POSKW
footage	35	1577	89.06	60.34	23.88	4.6	38.44	POSKW
alert	15	541	38.17	20.7	8.24	4.54	59.35	POSKW
settler	29	1258	73.79	48.13	19.07	4.53	42.09	POSKW
approximately	22	893	55.98	34.17	13.56	4.5	48.39	POSKW
fear	67	3391	170.48	129.75	51.23	4.5	27.13	POSKW
demand	96	5097	244.27	195.03	76.93	4.45	22.42	POSKW
guard	21	844	53.44	32.29	12.81	4.45	49.32	POSKW
weapon	72	3691	183.21	141.23	55.75	4.41	25.88	POSKW
powerful	26	1108	66.16	42.4	16.8	4.39	43.78	POSKW
armed	49	2373	124.68	90.8	35.88	4.37	31.45	POSKW
village	25	1059	63.61	40.52	16.06	4.32	44.35	POSKW
operative	16	600	40.71	22.96	9.13	4.3	55.77	POSKW
several	109	5893	277.35	225.48	88.92	4.3	20.63	POSKW
announce	89	4706	226.46	180.07	71.04	4.27	22.83	POSKW
aircraft	19	753	48.35	28.81	11.44	4.24	50.63	POSKW
comprehensive	19	754	48.35	28.85	11.45	4.22	50.51	POSKW
violence	91	4837	231.55	185.08	73.01	4.18	22.31	POSKW
withdraw	39	1831	99.24	70.06	27.7	4.15	34.47	POSKW
maintain	45	2168	114.5	82.95	32.78	4.14	31.96	POSKW
reiterate	37	1723	94.15	65.93	26.07	4.12	35.26	POSKW
follow	160	9017	407.12	345.02	135.95	4.09	16.52	POSKW
engagement	17	662	43.26	25.33	10.06	4.03	52.28	POSKW
tragic	17	662	43.26	25.33	10.06	4.03	52.28	POSKW
along	35	1622	89.06	62.06	24.55	3.99	35.73	POSKW
challenge	46	2240	117.05	85.71	33.87	3.97	30.91	POSKW
reader	23	976	58.52	37.34	14.8	3.95	44.18	POSKW
underway	13	471	33.08	18.02	7.17	3.88	58.93	POSKW
extensive	17	670	43.26	25.64	10.18	3.87	51.15	POSKW
aid	48	8860	122.14	339.01	131.97	71.65	-94.06	NEGKW
food	30	4849	76.34	185.54	72.28	32.17	-83.4	NEGKW
jewish	30	4664	76.34	178.46	69.54	28.97	-80.16	NEGKW
read	20	3458	50.89	132.31	51.52	25.49	-88.89	NEGKW
