lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
encampment	222	639	272.39	24.85	26.45	603.34	166.56	POSKW
campus	283	1418	347.24	55.15	52.26	528.54	145.18	POSKW
university	258	1549	316.56	60.24	55.52	412.13	136.05	POSKW
student	295	2197	361.96	85.44	76.56	379.35	123.61	POSKW
college	171	826	209.82	32.12	30.63	328.85	146.89	POSKW
protester	268	2318	328.83	90.15	79.45	289.16	113.94	POSKW
divest	114	451	139.88	17.54	17.36	254.0	155.43	POSKW
protest	360	4680	441.72	182.01	154.84	205.89	83.28	POSKW
administrator	73	253	89.57	9.84	10.02	177.52	160.41	POSKW
graduation	54	138	66.26	5.37	5.9	156.61	170.03	POSKW
police	218	2581	267.48	100.38	85.99	148.1	90.85	POSKW
tent	166	1686	203.68	65.57	56.9	144.05	102.59	POSKW
barricade	51	138	62.58	5.37	5.81	143.44	168.4	POSKW
commencement	49	132	60.12	5.13	5.56	138.15	168.53	POSKW
faculty	77	413	94.48	16.06	15.05	135.92	141.88	POSKW
academic	97	682	119.02	26.52	23.93	132.67	127.1	POSKW
demonstrator	129	1160	158.28	45.11	39.6	132.44	111.28	POSKW
demonstration	150	1567	184.05	60.94	52.75	124.82	100.5	POSKW
arrest	218	2893	267.48	112.51	95.58	119.7	81.57	POSKW
divestment	61	338	74.85	13.15	12.26	104.71	140.24	POSKW
nypd	38	126	46.63	4.9	5.04	95.0	161.96	POSKW
school	205	2955	251.53	114.92	97.08	94.47	74.56	POSKW
shipment	75	573	92.02	22.28	19.91	93.75	122.02	POSKW
peaceful	109	1124	133.74	43.71	37.88	92.49	101.47	POSKW
agitator	32	83	39.26	3.23	3.53	92.08	169.61	POSKW
class	65	503	79.75	19.56	17.45	80.09	121.21	POSKW
exam	25	58	30.67	2.26	2.55	76.19	172.6	POSKW
company	137	1827	168.1	71.05	60.34	74.49	81.16	POSKW
re	224	3704	274.85	144.05	120.68	73.28	62.45	POSKW
riot	45	269	55.21	10.46	9.65	72.17	136.28	POSKW
speech	164	2413	201.23	93.84	79.17	72.12	72.78	POSKW
enforcement	65	560	79.75	21.78	19.2	70.48	114.2	POSKW
city	292	5368	358.28	208.77	173.89	69.05	52.73	POSKW
pier	40	226	49.08	8.79	8.17	67.5	139.25	POSKW
crossing	103	1249	126.38	48.57	41.54	67.08	88.94	POSKW
ceremony	78	815	95.71	31.7	27.43	64.89	100.48	POSKW
institution	100	1242	122.7	48.3	41.23	62.36	87.01	POSKW
chant	91	1085	111.66	42.2	36.13	61.07	90.29	POSKW
pro-palestinian	38	228	46.63	8.87	8.17	60.74	136.08	POSKW
gear	38	230	46.63	8.94	8.23	60.25	135.61	POSKW
officer	124	1750	152.15	68.06	57.57	59.88	76.37	POSKW
occupy	92	1128	112.88	43.87	37.48	58.74	88.06	POSKW
application	83	989	101.84	38.46	32.93	55.76	90.34	POSKW
withhold	47	383	57.67	14.9	13.21	54.54	117.89	POSKW
unrest	34	213	41.72	8.28	7.59	52.19	133.73	POSKW
reconsider	31	180	38.04	7.0	6.48	51.05	137.83	POSKW
protestor	49	444	60.12	17.27	15.15	49.81	110.75	POSKW
prosecutor	52	497	63.8	19.33	16.87	49.2	107.0	POSKW
tie	125	1955	153.37	76.03	63.9	47.41	67.43	POSKW
investment	63	706	77.3	27.46	23.63	46.95	95.16	POSKW
song	37	280	45.4	10.89	9.74	46.75	122.62	POSKW
violent	79	1048	96.93	40.76	34.62	43.41	81.6	POSKW
graduate	50	508	61.35	19.76	17.14	43.37	102.56	POSKW
invasion	122	1959	149.69	76.19	63.93	43.22	65.08	POSKW
full-scale	40	352	49.08	13.69	12.04	42.23	112.76	POSKW
cross	122	1980	149.69	77.0	64.58	42.01	64.13	POSKW
disruption	47	474	57.67	18.43	16.01	41.21	103.11	POSKW
image	232	4617	284.66	179.56	148.97	40.96	45.28	POSKW
remove	113	1801	138.65	70.04	58.8	40.83	65.75	POSKW
disperse	31	228	38.04	8.87	7.96	40.41	124.38	POSKW
peacefully	34	273	41.72	10.62	9.43	40.15	118.85	POSKW
safety	130	2227	159.51	86.61	72.41	38.43	59.24	POSKW
elsewhere	71	956	87.12	37.18	31.55	37.86	80.35	POSKW
professor	57	686	69.94	26.68	22.83	37.63	89.55	POSKW
flee	131	2306	160.74	89.68	74.87	35.66	56.75	POSKW
administration	207	4149	253.99	161.36	133.83	35.51	44.6	POSKW
dismantle	74	1053	90.8	40.95	34.62	35.09	75.67	POSKW
syndicate	48	547	58.9	21.27	18.28	34.8	93.86	POSKW
disclose	38	375	46.63	14.58	12.69	34.38	104.69	POSKW
business	81	1234	99.39	47.99	40.4	32.8	69.75	POSKW
affiliate	68	961	83.44	37.37	31.61	32.74	76.25	POSKW
antisemitism	98	1610	120.25	62.61	52.47	32.64	63.03	POSKW
president	189	3801	231.9	147.82	122.58	31.97	44.28	POSKW
decision	195	3958	239.26	153.93	127.59	31.74	43.41	POSKW
warrant	65	918	79.75	35.7	30.2	31.34	76.31	POSKW
camp	158	3053	193.87	118.73	98.65	31.28	48.07	POSKW
nationwide	28	241	34.36	9.37	8.26	30.4	114.26	POSKW
provider	58	788	71.17	30.65	25.99	30.36	79.6	POSKW
publisher	47	581	57.67	22.6	19.29	29.56	87.39	POSKW
break	187	3840	229.45	149.34	123.72	28.97	42.3	POSKW
balance	45	550	55.21	21.39	18.28	28.9	88.31	POSKW
eastern	59	828	72.39	32.2	27.25	28.84	76.85	POSKW
behavior	29	268	35.58	10.42	9.12	28.72	109.38	POSKW
