lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
three-phase	29	224	96.67	8.54	2.86	84.89	167.53	POSKW
tally	66	1611	220.0	61.42	18.96	71.89	112.7	POSKW
withdrawal	62	1449	206.67	55.25	17.09	71.35	115.63	POSKW
positively	20	118	66.67	4.5	1.56	67.76	174.71	POSKW
proposal	74	2360	246.67	89.98	27.53	54.32	93.09	POSKW
permanent	72	2447	240.0	93.3	28.49	47.26	88.03	POSKW
offensive	111	4800	370.0	183.01	55.54	43.44	67.63	POSKW
eight-month	9	25	30.0	0.95	0.38	41.95	187.68	POSKW
intelligence-based	9	35	30.0	1.33	0.5	36.89	182.97	POSKW
roadmap	11	74	36.67	2.82	0.96	34.8	171.42	POSKW
outline	30	711	100.0	27.11	8.38	33.93	114.69	POSKW
hostility	50	1729	166.67	65.92	20.12	31.79	86.63	POSKW
central	72	3011	240.0	114.8	34.87	30.61	70.57	POSKW
intense	40	1250	133.33	47.66	14.59	30.38	94.67	POSKW
reconstruction	29	740	96.67	28.21	8.7	29.79	109.63	POSKW
shell	36	1068	120.0	40.72	12.48	29.73	98.66	POSKW
centrist	13	148	43.33	5.64	1.82	29.55	153.91	POSKW
ninth	11	99	36.67	3.77	1.24	29.34	162.67	POSKW
advance	41	1348	136.67	51.4	15.71	28.56	90.68	POSKW
camp	72	3139	240.0	119.68	36.31	27.6	66.9	POSKW
populated	21	442	70.0	16.85	5.24	27.36	122.39	POSKW
storm	37	1198	123.33	45.68	13.97	26.47	91.9	POSKW
fighter	75	3411	250.0	130.05	39.42	25.69	63.12	POSKW
refugee	79	3695	263.33	140.88	42.68	25.0	60.59	POSKW
accept	54	2184	180.0	83.27	25.31	24.84	73.48	POSKW
health	118	6365	393.33	242.68	73.31	23.26	47.37	POSKW
anti-tank	13	200	43.33	7.63	2.41	23.19	140.14	POSKW
neighbourhood	27	810	90.0	30.88	9.47	21.91	97.81	POSKW
built-up	9	96	30.0	3.66	1.19	21.44	156.5	POSKW
phase	52	2209	173.33	84.22	25.57	21.28	69.2	POSKW
mortar	12	190	40.0	7.24	2.28	20.86	138.67	POSKW
aggression	36	1310	120.0	49.95	15.22	20.75	82.44	POSKW
halt	55	2432	183.33	92.73	28.12	20.32	65.64	POSKW
medic	29	956	96.67	36.45	11.14	20.1	90.47	POSKW
eradicate	18	442	60.0	16.85	5.2	19.46	112.29	POSKW
eighth	9	114	30.0	4.35	1.39	18.88	149.38	POSKW
capability	30	1045	100.0	39.84	12.16	18.81	86.04	POSKW
west	28	943	93.33	35.95	10.98	18.68	88.76	POSKW
operation	122	7021	406.67	267.69	80.78	18.4	41.22	POSKW
seize	45	1914	150.0	72.98	22.15	18.36	69.09	POSKW
warplane	15	339	50.0	12.93	4.0	17.98	117.84	POSKW
wind	15	339	50.0	12.93	4.0	17.98	117.84	POSKW
tactical	12	222	40.0	8.46	2.65	17.96	130.14	POSKW
rescue	36	1409	120.0	53.72	16.34	17.82	76.3	POSKW
cessation	20	569	66.67	21.69	6.66	17.61	101.79	POSKW
air	84	4488	280.0	171.11	51.7	17.17	48.27	POSKW
ruin	26	883	86.67	33.67	10.28	17.09	88.09	POSKW
fighting	60	2930	200.0	111.71	33.81	16.68	56.65	POSKW
heavy	42	1810	140.0	69.01	20.94	16.58	67.93	POSKW
area	122	7206	406.67	274.74	82.87	16.32	38.72	POSKW
densely	23	750	76.67	28.6	8.74	16.25	91.34	POSKW
widespread	37	1527	123.33	58.22	17.69	16.23	71.73	POSKW
distinguish	22	704	73.33	26.84	8.21	16.06	92.82	POSKW
ammunition	15	374	50.0	14.26	4.4	15.89	111.24	POSKW
mediator	40	1722	133.33	65.66	19.93	15.83	68.02	POSKW
precaution	10	177	33.33	6.75	2.11	15.64	132.65	POSKW
post-war	13	296	43.33	11.29	3.49	15.45	117.35	POSKW
southern	123	7370	410.0	281.0	84.74	15.34	37.34	POSKW
clash	28	1046	93.33	39.88	12.15	15.3	80.25	POSKW
hunger	30	1164	100.0	44.38	13.5	15.14	77.05	POSKW
trigger	43	1951	143.33	74.39	22.55	14.82	63.34	POSKW
mediate	21	689	70.0	26.27	8.03	14.68	90.85	POSKW
plan	103	6003	343.33	228.88	69.05	14.67	40.0	POSKW
parallel	14	358	46.67	13.65	4.21	14.34	109.48	POSKW
iran-backed	26	970	86.67	36.98	11.26	14.25	80.36	POSKW
ruling	27	1034	90.0	39.42	12.0	14.01	78.16	POSKW
full-blown	9	170	30.0	6.48	2.02	13.18	128.93	POSKW
army	66	3583	220.0	136.61	41.27	12.69	46.77	POSKW
resolution	49	2451	163.33	93.45	28.27	12.61	54.43	POSKW
wing	27	1106	90.0	42.17	12.81	12.06	72.38	POSKW
refuge	22	826	73.33	31.49	9.59	11.9	79.83	POSKW
jet	20	721	66.67	27.49	8.38	11.74	83.22	POSKW
coalition	33	1481	110.0	56.47	17.12	11.72	64.32	POSKW
armed	47	2375	156.67	90.55	27.39	11.7	53.49	POSKW
