lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
airdrop	104	112	127.61	4.36	6.64	432.26	186.8	POSKW
famine	183	1541	224.54	59.93	52.97	204.11	115.73	POSKW
holy	101	526	123.93	20.46	19.26	182.75	143.33	POSKW
parachute	37	46	45.4	1.79	2.55	146.51	184.84	POSKW
cease-fire	176	1993	215.95	77.51	66.64	128.94	94.35	POSKW
pier	52	214	63.8	8.32	8.17	112.71	153.84	POSKW
stampede	28	34	34.36	1.32	1.9	111.79	185.18	POSKW
maritime	62	326	76.07	12.68	11.92	111.29	142.86	POSKW
meal	74	483	90.8	18.78	17.11	109.15	131.43	POSKW
highest-ranking	29	43	35.58	1.67	2.21	107.61	182.04	POSKW
oscar	32	64	39.26	2.49	2.95	104.68	176.15	POSKW
provider	86	760	105.52	29.56	25.99	90.3	112.47	POSKW
syndicate	70	525	85.89	20.42	18.28	89.32	123.17	POSKW
publisher	72	556	88.34	21.62	19.29	88.92	121.35	POSKW
trample	31	84	38.04	3.27	3.53	87.12	168.36	POSKW
delivery	149	1932	182.82	75.14	63.93	85.65	83.49	POSKW
accuracy	79	694	96.93	26.99	23.75	83.58	112.88	POSKW
aid	435	8473	533.74	329.52	273.67	83.55	47.31	POSKW
dehydration	34	116	41.72	4.51	4.61	83.5	160.97	POSKW
malnutrition	68	530	83.44	20.61	18.37	83.1	120.76	POSKW
external	85	814	104.29	31.66	27.62	80.21	106.86	POSKW
disclaimer	75	679	92.02	26.41	23.16	76.33	110.81	POSKW
muslim	132	1708	161.96	66.43	56.53	76.18	83.66	POSKW
uncommitted	38	176	46.63	6.84	6.57	75.5	148.8	POSKW
cargo	47	288	57.67	11.2	10.29	73.67	134.95	POSKW
food	264	4615	323.93	179.48	149.89	73.42	57.39	POSKW
ramadan	34	141	41.72	5.48	5.38	73.3	153.53	POSKW
convoy	77	736	94.48	28.62	24.98	72.85	106.99	POSKW
sea	107	1286	131.29	50.01	42.8	70.8	89.66	POSKW
starvation	114	1430	139.88	55.61	47.44	69.79	86.21	POSKW
temporary	119	1569	146.01	61.02	51.86	66.19	82.11	POSKW
delegation	87	969	106.75	37.69	32.44	65.49	95.63	POSKW
election	139	2006	170.55	78.02	65.9	63.88	74.46	POSKW
available	121	1650	148.47	64.17	54.41	62.86	79.29	POSKW
text	97	1196	119.02	46.51	39.72	61.3	87.6	POSKW
flow	96	1184	117.79	46.05	39.32	60.64	87.58	POSKW
affiliate	83	946	101.84	36.79	31.61	60.15	93.85	POSKW
edit	84	971	103.07	37.76	32.41	59.46	92.74	POSKW
fast	65	641	79.75	24.93	21.69	58.86	104.75	POSKW
here	279	5303	342.33	206.24	171.49	58.7	49.62	POSKW
voter	71	748	87.12	29.09	25.16	58.33	99.87	POSKW
ballot	34	206	41.72	8.01	7.37	53.86	135.56	POSKW
truck	122	1799	149.69	69.96	59.02	53.38	72.59	POSKW
humanitarian	433	9397	531.29	365.46	302.0	51.84	36.99	POSKW
endorse	94	1246	115.34	48.46	41.17	51.73	81.66	POSKW
guarantee	96	1318	117.79	51.26	43.44	49.17	78.71	POSKW
immediate	220	4115	269.94	160.04	133.18	49.01	51.12	POSKW
speech	147	2430	180.37	94.5	79.17	48.13	62.47	POSKW
way	329	6849	403.68	266.36	220.52	47.98	40.99	POSKW
win	111	1650	136.2	64.17	54.1	47.66	71.89	POSKW
abstention	28	157	34.36	6.11	5.68	47.57	139.64	POSKW
re	202	3726	247.85	144.91	120.68	47.22	52.42	POSKW
democrat	52	519	63.8	20.18	17.54	46.28	103.87	POSKW
award	49	469	60.12	18.24	15.91	46.27	106.9	POSKW
brink	50	488	61.35	18.98	16.53	45.95	105.49	POSKW
assistance	136	2237	166.87	87.0	72.9	45.15	62.92	POSKW
port	54	567	66.26	22.05	19.08	44.59	100.12	POSKW
application	77	995	94.48	38.7	32.93	44.56	83.77	POSKW
opinion	130	2122	159.51	82.53	69.19	44.07	63.61	POSKW
six-week	46	444	56.44	17.27	15.05	42.93	106.29	POSKW
abstain	45	432	55.21	16.8	14.65	42.32	106.68	POSKW
handling	45	437	55.21	17.0	14.81	41.64	105.86	POSKW
basis	90	1296	110.43	50.4	42.58	41.57	74.65	POSKW
ship	79	1098	96.93	42.7	36.16	39.43	77.67	POSKW
starve	73	981	89.57	38.15	32.38	39.08	80.52	POSKW
deliver	175	3274	214.72	127.33	105.96	38.96	51.1	POSKW
desperate	67	867	82.21	33.72	28.69	38.66	83.66	POSKW
democratic	96	1470	117.79	57.17	48.11	38.39	69.3	POSKW
open	201	3928	246.63	152.76	126.85	38.12	47.0	POSKW
imminent	58	703	71.17	27.34	23.38	37.81	88.98	POSKW
need	372	8394	456.44	326.45	269.31	36.2	33.21	POSKW
innocent	122	2091	149.69	81.32	67.99	36.01	59.19	POSKW
progressive	52	611	63.8	23.76	20.37	35.79	91.45	POSKW
president	193	3797	236.81	147.67	122.58	35.66	46.37	POSKW
primary	64	844	78.53	32.82	27.9	35.59	82.09	POSKW
acute	40	412	49.08	16.02	13.89	34.0	101.55	POSKW
drop	91	1432	111.66	55.69	46.79	33.98	66.88	POSKW
about	276	5957	338.65	231.67	191.49	33.96	37.51	POSKW
expensive	28	220	34.36	8.56	7.62	33.9	120.25	POSKW
artist	42	449	51.53	17.46	15.08	33.74	98.76	POSKW
entity	81	1223	99.39	47.56	40.06	33.52	70.53	POSKW
veto	55	695	67.48	27.03	23.04	33.21	85.61	POSKW
dire	75	1101	92.02	42.82	36.13	33.16	72.98	POSKW
coast	46	537	56.44	20.88	17.91	32.02	91.97	POSKW
good	236	5015	289.57	195.04	161.32	31.31	39.01	POSKW
thing	161	3129	197.55	121.69	101.08	31.19	47.52	POSKW
eat	44	518	53.99	20.15	17.27	30.19	91.3	POSKW
hurt	48	595	58.9	23.14	19.75	30.04	87.17	POSKW
planned	48	603	58.9	23.45	20.0	29.31	86.09	POSKW
get	339	7808	415.95	303.66	250.29	29.27	31.21	POSKW
criticize	77	1204	94.48	46.82	39.36	29.22	67.45	POSKW
hunger	73	1121	89.57	43.6	36.68	28.99	69.05	POSKW
build	120	2200	147.24	85.56	71.28	28.64	52.99	POSKW
quarter	39	443	47.85	17.23	14.81	28.43	94.11	POSKW
access	158	3156	193.87	122.74	101.81	27.48	44.93	POSKW
policy	230	4996	282.21	194.3	160.55	27.41	36.9	POSKW
vote	128	2422	157.06	94.19	78.34	27.37	50.04	POSKW
provide	299	6852	366.87	266.48	219.69	26.61	31.7	POSKW
corridor	64	965	78.53	37.53	31.61	26.57	70.65	POSKW
crisis	186	3891	228.22	151.32	125.25	26.54	40.52	POSKW
film	57	820	69.94	31.89	26.94	26.38	74.73	POSKW
republican	55	780	67.48	30.33	25.65	26.28	75.96	POSKW
shipment	46	602	56.44	23.41	19.91	25.97	82.72	POSKW
icon	33	359	40.49	13.96	12.04	25.79	97.44	POSKW
third	132	2562	161.96	99.64	82.77	25.7	47.65	POSKW
adviser	56	809	68.71	31.46	26.57	25.68	74.37	POSKW
cancel	56	811	68.71	31.54	26.64	25.54	74.16	POSKW
industry	45	588	55.21	22.87	19.45	25.48	82.85	POSKW
elect	54	772	66.26	30.02	25.38	25.35	75.27	POSKW
obstacle	41	518	50.31	20.15	17.17	24.77	85.62	POSKW
loom	39	484	47.85	18.82	16.07	24.36	87.08	POSKW
relief	85	1480	104.29	57.56	48.08	23.93	57.75	POSKW
administration	193	4163	236.81	161.9	133.83	23.82	37.57	POSKW
charity	48	677	58.9	26.33	22.27	23.21	76.43	POSKW
empathy	25	244	30.67	9.49	8.26	22.97	105.49	POSKW
red	61	971	74.85	37.76	31.71	22.11	65.86	POSKW
read	158	3320	193.87	129.12	106.85	22.09	40.09	POSKW
flour	31	357	38.04	13.88	11.92	22.08	93.04	POSKW
combatant	57	889	69.94	34.57	29.06	21.77	67.68	POSKW
race	47	679	57.67	26.41	22.3	21.55	74.37	POSKW
resolution	120	2380	147.24	92.56	76.81	21.48	45.6	POSKW
push	166	3547	203.68	137.95	114.07	21.45	38.48	POSKW
alleviate	27	293	33.13	11.4	9.83	21.19	97.63	POSKW
face	286	6754	350.92	262.67	216.28	21.1	28.77	POSKW
enough	115	2267	141.1	88.17	73.18	21.08	46.18	POSKW
month	427	10658	523.93	414.5	340.56	20.99	23.32	POSKW
discuss	132	2713	161.96	105.51	87.4	20.37	42.21	POSKW
die	162	3488	198.77	135.65	112.14	20.17	37.75	POSKW
think	207	4671	253.99	181.66	149.86	20.14	33.21	POSKW
floor	42	597	51.53	23.22	19.63	19.97	75.76	POSKW
website	112	2232	137.42	86.8	72.01	19.66	45.15	POSKW
retreat	27	309	33.13	12.02	10.32	19.43	93.53	POSKW
reporter	132	2756	161.96	107.18	88.73	19.0	40.71	POSKW
crowd	89	1685	109.2	65.53	54.5	18.99	49.99	POSKW
hot	26	295	31.9	11.47	9.86	18.99	94.2	POSKW
view	172	3794	211.04	147.55	121.84	18.94	35.41	POSKW
money	65	1120	79.75	43.56	36.41	18.89	58.71	POSKW
ll	90	1712	110.43	66.58	55.36	18.88	49.54	POSKW
route	70	1238	85.89	48.15	40.18	18.78	56.32	POSKW
scoop	27	317	33.13	12.33	10.57	18.61	91.52	POSKW
team	140	2974	171.78	115.66	95.67	18.6	39.05	POSKW
fair	39	554	47.85	21.55	18.22	18.57	75.82	POSKW
confront	43	638	52.76	24.81	20.92	18.55	72.06	POSKW
big	118	2423	144.79	94.23	78.07	18.28	42.3	POSKW
week	416	10568	510.43	411.0	337.45	17.59	21.58	POSKW
gazan	89	1728	109.2	67.2	55.82	17.3	47.62	POSKW
desperately	38	552	46.63	21.47	18.13	17.21	73.89	POSKW
increase	154	3389	188.96	131.8	108.85	17.17	35.64	POSKW
hopeful	29	374	35.58	14.55	12.38	16.84	83.94	POSKW
allow	257	6185	315.34	240.54	197.91	16.67	26.91	POSKW
refuge	49	799	60.12	31.07	26.05	16.66	63.71	POSKW
poll	46	733	56.44	28.51	23.93	16.63	65.77	POSKW
extremist	42	648	51.53	25.2	21.2	16.49	68.63	POSKW
shot	37	543	45.4	21.12	17.82	16.37	73.01	POSKW
ally	170	3849	208.59	149.69	123.47	16.23	32.88	POSKW
invasion	98	1983	120.25	77.12	63.93	16.16	43.7	POSKW
content	124	2647	152.15	102.94	85.13	16.1	38.58	POSKW
table	50	834	61.35	32.43	27.16	15.96	61.66	POSKW
too	135	2938	165.64	114.26	94.41	15.94	36.71	POSKW
replace	45	724	55.21	28.16	23.63	15.86	64.91	POSKW
resist	39	595	47.85	23.14	19.48	15.74	69.62	POSKW
something	105	2187	128.83	85.05	70.42	15.28	40.94	POSKW
funding	62	1126	76.07	43.79	36.5	15.27	53.86	POSKW
roughly	55	962	67.48	37.41	31.24	15.27	57.34	POSKW
so	333	8396	408.59	326.53	268.17	15.04	22.33	POSKW
little	105	2195	128.83	85.37	70.66	15.03	40.59	POSKW
let	113	2416	138.65	93.96	77.7	14.56	38.42	POSKW
amount	81	1608	99.39	62.54	51.89	14.44	45.52	POSKW
blame	96	1988	117.79	77.31	64.03	14.33	41.49	POSKW
