lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
seven-day	31	46	38.04	1.79	2.37	115.0	182.03	POSKW
publisher	75	553	92.02	21.51	19.29	97.51	124.23	POSKW
provider	88	758	107.98	29.48	25.99	95.44	114.21	POSKW
syndicate	72	523	88.34	20.34	18.28	95.13	125.14	POSKW
opinion	154	2098	188.96	81.59	69.19	80.16	79.37	POSKW
accuracy	76	697	93.25	27.11	23.75	76.04	109.91	POSKW
cease-fire	147	2022	180.37	78.64	66.64	74.99	78.56	POSKW
disclaimer	74	680	90.8	26.45	23.16	73.84	109.77	POSKW
third	168	2526	206.13	98.24	82.77	70.22	70.9	POSKW
veto	71	679	87.12	26.41	23.04	67.12	106.96	POSKW
church	45	306	55.21	11.9	10.78	63.71	129.07	POSKW
text	98	1195	120.25	46.47	39.72	63.19	88.5	POSKW
external	77	822	94.48	31.97	27.62	61.99	98.87	POSKW
indiscriminate	57	501	69.94	19.48	17.14	60.26	112.84	POSKW
affiliate	83	946	101.84	36.79	31.61	60.15	93.85	POSKW
fighting	173	2817	212.27	109.56	91.86	59.04	63.83	POSKW
resolution	151	2349	185.28	91.35	76.81	58.06	67.9	POSKW
bombardment	170	2795	208.59	108.7	91.09	56.51	62.96	POSKW
basis	98	1288	120.25	50.09	42.58	54.86	82.37	POSKW
pause	136	2094	166.87	81.44	68.51	53.65	68.81	POSKW
weeklong	28	136	34.36	5.29	5.04	53.61	146.63	POSKW
entity	93	1211	114.11	47.1	40.06	53.02	83.14	POSKW
edit	80	975	98.16	37.92	32.41	51.63	88.54	POSKW
available	114	1657	139.88	64.44	54.41	51.56	73.84	POSKW
read	182	3296	223.31	128.18	106.85	45.24	54.13	POSKW
south	160	2801	196.32	108.93	90.97	44.3	57.25	POSKW
application	76	996	93.25	38.74	32.93	42.78	82.61	POSKW
woman	301	6382	369.33	248.2	205.32	40.35	39.23	POSKW
week-long	30	219	36.81	8.52	7.65	39.43	124.84	POSKW
favor	47	490	57.67	19.06	16.5	39.23	100.65	POSKW
fight	249	5107	305.52	198.62	164.55	38.77	42.41	POSKW
israel-hamas	156	2839	191.41	110.41	92.01	38.16	53.67	POSKW
tunnel	98	1529	120.25	59.46	49.99	37.4	67.64	POSKW
christian	44	455	53.99	17.7	15.33	37.18	101.26	POSKW
image	227	4622	278.53	179.75	148.97	36.47	43.11	POSKW
extended	37	345	45.4	13.42	11.74	36.21	108.75	POSKW
congressional	36	333	44.17	12.95	11.34	35.61	109.31	POSKW
endorse	84	1256	103.07	48.85	41.17	35.57	71.38	POSKW
here	253	5329	310.43	207.25	171.49	34.98	39.86	POSKW
battle	97	1555	119.02	60.48	50.75	34.52	65.23	POSKW
tree	31	269	38.04	10.46	9.22	33.31	113.72	POSKW
civilian	457	10815	560.74	420.6	346.3	33.25	28.56	POSKW
safe	162	3178	198.77	123.6	102.61	30.27	46.64	POSKW
love	110	1930	134.97	75.06	62.67	30.25	57.05	POSKW
white	61	853	74.85	33.17	28.08	30.05	77.16	POSKW
shoot	100	1707	122.7	66.39	55.52	29.87	59.56	POSKW
content	137	2634	168.1	102.44	85.13	27.64	48.54	POSKW
shell	68	1036	83.44	40.29	33.92	27.53	69.74	POSKW
child	385	9149	472.39	355.81	292.91	27.24	28.15	POSKW
abstain	38	439	46.63	17.07	14.65	26.92	92.79	POSKW
terrorist	280	6348	343.56	246.88	203.63	26.53	32.75	POSKW
progressive	47	616	57.67	23.96	20.37	26.45	82.6	POSKW
vote	127	2423	155.83	94.23	78.34	26.36	49.26	POSKW
kidnap	88	1503	107.98	58.45	48.88	26.24	59.51	POSKW
collapse	81	1346	99.39	52.35	43.84	26.14	62.0	POSKW
bombing	121	2307	148.47	89.72	74.59	25.17	49.33	POSKW
ground	256	5766	314.11	224.24	185.01	25.17	33.39	POSKW
intent	45	593	55.21	23.06	19.6	25.06	82.15	POSKW
