lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
revoke	85	265	104.29	10.31	10.75	220.56	164.03	POSKW
immigration	105	501	128.83	19.48	18.62	203.88	147.45	POSKW
federal	129	793	158.28	30.84	28.33	201.58	134.77	POSKW
deport	93	391	114.11	15.21	14.87	198.53	152.96	POSKW
agent	88	389	107.98	15.13	14.65	181.11	150.84	POSKW
ice	62	163	76.07	6.34	6.91	177.12	169.23	POSKW
deportation	79	320	96.93	12.45	12.26	173.15	154.49	POSKW
campus	162	1539	198.77	59.85	52.26	154.56	107.43	POSKW
student	204	2288	250.31	88.98	76.56	151.82	95.1	POSKW
detention	103	696	126.38	27.07	24.55	146.76	129.44	POSKW
graduate	85	473	104.29	18.4	17.14	145.36	140.03	POSKW
attorney	71	330	87.12	12.83	12.32	140.69	148.64	POSKW
card	67	295	82.21	11.47	11.12	138.3	151.01	POSKW
university	158	1649	193.87	64.13	55.52	131.66	100.57	POSKW
visa	78	476	95.71	18.51	17.02	122.72	135.17	POSKW
green	79	537	96.93	20.88	18.92	111.88	129.1	POSKW
documentary	55	249	67.48	9.68	9.34	111.19	149.8	POSKW
phase	168	2093	206.13	81.4	69.46	104.17	86.76	POSKW
resumption	62	352	76.07	13.69	12.72	104.17	139.0	POSKW
protest	292	4748	358.28	184.65	154.84	100.03	63.96	POSKW
administration	262	4094	321.47	159.22	133.83	99.61	67.51	POSKW
resume	141	1666	173.01	64.79	55.52	96.13	91.01	POSKW
passover	37	116	45.4	4.51	4.7	95.69	163.84	POSKW
extension	55	325	67.48	12.64	11.67	89.15	136.9	POSKW
activist	152	1987	186.5	77.28	65.71	85.99	82.82	POSKW
arrest	197	2914	241.72	113.33	95.58	85.57	72.32	POSKW
extend	116	1324	142.33	51.49	44.24	83.87	93.73	POSKW
antisemitism	128	1580	157.06	61.45	52.47	80.73	87.51	POSKW
chill	25	59	30.67	2.29	2.58	75.54	172.16	POSKW
harassment	52	349	63.8	13.57	12.32	74.6	129.83	POSKW
speech	163	2414	200.0	93.88	79.17	70.6	72.22	POSKW
lawyer	78	786	95.71	30.57	26.54	68.47	103.17	POSKW
spring	49	340	60.12	13.22	11.95	67.95	127.89	POSKW
legal	139	1969	170.55	76.58	64.76	66.58	76.05	POSKW
renewed	71	684	87.12	26.6	23.2	66.44	106.43	POSKW
envoy	90	1017	110.43	39.55	34.01	66.16	94.51	POSKW
protester	160	2426	196.32	94.35	79.45	65.54	70.16	POSKW
homeland	77	797	94.48	31.0	26.85	64.97	101.19	POSKW
crackdown	43	274	52.76	10.66	9.74	64.93	132.79	POSKW
mee	53	417	65.03	16.22	14.44	64.07	120.16	POSKW
judge	82	893	100.61	34.73	29.95	63.98	97.36	POSKW
insight	62	565	76.07	21.97	19.26	62.55	110.36	POSKW
permanent	154	2365	188.96	91.98	77.39	61.14	69.04	POSKW
expire	41	265	50.31	10.31	9.4	61.06	131.99	POSKW
activism	46	333	56.44	12.95	11.64	61.0	125.35	POSKW
pregnant	43	294	52.76	11.43	10.35	60.54	128.75	POSKW
unpack	48	365	58.9	14.2	12.69	60.32	122.32	POSKW
detain	103	1329	126.38	51.69	43.99	59.77	83.9	POSKW
ramadan	30	145	36.81	5.64	5.38	57.66	146.86	POSKW
lawsuit	38	244	46.63	9.49	8.66	56.96	132.36	POSKW
faculty	51	439	62.58	17.07	15.05	55.36	114.26	POSKW
proposal	146	2288	179.14	88.98	74.78	55.1	67.25	POSKW
holder	32	181	39.26	7.04	6.54	53.95	139.19	POSKW
credit	135	2079	165.64	80.85	68.02	53.23	68.8	POSKW
fragile	60	607	73.62	23.61	20.49	52.37	102.88	POSKW
unrivalled	47	398	57.67	15.48	13.67	52.06	115.36	POSKW
film	71	806	87.12	31.35	26.94	51.8	94.16	POSKW
republish	49	443	60.12	17.23	15.12	49.96	110.91	POSKW
expel	52	496	63.8	19.29	16.84	49.34	107.14	POSKW
divest	52	513	63.8	19.95	17.36	47.06	104.72	POSKW
living	74	918	90.8	35.7	30.48	46.25	87.11	POSKW
free	268	5373	328.83	208.96	173.3	45.92	44.58	POSKW
activity	125	1983	153.37	77.12	64.76	45.72	66.17	POSKW
disciplinary	30	192	36.81	7.47	6.82	45.11	132.54	POSKW
wife	81	1080	99.39	42.0	35.67	44.06	81.17	POSKW
refuse	128	2081	157.06	80.93	67.87	43.87	63.97	POSKW
removal	43	389	52.76	15.13	13.27	43.8	110.86	POSKW
return	309	6555	379.14	254.93	210.88	41.32	39.18	POSKW
lawful	25	148	30.67	5.76	5.31	40.45	136.8	POSKW
repression	25	148	30.67	5.76	5.31	40.45	136.8	POSKW
demonstration	104	1613	127.61	62.73	52.75	40.29	68.17	POSKW
academic	60	719	73.62	27.96	23.93	39.91	89.89	POSKW
pro-hamas	28	195	34.36	7.58	6.85	38.68	127.67	POSKW
study	80	1131	98.16	43.99	37.2	38.48	76.22	POSKW
