lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
president-elect	116	384	142.33	14.93	15.36	290.29	162.02	POSKW
deal	485	6245	595.09	242.87	206.76	282.57	84.07	POSKW
agreement	361	3949	442.94	153.58	132.41	279.7	97.02	POSKW
phase	234	2027	287.12	78.83	69.46	252.0	113.83	POSKW
female	107	410	131.29	15.95	15.88	243.66	156.68	POSKW
prisoner	277	2798	339.88	108.82	94.47	242.31	102.99	POSKW
incoming	86	342	105.52	13.3	13.15	190.93	155.22	POSKW
ceasefire	530	8493	650.31	330.3	277.21	188.79	65.27	POSKW
inauguration	81	314	99.39	12.21	12.14	183.0	156.23	POSKW
reunite	81	376	99.39	14.62	14.04	160.67	148.7	POSKW
effect	156	1551	191.41	60.32	52.44	139.63	104.15	POSKW
return	396	6468	485.89	251.55	210.88	134.02	63.56	POSKW
credit	169	2045	207.36	79.53	68.02	110.48	89.11	POSKW
captive	174	2148	213.5	83.54	71.34	109.72	87.5	POSKW
outgoing	43	146	52.76	5.68	5.81	105.93	161.13	POSKW
release	491	9292	602.45	361.37	300.56	104.94	50.03	POSKW
exchange	233	3421	285.89	133.05	112.26	102.97	72.97	POSKW
sentence	77	578	94.48	22.48	20.12	98.16	123.12	POSKW
finally	102	982	125.15	38.19	33.3	95.54	106.48	POSKW
hell	79	664	96.93	25.82	22.83	88.31	115.85	POSKW
last-minute	35	115	42.94	4.47	4.61	87.99	162.27	POSKW
list	140	1737	171.78	67.55	57.67	87.47	87.1	POSKW
first	449	8758	550.92	340.61	282.86	85.77	47.18	POSKW
captivity	128	1554	157.06	60.44	51.67	83.19	88.85	POSKW
final	121	1448	148.47	56.31	48.2	80.68	90.0	POSKW
free	299	5342	366.87	207.75	173.3	77.67	55.38	POSKW
joy	52	343	63.8	13.34	12.14	75.91	130.83	POSKW
wait	138	1832	169.33	71.25	60.52	75.72	81.54	POSKW
second	215	3555	263.8	138.26	115.82	70.35	62.45	POSKW
agree	222	3751	272.39	145.88	122.06	68.32	60.49	POSKW
term	209	3458	256.44	134.48	112.66	68.27	62.39	POSKW
envoy	91	1016	111.66	39.51	34.01	68.23	95.45	POSKW
implementation	67	612	82.21	23.8	20.86	67.39	110.19	POSKW
six-week	55	435	67.48	16.92	15.05	66.09	119.82	POSKW
love	135	1905	165.64	74.09	62.67	65.21	76.38	POSKW
withdraw	127	1743	155.83	67.79	57.45	65.09	78.74	POSKW
family	368	7350	451.53	285.85	237.11	64.03	44.94	POSKW
prison	85	963	104.29	37.45	32.2	62.22	94.31	POSKW
detainee	63	592	77.3	23.02	20.12	61.01	108.2	POSKW
alive	132	1909	161.96	74.24	62.7	60.38	74.27	POSKW
mediator	119	1643	146.01	63.9	54.13	60.23	78.24	POSKW
hope	240	4346	294.48	169.02	140.89	59.68	54.14	POSKW
one	113	1529	138.65	59.46	50.45	59.65	79.94	POSKW
up	147	2241	180.37	87.15	73.36	59.42	69.69	POSKW
withdrawal	106	1405	130.06	54.64	46.42	58.34	81.67	POSKW
stage	144	2203	176.69	85.68	72.11	57.71	69.38	POSKW
mee	50	420	61.35	16.33	14.44	55.94	115.89	POSKW
soldier	230	4205	282.21	163.54	136.25	55.41	53.25	POSKW
unrivalled	48	397	58.9	15.44	13.67	54.72	116.92	POSKW
jail	71	781	87.12	30.37	26.18	54.53	96.59	POSKW
surge	78	916	95.71	35.62	30.54	53.74	91.5	POSKW
rebuild	77	903	94.48	35.12	30.11	53.18	91.61	POSKW
negotiation	195	3494	239.26	135.88	113.33	50.18	55.11	POSKW
republish	49	443	60.12	17.23	15.12	49.96	110.91	POSKW
handover	32	197	39.26	7.66	7.04	49.94	134.69	POSKW
hostage	501	11313	614.72	439.97	362.95	48.55	33.14	POSKW
home	360	7635	441.72	296.93	245.62	48.2	39.2	POSKW
fragile	58	609	71.17	23.68	20.49	47.89	100.12	POSKW
fill	86	1146	105.52	44.57	37.85	46.83	81.22	POSKW
far-right	72	875	88.34	34.03	29.09	46.71	88.77	POSKW
swap	47	441	57.67	17.15	14.99	45.61	108.31	POSKW
set	231	4507	283.44	175.28	145.56	44.08	47.16	POSKW
hold	460	10451	564.42	406.45	335.21	43.05	32.54	POSKW
mother	117	1853	143.56	72.06	60.52	42.97	66.31	POSKW
reconstruction	61	708	74.85	27.53	23.63	42.88	92.42	POSKW
implement	90	1282	110.43	49.86	42.15	42.58	75.58	POSKW
celebration	49	499	60.12	19.41	16.84	42.35	102.39	POSKW
unpack	41	372	50.31	14.47	12.69	41.61	110.66	POSKW
convict	32	241	39.26	9.37	8.39	40.65	122.92	POSKW
hand	182	3404	223.31	132.38	110.17	40.56	51.13	POSKW
expect	195	3730	239.26	145.06	120.58	40.09	49.02	POSKW
newsletter	93	1402	114.11	54.52	45.93	38.63	70.67	POSKW
kidnap	97	1494	119.02	58.1	48.88	38.24	68.78	POSKW
welcome	107	1716	131.29	66.74	56.01	38.03	65.2	POSKW
negotiate	99	1543	121.47	60.01	50.45	37.88	67.74	POSKW
part	394	8947	483.44	347.96	286.98	36.98	32.59	POSKW
hopeful	38	365	46.63	14.2	12.38	35.71	106.64	POSKW
relief	94	1471	115.34	57.21	48.08	35.6	67.38	POSKW
office	224	4579	274.85	178.08	147.56	35.38	42.73	POSKW
achievement	37	353	45.4	13.73	11.98	35.09	107.13	POSKW
demolition	30	249	36.81	9.68	8.57	34.05	116.69	POSKW
detail	126	2231	154.6	86.77	72.41	33.68	56.21	POSKW
delay	83	1264	101.84	49.16	41.38	33.64	69.78	POSKW
please	96	1586	117.79	61.68	51.67	31.49	62.53	POSKW
breakthrough	38	399	46.63	15.52	13.43	31.38	100.12	POSKW
woman	289	6394	354.6	248.67	205.32	31.32	35.12	POSKW
parade	31	285	38.04	11.08	9.71	30.91	109.74	POSKW
approve	83	1318	101.84	51.26	43.04	30.28	66.08	POSKW
happy	47	577	57.67	22.44	19.17	29.94	87.95	POSKW
smile	32	309	39.26	12.02	10.48	29.85	106.26	POSKW
embrace	45	543	55.21	21.12	18.06	29.57	89.34	POSKW
learn	105	1832	128.83	71.25	59.51	29.37	57.56	POSKW
moment	133	2503	163.19	97.34	80.98	29.0	50.55	POSKW
sign	207	4355	253.99	169.37	140.15	28.77	39.97	POSKW
knesset	37	405	45.4	15.75	13.58	28.64	96.97	POSKW
arrangement	36	392	44.17	15.25	13.15	28.1	97.37	POSKW
coverage	71	1093	87.12	42.51	35.76	28.02	68.83	POSKW
confident	26	226	31.9	8.79	7.74	27.88	113.6	POSKW
insight	46	581	56.44	22.6	19.26	27.8	85.65	POSKW
father	95	1637	116.56	63.66	53.21	27.6	58.7	POSKW
zionism	33	344	40.49	13.38	11.58	27.55	100.66	POSKW
month	440	10645	539.88	413.99	340.56	27.49	26.39	POSKW
day	493	12117	604.91	471.24	387.41	27.39	24.84	POSKW
abduct	82	1351	100.61	52.54	44.02	27.1	62.78	POSKW
suppose	52	708	63.8	27.53	23.35	27.1	79.42	POSKW
daughter	69	1065	84.66	41.42	34.84	27.06	68.6	POSKW
prime	126	2393	154.6	93.07	77.39	26.59	49.69	POSKW
though	49	661	60.12	25.71	21.81	26.03	80.2	POSKW
gratitude	25	223	30.67	8.67	7.62	25.94	111.84	POSKW
decimate	28	272	34.36	10.58	9.22	25.9	105.83	POSKW
male	28	273	34.36	10.62	9.25	25.77	105.57	POSKW
celebrate	68	1065	83.44	41.42	34.81	25.7	67.31	POSKW
long	222	4850	272.39	188.62	155.82	25.7	36.34	POSKW
fee	49	667	60.12	25.94	22.0	25.55	79.44	POSKW
emotional	37	434	45.4	16.88	14.47	25.54	91.59	POSKW
remain	373	8914	457.67	346.67	285.32	25.4	27.6	POSKW
young	122	2330	149.69	90.62	75.33	25.22	49.17	POSKW
editor	61	922	74.85	35.86	30.2	25.18	70.44	POSKW
next	188	3992	230.67	155.25	128.42	25.03	39.09	POSKW
quit	26	248	31.9	9.64	8.42	24.67	107.14	POSKW
analysis	75	1239	92.02	48.19	40.37	24.6	62.53	POSKW
serve	142	2841	174.23	110.49	91.64	24.54	44.78	POSKW
strength	47	642	57.67	24.97	21.17	24.33	79.14	POSKW
reach	239	5350	293.25	208.07	171.71	24.32	33.98	POSKW
endure	57	854	69.94	33.21	27.99	24.03	71.21	POSKW
still	316	7442	387.73	289.43	238.34	23.73	29.03	POSKW
announce	209	4586	256.44	178.35	147.31	23.65	35.92	POSKW
originally	35	419	42.94	16.3	13.95	23.32	89.97	POSKW
synagogue	28	295	34.36	11.47	9.92	23.0	99.86	POSKW
yet	167	3523	204.91	137.01	113.37	22.92	39.71	POSKW
kibbutz	63	1012	77.3	39.36	33.03	22.3	65.05	POSKW
announcement	73	1239	89.57	48.19	40.31	22.18	60.08	POSKW
cabinet	73	1240	89.57	48.22	40.34	22.12	60.01	POSKW
coalition	81	1433	99.39	55.73	46.51	21.71	56.29	POSKW
photograph	40	543	49.08	21.12	17.91	20.97	79.67	POSKW
helicopter	30	354	36.81	13.77	11.8	20.5	91.12	POSKW
time	443	11156	543.56	433.87	356.35	20.21	22.45	POSKW
hug	25	267	30.67	10.38	8.97	20.11	98.84	POSKW
pa	37	495	45.4	19.25	16.34	19.99	80.89	POSKW
resignation	26	288	31.9	11.2	9.65	19.74	96.06	POSKW
