lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
president-elect	95	405	116.56	15.75	15.36	200.78	152.38	POSKW
dec	28	16	34.36	0.62	1.35	138.35	192.88	POSKW
storied	26	21	31.9	0.82	1.44	117.79	190.02	POSKW
winter	55	268	67.48	10.42	9.92	105.04	146.49	POSKW
indonesian	46	212	56.44	8.24	7.93	91.75	149.02	POSKW
amnesty	52	315	63.8	12.25	11.28	82.38	135.57	POSKW
credit	153	2061	187.73	80.15	68.02	81.51	80.32	POSKW
unpack	54	359	66.26	13.96	12.69	78.21	130.38	POSKW
unrivalled	54	391	66.26	15.21	13.67	71.59	125.33	POSKW
patient	103	1222	126.38	47.52	40.71	69.72	90.69	POSKW
mee	55	415	67.48	16.14	14.44	69.71	122.8	POSKW
harder	31	139	38.04	5.41	5.22	63.13	150.23	POSKW
republish	54	438	66.26	17.03	15.12	63.0	118.2	POSKW
insight	62	565	76.07	21.97	19.26	62.55	110.36	POSKW
cold	50	411	61.35	15.98	14.16	57.42	117.32	POSKW
analysis	92	1222	112.88	47.52	40.37	50.43	81.49	POSKW
director	136	2155	166.87	83.81	70.38	49.89	66.27	POSKW
operative	56	560	68.71	21.78	18.92	49.71	103.73	POSKW
healthcare	62	673	76.07	26.17	22.58	48.63	97.61	POSKW
irish	57	593	69.94	23.06	19.97	47.73	100.81	POSKW
anybody	30	188	36.81	7.31	6.7	46.03	133.71	POSKW
medic	73	912	89.57	35.47	30.26	45.03	86.54	POSKW
up	135	2253	165.64	87.62	73.36	43.04	61.61	POSKW
year	447	10140	548.47	394.35	325.26	42.21	32.69	POSKW
buffer	38	335	46.63	13.03	11.46	40.02	112.64	POSKW
fee	56	660	68.71	25.67	22.0	38.35	91.21	POSKW
fill	80	1152	98.16	44.8	37.85	36.95	74.65	POSKW
warm	30	239	36.81	9.29	8.26	35.75	119.36	POSKW
blanket	34	302	41.72	11.75	10.32	35.47	112.13	POSKW
form	129	2273	158.28	88.4	73.79	35.01	56.66	POSKW
perpetrate	38	376	46.63	14.62	12.72	34.25	104.5	POSKW
genocide	219	4499	268.71	174.97	144.95	33.86	42.26	POSKW
learn	108	1829	132.52	71.13	59.51	33.02	60.28	POSKW
serve	150	2833	184.05	110.18	91.64	32.29	50.21	POSKW
please	96	1586	117.79	61.68	51.67	31.49	62.53	POSKW
camp	157	3054	192.64	118.77	98.65	30.31	47.44	POSKW
accuse	224	4741	274.85	184.38	152.54	30.28	39.4	POSKW
wrap	37	394	45.4	15.32	13.24	29.9	99.06	POSKW
coverage	72	1092	88.34	42.47	35.76	29.47	70.14	POSKW
optimistic	25	203	30.67	7.89	7.0	29.13	118.12	POSKW
definition	30	283	36.81	11.01	9.62	28.9	107.93	POSKW
associate	68	1018	83.44	39.59	33.36	28.72	71.28	POSKW
staff	146	2831	179.14	110.1	91.46	28.53	47.74	POSKW
central	150	2933	184.05	114.07	94.72	28.39	46.95	POSKW
regroup	31	305	38.04	11.86	10.32	28.16	104.91	POSKW
incoming	36	392	44.17	15.25	13.15	28.1	97.37	POSKW
unit	77	1237	94.48	48.11	40.37	27.25	65.04	POSKW
syrian	43	539	52.76	20.96	17.88	26.36	86.27	POSKW
newsletter	84	1411	103.07	54.87	45.93	26.29	61.03	POSKW
sorry	31	323	38.04	12.56	10.88	25.9	100.69	POSKW
optimism	28	273	34.36	10.62	9.25	25.77	105.57	POSKW
nearby	75	1224	92.02	47.6	39.91	25.44	63.63	POSKW
find	264	6000	323.93	233.35	192.44	24.66	32.51	POSKW
embassy	55	804	67.48	31.27	26.39	24.55	73.35	POSKW
systematically	28	288	34.36	11.2	9.71	23.85	101.66	POSKW
storm	71	1164	87.12	45.27	37.94	23.79	63.22	POSKW
warrant	60	923	73.62	35.9	30.2	23.72	68.89	POSKW
surgery	26	256	31.9	9.96	8.66	23.6	104.86	POSKW
independent	126	2471	154.6	96.1	79.79	23.57	46.67	POSKW
detain	79	1353	96.93	52.62	43.99	23.37	59.26	POSKW
past	196	4264	240.49	165.83	137.02	23.18	36.75	POSKW
nurse	27	278	33.13	10.81	9.37	22.96	101.58	POSKW
operate	145	2967	177.91	115.39	95.61	22.81	42.64	POSKW
edge	39	503	47.85	19.56	16.65	22.65	83.93	POSKW
disagree	36	446	44.17	17.35	14.81	22.55	87.22	POSKW
closure	35	433	42.94	16.84	14.38	21.98	87.33	POSKW
medical	159	3352	195.09	130.36	107.87	21.89	39.78	POSKW
weather	27	287	33.13	11.16	9.65	21.88	99.2	POSKW
northern	199	4392	244.17	170.81	141.05	21.85	35.36	POSKW
combatant	57	889	69.94	34.57	29.06	21.77	67.68	POSKW
inauguration	31	364	38.04	14.16	12.14	21.36	91.51	POSKW
momentum	25	257	30.67	9.99	8.66	21.31	101.7	POSKW
family	308	7410	377.91	288.18	237.11	20.02	26.94	POSKW
fatality	33	421	40.49	16.37	13.95	19.57	84.83	POSKW
parent	70	1222	85.89	47.52	39.69	19.55	57.51	POSKW
wound	134	2792	164.42	108.58	89.89	19.47	40.9	POSKW
christian	35	464	42.94	18.05	15.33	19.26	81.65	POSKW
care	116	2348	142.33	91.32	75.7	19.1	43.67	POSKW
photo	141	2987	173.01	116.17	96.1	18.98	39.31	POSKW
infrastructure	112	2254	137.42	87.66	72.69	18.89	44.22	POSKW
channel	52	828	63.8	32.2	27.04	18.83	65.83	POSKW
hamas-led	69	1221	84.66	47.49	39.63	18.48	56.27	POSKW
hit	161	3532	197.55	137.36	113.46	18.24	35.94	POSKW
editorial	49	781	60.12	30.37	25.5	17.7	65.75	POSKW
count	58	987	71.17	38.39	32.1	17.48	59.85	POSKW
mother	95	1875	116.56	72.92	60.52	17.33	46.07	POSKW
distinguish	44	682	53.99	26.52	22.3	17.07	68.22	POSKW
rescue	74	1371	90.8	53.32	44.39	17.04	52.01	POSKW
search	60	1045	73.62	40.64	33.95	16.88	57.73	POSKW
rebel	39	583	47.85	22.67	19.11	16.53	71.4	POSKW
son	83	1603	101.84	62.34	51.8	16.46	48.12	POSKW
recognise	64	1149	78.53	44.69	37.27	16.37	54.93	POSKW
truth	64	1156	78.53	44.96	37.48	16.05	54.37	POSKW
hell	44	699	53.99	27.18	22.83	16.03	66.04	POSKW
deliberate	40	613	49.08	23.84	20.06	15.96	69.23	POSKW
hospital	199	4680	244.17	182.01	149.89	15.08	29.17	POSKW
physical	40	630	49.08	24.5	20.58	14.9	66.81	POSKW
lack	102	2127	125.15	82.72	68.48	14.76	40.83	POSKW
abuse	58	1043	71.17	40.56	33.83	14.75	54.78	POSKW
deteriorate	30	420	36.81	16.33	13.83	14.74	77.06	POSKW
function	43	700	52.76	27.22	22.83	14.69	63.86	POSKW
humanity	95	1954	116.56	75.99	62.95	14.61	42.14	POSKW
deny	138	3068	169.33	119.32	98.5	14.57	34.65	POSKW
double	45	749	55.21	29.13	24.39	14.45	61.86	POSKW
overnight	63	1169	77.3	45.46	37.85	14.43	51.87	POSKW
charity	42	683	51.53	26.56	22.27	14.38	63.95	POSKW
willingness	26	344	31.9	13.38	11.37	14.36	81.82	POSKW
siege	74	1440	90.8	56.0	46.51	14.26	47.4	POSKW
multiple	98	2058	120.25	80.04	66.24	13.74	40.15	POSKW
facility	108	2332	132.52	90.69	74.96	13.26	37.47	POSKW
doctor	61	1150	74.85	44.72	37.2	13.22	50.38	POSKW
friend	94	1976	115.34	76.85	63.6	13.12	40.05	POSKW
relate	75	1497	92.02	58.22	48.3	13.08	45.0	POSKW
deliberately	40	664	49.08	25.82	21.63	12.95	62.1	POSKW
advertisement	123	2737	150.92	106.44	87.87	12.93	34.56	POSKW
evidence	92	1931	112.88	75.1	62.15	12.93	40.2	POSKW
intent	37	601	45.4	23.37	19.6	12.71	64.05	POSKW
finding	34	535	41.72	20.81	17.48	12.7	66.89	POSKW
jew	61	1169	74.85	45.46	37.79	12.45	48.85	POSKW
fall	96	2052	117.79	79.8	65.99	12.38	38.45	POSKW
north	126	2843	154.6	110.57	91.21	12.26	33.21	POSKW
endure	48	863	58.9	33.56	27.99	12.22	54.8	POSKW
describe	181	4333	222.09	168.51	138.68	12.18	27.43	POSKW
isolate	30	457	36.81	17.77	14.96	12.15	69.75	POSKW
area	278	7050	341.1	274.18	225.13	11.94	21.75	POSKW
constitute	39	661	47.85	25.71	21.51	11.9	60.21	POSKW
raid	98	2122	120.25	82.53	68.2	11.87	37.2	POSKW
systematic	31	483	38.04	18.78	15.79	11.87	67.77	POSKW
minority	29	440	35.58	17.11	14.41	11.86	70.11	POSKW
extreme	44	778	53.99	30.26	25.25	11.81	56.34	POSKW
minister	197	4793	241.72	186.4	153.3	11.81	25.84	POSKW
lie	75	1537	92.02	59.78	49.52	11.72	42.49	POSKW
empty	34	553	41.72	21.51	18.03	11.64	63.93	POSKW
harm	84	1772	103.07	68.91	57.02	11.53	39.72	POSKW
service	146	3429	179.14	133.36	109.83	11.16	29.3	POSKW
content	117	2654	143.56	103.22	85.13	11.05	32.7	POSKW
arrest	129	2982	158.28	115.97	95.58	10.89	30.85	POSKW
positive	34	567	41.72	22.05	18.46	10.86	61.68	POSKW
light	75	1564	92.02	60.83	50.35	10.85	40.82	POSKW
hope	181	4405	222.09	171.31	140.89	10.83	25.81	POSKW
publish	104	2318	127.61	90.15	74.41	10.83	34.4	POSKW
sign	180	4382	220.86	170.42	140.15	10.75	25.78	POSKW
bear	78	1645	95.71	63.98	52.93	10.72	39.74	POSKW
sick	34	572	41.72	22.25	18.62	10.59	60.89	POSKW
entirely	36	619	44.17	24.07	20.12	10.53	58.9	POSKW
australian	28	440	34.36	17.11	14.38	10.49	67.01	POSKW
embed	26	397	31.9	15.44	13.0	10.47	69.55	POSKW
criticise	54	1054	66.26	40.99	34.04	10.29	47.12	POSKW
residential	41	742	50.31	28.86	24.06	10.22	54.19	POSKW
injured	49	934	60.12	36.32	30.2	10.2	49.35	POSKW
narrow	27	423	33.13	16.45	13.83	10.2	67.28	POSKW
repeated	34	580	41.72	22.56	18.86	10.18	59.62	POSKW
previously	108	2455	132.52	95.48	78.74	10.08	32.49	POSKW
standard	47	889	57.67	34.57	28.76	10.06	50.07	POSKW
belong	40	723	49.08	28.12	23.44	10.01	54.31	POSKW
intervention	31	515	38.04	20.03	16.77	10.01	62.03	POSKW
testimony	26	405	31.9	15.75	13.24	9.96	67.79	POSKW
devastate	35	608	42.94	23.65	19.75	9.92	57.96	POSKW
condition	169	4124	207.36	160.39	131.89	9.91	25.55	POSKW
often	85	1859	104.29	72.3	59.72	9.78	36.24	POSKW
accusation	58	1169	71.17	45.46	37.7	9.72	44.08	POSKW
deliver	139	3310	170.55	128.73	105.96	9.7	27.95	POSKW
gap	29	476	35.58	18.51	15.51	9.68	63.11	POSKW
donation	26	410	31.9	15.95	13.39	9.66	66.7	POSKW
conclude	61	1248	74.85	48.54	40.22	9.6	42.65	POSKW
antisemitism	76	1632	93.25	63.47	52.47	9.59	38.01	POSKW
ambassador	63	1301	77.3	50.6	41.91	9.52	41.76	POSKW
last	423	11419	519.02	444.09	363.81	9.45	15.56	POSKW
treat	65	1354	79.75	52.66	43.59	9.45	40.93	POSKW
work	300	7860	368.1	305.68	250.69	9.43	18.53	POSKW
prior	53	1053	65.03	40.95	33.98	9.42	45.44	POSKW
deeply	78	1695	95.71	65.92	54.47	9.28	36.86	POSKW
drone	95	2145	116.56	83.42	68.82	9.21	33.15	POSKW
regime	59	1212	72.39	47.14	39.05	9.12	42.26	POSKW
abduct	65	1368	79.75	53.2	44.02	9.02	39.94	POSKW
period	64	1343	78.53	52.23	43.23	9.0	40.22	POSKW
protection	59	1216	72.39	47.29	39.17	8.99	41.95	POSKW
father	76	1656	93.25	64.4	53.21	8.92	36.6	POSKW
organisation	110	2560	134.97	99.56	82.03	8.91	30.2	POSKW
antisemitic	57	1169	69.94	45.46	37.67	8.88	42.42	POSKW
complaint	44	847	53.99	32.94	27.37	8.84	48.42	POSKW
crime	162	3995	198.77	155.37	127.71	8.77	24.51	POSKW
new	275	7195	337.42	279.82	229.5	8.77	18.66	POSKW
determination	28	471	34.36	18.32	15.33	8.73	60.9	POSKW
ethnic	47	926	57.67	36.01	29.89	8.64	46.23	POSKW
grave	52	1051	63.8	40.87	33.89	8.62	43.81	POSKW
narrative	35	638	42.94	24.81	20.68	8.51	53.52	POSKW
feel	130	3125	159.51	121.53	100.0	8.5	27.02	POSKW
genocidal	55	1131	67.48	43.99	36.44	8.47	42.16	POSKW
topic	28	477	34.36	18.55	15.51	8.41	59.75	POSKW
rhetoric	39	742	47.85	28.86	23.99	8.18	49.53	POSKW
command	49	989	60.12	38.46	31.89	8.17	43.94	POSKW
cry	40	769	49.08	29.91	24.85	8.07	48.55	POSKW
martyr	43	844	52.76	32.82	27.25	8.02	46.59	POSKW
severely	38	722	46.63	28.08	23.35	8.01	49.65	POSKW
account	91	2090	111.66	81.28	67.01	7.99	31.49	POSKW
disease	41	800	50.31	31.11	25.84	7.82	47.15	POSKW
barely	27	469	33.13	18.24	15.24	7.66	57.97	POSKW
month	392	10693	480.98	415.86	340.56	7.65	14.52	POSKW
cleansing	39	756	47.85	29.4	24.42	7.63	47.77	POSKW
enclave	144	3564	176.69	138.61	113.92	7.58	24.16	POSKW
community	237	6204	290.8	241.28	197.88	7.51	18.61	POSKW
strip	77	1738	94.48	67.59	55.76	7.48	33.18	POSKW
pay	96	2249	117.79	87.47	72.04	7.46	29.55	POSKW
indicate	68	1502	83.44	58.41	48.23	7.43	35.28	POSKW
presence	69	1534	84.66	59.66	49.25	7.29	34.65	POSKW
occupied	112	2695	137.42	104.81	86.24	7.27	26.93	POSKW
intercept	41	816	50.31	31.73	26.33	7.24	45.27	POSKW
false	41	817	50.31	31.77	26.36	7.2	45.16	POSKW
intervene	28	503	34.36	19.56	16.31	7.15	54.88	POSKW
army	141	3508	173.01	136.43	112.11	7.12	23.64	POSKW
outlet	47	970	57.67	37.72	31.24	7.12	41.82	POSKW
repeatedly	88	2052	107.98	79.8	65.75	7.04	30.0	POSKW
coast	30	553	36.81	21.51	17.91	7.03	52.48	POSKW
extremely	39	775	47.85	30.14	25.01	6.93	45.42	POSKW
wounded	63	1391	77.3	54.1	44.67	6.9	35.32	POSKW
assume	33	629	40.49	24.46	20.34	6.87	49.35	POSKW
few	135	3358	165.64	130.6	107.31	6.82	23.66	POSKW
separately	26	464	31.9	18.05	15.05	6.78	55.48	POSKW
jewish	176	4518	215.95	175.71	144.21	6.77	20.55	POSKW
door	36	710	44.17	27.61	22.92	6.59	46.14	POSKW
settlement	70	1591	85.89	61.88	51.03	6.54	32.5	POSKW
atrocity	62	1382	76.07	53.75	44.36	6.46	34.4	POSKW
carry	211	5542	258.9	215.53	176.75	6.46	18.28	POSKW
space	47	992	57.67	38.58	31.92	6.44	39.67	POSKW
restriction	47	995	57.67	38.7	32.01	6.35	39.38	POSKW
worker	105	2553	128.83	99.29	81.66	6.33	25.9	POSKW
captive	93	2229	114.11	86.69	71.34	6.21	27.31	POSKW
case	144	3651	176.69	141.99	116.59	6.2	21.78	POSKW
holocaust	48	1027	58.9	39.94	33.03	6.16	38.36	POSKW
broadcaster	26	478	31.9	18.59	15.48	6.15	52.73	POSKW
list	77	1800	94.48	70.0	57.67	6.07	29.76	POSKW
alert	28	528	34.36	20.53	17.08	6.06	50.36	POSKW
charge	92	2209	112.88	85.91	70.69	6.06	27.14	POSKW
complicit	31	602	38.04	23.41	19.45	6.02	47.6	POSKW
daughter	50	1084	61.35	42.16	34.84	6.02	37.08	POSKW
constant	30	578	36.81	22.48	18.68	6.0	48.34	POSKW
photograph	29	554	35.58	21.55	17.91	5.99	49.14	POSKW
hunger	52	1142	63.8	44.41	36.68	5.86	35.84	POSKW
worldwide	28	533	34.36	20.73	17.24	5.86	49.48	POSKW
ban	65	1491	79.75	57.99	47.8	5.75	31.61	POSKW
convention	35	710	42.94	27.61	22.89	5.71	43.46	POSKW
child	334	9200	409.82	357.8	292.91	5.7	13.55	POSKW
examine	25	469	30.67	18.24	15.18	5.51	50.84	POSKW
rest	62	1421	76.07	55.26	45.56	5.51	31.69	POSKW
law	201	5336	246.63	207.52	170.11	5.48	17.22	POSKW
unable	52	1157	63.8	45.0	37.14	5.47	34.57	POSKW
personnel	49	1081	60.12	42.04	34.72	5.39	35.4	POSKW
collect	42	900	51.53	35.0	28.94	5.35	38.21	POSKW
local	132	3369	161.96	131.02	107.56	5.35	21.12	POSKW
chair	34	696	41.72	27.07	22.43	5.34	42.6	POSKW
difficult	83	2000	101.84	77.78	63.99	5.34	26.79	POSKW
religious	49	1083	60.12	42.12	34.78	5.34	35.22	POSKW
post	181	4772	222.09	185.59	152.17	5.32	17.91	POSKW
department	37	773	45.4	30.06	24.89	5.31	40.65	POSKW
note	135	3457	165.64	134.45	110.35	5.31	20.79	POSKW
bias	29	573	35.58	22.28	18.49	5.27	45.96	POSKW
evil	31	623	38.04	24.23	20.09	5.26	44.35	POSKW
burn	40	852	49.08	33.13	27.4	5.25	38.79	POSKW
funeral	29	574	35.58	22.32	18.53	5.23	45.8	POSKW
subscribe	28	550	34.36	21.39	17.76	5.21	46.52	POSKW
document	56	1277	68.71	49.66	40.95	5.13	32.18	POSKW
alive	81	1960	99.39	76.23	62.7	5.05	26.38	POSKW
cite	95	2348	116.56	91.32	75.05	5.05	24.29	POSKW
human	163	4276	200.0	166.3	136.38	5.05	18.4	POSKW
extensive	32	655	39.26	25.47	21.11	5.03	42.6	POSKW
building	141	3650	173.01	141.95	116.47	5.0	19.72	POSKW
man	155	4058	190.18	157.82	129.43	4.91	18.6	POSKW
resource	46	1021	56.44	39.71	32.78	4.9	34.81	POSKW
activity	83	2025	101.84	78.75	64.76	4.88	25.57	POSKW
recent	196	5249	240.49	204.14	167.28	4.83	16.35	POSKW
reportedly	86	2114	105.52	82.22	67.59	4.77	24.83	POSKW
introduce	26	513	31.9	19.95	16.56	4.75	46.1	POSKW
part	324	9017	397.55	350.68	286.98	4.73	12.53	POSKW
abandon	38	821	46.63	31.93	26.39	4.65	37.42	POSKW
reflect	65	1544	79.75	60.05	49.43	4.61	28.19	POSKW
facilitate	57	1332	69.94	51.8	42.67	4.5	29.79	POSKW
professional	28	570	34.36	22.17	18.37	4.5	43.13	POSKW
sense	48	1092	58.9	42.47	35.02	4.46	32.41	POSKW
zone	78	1910	95.71	74.28	61.08	4.46	25.21	POSKW
pray	32	674	39.26	26.21	21.69	4.42	39.87	POSKW
least	268	7401	328.83	287.83	235.61	4.4	13.3	POSKW
time	396	11203	485.89	435.69	356.35	4.4	10.89	POSKW
school	118	3042	144.79	118.31	97.08	4.36	20.13	POSKW
evacuation	64	1532	78.53	59.58	49.03	4.31	27.44	POSKW
allege	45	1019	55.21	39.63	32.69	4.29	32.86	POSKW
body	186	5009	228.22	194.8	159.6	4.28	15.8	POSKW
faith	32	679	39.26	26.41	21.84	4.27	39.16	POSKW
add	348	9791	426.99	380.78	311.49	4.26	11.44	POSKW
trauma	27	553	33.13	21.51	17.82	4.23	42.54	POSKW
survivor	34	733	41.72	28.51	23.56	4.21	37.62	POSKW
terrorist	233	6395	285.89	248.71	203.63	4.18	13.91	POSKW
claim	239	6575	293.25	255.71	209.34	4.15	13.68	POSKW
believe	220	6018	269.94	234.05	191.65	4.14	14.24	POSKW
provide	250	6901	306.75	268.39	219.69	4.13	13.34	POSKW
sector	27	556	33.13	21.62	17.91	4.13	42.03	POSKW
evacuate	75	1847	92.02	71.83	59.05	4.1	24.65	POSKW
damage	105	2693	128.83	104.73	85.96	4.07	20.64	POSKW
otherwise	27	558	33.13	21.7	17.97	4.07	41.68	POSKW
several	212	5790	260.12	225.18	184.39	4.07	14.4	POSKW
actively	26	535	31.9	20.81	17.24	3.99	42.1	POSKW
conversation	51	1195	62.58	46.47	38.28	3.96	29.53	POSKW
loss	72	1774	88.34	68.99	56.71	3.92	24.6	POSKW
comment	187	5076	229.45	197.41	161.69	3.9	15.01	POSKW
target	236	6515	289.57	253.37	207.41	3.9	13.33	POSKW
suggest	94	2395	115.34	93.14	76.47	3.87	21.29	POSKW
date	50	1173	61.35	45.62	37.57	3.85	29.41	POSKW
sometimes	30	642	36.81	24.97	20.65	3.85	38.34	POSKW
israel-hamas	37	2958	45.4	115.04	92.01	43.65	-86.81	NEGKW
phase	25	2236	30.67	86.96	69.46	38.73	-95.69	NEGKW
escalation	26	2041	31.9	79.38	63.5	29.27	-85.33	NEGKW
border	115	5600	141.1	217.79	175.58	24.49	-42.73	NEGKW
blockade	26	1907	31.9	74.16	59.39	24.41	-79.69	NEGKW
tension	38	2435	46.63	94.7	75.98	23.9	-68.03	NEGKW
vow	32	2134	39.26	82.99	66.54	22.8	-71.54	NEGKW
proposal	38	2396	46.63	93.18	74.78	22.68	-66.6	NEGKW
escalate	33	2167	40.49	84.28	67.59	22.42	-70.19	NEGKW
ally	77	3942	94.48	153.31	123.47	20.78	-47.48	NEGKW
speech	43	2534	52.76	98.55	79.17	20.37	-60.52	NEGKW
crowd	26	1748	31.9	67.98	54.5	18.99	-72.24	NEGKW
first	214	8993	262.58	349.75	282.86	18.85	-28.47	NEGKW
region	126	5717	154.6	222.34	179.51	18.33	-35.94	NEGKW
goal	32	1989	39.26	77.35	62.09	18.22	-65.32	NEGKW
fighting	55	2935	67.48	114.14	91.86	17.76	-51.38	NEGKW
temporary	25	1663	30.67	64.68	51.86	17.67	-71.32	NEGKW
gazan	28	1789	34.36	69.58	55.82	17.44	-67.78	NEGKW
conflict	239	9793	293.25	380.86	308.21	17.35	-25.99	NEGKW
regional	43	2380	52.76	92.56	74.44	16.1	-54.77	NEGKW
american	79	3800	96.93	147.79	119.17	15.81	-41.56	NEGKW
free	125	5516	153.37	214.52	173.3	15.35	-33.24	NEGKW
chief	70	3425	85.89	133.2	107.37	15.26	-43.19	NEGKW
protester	48	2538	58.9	98.7	79.45	14.91	-50.52	NEGKW
allow	147	6295	180.37	244.82	197.91	14.81	-30.32	NEGKW
party	105	4733	128.83	184.07	148.63	14.69	-35.31	NEGKW
militant	164	6880	201.23	267.57	216.41	14.26	-28.3	NEGKW
crisis	86	3991	105.52	155.21	125.25	14.23	-38.12	NEGKW
violence	108	4820	132.52	187.45	151.4	14.23	-34.34	NEGKW
support	300	11599	368.1	451.09	365.56	12.9	-20.26	NEGKW
protest	113	4927	138.65	191.62	154.84	12.85	-32.07	NEGKW
pressure	97	4320	119.02	168.01	135.7	12.62	-34.14	NEGKW
leader	203	8161	249.08	317.39	256.96	12.58	-24.12	NEGKW
avoid	36	1957	44.17	76.11	61.23	12.55	-53.1	NEGKW
halt	48	2439	58.9	94.85	76.41	12.52	-46.78	NEGKW
south	60	2901	73.62	112.82	90.97	12.33	-42.05	NEGKW
exchange	78	3576	95.71	139.07	112.26	12.05	-36.94	NEGKW
expect	85	3840	104.29	149.34	120.58	12.05	-35.52	NEGKW
global	69	3223	84.66	125.35	101.14	11.83	-38.74	NEGKW
truck	35	1886	42.94	73.35	59.02	11.77	-52.29	NEGKW
assistance	46	2327	56.44	90.5	72.9	11.76	-46.36	NEGKW
democratic	27	1539	33.13	59.85	48.11	11.32	-57.48	NEGKW
country	255	9888	312.88	384.55	311.62	11.3	-20.55	NEGKW
fight	124	5232	152.15	203.48	164.55	11.25	-28.87	NEGKW
ground	142	5880	174.23	228.68	185.01	11.19	-27.03	NEGKW
arab	58	2766	71.17	107.57	86.76	11.11	-40.74	NEGKW
university	33	1774	40.49	68.99	55.52	10.99	-52.07	NEGKW
start	139	5753	170.55	223.74	181.02	10.92	-26.98	NEGKW
send	104	4477	127.61	174.11	140.74	10.86	-30.83	NEGKW
consequence	31	1685	38.04	65.53	52.72	10.8	-53.09	NEGKW
aid	222	8686	272.39	337.81	273.67	10.75	-21.44	NEGKW
announce	110	4685	134.97	182.2	147.31	10.67	-29.78	NEGKW
invasion	40	2041	49.08	79.38	63.93	10.63	-47.17	NEGKW
immediately	67	3075	82.21	119.59	96.53	10.41	-37.05	NEGKW
oppose	37	1902	45.4	73.97	59.57	10.17	-47.87	NEGKW
surprise	32	1701	39.26	66.15	53.24	10.17	-51.02	NEGKW
civilian	290	10982	355.83	427.1	346.3	9.98	-18.21	NEGKW
opinion	45	2207	55.21	85.83	69.19	9.93	-43.41	NEGKW
plan	147	5959	180.37	231.75	187.59	9.77	-24.94	NEGKW
seize	38	1921	46.63	74.71	60.18	9.68	-46.29	NEGKW
already	101	4294	123.93	167.0	135.02	9.67	-29.61	NEGKW
aim	78	3436	95.71	133.63	107.96	9.47	-33.07	NEGKW
deadly	61	2796	74.85	108.74	87.77	9.41	-36.92	NEGKW
food	115	4764	141.1	185.28	149.89	9.1	-27.07	NEGKW
police	60	2739	73.62	106.52	85.99	9.04	-36.53	NEGKW
block	53	2470	65.03	96.06	77.51	8.97	-38.52	NEGKW
short	29	1531	35.58	59.54	47.93	8.95	-50.37	NEGKW
responsibility	48	2277	58.9	88.55	71.43	8.94	-40.23	NEGKW
ll	35	1767	42.94	68.72	55.36	8.86	-46.17	NEGKW
seek	112	4636	137.42	180.3	145.87	8.8	-26.99	NEGKW
safety	49	2308	60.12	89.76	72.41	8.79	-39.55	NEGKW
watch	50	2346	61.35	91.24	73.61	8.78	-39.18	NEGKW
nation	80	3462	98.16	134.64	108.82	8.65	-31.34	NEGKW
decade	46	2169	56.44	84.35	68.05	8.3	-39.65	NEGKW
re	91	3837	111.66	149.22	120.68	8.21	-28.8	NEGKW
far	105	4341	128.83	168.83	136.59	8.18	-26.87	NEGKW
security	195	7512	239.26	292.15	236.78	8.08	-19.9	NEGKW
visit	84	3572	103.07	138.92	112.32	8.06	-29.63	NEGKW
political	158	6214	193.87	241.67	195.76	8.03	-21.95	NEGKW
delivery	43	2038	52.76	79.26	63.93	7.97	-40.14	NEGKW
spokesman	52	2375	63.8	92.37	74.56	7.86	-36.58	NEGKW
achieve	52	2369	63.8	92.13	74.38	7.75	-36.33	NEGKW
power	100	4128	122.7	160.54	129.89	7.7	-26.72	NEGKW
humanitarian	256	9574	314.11	372.34	302.0	7.61	-16.97	NEGKW
platform	36	1750	44.17	68.06	54.87	7.6	-42.57	NEGKW
truce	54	2436	66.26	94.74	76.5	7.59	-35.38	NEGKW
result	118	4761	144.79	185.16	149.89	7.54	-24.47	NEGKW
hundred	104	4259	127.61	165.64	134.04	7.51	-25.94	NEGKW
president	94	3896	115.34	151.52	122.58	7.46	-27.12	NEGKW
massive	32	1585	39.26	61.64	49.68	7.41	-44.35	NEGKW
top	93	3835	114.11	149.15	120.68	7.1	-26.62	NEGKW
return	174	6690	213.5	260.18	210.88	7.07	-19.71	NEGKW
hamas	426	15249	522.7	593.05	481.57	6.88	-12.61	NEGKW
current	73	3093	89.57	120.29	97.27	6.82	-29.28	NEGKW
tunnel	33	1594	40.49	61.99	49.99	6.75	-41.96	NEGKW
entity	25	1279	30.67	49.74	40.06	6.73	-47.42	NEGKW
campus	35	1666	42.94	64.79	52.26	6.64	-40.56	NEGKW
mostly	67	2856	82.21	111.07	89.8	6.54	-29.87	NEGKW
offensive	121	4790	148.47	186.29	150.88	6.54	-22.6	NEGKW
official	291	10634	357.06	413.57	335.64	6.41	-14.67	NEGKW
