lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
resettle	80	182	98.16	7.08	8.05	246.17	173.1	POSKW
phase	226	2035	277.3	79.14	69.46	231.63	111.19	POSKW
ownership	66	116	80.98	4.51	5.59	228.57	178.89	POSKW
rebuild	139	841	170.55	32.71	30.11	220.46	135.63	POSKW
handover	70	159	85.89	6.18	7.04	215.57	173.14	POSKW
cleansing	122	673	149.69	26.17	24.42	210.22	140.47	POSKW
ethnic	128	845	157.06	32.86	29.89	186.69	130.79	POSKW
relocate	97	489	119.02	19.02	18.0	180.27	144.89	POSKW
idea	180	1692	220.86	65.8	57.51	174.23	108.18	POSKW
estate	64	184	78.53	7.16	7.62	174.05	166.59	POSKW
emaciate	38	48	46.63	1.87	2.64	149.63	184.6	POSKW
unexploded	46	100	56.44	3.89	4.49	144.71	174.21	POSKW
reconstruction	99	670	121.47	26.06	23.63	140.84	129.35	POSKW
fragile	91	576	111.66	22.4	20.49	138.3	133.16	POSKW
proposal	191	2243	234.36	87.23	74.78	131.6	91.5	POSKW
return	389	6475	477.3	251.82	210.88	124.94	61.85	POSKW
forensic	45	127	55.21	4.94	5.28	123.66	167.16	POSKW
coffin	51	180	62.58	7.0	7.1	122.59	159.75	POSKW
redevelop	35	62	42.94	2.41	2.98	120.81	178.74	POSKW
captivity	146	1536	179.14	59.74	51.67	120.2	99.97	POSKW
plan	349	5757	428.22	223.89	187.59	114.95	62.67	POSKW
beautiful	61	307	74.85	11.94	11.31	113.52	144.97	POSKW
feb	39	99	47.85	3.85	4.24	113.5	170.21	POSKW
prisoner	205	2870	251.53	111.62	94.47	100.73	77.06	POSKW
rebuilding	39	126	47.85	4.9	5.07	99.06	162.84	POSKW
arab	191	2633	234.36	102.4	86.76	96.99	78.37	POSKW
hell	81	662	99.39	25.75	22.83	93.66	117.7	POSKW
oval	46	207	56.44	8.05	7.77	93.42	150.07	POSKW
resettlement	37	121	45.4	4.71	4.85	93.29	162.43	POSKW
stage	166	2181	203.68	84.82	72.11	92.98	82.4	POSKW
president	238	3752	292.02	145.92	122.58	88.47	66.72	POSKW
agreement	248	4062	304.29	157.97	132.41	83.3	63.31	POSKW
takeover	42	200	51.53	7.78	7.43	81.68	147.54	POSKW
mee	59	411	72.39	15.98	14.44	81.48	127.65	POSKW
