lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
veto	91	659	187.24	25.31	13.74	197.96	152.38	POSKW
resolution	151	2349	310.7	90.2	45.8	154.46	110.0	POSKW
week-long	44	205	90.53	7.87	4.56	127.31	168.0	POSKW
seven-day	27	50	55.56	1.92	1.41	118.07	186.64	POSKW
truce	124	2366	255.14	90.85	45.62	93.77	94.97	POSKW
abstain	47	430	96.71	16.51	8.74	84.84	141.66	POSKW
collapse	83	1344	170.78	51.61	26.14	80.4	107.17	POSKW
indiscriminate	49	509	100.82	19.55	10.22	78.84	135.05	POSKW
bombardment	130	2835	267.49	108.86	54.32	77.51	84.3	POSKW
invoke	31	204	63.79	7.83	4.31	72.22	156.25	POSKW
newsfeed	15	22	30.86	0.84	0.68	70.85	189.34	POSKW
ground	208	5814	427.98	223.25	110.32	70.06	62.87	POSKW
south	124	2837	255.14	108.94	54.25	67.21	80.31	POSKW
draft	49	735	100.82	28.22	14.36	52.57	112.52	POSKW
hostility	81	1698	166.67	65.2	32.59	52.02	87.52	POSKW
deplore	17	73	34.98	2.8	1.65	51.46	170.32	POSKW
vote	102	2448	209.88	94.0	46.72	49.96	76.26	POSKW
woman	207	6476	425.93	248.68	122.43	49.37	52.55	POSKW
safe	123	3217	253.09	123.53	61.19	49.31	68.8	POSKW
council	50	805	102.88	30.91	15.66	48.82	107.58	POSKW
favour	43	623	88.48	23.92	12.2	48.21	114.87	POSKW
immediate	146	4189	300.41	160.86	79.42	45.68	60.51	POSKW
shipping	33	402	67.9	15.44	7.97	45.22	125.91	POSKW
unhindered	26	250	53.5	9.6	5.06	44.92	139.14	POSKW
gazan	78	1739	160.49	66.78	33.29	44.54	82.47	POSKW
civilian	306	10966	629.63	421.09	206.51	42.58	39.69	POSKW
cessation	37	552	76.13	21.2	10.79	39.97	112.89	POSKW
bombing	92	2336	189.3	89.7	44.48	39.63	71.4	POSKW
abstention	20	165	41.15	6.34	3.39	39.35	146.63	POSKW
vessel	38	588	78.19	22.58	11.47	39.15	110.37	POSKW
humanitarian	269	9561	553.5	367.14	180.09	38.88	40.49	POSKW
fighting	106	2884	218.11	110.74	54.78	38.41	65.3	POSKW
durable	21	192	43.21	7.37	3.9	37.93	141.7	POSKW
tanker	17	121	34.98	4.65	2.53	37.45	153.1	POSKW
chart	18	143	37.04	5.49	2.95	36.49	148.35	POSKW
resumption	29	385	59.67	14.78	7.58	36.11	120.58	POSKW
relentless	48	926	98.77	35.56	17.84	35.64	94.11	POSKW
air	143	4429	294.24	170.07	83.76	35.28	53.48	POSKW
vow	82	2084	168.72	80.02	39.68	35.25	71.32	POSKW
warplane	26	328	53.5	12.6	6.49	34.29	123.77	POSKW
shoe	17	136	34.98	5.22	2.8	34.28	148.04	POSKW
expire	24	282	49.38	10.83	5.61	34.16	128.06	POSKW
emphasise	38	662	78.19	25.42	12.82	33.14	101.86	POSKW
escape	41	751	84.36	28.84	14.51	33.11	98.1	POSKW
milestone	20	204	41.15	7.83	4.1	32.74	136.03	POSKW
catastrophe	49	1013	100.82	38.9	19.46	32.28	88.64	POSKW
appeal	52	1112	107.0	42.7	21.32	32.18	85.9	POSKW
mostly	99	2824	203.7	108.44	53.55	31.5	61.04	POSKW
secretary-general	24	310	49.38	11.9	6.12	30.83	122.31	POSKW
catastrophic	45	920	92.59	35.33	17.68	30.24	89.53	POSKW
minute-by-minute	18	180	37.04	6.91	3.63	30.01	137.09	POSKW
rubble	80	2161	164.61	82.98	41.06	29.54	65.94	POSKW
reiterate	67	1693	137.86	65.01	32.24	29.19	71.82	POSKW
breakdown	23	303	47.33	11.64	5.97	28.89	121.06	POSKW
chief	111	3384	228.4	129.94	64.03	28.85	54.95	POSKW
global	106	3186	218.11	122.34	60.31	28.82	56.26	POSKW
pause	79	2151	162.55	82.6	40.85	28.57	65.23	POSKW
adopt	42	870	86.42	33.41	16.71	27.57	88.48	POSKW
battle	63	1589	129.63	61.02	30.27	27.57	71.98	POSKW
bombard	28	448	57.61	17.2	8.72	27.57	108.03	POSKW
israel-hamas	97	2898	199.59	111.28	54.87	26.88	56.81	POSKW
bulletin	18	204	37.04	7.83	4.07	26.59	130.17	POSKW
besieged	52	1226	107.0	47.08	23.41	26.47	77.78	POSKW
north	96	2873	197.53	110.32	54.39	26.46	56.66	POSKW
naval	22	304	45.27	11.67	5.97	26.13	118.0	POSKW
eliminate	60	1518	123.46	58.29	28.91	26.07	71.71	POSKW
cent	40	837	82.3	32.14	16.07	25.77	87.67	POSKW
border	160	5555	329.22	213.31	104.7	25.65	42.73	POSKW
maritime	24	364	49.38	13.98	7.11	25.38	111.76	POSKW
fierce	26	419	53.5	16.09	8.15	25.35	107.52	POSKW
sustainable	30	535	61.73	20.54	10.35	25.25	100.12	POSKW
narrow	26	424	53.5	16.28	8.24	24.94	106.67	POSKW
international	237	8987	487.65	345.1	168.99	24.81	34.24	POSKW
situation	153	5319	314.81	204.25	100.25	24.39	42.6	POSKW
protect	112	3599	230.45	138.2	67.99	24.33	50.05	POSKW
urgent	59	1527	121.4	58.64	29.06	24.27	69.72	POSKW
combat	56	1421	115.23	54.57	27.06	24.16	71.45	POSKW
indian	28	493	57.61	18.93	9.54	24.03	101.07	POSKW
water	105	3327	216.05	127.76	62.88	23.97	51.36	POSKW
white	40	874	82.3	33.56	16.74	23.76	84.14	POSKW
ceasefire	230	8793	473.25	337.65	165.3	23.02	33.45	POSKW
army	109	3540	224.28	135.93	66.85	22.78	49.05	POSKW
child	240	9294	493.83	356.89	174.67	22.32	32.19	POSKW
percent	39	877	80.25	33.68	16.78	21.89	81.76	POSKW
shortage	43	1016	88.48	39.01	19.4	21.79	77.6	POSKW
fighter	104	3382	213.99	129.87	63.86	21.63	48.93	POSKW
overwhelmingly	19	272	39.09	10.44	5.33	21.62	115.67	POSKW
tank	59	1600	121.4	61.44	30.39	21.56	65.59	POSKW
toll	93	2934	191.36	112.66	55.46	21.55	51.77	POSKW
strip	63	1752	129.63	67.28	33.25	21.52	63.33	POSKW
bury	35	754	72.02	28.95	14.45	21.36	85.3	POSKW
regret	23	388	47.33	14.9	7.53	21.03	104.22	POSKW
coastal	40	929	82.3	35.67	17.75	21.02	79.05	POSKW
unconditional	31	631	63.79	24.23	12.13	20.99	89.88	POSKW
annihilate	16	206	32.92	7.91	4.07	20.63	122.51	POSKW
heavy	63	1789	129.63	68.7	33.93	20.3	61.45	POSKW
stock	24	427	49.38	16.4	8.26	20.28	100.29	POSKW
pound	27	518	55.56	19.89	9.98	20.24	94.54	POSKW
cargo	20	315	41.15	12.1	6.14	20.12	109.14	POSKW
equal	20	317	41.15	12.17	6.17	19.95	108.69	POSKW
ship	45	1132	92.59	43.47	21.56	19.82	72.21	POSKW
ministry	123	4266	253.09	163.81	80.41	19.81	42.83	POSKW
rebel	29	593	59.67	22.77	11.4	19.48	89.52	POSKW
smoke	31	658	63.79	25.27	12.62	19.46	86.51	POSKW
avert	16	219	32.92	8.41	4.31	19.22	118.61	POSKW
health	169	6314	347.74	242.45	118.77	19.15	35.68	POSKW
racial	19	300	39.09	11.52	5.84	19.05	108.96	POSKW
protection	47	1228	96.71	47.15	23.36	18.89	68.89	POSKW
clothing	15	198	30.86	7.6	3.9	18.8	120.94	POSKW
flee	76	2361	156.38	90.66	44.65	18.56	53.2	POSKW
intensify	47	1237	96.71	47.5	23.52	18.55	68.25	POSKW
commercial	32	713	65.84	27.38	13.65	18.3	82.52	POSKW
hunger	44	1150	90.53	44.16	21.87	17.67	68.86	POSKW
fight	142	5214	292.18	200.22	98.12	17.58	37.35	POSKW
hamas-run	51	1417	104.94	54.41	26.89	17.47	63.42	POSKW
regulation	15	211	30.86	8.1	4.14	17.44	116.83	POSKW
cross-border	37	910	76.13	34.94	17.35	17.16	74.16	POSKW
intense	46	1244	94.65	47.77	23.63	16.93	65.84	POSKW
fast	30	676	61.73	25.96	12.93	16.77	81.59	POSKW
happening	20	360	41.15	13.82	6.96	16.6	99.42	POSKW
human	120	4319	246.91	165.85	81.32	16.36	39.28	POSKW
