lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
warrant	136	847	166.87	32.94	30.2	209.92	134.06	POSKW
president-elect	94	406	115.34	15.79	15.36	196.79	151.83	POSKW
gallant	151	1375	185.28	53.47	46.88	152.5	110.41	POSKW
mee	71	399	87.12	15.52	14.44	120.38	139.52	POSKW
unrivalled	69	376	84.66	14.62	13.67	120.16	141.09	POSKW
republish	67	425	82.21	16.53	15.12	101.62	133.04	POSKW
unpack	61	352	74.85	13.69	12.69	101.02	138.15	POSKW
reasonable	61	366	74.85	14.23	13.12	97.5	136.08	POSKW
arrest	201	2910	246.63	113.17	95.58	91.72	74.18	POSKW
lebanese	128	1494	157.06	58.1	49.83	89.12	91.98	POSKW
dutch	33	101	40.49	3.93	4.12	86.57	164.63	POSKW
court	154	2051	188.96	79.77	67.74	83.96	81.27	POSKW
analysis	107	1207	131.29	46.94	40.37	78.89	94.65	POSKW
up	159	2229	195.09	86.69	73.36	77.9	76.94	POSKW
enforce	70	591	85.89	22.98	20.31	77.82	115.56	POSKW
persecution	43	225	52.76	8.75	8.23	77.5	143.1	POSKW
decision	234	3919	287.12	152.41	127.59	73.86	61.29	POSKW
associate	91	995	111.66	38.7	33.36	70.56	97.05	POSKW
prosecutor	59	490	72.39	19.06	16.87	66.92	116.65	POSKW
insight	63	564	77.3	21.93	19.26	65.06	111.59	POSKW
humanity	135	1914	165.64	74.44	62.95	64.54	75.98	POSKW
fee	67	649	82.21	25.24	22.0	62.22	106.04	POSKW
year	472	10115	579.14	393.38	325.26	60.13	38.2	POSKW
intentionally	40	257	49.08	9.99	9.12	59.92	132.32	POSKW
newsletter	106	1389	130.06	54.02	45.93	59.69	82.62	POSKW
seriousness	26	99	31.9	3.85	3.84	59.46	156.92	POSKW
fill	92	1140	112.88	44.34	37.85	57.62	87.2	POSKW
deadline	49	395	60.12	15.36	13.64	57.59	118.6	POSKW
former	227	4134	278.53	160.77	133.98	55.4	53.61	POSKW
warfare	63	635	77.3	24.7	21.44	55.28	103.15	POSKW
coverage	87	1077	106.75	41.89	35.76	54.58	87.28	POSKW
method	52	475	63.8	18.47	16.19	52.3	110.19	POSKW
please	110	1572	134.97	61.14	51.67	51.67	75.3	POSKW
jurisdiction	42	328	51.53	12.76	11.37	51.21	120.63	POSKW
crime	210	3947	257.67	153.5	127.71	45.99	50.67	POSKW
independent	146	2451	179.14	95.32	79.79	45.77	61.08	POSKW
