lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
distribution	142	960	295.22	36.86	19.98	327.2	155.6	POSKW
flotilla	50	119	103.95	4.57	3.06	200.09	183.16	POSKW
blockade	144	1789	299.38	68.68	35.05	195.44	125.36	POSKW
ghf	47	136	97.71	5.22	3.32	173.41	179.71	POSKW
swedish	37	86	76.92	3.3	2.23	149.45	183.54	POSKW
nuclear	79	780	164.24	29.95	15.58	134.6	138.32	POSKW
yacht	28	63	58.21	2.42	1.65	114.53	184.04	POSKW
israeli-backed	25	50	51.98	1.92	1.36	106.86	185.75	POSKW
us-backed	36	178	74.84	6.83	3.88	101.33	166.53	POSKW
site	152	3186	316.01	122.32	60.52	99.56	88.38	POSKW
hungry	44	338	91.48	12.98	6.93	92.34	150.31	POSKW
food	187	4692	388.77	180.14	88.46	84.91	73.35	POSKW
famine	94	1630	195.43	62.58	31.26	83.86	102.98	POSKW
boat	37	265	76.92	10.17	5.48	81.81	153.28	POSKW
aid	282	8626	586.28	331.17	161.52	75.02	55.61	POSKW
intercept	59	798	122.66	30.64	15.54	72.8	120.06	POSKW
selfie	20	60	41.58	2.3	1.45	72.63	179.0	POSKW
shot	47	533	97.71	20.46	10.52	70.16	130.74	POSKW
starve	65	989	135.14	37.97	19.11	69.42	112.26	POSKW
distribute	62	937	128.9	35.97	18.11	66.8	112.72	POSKW
naval	34	292	70.69	11.21	5.91	65.33	145.25	POSKW
climate	47	580	97.71	22.27	11.37	64.25	125.76	POSKW
foundation	38	385	79.0	14.78	7.67	63.23	136.96	POSKW
humanitarian	290	9540	602.91	366.26	178.24	60.1	48.84	POSKW
conscience	34	341	70.69	13.09	6.8	57.11	137.49	POSKW
formula	26	189	54.05	7.26	3.9	56.87	152.66	POSKW
seeker	17	62	35.34	2.38	1.43	56.33	174.76	POSKW
incident	109	2590	226.61	99.44	48.94	55.82	78.01	POSKW
principle	64	1152	133.06	44.23	22.05	53.99	100.21	POSKW
vessel	43	583	89.4	22.38	11.35	52.91	119.9	POSKW
rice	20	114	41.58	4.38	2.43	51.64	161.91	POSKW
neutrality	27	238	56.13	9.14	4.8	50.77	144.0	POSKW
silence	61	1150	126.82	44.15	21.96	47.87	96.7	POSKW
eyewitness	24	202	49.9	7.76	4.1	46.88	146.19	POSKW
mechanism	37	490	76.92	18.81	9.56	46.77	121.4	POSKW
militarise	17	88	35.34	3.38	1.9	46.57	165.1	POSKW
international	261	8963	542.62	344.11	167.25	45.78	44.77	POSKW
centre	72	1535	149.69	58.93	29.14	45.72	87.01	POSKW
activist	87	2052	180.87	78.78	38.78	45.26	78.64	POSKW
hunger	58	1136	120.58	43.61	21.65	42.75	93.75	POSKW
flour	30	358	62.37	13.74	7.04	42.5	127.77	POSKW
sail	21	171	43.66	6.57	3.48	42.12	147.71	POSKW
chaos	40	623	83.16	23.92	12.02	41.44	110.65	POSKW
shooting	36	517	74.84	19.85	10.03	41.35	116.16	POSKW
gunfire	39	599	81.08	23.0	11.57	41.15	111.62	POSKW
trickle	25	258	51.98	9.91	5.13	40.89	135.97	POSKW
contractor	24	245	49.9	9.41	4.88	39.66	136.55	POSKW
established	15	84	31.19	3.22	1.8	39.16	162.51	POSKW
passenger	21	187	43.66	7.18	3.77	39.16	143.51	POSKW
restriction	51	991	106.03	38.05	18.89	38.09	94.37	POSKW
interception	17	123	35.34	4.72	2.54	37.31	152.85	POSKW
stunt	15	93	31.19	3.57	1.96	36.67	158.91	POSKW
starvation	65	1479	135.14	56.78	28.0	36.41	81.65	POSKW
kilometre	25	291	51.98	11.17	5.73	36.34	129.23	POSKW
global	111	3181	230.77	122.13	59.69	35.92	61.57	POSKW
crisis	130	3947	270.27	151.53	73.92	35.41	56.3	POSKW
moral	60	1332	124.74	51.14	25.24	35.28	83.7	POSKW
open	131	3998	272.35	153.49	74.87	35.1	55.82	POSKW
hub	26	325	54.05	12.48	6.36	35.05	124.98	POSKW
deliberate	37	616	76.92	23.65	11.84	35.0	105.94	POSKW
symbolic	26	328	54.05	12.59	6.42	34.7	124.42	POSKW
drone	83	2157	172.56	82.81	40.62	34.69	70.29	POSKW
ration	15	105	31.19	4.03	2.18	33.72	154.21	POSKW
installation	18	160	37.42	6.14	3.23	33.61	143.6	POSKW
risk	121	3663	251.56	140.63	68.61	33.26	56.57	POSKW
bypass	20	208	41.58	7.99	4.13	32.48	135.56	POSKW
crowd	69	1705	143.45	65.46	32.17	32.44	74.67	POSKW
supply	127	3945	264.03	151.46	73.83	32.14	54.19	POSKW
deepen	36	627	74.84	24.07	12.02	31.91	102.66	POSKW
scientist	18	171	37.42	6.57	3.43	31.74	140.3	POSKW
journey	30	462	62.37	17.74	8.92	31.54	111.43	POSKW
accountability	38	694	79.0	26.64	13.27	31.35	99.12	POSKW
territorial	22	264	45.74	10.14	5.19	30.99	127.44	POSKW
justice	66	1638	137.21	62.89	30.9	30.72	74.29	POSKW
access	107	3207	222.45	123.12	60.09	30.34	57.49	POSKW
organiser	24	319	49.9	12.25	6.22	30.21	121.17	POSKW
deport	29	455	60.29	17.47	8.78	29.75	110.14	POSKW
unconditional	35	627	72.77	24.07	12.0	29.74	100.57	POSKW
point	140	4592	291.06	176.3	85.8	29.33	49.11	POSKW
system	97	2864	201.66	109.96	53.69	28.78	58.86	POSKW
impartiality	16	151	33.26	5.8	3.03	28.38	140.63	POSKW
lift	34	618	70.69	23.73	11.82	28.26	99.48	POSKW
humanity	73	1976	151.77	75.86	37.15	27.56	66.69	POSKW
chaotic	20	252	41.58	9.67	4.93	26.73	124.5	POSKW
meal	30	527	62.37	20.23	10.1	26.26	102.02	POSKW
human	130	4309	270.27	165.43	80.49	26.19	48.12	POSKW
diplomacy	39	808	81.08	31.02	15.36	26.09	89.31	POSKW
face	188	6852	390.85	263.06	127.65	25.4	39.08	POSKW
