lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
two-month	32	226	79.01	8.65	3.94	81.17	160.52	POSKW
renewed	50	705	123.46	26.99	11.53	71.82	128.25	POSKW
resume	76	1731	187.65	66.26	27.59	58.54	95.61	POSKW
civil	75	1892	185.19	72.43	30.03	48.41	87.54	POSKW
tariff	18	120	44.44	4.59	2.11	47.38	162.53	POSKW
worker	91	2567	224.69	98.27	40.58	47.12	78.29	POSKW
grave	51	1052	125.93	40.27	16.84	45.79	103.08	POSKW
blockade	70	1863	172.84	71.32	29.51	40.81	83.16	POSKW
disarm	21	222	51.85	8.5	3.71	39.51	143.67	POSKW
paramedic	17	141	41.98	5.4	2.41	38.63	154.43	POSKW
ai	27	407	66.67	15.58	6.63	36.1	124.23	POSKW
employee	40	873	98.77	33.42	13.94	32.98	98.87	POSKW
rescuer	21	273	51.85	10.45	4.49	32.74	132.9	POSKW
macron	24	369	59.26	14.13	6.0	31.39	123.01	POSKW
artificial	17	185	41.98	7.08	3.08	31.2	142.26	POSKW
highlight	63	1821	155.56	69.71	28.76	30.95	76.22	POSKW
entry	47	1175	116.05	44.98	18.66	30.84	88.27	POSKW
medic	40	945	98.77	36.18	15.04	28.99	92.77	POSKW
deportation	23	376	56.79	14.39	6.09	28.04	119.12	POSKW
flash	14	141	34.57	5.4	2.37	27.42	145.98	POSKW
collapse	50	1377	123.46	52.71	21.79	27.22	80.31	POSKW
advisory	19	285	46.91	10.91	4.64	25.54	124.53	POSKW
dawn	21	358	51.85	13.7	5.79	24.34	116.38	POSKW
ambulance	33	786	81.48	30.09	12.5	23.59	92.13	POSKW
engineer	17	248	41.98	9.49	4.05	23.55	126.22	POSKW
submit	30	681	74.07	26.07	10.85	23.23	95.87	POSKW
bury	32	757	79.01	28.98	12.05	23.14	92.66	POSKW
contradict	15	200	37.04	7.66	3.28	22.81	131.48	POSKW
pakistani	18	288	44.44	11.02	4.67	22.5	120.5	POSKW
solidarity	63	2084	155.56	79.78	32.78	22.32	64.4	POSKW
medical	91	3420	224.69	130.92	53.6	21.94	52.74	POSKW
constitutional	13	157	32.1	6.01	2.6	21.74	136.92	POSKW
shame	21	393	51.85	15.04	6.32	21.61	110.04	POSKW
scroll	20	361	49.38	13.82	5.82	21.58	112.54	POSKW
internal	35	922	86.42	35.29	14.61	20.82	84.01	POSKW
mass	62	2092	153.09	80.08	32.88	20.8	62.62	POSKW
emergency	57	1866	140.74	71.43	29.36	20.76	65.33	POSKW
holder	14	199	34.57	7.62	3.25	19.94	127.77	POSKW
interrupt	16	257	39.51	9.84	4.17	19.91	120.25	POSKW
tech	17	288	41.98	11.02	4.66	19.86	116.79	POSKW
formal	21	419	51.85	16.04	6.72	19.78	105.5	POSKW
investigation	61	2097	150.62	80.27	32.95	19.42	60.93	POSKW
international	195	9029	481.48	345.63	140.82	18.91	32.85	POSKW
immigration	25	581	61.73	22.24	9.25	18.63	94.05	POSKW
identify	56	1902	138.27	72.81	29.89	18.45	62.03	POSKW
responder	14	217	34.57	8.31	3.53	18.15	122.5	POSKW
technology	30	793	74.07	30.36	12.56	17.73	83.73	POSKW
tie	58	2022	143.21	77.4	31.76	17.73	59.66	POSKW
buffer	18	355	44.44	13.59	5.69	17.24	106.33	POSKW
deport	21	463	51.85	17.72	7.39	17.04	98.1	POSKW
recognition	26	653	64.2	25.0	10.37	16.92	87.9	POSKW
genocide	109	4609	269.14	176.43	72.03	16.67	41.61	POSKW
christian	21	478	51.85	18.3	7.62	16.19	95.66	POSKW
global	81	3211	200.0	122.92	50.26	16.13	47.74	POSKW
bakery	13	210	32.1	8.04	3.4	16.07	119.89	POSKW
celebration	22	526	54.32	20.14	8.37	15.62	91.83	POSKW
visa	22	532	54.32	20.37	8.46	15.32	90.93	POSKW
legal	56	2052	138.27	78.55	32.18	14.68	55.09	POSKW
tool	27	746	66.67	28.56	11.8	14.6	80.04	POSKW
restart	13	228	32.1	8.73	3.68	14.55	114.49	POSKW
essential	52	1867	128.4	71.47	29.3	14.54	56.96	POSKW
scrutiny	17	364	41.98	13.93	5.82	14.43	100.31	POSKW
personnel	35	1095	86.42	41.92	17.25	14.31	69.35	POSKW
kitchen	14	269	34.57	10.3	4.32	13.9	108.19	POSKW
refer	55	2038	135.8	78.02	31.95	13.9	54.05	POSKW
occupying	15	303	37.04	11.6	4.85	13.88	104.61	POSKW
undermine	34	1073	83.95	41.07	16.9	13.6	68.59	POSKW
care	62	2402	153.09	91.95	37.62	13.44	49.9	POSKW
initiate	20	496	49.38	18.99	7.88	13.31	88.92	POSKW
professional	22	576	54.32	22.05	9.13	13.24	84.51	POSKW
coordination	28	840	69.14	32.16	13.25	12.65	73.02	POSKW
pa	20	512	49.38	19.6	8.12	12.56	86.35	POSKW
nationwide	13	256	32.1	9.8	4.11	12.48	106.44	POSKW
shortage	32	1027	79.01	39.31	16.17	12.27	67.1	POSKW
dismiss	30	940	74.07	35.98	14.81	12.22	69.22	POSKW
broad	44	1585	108.64	60.67	24.87	12.18	56.66	POSKW
exacerbate	17	408	41.98	15.62	6.49	11.99	91.53	POSKW
boycott	25	749	61.73	28.67	11.82	11.33	73.13	POSKW
meanwhile	73	3076	180.25	117.75	48.08	11.33	41.94	POSKW
disruption	19	502	46.91	19.22	7.95	11.24	83.76	POSKW
denounce	30	972	74.07	37.21	15.3	11.23	66.26	POSKW
particularly	54	2117	133.33	81.04	33.14	11.21	48.79	POSKW
