lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
pager	84	183	121.92	7.08	6.93	290.41	178.04	POSKW
gat	60	52	87.08	2.01	2.91	286.13	190.96	POSKW
credit	184	2030	267.05	78.56	57.5	182.59	109.07	POSKW
explode	75	347	108.85	13.43	10.96	170.94	156.07	POSKW
murder	158	2156	229.32	83.44	60.1	113.95	93.29	POSKW
tunnel	124	1503	179.97	58.17	42.26	107.78	102.3	POSKW
device	74	595	107.4	23.03	17.38	106.27	129.38	POSKW
walkie-talkie	31	78	44.99	3.02	2.83	100.29	174.85	POSKW
photo	169	2959	245.28	114.52	81.24	74.61	72.69	POSKW
polio	35	196	50.8	7.59	6.0	69.36	148.03	POSKW
detonate	32	171	46.44	6.62	5.27	65.74	150.11	POSKW
funeral	56	547	81.28	21.17	15.66	64.86	117.34	POSKW
vaccinate	24	88	34.83	3.41	2.91	63.48	164.37	POSKW
parent	87	1205	126.27	46.63	33.56	61.18	92.11	POSKW
discovery	26	129	37.74	4.99	4.03	56.42	153.26	POSKW
lebanese	97	1525	140.78	59.02	42.13	53.98	81.85	POSKW
execute	48	507	69.67	19.62	14.41	50.44	112.1	POSKW
grenade	32	241	46.44	9.33	7.09	49.04	133.11	POSKW
promotional	22	111	31.93	4.3	3.45	47.16	152.57	POSKW
vaccination	25	153	36.28	5.92	4.62	46.13	143.88	POSKW
explosion	69	1025	100.15	39.67	28.41	42.83	86.51	POSKW
music	65	942	94.34	36.46	26.15	42.22	88.51	POSKW
shoot	97	1710	140.78	66.18	46.93	42.15	72.09	POSKW
opt-out	23	159	33.38	6.15	4.73	38.19	137.74	POSKW
blow	63	959	91.44	37.11	26.54	37.35	84.51	POSKW
concert	22	150	31.93	5.81	4.47	36.98	138.46	POSKW
suburb	45	568	65.31	21.98	15.92	36.79	99.27	POSKW
apologize	25	197	36.28	7.62	5.77	36.64	130.55	POSKW
arm	131	2725	190.13	105.46	74.18	36.53	57.29	POSKW
recover	64	1006	92.89	38.93	27.79	35.63	81.86	POSKW
grief	35	398	50.8	15.4	11.25	33.33	106.93	POSKW
