lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
chef	66	73	80.98	2.84	4.27	271.94	186.45	POSKW
worker	241	2417	295.71	94.0	81.66	213.02	103.52	POSKW
convoy	105	708	128.83	27.53	24.98	149.93	129.56	POSKW
misidentification	26	15	31.9	0.58	1.26	128.19	192.82	POSKW
consulate	53	252	65.03	9.8	9.37	103.19	147.61	POSKW
mistake	91	779	111.66	30.3	26.73	99.46	114.63	POSKW
logo	38	127	46.63	4.94	5.07	94.53	161.69	POSKW
famine	133	1591	163.19	61.88	52.97	88.74	90.03	POSKW
six-month	26	50	31.9	1.94	2.33	86.58	177.02	POSKW
campus	129	1572	158.28	61.14	52.26	83.28	88.55	POSKW
iranian	130	1612	159.51	62.69	53.52	81.31	87.14	POSKW
encampment	81	780	99.39	30.33	26.45	75.85	106.46	POSKW
charity	73	652	89.57	25.36	22.27	75.61	111.75	POSKW
college	88	909	107.98	35.35	30.63	74.48	101.34	POSKW
trespassing	27	77	33.13	2.99	3.2	73.76	166.84	POSKW
unload	28	87	34.36	3.38	3.53	72.8	164.14	POSKW
lawn	30	105	36.81	4.08	4.15	72.5	160.06	POSKW
heartbroken	33	136	40.49	5.29	5.19	71.46	153.79	POSKW
ironclad	30	108	36.81	4.2	4.24	71.2	159.03	POSKW
nypd	31	133	38.04	5.17	5.04	65.22	152.12	POSKW
celebrity	41	275	50.31	10.69	9.71	58.86	129.87	POSKW
officer	123	1751	150.92	68.1	57.57	58.28	75.63	POSKW
divest	54	511	66.26	19.87	17.36	51.8	107.71	POSKW
drone	135	2105	165.64	81.87	68.82	51.6	67.7	POSKW
administrator	39	287	47.85	11.16	10.02	50.81	124.35	POSKW
suspend	98	1339	120.25	52.07	44.15	50.7	79.12	POSKW
publisher	57	571	69.94	22.21	19.29	50.47	103.6	POSKW
affiliate	78	951	95.71	36.99	31.61	50.31	88.51	POSKW
syndicate	54	541	66.26	21.04	18.28	47.8	103.59	POSKW
university	113	1694	138.65	65.88	55.52	47.56	71.16	POSKW
provider	67	779	82.21	30.3	25.99	46.96	92.29	POSKW
cruise	25	128	30.67	4.98	4.7	45.88	144.15	POSKW
investigation	126	2032	154.6	79.03	66.3	44.13	64.7	POSKW
accuracy	61	712	74.85	27.69	23.75	42.47	91.98	POSKW
imminent	60	701	73.62	27.26	23.38	41.71	91.9	POSKW
president	199	3791	244.17	147.44	122.58	41.53	49.4	POSKW
protester	142	2444	174.23	95.05	79.45	41.4	58.81	POSKW
australian	44	424	53.99	16.49	14.38	41.16	106.41	POSKW
aid	383	8525	469.94	331.54	273.67	40.19	34.53	POSKW
bill	53	592	65.03	23.02	19.82	39.71	95.41	POSKW
student	136	2356	166.87	91.63	76.56	38.88	58.22	POSKW
warehouse	34	282	41.72	10.97	9.71	38.63	116.73	POSKW
dual	41	397	50.31	15.44	13.46	38.1	106.07	POSKW
nonprofit	27	192	33.13	7.47	6.73	36.49	126.43	POSKW
external	64	835	78.53	32.47	27.62	36.35	82.98	POSKW
application	72	1000	88.34	38.89	32.93	35.99	77.73	POSKW
meal	46	511	56.44	19.87	17.11	34.77	95.84	POSKW
clear	243	5082	298.16	197.64	163.6	34.71	40.55	POSKW
disclaimer	56	698	68.71	27.15	23.16	34.69	86.72	POSKW
cease-fire	119	2050	146.01	79.73	66.64	34.6	58.73	POSKW
coordinate	66	900	80.98	35.0	29.68	34.29	79.29	POSKW
safety	126	2231	154.6	86.77	72.41	33.68	56.21	POSKW
policy	238	4988	292.02	193.99	160.55	33.67	40.34	POSKW
vehicle	99	1621	121.47	63.04	52.84	33.28	63.33	POSKW
protect	179	3532	219.63	137.36	114.01	32.69	46.09	POSKW
tragic	51	628	62.58	24.42	20.86	32.31	87.71	POSKW
disperse	28	231	34.36	8.98	7.96	32.01	117.08	POSKW
administration	203	4153	249.08	161.51	133.83	31.96	42.65	POSKW
protest	228	4812	279.75	187.14	154.84	31.23	39.67	POSKW
grave	70	1033	85.89	40.17	33.89	30.57	72.53	POSKW
founder	42	481	51.53	18.71	16.07	30.2	93.47	POSKW
demonstrator	78	1211	95.71	47.1	39.6	30.14	68.08	POSKW
team	152	2962	186.5	115.19	95.67	29.14	47.27	POSKW
adviser	58	807	71.17	31.38	26.57	28.88	77.58	POSKW
employee	60	853	73.62	33.17	28.05	28.51	75.75	POSKW
weekend	95	1629	116.56	63.35	52.97	28.0	59.15	POSKW
gear	27	241	33.13	9.37	8.23	27.99	111.79	POSKW
battalion	40	468	49.08	18.2	15.61	27.74	91.79	POSKW
proud	42	508	51.53	19.76	16.9	27.48	89.15	POSKW
billion	80	1324	98.16	51.49	43.13	26.11	62.37	POSKW
carefully	32	341	39.26	13.26	11.46	25.83	99.01	POSKW
pro-palestinian	26	240	31.9	9.33	8.17	25.79	109.46	POSKW
demand	225	4968	276.07	193.21	159.54	24.65	35.32	POSKW
missile	134	2641	164.42	102.71	85.25	24.59	46.2	POSKW
happen	209	4568	256.44	177.65	146.76	24.14	36.3	POSKW
important	150	3061	184.05	119.04	98.65	23.87	42.89	POSKW
re	177	3751	217.18	145.88	120.68	23.78	39.28	POSKW
faculty	37	453	45.4	17.62	15.05	23.68	88.17	POSKW
edit	63	992	77.3	38.58	32.41	23.49	66.83	POSKW
proxy	57	869	69.94	33.8	28.45	23.04	69.68	POSKW
retaliate	48	681	58.9	26.48	22.4	22.91	75.92	POSKW
package	34	405	41.72	15.75	13.49	22.85	90.37	POSKW
entity	73	1231	89.57	47.87	40.06	22.59	60.67	POSKW
company	100	1864	122.7	72.49	60.34	22.55	51.44	POSKW
change	161	3385	197.55	131.65	108.94	22.45	40.04	POSKW
basis	76	1310	93.25	50.95	42.58	22.06	58.68	POSKW
professor	48	695	58.9	27.03	22.83	21.9	74.17	POSKW
reporter	135	2753	165.64	107.07	88.73	21.55	42.96	POSKW
step	164	3492	201.23	135.81	112.32	21.55	38.82	POSKW
help	238	5440	292.02	211.57	174.44	21.5	31.95	POSKW
speaker	43	599	52.76	23.3	19.72	21.36	77.48	POSKW
car	65	1074	79.75	41.77	34.99	21.31	62.52	POSKW
night	140	2888	171.78	112.32	93.03	21.26	41.86	POSKW
letter	89	1633	109.2	63.51	52.9	21.18	52.91	POSKW
full	175	3798	214.72	147.71	122.06	20.95	36.98	POSKW
found	38	504	46.63	19.6	16.65	20.89	81.61	POSKW
antisemitism	88	1620	107.98	63.0	52.47	20.71	52.61	POSKW
deliver	155	3294	190.18	128.11	105.96	20.55	39.01	POSKW
frustration	35	451	42.94	17.54	14.93	20.36	84.0	POSKW
restraint	33	418	40.49	16.26	13.86	19.84	85.41	POSKW
suspension	36	480	44.17	18.67	15.85	19.58	81.17	POSKW
text	70	1223	85.89	47.56	39.72	19.5	57.44	POSKW
provide	286	6865	350.92	266.99	219.69	18.89	27.17	POSKW
ll	90	1712	110.43	66.58	55.36	18.88	49.54	POSKW
strike	312	7585	382.82	294.99	242.61	18.81	25.92	POSKW
authorize	27	317	33.13	12.33	10.57	18.61	91.52	POSKW
increasingly	68	1203	83.44	46.79	39.05	18.22	56.29	POSKW
organizer	37	518	45.4	20.15	17.05	18.18	77.06	POSKW
assessment	53	865	65.03	33.64	28.2	17.98	63.63	POSKW
appropriate	35	483	42.94	18.78	15.91	17.73	78.28	POSKW
driver	26	309	31.9	12.02	10.29	17.55	90.55	POSKW
organization	156	3431	191.41	133.43	110.2	17.44	35.69	POSKW
jewish	196	4498	240.49	174.93	144.21	17.29	31.56	POSKW
handling	33	449	40.49	17.46	14.81	17.22	79.47	POSKW
afternoon	52	860	63.8	33.45	28.02	17.0	62.43	POSKW
suspected	26	315	31.9	12.25	10.48	16.96	89.02	POSKW
progressive	41	622	50.31	24.19	20.37	16.77	70.11	POSKW
colleague	56	960	68.71	37.34	31.21	16.52	59.17	POSKW
counterpart	43	672	52.76	26.13	21.97	16.34	67.5	POSKW
ve	130	2795	159.51	108.7	89.86	16.3	37.89	POSKW
guarantee	72	1342	88.34	52.19	43.44	16.24	51.45	POSKW
retaliation	72	1342	88.34	52.19	43.44	16.24	51.45	POSKW
available	86	1685	105.52	65.53	54.41	16.15	46.76	POSKW
embassy	49	810	60.12	31.5	26.39	16.04	62.47	POSKW
freely	25	306	30.67	11.9	10.17	16.01	88.19	POSKW
senior	166	3760	203.68	146.23	120.62	15.81	32.84	POSKW
ship	62	1115	76.07	43.36	36.16	15.77	54.77	POSKW
sale	45	730	55.21	28.39	23.81	15.51	64.17	POSKW
general	82	1606	100.61	62.46	51.86	15.42	46.8	POSKW
outside	53	914	65.03	35.55	29.71	15.36	58.63	POSKW
accountability	43	689	52.76	26.8	22.49	15.32	65.27	POSKW
certainly	44	718	53.99	27.92	23.41	14.93	63.64	POSKW
intention	44	718	53.99	27.92	23.41	14.93	63.64	POSKW
opinion	103	2149	126.38	83.58	69.19	14.87	40.77	POSKW
potential	95	1946	116.56	75.68	62.7	14.87	42.53	POSKW
lawmaker	46	765	56.44	29.75	24.92	14.81	61.93	POSKW
climate	38	589	46.63	22.91	19.26	14.74	68.22	POSKW
tell	436	11357	534.97	441.68	362.31	14.54	19.1	POSKW
assistance	107	2266	131.29	88.13	72.9	14.42	39.34	POSKW
incident	119	2580	146.01	100.34	82.92	14.32	37.08	POSKW
american	162	3717	198.77	144.56	119.17	14.31	31.58	POSKW
grow	142	3184	174.23	123.83	102.18	14.31	33.82	POSKW
panel	26	345	31.9	13.42	11.4	14.28	81.57	POSKW
endorse	67	1273	82.21	49.51	41.17	14.12	49.65	POSKW
airstrike	144	3247	176.69	126.28	104.18	14.07	33.28	POSKW
elite	29	416	35.58	16.18	13.67	13.51	74.98	POSKW
understand	102	2170	125.15	84.39	69.8	13.46	38.9	POSKW
write	181	4272	222.09	166.14	136.81	13.4	28.82	POSKW
consider	138	3118	169.33	121.26	100.03	13.33	33.08	POSKW
high	141	3203	173.01	124.57	102.74	13.21	32.56	POSKW
need	330	8436	404.91	328.08	269.31	13.19	20.96	POSKW
invade	47	820	57.67	31.89	26.64	13.15	57.57	POSKW
voter	45	774	55.21	30.1	25.16	13.14	58.87	POSKW
scenario	32	485	39.26	18.86	15.88	13.12	70.2	POSKW
ally	165	3854	202.45	149.89	123.47	13.07	29.84	POSKW
direct	124	2762	152.15	107.42	88.66	12.96	34.47	POSKW
maritime	26	362	31.9	14.08	11.92	12.93	77.53	POSKW
conduct	130	2926	159.51	113.79	93.89	12.83	33.45	POSKW
desperately	35	555	42.94	21.58	18.13	12.81	66.2	POSKW
finding	34	535	41.72	20.81	17.48	12.7	66.89	POSKW
demonstration	80	1637	98.16	63.66	52.75	12.58	42.63	POSKW
mark	116	2568	142.33	99.87	82.46	12.53	35.06	POSKW
concrete	36	584	44.17	22.71	19.05	12.41	64.17	POSKW
