lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
warrant	84	899	182.21	34.49	17.08	138.5	136.34	POSKW
gallant	88	1438	190.89	55.17	26.52	90.7	110.32	POSKW
humanity	104	1945	225.6	74.62	35.61	88.51	100.58	POSKW
jurisdiction	37	333	80.26	12.77	6.43	71.0	145.08	POSKW
lebanese	82	1540	177.87	59.08	28.19	69.34	100.27	POSKW
aggression	73	1273	158.35	48.84	23.39	68.83	105.72	POSKW
cooperation	47	610	101.95	23.4	11.42	63.84	125.33	POSKW
resolution	105	2395	227.77	91.88	43.44	63.76	85.02	POSKW
summit	44	589	95.44	22.6	11.0	57.78	123.43	POSKW
president-elect	38	462	82.43	17.72	8.69	55.3	129.21	POSKW
reliable	35	431	75.92	16.53	8.1	50.27	128.47	POSKW
reasonable	33	394	71.58	15.11	7.42	48.92	130.26	POSKW
genocide	151	4567	327.55	175.2	81.99	47.44	60.61	POSKW
intentionally	27	270	58.57	10.36	5.16	47.35	139.89	POSKW
prosecutor	37	512	80.26	19.64	9.54	46.8	121.36	POSKW
enforce	41	620	88.94	23.78	11.49	46.67	115.6	POSKW
persecution	25	243	54.23	9.32	4.66	44.95	141.33	POSKW
highlight	76	1808	164.86	69.36	32.74	42.5	81.55	POSKW
crime	133	4024	288.5	154.37	72.24	41.74	60.57	POSKW
starvation	66	1478	143.17	56.7	26.83	41.49	86.52	POSKW
method	34	493	73.75	18.91	9.16	40.72	118.36	POSKW
arrest	104	3007	225.6	115.36	54.06	37.03	64.67	POSKW
knowingly	15	96	32.54	3.68	1.93	37.02	159.33	POSKW
suburb	35	578	75.92	22.17	10.65	35.57	109.58	POSKW
defence	111	3383	240.78	129.78	60.72	34.11	59.91	POSKW
commitment	79	2119	171.37	81.29	38.2	33.99	71.3	POSKW
capital	67	1691	145.34	64.87	30.55	33.11	76.56	POSKW
northern	135	4456	292.84	170.94	79.78	32.26	52.57	POSKW
ongoing	169	5962	366.59	228.72	106.54	31.67	46.32	POSKW
nigerian	14	104	30.37	3.99	2.05	31.16	153.55	POSKW
international	235	8989	509.76	344.84	160.29	31.02	38.6	POSKW
presidential	47	1043	101.95	40.01	18.94	30.05	87.26	POSKW
classify	19	213	41.21	8.17	4.03	29.98	133.82	POSKW
law	154	5383	334.06	206.51	96.22	29.91	47.19	POSKW
absurd	19	215	41.21	8.25	4.07	29.71	133.3	POSKW
safeguard	24	340	52.06	13.04	6.33	29.55	119.86	POSKW
warfare	35	663	75.92	25.43	12.13	29.21	99.62	POSKW
strive	22	292	47.72	11.2	5.46	29.16	123.96	POSKW
court	75	2130	162.69	81.71	38.32	28.0	66.27	POSKW
pakistani	21	285	45.55	10.93	5.32	27.15	122.58	POSKW
prosecute	23	347	49.89	13.31	6.43	26.26	115.75	POSKW
implementation	33	646	71.58	24.78	11.8	26.16	97.13	POSKW
sovereignty	29	525	62.91	20.14	9.63	25.91	102.99	POSKW
underscore	39	857	84.6	32.88	15.57	25.39	88.06	POSKW
consider	98	3158	212.58	121.15	56.58	25.36	54.79	POSKW
respected	15	160	32.54	6.14	3.04	24.81	136.52	POSKW
implication	26	450	56.4	17.26	8.27	24.78	106.26	POSKW
justice	60	1644	130.15	63.07	29.61	24.52	69.44	POSKW
global	98	3194	212.58	122.53	57.21	24.43	53.74	POSKW
regroup	21	315	45.55	12.08	5.84	24.14	116.14	POSKW
engagement	32	647	69.41	24.82	11.8	24.07	94.64	POSKW
isolate	26	461	56.4	17.69	8.46	23.94	104.51	POSKW
former	121	4240	262.47	162.66	75.78	23.28	46.96	POSKW
issue	192	7474	416.49	286.72	133.22	23.25	36.91	POSKW
oblige	15	172	32.54	6.6	3.25	23.15	132.56	POSKW
action	176	6765	381.78	259.52	120.62	22.69	38.13	POSKW
sack	15	176	32.54	6.75	3.32	22.63	131.26	POSKW
disregard	24	419	52.06	16.07	7.7	22.59	105.63	POSKW
stance	57	1591	123.64	61.04	28.64	22.24	67.8	POSKW
embargo	21	339	45.55	13.0	6.26	22.0	111.17	POSKW
escalate	70	2130	151.84	81.71	38.23	21.61	60.06	POSKW
signatory	19	288	41.21	11.05	5.34	21.56	115.44	POSKW
individual	71	2181	154.01	83.67	39.13	21.32	59.19	POSKW
mandate	25	469	54.23	17.99	8.58	21.18	100.35	POSKW
improve	37	877	80.26	33.64	15.88	20.84	81.85	POSKW
adequate	17	242	36.88	9.28	4.5	20.81	119.55	POSKW
firmly	25	475	54.23	18.22	8.69	20.77	99.4	POSKW
comply	31	673	67.25	25.82	12.23	20.63	89.03	POSKW
inhumane	20	332	43.38	12.74	6.12	20.19	109.22	POSKW
residential	33	750	71.58	28.77	13.61	20.18	85.32	POSKW
bind	24	454	52.06	17.42	8.31	20.07	99.73	POSKW
reiterate	58	1702	125.81	65.29	30.59	19.84	63.34	POSKW
systematic	25	489	54.23	18.76	8.93	19.84	97.19	POSKW
intensify	46	1238	99.78	47.49	22.31	19.63	71.01	POSKW
election	67	2078	145.34	79.72	37.28	19.54	58.31	POSKW
imminent	32	729	69.41	27.97	13.22	19.48	85.13	POSKW
implement	48	1324	104.12	50.79	23.84	19.29	68.85	POSKW
appointment	15	205	32.54	7.86	3.82	19.24	122.14	POSKW
violation	68	2134	147.51	81.87	38.27	19.14	57.23	POSKW
act	125	4632	271.15	177.7	82.67	19.09	41.64	POSKW
stability	38	956	82.43	36.67	17.27	18.91	76.83	POSKW
emphasize	44	1182	95.44	45.34	21.31	18.86	71.17	POSKW
address	108	3892	234.27	149.31	69.51	18.58	44.3	POSKW
convene	22	417	47.72	16.0	7.63	18.34	99.58	POSKW
self-determination	24	481	52.06	18.45	8.78	18.31	95.32	POSKW
membership	17	270	36.88	10.36	4.99	18.19	112.28	POSKW
occupied	81	2726	175.7	104.58	48.78	18.09	50.75	POSKW
respect	55	1639	119.31	62.88	29.44	18.03	61.95	POSKW
deprive	19	330	41.21	12.66	6.06	18.02	106.01	POSKW
alleged	44	1205	95.44	46.23	21.7	18.0	69.48	POSKW
african	25	522	54.23	20.03	9.51	17.81	92.13	POSKW
unwaver	26	556	56.4	21.33	10.11	17.77	90.24	POSKW
unconditional	28	634	60.74	24.32	11.5	17.24	85.62	POSKW
mutual	16	256	34.71	9.82	4.73	16.95	111.78	POSKW
